ITAPAGE-CE,,,,,,,,,CE,,"4.004,60",,,,,-,,,,,,"4.004,60",,,,,,,"35.054,57",,,,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,"107.569,96",,,,,"161.855,57",,,,,,"269.425,53",,,,,,,"2.430.929,62",,,,,,,,,
ITAREMA-CE,,,,,,,,,CE,,"84.923,65",,,,,"97.466,45",,,,,,"182.390,10",,,,,,,"1.527.581,44",,,,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,"2.689,24",,,,,"1.100,37",,,,,,"3.789,61",,,,,,,"105.853,65",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,"3.003,45",,,,,-,,,,,,"3.003,45",,,,,,,"26.290,91",,,,,,,,,
MARACANAU-CE,,,,,,,,,CE,,-,,,,,"0,08",,,,,,"0,08",,,,,,,"451.474,81",,,,,,,,,
MARCO-CE,,,,,,,,,CE,,"3.378,88",,,,,-,,,,,,"3.378,88",,,,,,,"29.577,28",,,,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,"2.628,02",,,,,-,,,,,,"2.628,02",,,,,,,"23.004,54",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASSAPE-CE,,,,,,,,,CE,,"3.629,17",,,,,-,,,,,,"3.629,17",,,,,,,"31.768,20",,,,,,,,,
MERUOCA-CE,,,,,,,,,CE,,"2.753,16",,,,,-,,,,,,"2.753,16",,,,,,,"24.100,00",,,,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,"2.753,16",,,,,-,,,,,,"2.753,16",,,,,,,"24.100,00",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,"3.003,45",,,,,-,,,,,,"3.003,45",,,,,,,"26.290,91",,,,,,,,,
MORAUJO-CE,,,,,,,,,CE,,"2.502,87",,,,,-,,,,,,"2.502,87",,,,,,,"21.909,09",,,,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,"3.253,74",,,,,-,,,,,,"3.253,74",,,,,,,"28.481,83",,,,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,"2.878,31",,,,,-,,,,,,"2.878,31",,,,,,,"25.195,47",,,,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,"3.504,03",,,,,-,,,,,,"3.504,03",,,,,,,"30.672,74",,,,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,"3.378,88",,,,,-,,,,,,"3.378,88",,,,,,,"29.577,28",,,,,,,,,
PACUJA-CE,,,,,,,,,CE,,"2.502,87",,,,,-,,,,,,"2.502,87",,,,,,,"21.909,09",,,,,,,,,
PARACURU-CE,,,,,,,,,CE,,"79.262,07",,,,,"111.728,85",,,,,,"190.990,92",,,,,,,"1.684.148,78",,,,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,"3.504,03",,,,,"4.914,67",,,,,,"8.418,70",,,,,,,"70.237,28",,,,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,"2.628,02",,,,,-,,,,,,"2.628,02",,,,,,,"23.004,54",,,,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,"3.629,17",,,,,-,,,,,,"3.629,17",,,,,,,"31.768,20",,,,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,"2.628,02",,,,,-,,,,,,"2.628,02",,,,,,,"23.004,54",,,,,,,,,
PORANGA-CE,,,,,,,,,CE,,"2.753,16",,,,,-,,,,,,"2.753,16",,,,,,,"24.100,00",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,"3.128,59",,,,,-,,,,,,"3.128,59",,,,,,,"27.386,37",,,,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,"3.128,59",,,,,-,,,,,,"3.128,59",,,,,,,"27.386,37",,,,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,"3.879,46",,,,,-,,,,,,"3.879,46",,,,,,,"33.959,12",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,"3.504,03",,,,,-,,,,,,"3.504,03",,,,,,,"30.672,74",,,,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,"3.879,46",,,,,-,,,,,,"3.879,46",,,,,,,"33.959,12",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,,CE,,-,,,,,-,,,,,,-,,,,,,,"427.008,29",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,"2.753,16",,,,,-,,,,,,"2.753,16",,,,,,,"24.100,00",,,,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,"2.502,87",,,,,-,,,,,,"2.502,87",,,,,,,"21.909,09",,,,,,,,,
SOBRAL-CE,,,,,,,,,CE,,"5.005,75",,,,,-,,,,,,"5.005,75",,,,,,,"43.818,22",,,,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,"3.378,88",,,,,-,,,,,,"3.378,88",,,,,,,"29.577,28",,,,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,"3.003,45",,,,,-,,,,,,"3.003,45",,,,,,,"26.290,91",,,,,,,,,
TIANGUA-CE,,,,,,,,,CE,,"4.254,89",,,,,-,,,,,,"4.254,89",,,,,,,"37.245,49",,,,,,,,,
TRAIRI-CE,,,,,,,,,CE,,"90.585,23",,,,,"162.896,83",,,,,,"253.482,06",,,,,,,"2.210.033,40",,,,,,,,,
TURURU-CE,,,,,,,,,CE,,"2.878,31",,,,,-,,,,,,"2.878,31",,,,,,,"25.195,47",,,,,,,,,
UBAJARA-CE,,,,,,,,,CE,,"3.504,03",,,,,-,,,,,,"3.504,03",,,,,,,"30.672,74",,,,,,,,,
UMIRIM-CE,,,,,,,,,CE,,"3.128,59",,,,,-,,,,,,"3.128,59",,,,,,,"27.386,37",,,,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,"3.128,59",,,,,-,,,,,,"3.128,59",,,,,,,"27.386,37",,,,,,,,,
URUOCA-CE,,,,,,,,,CE,,"2.753,16",,,,,-,,,,,,"2.753,16",,,,,,,"24.100,00",,,,,,,,,
VARJOTA-CE,,,,,,,,,CE,,"3.003,45",,,,,-,,,,,,"3.003,45",,,,,,,"26.290,91",,,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,"4.004,60",,,,,-,,,,,,"4.004,60",,,,,,,"35.054,57",,,,,,,,,
CEARA  TOTAL,,,,,,,,,,,"2.282.178,83",,,,,"746.762,28",,,,,,"3.028.941,11",,,,,,,"30.399.334,32",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,"213.669,90",,,,,-,,,,,,"213.669,90",,,,,,,"1.849.423,28",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
ALEGRE-ES,,,,,,,,,ES,,"213.669,90",,,,,-,,,,,,"213.669,90",,,,,,,"1.849.423,28",,,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,"167.883,49",,,,,-,,,,,,"167.883,49",,,,,,,"1.453.118,26",,,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,"1.352.693,62",,,,,"635.901,52",,,,,,"1.988.595,14",,,,,,,"26.474.076,99",,,,,,,,,
APIACA-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,"1.782.210,51",,,,,"1.778.601,14",,,,,,"3.560.811,65",,,,,,,"27.903.252,10",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,"213.669,90",,,,,-,,,,,,"213.669,90",,,,,,,"1.849.423,28",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,"236.563,10",,,,,-,,,,,,"236.563,10",,,,,,,"2.047.575,76",,,,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,"175.514,56",,,,,-,,,,,,"175.514,56",,,,,,,"1.519.169,08",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,"305.242,71",,,,,-,,,,,,"305.242,71",,,,,,,"2.642.033,27",,,,,,,,,
CARIACICA-ES,,,,,,,,,ES,,"305.242,71",,,,,-,,,,,,"305.242,71",,,,,,,"2.642.033,27",,,,,,,,,
CASTELO-ES,,,,,,,,,ES,,"221.300,97",,,,,-,,,,,,"221.300,97",,,,,,,"1.915.474,10",,,,,,,,,
COLATINA-ES,,,,,,,,,ES,,"282.349,51",,,,,-,,,,,,"282.349,51",,,,,,,"2.443.880,77",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,"300.086,44",,,,,"38.356,50",,,,,,"338.442,94",,,,,,,"3.050.517,20",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,"213.669,90",,,,,-,,,,,,"213.669,90",,,,,,,"1.849.423,28",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,"198.407,76",,,,,-,,,,,,"198.407,76",,,,,,,"1.717.321,58",,,,,,,,,
FUNDAO-ES,,,,,,,,,ES,,"861.737,24",,,,,"177.317,61",,,,,,"1.039.054,85",,,,,,,"8.883.601,04",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
GUACUI-ES,,,,,,,,,ES,,"206.038,83",,,,,-,,,,,,"206.038,83",,,,,,,"1.783.372,43",,,,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,"282.349,51",,,,,-,,,,,,"282.349,51",,,,,,,"2.443.880,77",,,,,,,,,
IBATIBA-ES,,,,,,,,,ES,,"198.407,76",,,,,-,,,,,,"198.407,76",,,,,,,"1.717.321,58",,,,,,,,,
IBIRACU-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
ICONHA-ES,,,,,,,,,ES,,"167.883,49",,,,,-,,,,,,"167.883,49",,,,,,,"1.453.118,26",,,,,,,,,
IRUPI-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,"175.514,56",,,,,-,,,,,,"175.514,56",,,,,,,"1.519.169,08",,,,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,"1.494.964,76",,,,,"7.358.400,44",,,,,,"8.853.365,20",,,,,,,"74.369.445,02",,,,,,,,,
ITARANA-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
IUNA-ES,,,,,,,,,ES,,"206.038,83",,,,,-,,,,,,"206.038,83",,,,,,,"1.783.372,43",,,,,,,,,
JAGUARE-ES,,,,,,,,,ES,,"645.448,08",,,,,"218.452,58",,,,,,"863.900,66",,,,,,,"7.945.185,84",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,"175.514,56",,,,,-,,,,,,"175.514,56",,,,,,,"1.519.169,08",,,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
LINHARES-ES,,,,,,,,,ES,,"7.058.622,20",,,,,"1.605.236,96",,,,,,"8.663.859,16",,,,,,,"82.181.004,28",,,,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,"167.883,49",,,,,-,,,,,,"167.883,49",,,,,,,"1.453.118,26",,,,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,"1.041.265,84",,,,,"5.498.329,89",,,,,,"6.539.595,73",,,,,,,"54.020.259,96",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,"175.514,56",,,,,-,,,,,,"175.514,56",,,,,,,"1.519.169,08",,,,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,"206.038,83",,,,,-,,,,,,"206.038,83",,,,,,,"1.783.372,43",,,,,,,,,
MONTANHA-ES,,,,,,,,,ES,,"183.145,63",,,,,-,,,,,,"183.145,63",,,,,,,"1.585.219,94",,,,,,,,,
MUCURICI-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,"190.776,69",,,,,-,,,,,,"190.776,69",,,,,,,"1.651.270,74",,,,,,,,,
MUQUI-ES,,,,,,,,,ES,,"175.514,56",,,,,-,,,,,,"175.514,56",,,,,,,"1.519.169,08",,,,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,"236.563,10",,,,,-,,,,,,"236.563,10",,,,,,,"2.047.575,76",,,,,,,,,
PANCAS-ES,,,,,,,,,ES,,"198.407,76",,,,,-,,,,,,"198.407,76",,,,,,,"1.717.321,58",,,,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,"198.407,76",,,,,-,,,,,,"198.407,76",,,,,,,"1.717.321,58",,,,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,"198.407,76",,,,,-,,,,,,"198.407,76",,,,,,,"1.717.321,58",,,,,,,,,
PIUMA-ES,,,,,,,,,ES,,"897.642,96",,,,,"239.460,99",,,,,,"1.137.103,95",,,,,,,"9.930.741,24",,,,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,"754.020,09",,,,,"9.694.296,44",,,,,,"10.448.316,53",,,,,,,"90.817.178,90",,,,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,"183.145,63",,,,,-,,,,,,"183.145,63",,,,,,,"1.585.219,94",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,"167.883,49",,,,,-,,,,,,"167.883,49",,,,,,,"1.453.118,26",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,"221.300,97",,,,,-,,,,,,"221.300,97",,,,,,,"1.915.474,10",,,,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,"198.407,76",,,,,-,,,,,,"198.407,76",,,,,,,"1.717.321,58",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,"213.669,90",,,,,-,,,,,,"213.669,90",,,,,,,"1.849.423,28",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,"3.438.259,11",,,,,"171.318,55",,,,,,"3.609.577,66",,,,,,,"29.532.926,35",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,"160.252,42",,,,,-,,,,,,"160.252,42",,,,,,,"1.387.067,42",,,,,,,,,
SERRA-ES,,,,,,,,,ES,,"1.925.833,38",,,,,"526.520,75",,,,,,"2.452.354,13",,,,,,,"18.840.445,02",,,,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,"198.407,76",,,,,-,,,,,,"198.407,76",,,,,,,"1.717.321,58",,,,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,"190.776,69",,,,,-,,,,,,"190.776,69",,,,,,,"1.651.270,74",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,"198.407,76",,,,,-,,,,,,"198.407,76",,,,,,,"1.717.321,58",,,,,,,,,
VIANA-ES,,,,,,,,,ES,,"749.060,95",,,,,"14.238,70",,,,,,"763.299,65",,,,,,,"4.590.145,90",,,,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,"152.621,35",,,,,-,,,,,,"152.621,35",,,,,,,"1.321.016,60",,,,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,"167.883,49",,,,,-,,,,,,"167.883,49",,,,,,,"1.453.118,26",,,,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,"1.436.228,74",,,,,-,,,,,,"1.436.228,74",,,,,,,"12.431.059,09",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA-ES,,,,,,,,,ES,,"1.925.833,38",,,,,"141.456,67",,,,,,"2.067.290,05",,,,,,,"15.329.253,14",,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,"37.408.120,50",,,,,"28.097.888,74",,,,,,"65.506.009,24",,,,,,,"567.951.319,92",,,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,,,,,MA,,"508.903,53",,,,,"671.209,59",,,,,,"1.180.113,12",,,,,,,"5.699.706,39",,,,,,,,,
MARANHAO TOTAL,,,,,,,,,,,"508.903,53",,,,,"671.209,59",,,,,,"1.180.113,12",,,,,,,"5.699.706,39",,,,,,,,,
BARBACENA-MG,,,,,,,,,MG,,"419.144,94",,,,,"72,72",,,,,,"419.217,66",,,,,,,"2.020.651,25",,,,,,,,,
BETIM-MG,,,,,,,,,MG,,"419.288,25",,,,,"20.608,67",,,,,,"439.896,92",,,,,,,"2.468.899,36",,,,,,,,,
BRUMADINHO-MG,,,,,,,,,MG,,"419.144,94",,,,,"2.303,42",,,,,,"421.448,36",,,,,,,"2.027.389,71",,,,,,,,,
JUIZ DE FORA-MG,,,,,,,,,MG,,"419.144,94",,,,,"2.868,67",,,,,,"422.013,61",,,,,,,"1.991.092,93",,,,,,,,,
SAO BRAS DO SUACUI-MG,,,,,,,,,MG,,"419.144,94",,,,,"14.841,92",,,,,,"433.986,86",,,,,,,"2.069.929,13",,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,"2.095.868,01",,,,,"40.695,40",,,,,,"2.136.563,41",,,,,,,"10.577.962,38",,,,,,,,,
AFUA-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
ALENQUER-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
ANAJAS-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
BREVES-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
CHAVES-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
CURUA-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
FARO-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
GURUPA-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
JURUTI-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
MELGACO-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
OBIDOS-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
PRAINHA-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
SANTAREM-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,-,,,,,"8.843,73",,,,,,"8.843,73",,,,,,,"79.980,45",,,,,,,,,
PARA  TOTAL,,,,,,,,,,,-,,,,,"150.343,41",,,,,,"150.343,41",,,,,,,"1.359.667,65",,,,,,,,,
ALHANDRA-PB,,,,,,,,,PB,,"489.747,95",,,,,-,,,,,,"489.747,95",,,,,,,"8.364.546,44",,,,,,,,,
MAMANGUAPE-PB,,,,,,,,,PB,,"489.604,64",,,,,"670,98",,,,,,"490.275,62",,,,,,,"2.293.829,47",,,,,,,,,
PEDRAS DE FOGO-PB,,,,,,,,,PB,,"489.604,64",,,,,"13.086,39",,,,,,"502.691,03",,,,,,,"2.269.985,28",,,,,,,,,
SANTA RITA-PB,,,,,,,,,PB,,"489.604,64",,,,,"19.042,75",,,,,,"508.647,39",,,,,,,"2.344.143,76",,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,"1.958.561,87",,,,,"32.800,12",,,,,,"1.991.361,99",,,,,,,"15.272.504,95",,,,,,,,,
ABREU E LIMA-PE,,,,,,,,,PE,,"489.604,64",,,,,"9.285,59",,,,,,"498.890,23",,,,,,,"2.322.406,62",,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,"1.220.965,25",,,,,-,,,,,,"1.220.965,25",,,,,,,"10.246.125,57",,,,,,,,,
GOIANA-PE,,,,,,,,,PE,,"489.693,29",,,,,"3.623,93",,,,,,"493.317,22",,,,,,,"2.303.904,31",,,,,,,,,
IGARASSU-PE,,,,,,,,,PE,,"489.604,64",,,,,"10.201,96",,,,,,"499.806,60",,,,,,,"2.325.126,87",,,,,,,,,
IPOJUCA-PE,,,,,,,,,PE,,"489.604,64",,,,,"216.401,48",,,,,,"706.006,12",,,,,,,"2.875.867,12",,,,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,"1.213.314,45",,,,,-,,,,,,"1.213.314,45",,,,,,,"9.066.265,60",,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,,PE,,"489.604,64",,,,,"14.354,66",,,,,,"503.959,30",,,,,,,"2.342.190,73",,,,,,,,,
PAULISTA-PE,,,,,,,,,PE,,"1.135.040,81",,,,,-,,,,,,"1.135.040,81",,,,,,,"8.409.924,83",,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,,PE,,"489.604,64",,,,,"18.563,04",,,,,,"508.167,68",,,,,,,"2.254.348,78",,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,"6.507.037,00",,,,,"272.430,66",,,,,,"6.779.467,66",,,,,,,"42.146.160,42",,,,,,,,,
SAO MATEUS DO SUL-PR,,,,,,,,,PR,,"229.120,67",,,,,-,,,,,,"229.120,67",,,,,,,"1.247.996,85",,,,,,,,,
PARANA  TOTAL,,,,,,,,,,,"229.120,67",,,,,-,,,,,,"229.120,67",,,,,,,"1.247.996,85",,,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,"4.413.100,67",,,,,-,,,,,,"4.413.100,67",,,,,,,"56.482.467,78",,,,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,"486.304,47",,,,,-,,,,,,"486.304,47",,,,,,,"4.078.562,45",,,,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,"879.979,52",,,,,-,,,,,,"879.979,52",,,,,,,"7.380.255,91",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,"2.983.966,29",,,,,"2.280.539,38",,,,,,"5.264.505,67",,,,,,,"44.878.238,16",,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,RJ,,"2.983.966,29",,,,,"466.612,68",,,,,,"3.450.578,97",,,,,,,"32.665.809,68",,,,,,,,,
BARRA DO PIRAI-RJ,,,,,,,,,RJ,,"833.664,81",,,,,-,,,,,,"833.664,81",,,,,,,"6.991.821,40",,,,,,,,,
BARRA MANSA-RJ,,,,,,,,,RJ,,"1.345.439,17",,,,,"17.214,41",,,,,,"1.362.653,58",,,,,,,"9.839.274,63",,,,,,,,,
BELFORD ROXO-RJ,,,,,,,,,RJ,,"926.294,23",,,,,-,,,,,,"926.294,23",,,,,,,"7.768.690,42",,,,,,,,,
BOM JARDIM-RJ,,,,,,,,,RJ,,"625.248,60",,,,,-,,,,,,"625.248,60",,,,,,,"5.243.866,00",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,,,,,RJ,,"671.563,31",,,,,-,,,,,,"671.563,31",,,,,,,"5.632.300,53",,,,,,,,,
CABO FRIO-RJ,,,,,,,,,RJ,,"4.420.690,80",,,,,"11.301.484,21",,,,,,"15.722.175,01",,,,,,,"135.612.692,78",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,,,,,RJ,,"3.502.238,81",,,,,-,,,,,,"3.502.238,81",,,,,,,"29.372.750,42",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMBUCI-RJ,,,,,,,,,RJ,,"532.619,18",,,,,-,,,,,,"532.619,18",,,,,,,"4.466.996,95",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,,,,,RJ,,"4.420.690,80",,,,,"49.310.283,82",,,,,,"53.730.974,62",,,,,,,"460.995.155,63",,,,,,,,,
CANTAGALO-RJ,,,,,,,,,RJ,,"578.933,89",,,,,-,,,,,,"578.933,89",,,,,,,"4.855.431,45",,,,,,,,,
CARAPEBUS-RJ,,,,,,,,,RJ,,"2.431.379,94",,,,,"699.094,19",,,,,,"3.130.474,13",,,,,,,"26.068.829,64",,,,,,,,,
