ITAQUARA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
ITARANTIM-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
ITATIM-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
ITIRUCU-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
ITIUBA-BA,,,,BA,,,,"903,21",,,,,,-,,,,,,,,"903,21",,,,,,,,"2.310,75",,,,,,,
ITORORO-BA,,,,BA,,,,"778,63",,,,,,-,,,,,,,,"778,63",,,,,,,,"1.853,67",,,,,,,
ITUBERA-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.001,96",,,,,,,
JACOBINA-BA,,,,BA,,,,"1.090,08",,,,,,-,,,,,,,,"1.090,08",,,,,,,,"2.788,82",,,,,,,
JAGUAQUARA-BA,,,,BA,,,,"965,50",,,,,,-,,,,,,,,"965,50",,,,,,,,"2.470,09",,,,,,,
JAGUARIPE-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
JANDAIRA-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.673,29",,,,,,,
JEQUIE-BA,,,,BA,,,,"1.245,81",,,,,,-,,,,,,,,"1.245,81",,,,,,,,"3.187,23",,,,,,,
JEREMOABO-BA,,,,BA,,,,"903,21",,,,,,-,,,,,,,,"903,21",,,,,,,,"2.310,75",,,,,,,
JIQUIRICA-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
JITAUNA-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
JUCURUCU-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.631,22",,,,,,,
JUSSARI-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.482,93",,,,,,,
LAFAIETE COUTINHO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
LAJE-BA,,,,BA,,,,"778,63",,,,,,-,,,,,,,,"778,63",,,,,,,,"1.992,01",,,,,,,
LAJEDAO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.482,93",,,,,,,
LAJEDINHO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
LAJEDO DO TABOCAL-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
LAMARAO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
LAURO DE FREITAS-BA,,,,BA,,,,"1.183,52",,,,,,-,,,,,,,,"1.183,52",,,,,,,,"3.027,87",,,,,,,
MACAJUBA-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.673,29",,,,,,,
MACARANI-BA,,,,BA,,,,"716,34",,,,,,-,,,,,,,,"716,34",,,,,,,,"1.832,65",,,,,,,
MADRE DE DEUS-BA,,,,BA,,,,"883.614,28",,,,,,"569.264,27",,,,,,,,"1.452.878,55",,,,,,,,"9.621.311,35",,,,,,,
MAIQUINIQUE-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
MAIRI-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
MANOEL VITORINO-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
MARACAS-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.231,05",,,,,,,
MARAGOGIPE-BA,,,,BA,,,,"965,50",,,,,,-,,,,,,,,"965,50",,,,,,,,"2.470,09",,,,,,,
MARAU-BA,,,,BA,,,,"778,63",,,,,,-,,,,,,,,"778,63",,,,,,,,"1.853,67",,,,,,,
MARCIONILIO SOUZA-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.673,29",,,,,,,
MASCOTE-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.779,51",,,,,,,
MATA DE SAO JOAO-BA,,,,BA,,,,"140.713,29",,,,,,"58.069,77",,,,,,,,"198.783,06",,,,,,,,"1.308.733,94",,,,,,,
MEDEIROS NETO-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"1.927,82",,,,,,,
MIGUEL CALMON-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.231,05",,,,,,,
MILAGRES-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
MIRANTE-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTE SANTO-BA,,,,BA,,,,"996,65",,,,,,-,,,,,,,,"996,65",,,,,,,,"2.549,78",,,,,,,
MUCURI-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.076,11",,,,,,,
MUNDO NOVO-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
MUNIZ FERREIRA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
MURITIBA-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.231,05",,,,,,,
MUTUIPE-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
NAZARE-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.151,36",,,,,,,
NILO PECANHA-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.557,08",,,,,,,
NORDESTINA-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.673,29",,,,,,,
NOVA CANAA-BA,,,,BA,,,,"716,34",,,,,,-,,,,,,,,"716,34",,,,,,,,"1.832,65",,,,,,,
NOVA FATIMA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
NOVA IBIA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.482,93",,,,,,,
NOVA ITARANA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
NOVA SOURE-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.151,36",,,,,,,
NOVA VICOSA-BA,,,,BA,,,,"903,21",,,,,,-,,,,,,,,"903,21",,,,,,,,"2.150,26",,,,,,,
NOVO TRIUNFO-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
OLINDINA-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
OURICANGAS-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
OUROLANDIA-BA,,,,BA,,,,"716,34",,,,,,-,,,,,,,,"716,34",,,,,,,,"1.832,65",,,,,,,
PARIPIRANGA-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.151,36",,,,,,,
PAU BRASIL-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.631,22",,,,,,,
PAULO AFONSO-BA,,,,BA,,,,"1.152,37",,,,,,-,,,,,,,,"1.152,37",,,,,,,,"2.948,19",,,,,,,
PE DE SERRA-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
PEDRAO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
PEDRO ALEXANDRE-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
PINTADAS-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.673,29",,,,,,,
PIRAI DO NORTE-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.557,08",,,,,,,
PIRITIBA-BA,,,,BA,,,,"778,63",,,,,,-,,,,,,,,"778,63",,,,,,,,"1.992,01",,,,,,,
PLANALTINO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
PLANALTO-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
POCOES-BA,,,,BA,,,,"965,50",,,,,,-,,,,,,,,"965,50",,,,,,,,"2.470,09",,,,,,,
POJUCA-BA,,,,BA,,,,"531.636,76",,,,,,"440.113,97",,,,,,,,"971.750,73",,,,,,,,"6.248.409,38",,,,,,,
PORTO SEGURO-BA,,,,BA,,,,"1.121,23",,,,,,-,,,,,,,,"1.121,23",,,,,,,,"2.669,29",,,,,,,
POTIRAGUA-BA,,,,BA,,,,"716,34",,,,,,-,,,,,,,,"716,34",,,,,,,,"1.705,37",,,,,,,
PRADO-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.001,96",,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,BA,,,,"778,63",,,,,,-,,,,,,,,"778,63",,,,,,,,"1.853,67",,,,,,,
QUEIMADAS-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.151,36",,,,,,,
QUIJINGUE-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.151,36",,,,,,,
QUIXABEIRA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
RAFAEL JAMBEIRO-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
RETIROLANDIA-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.673,29",,,,,,,
RIACHAO DO JACUIPE-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.231,05",,,,,,,
RIBEIRA DO AMPARO-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
RIBEIRA DO POMBAL-BA,,,,BA,,,,"965,50",,,,,,-,,,,,,,,"965,50",,,,,,,,"2.470,09",,,,,,,
RIBEIRAO DO LARGO-BA,,,,BA,,,,"716,34",,,,,,-,,,,,,,,"716,34",,,,,,,,"1.832,65",,,,,,,
RIO REAL-BA,,,,BA,,,,"903,21",,,,,,-,,,,,,,,"903,21",,,,,,,,"2.310,75",,,,,,,
RUY BARBOSA-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.231,05",,,,,,,
SALINAS DA MARGARIDA-BA,,,,BA,,,,"23.296,15",,,,,,"123.193,48",,,,,,,,"146.489,63",,,,,,,,"882.570,25",,,,,,,
SALVADOR-BA,,,,BA,,,,"44.373,62",,,,,,"123.193,48",,,,,,,,"167.567,10",,,,,,,,"935.659,10",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA BARBARA-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
SANTA BRIGIDA-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
SANTA CRUZ CABRALIA-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"1.927,82",,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.482,93",,,,,,,
SANTA INES-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.673,29",,,,,,,
SANTA LUZIA-BA,,,,BA,,,,"716,34",,,,,,-,,,,,,,,"716,34",,,,,,,,"1.705,37",,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
SANTALUZ-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.231,05",,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
SANTO AMARO-BA,,,,BA,,,,"36.608,23",,,,,,"123.193,48",,,,,,,,"159.801,71",,,,,,,,"916.100,05",,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,"1.090,08",,,,,,-,,,,,,,,"1.090,08",,,,,,,,"2.788,82",,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,"965,50",,,,,,-,,,,,,,,"965,50",,,,,,,,"2.470,09",,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
SAO FELIPE-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
SAO FELIX-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,"905.772,93",,,,,,"136.963,57",,,,,,,,"1.042.736,50",,,,,,,,"6.911.089,93",,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.151,36",,,,,,,
SAO JOSE DA VITORIA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.482,93",,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,"654,05",,,,,,-,,,,,,,,"654,05",,,,,,,,"1.673,29",,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,"282.973,15",,,,,,"154.644,41",,,,,,,,"437.617,56",,,,,,,,"2.590.883,23",,,,,,,
SAPEACU-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
SATIRO DIAS-BA,,,,BA,,,,"16.538,41",,,,,,"8.053,37",,,,,,,,"24.591,78",,,,,,,,"245.888,85",,,,,,,
SAUBARA-BA,,,,BA,,,,"23.296,15",,,,,,"123.193,48",,,,,,,,"146.489,63",,,,,,,,"882.570,25",,,,,,,
SERRA PRETA-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
SERRINHA-BA,,,,BA,,,,"1.058,94",,,,,,-,,,,,,,,"1.058,94",,,,,,,,"2.709,15",,,,,,,
SERROLANDIA-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
SIMOES FILHO-BA,,,,BA,,,,"69.690,05",,,,,,"2.395,96",,,,,,,,"72.086,01",,,,,,,,"420.360,61",,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
TANQUINHO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
TAPEROA-BA,,,,BA,,,,"716,34",,,,,,-,,,,,,,,"716,34",,,,,,,,"1.705,37",,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,"747,48",,,,,,-,,,,,,,,"747,48",,,,,,,,"1.912,31",,,,,,,
TEIXEIRA DE FREITAS-BA,,,,BA,,,,"1.152,37",,,,,,-,,,,,,,,"1.152,37",,,,,,,,"2.743,43",,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
TEOFILANDIA-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
TEOLANDIA-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.631,22",,,,,,,
TERRA NOVA-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
TUCANO-BA,,,,BA,,,,"996,65",,,,,,-,,,,,,,,"996,65",,,,,,,,"2.549,78",,,,,,,
UAUA-BA,,,,BA,,,,"840,92",,,,,,-,,,,,,,,"840,92",,,,,,,,"2.151,36",,,,,,,
UBAIRA-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"2.071,69",,,,,,,
UBAITABA-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"1.927,82",,,,,,,
UBATA-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"1.927,82",,,,,,,
UNA-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.076,11",,,,,,,
URUCUCA-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"1.927,82",,,,,,,
VALENCA-BA,,,,BA,,,,"1.090,08",,,,,,-,,,,,,,,"1.090,08",,,,,,,,"2.595,13",,,,,,,
VALENTE-BA,,,,BA,,,,"778,63",,,,,,-,,,,,,,,"778,63",,,,,,,,"1.992,01",,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,"685,19",,,,,,-,,,,,,,,"685,19",,,,,,,,"1.752,97",,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
VARZEA NOVA-BA,,,,BA,,,,"716,34",,,,,,-,,,,,,,,"716,34",,,,,,,,"1.832,65",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEDO-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.593,59",,,,,,,
VERA CRUZ-BA,,,,BA,,,,"872,06",,,,,,-,,,,,,,,"872,06",,,,,,,,"2.231,05",,,,,,,
VEREDA-BA,,,,BA,,,,"622,90",,,,,,-,,,,,,,,"622,90",,,,,,,,"1.482,93",,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,"1.245,81",,,,,,-,,,,,,,,"1.245,81",,,,,,,,"3.187,23",,,,,,,
WENCESLAU GUIMARAES-BA,,,,BA,,,,"809,77",,,,,,-,,,,,,,,"809,77",,,,,,,,"1.927,82",,,,,,,
BAHIA  TOTAL,,,,,,,,"4.995.756,64",,,,,,"3.242.532,30",,,,,,,,"8.238.288,94",,,,,,,,"50.764.968,44",,,,,,,
ACARAU-CE,,,,CE,,,,"2.790,56",,,,,,-,,,,,,,,"2.790,56",,,,,,,,"15.317,64",,,,,,,
ALCANTARAS-CE,,,,CE,,,,"1.744,10",,,,,,-,,,,,,,,"1.744,10",,,,,,,,"9.573,52",,,,,,,
AMONTADA-CE,,,,CE,,,,"58.249,57",,,,,,"68.806,26",,,,,,,,"127.055,83",,,,,,,,"714.633,19",,,,,,,
APUIARES-CE,,,,CE,,,,"1.918,51",,,,,,-,,,,,,,,"1.918,51",,,,,,,,"10.530,88",,,,,,,
AQUIRAZ-CE,,,,CE,,,,-,,,,,,-,,,,,,,,-,,,,,,,,"25.671,00",,,,,,,
ARACATI-CE,,,,CE,,,,"639.460,02",,,,,,"17.960,04",,,,,,,,"657.420,06",,,,,,,,"3.764.144,07",,,,,,,
ARARENDA-CE,,,,CE,,,,"1.831,30",,,,,,-,,,,,,,,"1.831,30",,,,,,,,"10.052,19",,,,,,,
BARROQUINHA-CE,,,,CE,,,,"1.918,51",,,,,,-,,,,,,,,"1.918,51",,,,,,,,"10.530,88",,,,,,,
BELA CRUZ-CE,,,,CE,,,,"2.441,74",,,,,,-,,,,,,,,"2.441,74",,,,,,,,"13.402,94",,,,,,,
CAMOCIM-CE,,,,CE,,,,"2.790,56",,,,,,-,,,,,,,,"2.790,56",,,,,,,,"15.317,64",,,,,,,
CANINDE-CE,,,,CE,,,,"2.964,97",,,,,,-,,,,,,,,"2.964,97",,,,,,,,"16.275,00",,,,,,,
CARIDADE-CE,,,,CE,,,,"2.005,71",,,,,,-,,,,,,,,"2.005,71",,,,,,,,"11.009,54",,,,,,,
CARIRE-CE,,,,CE,,,,"2.180,12",,,,,,-,,,,,,,,"2.180,12",,,,,,,,"11.966,91",,,,,,,
CARNAUBAL-CE,,,,CE,,,,"2.005,71",,,,,,-,,,,,,,,"2.005,71",,,,,,,,"11.009,54",,,,,,,
CATUNDA-CE,,,,CE,,,,"1.744,10",,,,,,-,,,,,,,,"1.744,10",,,,,,,,"9.573,52",,,,,,,
CAUCAIA-CE,,,,CE,,,,-,,,,,,-,,,,,,,,-,,,,,,,,"25.671,00",,,,,,,
CHAVAL-CE,,,,CE,,,,"1.918,51",,,,,,-,,,,,,,,"1.918,51",,,,,,,,"10.530,88",,,,,,,
COREAU-CE,,,,CE,,,,"2.180,12",,,,,,-,,,,,,,,"2.180,12",,,,,,,,"11.966,91",,,,,,,
CRATEUS-CE,,,,CE,,,,"2.964,97",,,,,,-,,,,,,,,"2.964,97",,,,,,,,"16.275,00",,,,,,,
CROATA-CE,,,,CE,,,,"2.092,92",,,,,,-,,,,,,,,"2.092,92",,,,,,,,"11.488,23",,,,,,,
CRUZ-CE,,,,CE,,,,"2.180,12",,,,,,-,,,,,,,,"2.180,12",,,,,,,,"11.966,91",,,,,,,
FORQUILHA-CE,,,,CE,,,,"2.092,92",,,,,,-,,,,,,,,"2.092,92",,,,,,,,"11.488,23",,,,,,,
FORTALEZA-CE,,,,CE,,,,"51.389,14",,,,,,-,,,,,,,,"51.389,14",,,,,,,,"577.224,86",,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,"1.831,30",,,,,,-,,,,,,,,"1.831,30",,,,,,,,"10.052,19",,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,"1.744,10",,,,,,-,,,,,,,,"1.744,10",,,,,,,,"9.573,52",,,,,,,
GRACA-CE,,,,CE,,,,"2.005,71",,,,,,-,,,,,,,,"2.005,71",,,,,,,,"11.009,54",,,,,,,
GRANJA-CE,,,,CE,,,,"2.790,56",,,,,,-,,,,,,,,"2.790,56",,,,,,,,"15.317,64",,,,,,,
GROAIRAS-CE,,,,CE,,,,"1.744,10",,,,,,-,,,,,,,,"1.744,10",,,,,,,,"9.573,52",,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,"2.528,94",,,,,,-,,,,,,,,"2.528,94",,,,,,,,"13.881,62",,,,,,,
HIDROLANDIA-CE,,,,CE,,,,"2.092,92",,,,,,-,,,,,,,,"2.092,92",,,,,,,,"11.488,23",,,,,,,
HORIZONTE-CE,,,,CE,,,,"584.161,80",,,,,,-,,,,,,,,"584.161,80",,,,,,,,"584.302,61",,,,,,,
IBIAPINA-CE,,,,CE,,,,"2.267,33",,,,,,-,,,,,,,,"2.267,33",,,,,,,,"12.445,60",,,,,,,
ICAPUI-CE,,,,CE,,,,"80.167,87",,,,,,"16.758,03",,,,,,,,"96.925,90",,,,,,,,"555.063,27",,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,"2.354,53",,,,,,-,,,,,,,,"2.354,53",,,,,,,,"12.924,27",,,,,,,
IPAPORANGA-CE,,,,CE,,,,"1.831,30",,,,,,-,,,,,,,,"1.831,30",,,,,,,,"10.052,19",,,,,,,
IPU-CE,,,,CE,,,,"2.616,15",,,,,,-,,,,,,,,"2.616,15",,,,,,,,"14.360,30",,,,,,,
IPUEIRAS-CE,,,,CE,,,,"2.616,15",,,,,,-,,,,,,,,"2.616,15",,,,,,,,"14.360,30",,,,,,,
IRAUCUBA-CE,,,,CE,,,,"2.180,12",,,,,,-,,,,,,,,"2.180,12",,,,,,,,"11.966,91",,,,,,,
ITAPAGE-CE,,,,CE,,,,"2.703,35",,,,,,-,,,,,,,,"2.703,35",,,,,,,,"14.838,98",,,,,,,
ITAPIPOCA-CE,,,,CE,,,,"72.309,81",,,,,,"56.686,92",,,,,,,,"128.996,73",,,,,,,,"742.945,20",,,,,,,
ITAREMA-CE,,,,CE,,,,"56.240,96",,,,,,"64.068,98",,,,,,,,"120.309,94",,,,,,,,"608.311,97",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,"1.918,51",,,,,,-,,,,,,,,"1.918,51",,,,,,,,"10.530,88",,,,,,,
MARACANAU-CE,,,,CE,,,,"584.161,80",,,,,,-,,,,,,,,"584.161,80",,,,,,,,"3.367.173,32",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARCO-CE,,,,CE,,,,"2.267,33",,,,,,-,,,,,,,,"2.267,33",,,,,,,,"12.445,60",,,,,,,
MARTINOPOLE-CE,,,,CE,,,,"1.744,10",,,,,,-,,,,,,,,"1.744,10",,,,,,,,"9.573,52",,,,,,,
MASSAPE-CE,,,,CE,,,,"2.441,74",,,,,,-,,,,,,,,"2.441,74",,,,,,,,"13.402,94",,,,,,,
MERUOCA-CE,,,,CE,,,,"1.831,30",,,,,,-,,,,,,,,"1.831,30",,,,,,,,"10.052,19",,,,,,,
MIRAIMA-CE,,,,CE,,,,"1.831,30",,,,,,-,,,,,,,,"1.831,30",,,,,,,,"10.052,19",,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,"2.092,92",,,,,,-,,,,,,,,"2.092,92",,,,,,,,"11.488,23",,,,,,,
MORAUJO-CE,,,,CE,,,,"1.744,10",,,,,,-,,,,,,,,"1.744,10",,,,,,,,"9.573,52",,,,,,,
MORRINHOS-CE,,,,CE,,,,"2.092,92",,,,,,-,,,,,,,,"2.092,92",,,,,,,,"11.488,23",,,,,,,
MUCAMBO-CE,,,,CE,,,,"1.918,51",,,,,,-,,,,,,,,"1.918,51",,,,,,,,"10.530,88",,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,"2.441,74",,,,,,-,,,,,,,,"2.441,74",,,,,,,,"13.402,94",,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,"2.354,53",,,,,,-,,,,,,,,"2.354,53",,,,,,,,"12.924,27",,,,,,,
PACAJUS-CE,,,,CE,,,,-,,,,,,-,,,,,,,,-,,,,,,,,"87.575,04",,,,,,,
PACUJA-CE,,,,CE,,,,"1.744,10",,,,,,-,,,,,,,,"1.744,10",,,,,,,,"9.573,52",,,,,,,
PARACURU-CE,,,,CE,,,,"54.232,35",,,,,,"81.112,36",,,,,,,,"135.344,71",,,,,,,,"762.271,84",,,,,,,
