URUBURETAMA-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
URUOCA-CE,,,,CE,,,,,"244,25",,,,,,,,,-,,,,,,"244,25",,,,,,,,"963,13",,,,,,,,,,,
VARJOTA-CE,,,,CE,,,,,"267,51",,,,,,,,,-,,,,,,"267,51",,,,,,,,"1.054,85",,,,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"360,56",,,,,,,,,-,,,,,,"360,56",,,,,,,,"1.421,77",,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"29,52",,,,,,,,,-,,,,,,"29,52",,,,,,,,"108,42",,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"23,20",,,,,,,,,-,,,,,,"23,20",,,,,,,,"85,19",,,,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
ALEGRE-ES,,,,ES,,,,,"29,52",,,,,,,,,-,,,,,,"29,52",,,,,,,,"108,42",,,,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"23,20",,,,,,,,,-,,,,,,"23,20",,,,,,,,"85,19",,,,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"25,31",,,,,,,,,-,,,,,,"25,31",,,,,,,,"92,94",,,,,,,,,,,
APIACA-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"28,47",,,,,,,,,-,,,,,,"28,47",,,,,,,,"104,56",,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"31,63",,,,,,,,,-,,,,,,"31,63",,,,,,,,"116,17",,,,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"23,20",,,,,,,,,-,,,,,,"23,20",,,,,,,,"85,19",,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"42,18",,,,,,,,,-,,,,,,"42,18",,,,,,,,"154,91",,,,,,,,,,,
CARIACICA-ES,,,,ES,,,,,"42,18",,,,,,,,,-,,,,,,"42,18",,,,,,,,"154,91",,,,,,,,,,,
CASTELO-ES,,,,ES,,,,,"29,52",,,,,,,,,-,,,,,,"29,52",,,,,,,,"108,42",,,,,,,,,,,
COLATINA-ES,,,,ES,,,,,"39,02",,,,,,,,,-,,,,,,"39,02",,,,,,,,"143,29",,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"11.776,27",,,,,,,,,"1.302,00",,,,,,"13.078,27",,,,,,,,"48.598,21",,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"28,47",,,,,,,,,-,,,,,,"28,47",,,,,,,,"104,56",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
ECOPORANGA-ES,,,,ES,,,,,"27,42",,,,,,,,,-,,,,,,"27,42",,,,,,,,"100,69",,,,,,,,,,,
FUNDAO-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
GUACUI-ES,,,,ES,,,,,"27,42",,,,,,,,,-,,,,,,"27,42",,,,,,,,"100,69",,,,,,,,,,,
GUARAPARI-ES,,,,ES,,,,,"36,91",,,,,,,,,-,,,,,,"36,91",,,,,,,,"135,53",,,,,,,,,,,
IBATIBA-ES,,,,ES,,,,,"25,31",,,,,,,,,-,,,,,,"25,31",,,,,,,,"92,94",,,,,,,,,,,
IBIRACU-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
IBITIRAMA-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
ICONHA-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
IRUPI-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
ITAGUACU-ES,,,,ES,,,,,"24,25",,,,,,,,,-,,,,,,"24,25",,,,,,,,"89,06",,,,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,,"28,47",,,,,,,,,-,,,,,,"28,47",,,,,,,,"104,56",,,,,,,,,,,
ITARANA-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
IUNA-ES,,,,ES,,,,,"28,47",,,,,,,,,-,,,,,,"28,47",,,,,,,,"104,56",,,,,,,,,,,
JAGUARE-ES,,,,ES,,,,,"3.147,97",,,,,,,,,"1.466,44",,,,,,"4.614,41",,,,,,,,"15.179,01",,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,,"24,25",,,,,,,,,-,,,,,,"24,25",,,,,,,,"89,06",,,,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
LINHARES-ES,,,,ES,,,,,"125.777,36",,,,,,,,,"78.080,65",,,,,,"203.858,01",,,,,,,,"781.089,15",,,,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,,"23,20",,,,,,,,,-,,,,,,"23,20",,,,,,,,"85,19",,,,,,,,,,,
MARATAIZES-ES,,,,ES,,,,,"28,47",,,,,,,,,-,,,,,,"28,47",,,,,,,,"104,56",,,,,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
MARILANDIA-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,,"28,47",,,,,,,,,-,,,,,,"28,47",,,,,,,,"104,56",,,,,,,,,,,
MONTANHA-ES,,,,ES,,,,,"26,36",,,,,,,,,-,,,,,,"26,36",,,,,,,,"96,80",,,,,,,,,,,
MUCURICI-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,,"26,36",,,,,,,,,-,,,,,,"26,36",,,,,,,,"96,80",,,,,,,,,,,
MUQUI-ES,,,,ES,,,,,"23,20",,,,,,,,,-,,,,,,"23,20",,,,,,,,"85,19",,,,,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,,"32,69",,,,,,,,,-,,,,,,"32,69",,,,,,,,"120,04",,,,,,,,,,,
PANCAS-ES,,,,ES,,,,,"27,42",,,,,,,,,-,,,,,,"27,42",,,,,,,,"100,69",,,,,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,,"27,42",,,,,,,,,-,,,,,,"27,42",,,,,,,,"100,69",,,,,,,,,,,
PINHEIROS-ES,,,,ES,,,,,"27,42",,,,,,,,,-,,,,,,"27,42",,,,,,,,"100,69",,,,,,,,,,,
PIUMA-ES,,,,ES,,,,,"23,20",,,,,,,,,-,,,,,,"23,20",,,,,,,,"85,19",,,,,,,,,,,
PONTO BELO-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,,,"21,09",,,,,,,,,"11.740,70",,,,,,"11.761,79",,,,,,,,"21.968,73",,,,,,,,,,,
RIO BANANAL-ES,,,,ES,,,,,"24,25",,,,,,,,,-,,,,,,"24,25",,,,,,,,"89,06",,,,,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,ES,,,,,"28,47",,,,,,,,,-,,,,,,"28,47",,,,,,,,"104,56",,,,,,,,,,,
SANTA TERESA-ES,,,,ES,,,,,"26,36",,,,,,,,,-,,,,,,"26,36",,,,,,,,"96,80",,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,ES,,,,,"28,47",,,,,,,,,-,,,,,,"28,47",,,,,,,,"104,56",,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,ES,,,,,"22,14",,,,,,,,,-,,,,,,"22,14",,,,,,,,"81,30",,,,,,,,,,,
SAO MATEUS-ES,,,,ES,,,,,"92.190,89",,,,,,,,,"16.800,75",,,,,,"108.991,64",,,,,,,,"417.743,34",,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
SOORETAMA-ES,,,,ES,,,,,"24,25",,,,,,,,,-,,,,,,"24,25",,,,,,,,"89,06",,,,,,,,,,,
VARGEM ALTA-ES,,,,ES,,,,,"23,20",,,,,,,,,-,,,,,,"23,20",,,,,,,,"85,19",,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,ES,,,,,"24,25",,,,,,,,,-,,,,,,"24,25",,,,,,,,"89,06",,,,,,,,,,,
VIANA-ES,,,,ES,,,,,"32,69",,,,,,,,,-,,,,,,"32,69",,,,,,,,"120,04",,,,,,,,,,,
VILA PAVAO-ES,,,,ES,,,,,"21,09",,,,,,,,,-,,,,,,"21,09",,,,,,,,"77,45",,,,,,,,,,,
VILA VALERIO-ES,,,,ES,,,,,"23,20",,,,,,,,,-,,,,,,"23,20",,,,,,,,"85,19",,,,,,,,,,,
VILA VELHA-ES,,,,ES,,,,,"42,18",,,,,,,,,-,,,,,,"42,18",,,,,,,,"154,91",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA-ES,,,,ES,,,,,"67.619,85",,,,,,,,,-,,,,,,"67.619,85",,,,,,,,"248.323,40",,,,,,,,,,,
ADRIANOPOLIS-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
AGUDOS DO SUL-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,PR,,,,,"1.112,52",,,,,,,,,-,,,,,,"1.112,52",,,,,,,,"3.960,08",,,,,,,,,,,
ANTONINA-PR,,,,PR,,,,,"794,66",,,,,,,,,-,,,,,,"794,66",,,,,,,,"2.828,62",,,,,,,,,,,
BALSA NOVA-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,PR,,,,,"890,02",,,,,,,,,-,,,,,,"890,02",,,,,,,,"3.168,05",,,,,,,,,,,
CAMPO DO TENENTE-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
CAMPO LARGO-PR,,,,PR,,,,,"1.144,31",,,,,,,,,-,,,,,,"1.144,31",,,,,,,,"4.073,22",,,,,,,,,,,
CAMPO MAGRO-PR,,,,PR,,,,,"762,87",,,,,,,,,-,,,,,,"762,87",,,,,,,,"2.715,47",,,,,,,,,,,
CERRO AZUL-PR,,,,PR,,,,,"762,87",,,,,,,,,-,,,,,,"762,87",,,,,,,,"2.715,47",,,,,,,,,,,
COLOMBO-PR,,,,PR,,,,,"1.271,46",,,,,,,,,-,,,,,,"1.271,46",,,,,,,,"4.525,81",,,,,,,,,,,
CONTENDA-PR,,,,PR,,,,,"699,30",,,,,,,,,-,,,,,,"699,30",,,,,,,,"2.489,18",,,,,,,,,,,
CURITIBA-PR,,,,PR,,,,,"1.271,46",,,,,,,,,-,,,,,,"1.271,46",,,,,,,,"4.525,81",,,,,,,,,,,
DOUTOR ULYSSES-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,PR,,,,,"985,38",,,,,,,,,-,,,,,,"985,38",,,,,,,,"3.507,49",,,,,,,,,,,
GUARAQUECABA-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"3.141,90",,,,,,,,,,,
GUARATUBA-PR,,,,PR,,,,,"23.300,15",,,,,,,,,"9.523,95",,,,,,"32.824,10",,,,,,,,"102.135,59",,,,,,,,,,,
ITAPERUCU-PR,,,,PR,,,,,"762,87",,,,,,,,,-,,,,,,"762,87",,,,,,,,"2.715,47",,,,,,,,,,,
LAPA-PR,,,,PR,,,,,"953,59",,,,,,,,,-,,,,,,"953,59",,,,,,,,"3.394,34",,,,,,,,,,,
MANDIRITUBA-PR,,,,PR,,,,,"731,09",,,,,,,,,-,,,,,,"731,09",,,,,,,,"2.602,33",,,,,,,,,,,
MATINHOS-PR,,,,PR,,,,,"20.803,70",,,,,,,,,"22.122,65",,,,,,"42.926,35",,,,,,,,"173.717,81",,,,,,,,,,,
MORRETES-PR,,,,PR,,,,,"731,09",,,,,,,,,-,,,,,,"731,09",,,,,,,,"2.602,33",,,,,,,,,,,
PARANAGUA-PR,,,,PR,,,,,"1.207,88",,,,,,,,,"47,33",,,,,,"1.255,21",,,,,,,,"4.512,75",,,,,,,,,,,
PIEN-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
PINHAIS-PR,,,,PR,,,,,"1.144,31",,,,,,,,,-,,,,,,"1.144,31",,,,,,,,"4.073,22",,,,,,,,,,,
PIRAQUARA-PR,,,,PR,,,,,"1.017,17",,,,,,,,,-,,,,,,"1.017,17",,,,,,,,"3.620,64",,,,,,,,,,,
PONTAL DO PARANA-PR,,,,PR,,,,,"635,73",,,,,,,,,"1.856,69",,,,,,"2.492,42",,,,,,,,"10.627,56",,,,,,,,,,,
PORTO AMAZONAS-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
QUATRO BARRAS-PR,,,,PR,,,,,"699,30",,,,,,,,,-,,,,,,"699,30",,,,,,,,"2.489,18",,,,,,,,,,,
QUITANDINHA-PR,,,,PR,,,,,"731,09",,,,,,,,,-,,,,,,"731,09",,,,,,,,"2.602,33",,,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,PR,,,,,"826,45",,,,,,,,,-,,,,,,"826,45",,,,,,,,"2.941,76",,,,,,,,,,,
RIO NEGRO-PR,,,,PR,,,,,"858,23",,,,,,,,,-,,,,,,"858,23",,,,,,,,"3.054,91",,,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,PR,,,,,"1.271,46",,,,,,,,,-,,,,,,"1.271,46",,,,,,,,"4.525,81",,,,,,,,,,,
TIJUCAS DO SUL-PR,,,,PR,,,,,"667,51",,,,,,,,,-,,,,,,"667,51",,,,,,,,"2.376,04",,,,,,,,,,,
TUNAS DO PARANA-PR,,,,PR,,,,,"635,73",,,,,,,,,-,,,,,,"635,73",,,,,,,,"2.262,89",,,,,,,,,,,
ANGRA DOS REIS-RJ,,,,RJ,,,,,"66.608,52",,,,,,,,,"47.458,13",,,,,,"114.066,65",,,,,,,,"519.543,49",,,,,,,,,,,
APERIBE-RJ,,,,RJ,,,,,"46.763,54",,,,,,,,,-,,,,,,"46.763,54",,,,,,,,"169.562,93",,,,,,,,,,,
ARARUAMA-RJ,,,,RJ,,,,,"79.498,02",,,,,,,,,-,,,,,,"79.498,02",,,,,,,,"288.256,97",,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,RJ,,,,,"307.623,40",,,,,,,,,"172.566,07",,,,,,"480.189,47",,,,,,,,"1.847.501,38",,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,RJ,,,,,"60.792,60",,,,,,,,,-,,,,,,"60.792,60",,,,,,,,"220.431,81",,,,,,,,,,,
BARRA MANSA-RJ,,,,RJ,,,,,"57.956,36",,,,,,,,,-,,,,,,"57.956,36",,,,,,,,"213.125,57",,,,,,,,,,,
BOM JARDIM-RJ,,,,RJ,,,,,"60.792,60",,,,,,,,,-,,,,,,"60.792,60",,,,,,,,"220.431,81",,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,RJ,,,,,"67.807,14",,,,,,,,,-,,,,,,"67.807,14",,,,,,,,"245.866,25",,,,,,,,,,,
CABO FRIO-RJ,,,,RJ,,,,,"494.872,43",,,,,,,,,"419.006,46",,,,,,"913.878,89",,,,,,,,"3.482.358,87",,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,RJ,,,,,"128.808,24",,,,,,,,,-,,,,,,"128.808,24",,,,,,,,"473.974,63",,,,,,,,,,,
CAMBUCI-RJ,,,,RJ,,,,,"53.778,07",,,,,,,,,-,,,,,,"53.778,07",,,,,,,,"194.997,36",,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,RJ,,,,,"534.997,22",,,,,,,,,"2.797.612,41",,,,,,"3.332.609,63",,,,,,,,"12.349.606,70",,,,,,,,,,,
CANTAGALO-RJ,,,,RJ,,,,,"58.454,43",,,,,,,,,-,,,,,,"58.454,43",,,,,,,,"211.953,65",,,,,,,,,,,
CARAPEBUS-RJ,,,,RJ,,,,,"267.498,61",,,,,,,,,"162.845,12",,,,,,"430.343,73",,,,,,,,"1.661.222,64",,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,RJ,,,,,"49.101,72",,,,,,,,,-,,,,,,"49.101,72",,,,,,,,"178.041,07",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARMO-RJ,,,,RJ,,,,,"53.778,07",,,,,,,,,-,,,,,,"53.778,07",,,,,,,,"194.997,36",,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,RJ,,,,,"347.748,19",,,,,,,,,"58.960,90",,,,,,"406.709,09",,,,,,,,"1.600.457,52",,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,RJ,,,,,"58.454,43",,,,,,,,,-,,,,,,"58.454,43",,,,,,,,"211.953,65",,,,,,,,,,,
CORDEIRO-RJ,,,,RJ,,,,,"56.116,25",,,,,,,,,-,,,,,,"56.116,25",,,,,,,,"203.475,51",,,,,,,,,,,
DUAS BARRAS-RJ,,,,RJ,,,,,"46.763,54",,,,,,,,,-,,,,,,"46.763,54",,,,,,,,"169.562,93",,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,RJ,,,,,"257.435,56",,,,,,,,,"43.196,21",,,,,,"300.631,77",,,,,,,,"1.112.927,57",,,,,,,,,,,
GUAPIMIRIM-RJ,,,,RJ,,,,,"138.349,60",,,,,,,,,-,,,,,,"138.349,60",,,,,,,,"509.083,85",,,,,,,,,,,
IGUABA GRANDE-RJ,,,,RJ,,,,,"46.763,54",,,,,,,,,-,,,,,,"46.763,54",,,,,,,,"169.562,93",,,,,,,,,,,
ITALVA-RJ,,,,RJ,,,,,"51.439,89",,,,,,,,,-,,,,,,"51.439,89",,,,,,,,"186.519,22",,,,,,,,,,,
ITAOCARA-RJ,,,,RJ,,,,,"60.792,60",,,,,,,,,-,,,,,,"60.792,60",,,,,,,,"220.431,81",,,,,,,,,,,
ITAPERUNA-RJ,,,,RJ,,,,,"84.174,38",,,,,,,,,-,,,,,,"84.174,38",,,,,,,,"305.213,27",,,,,,,,,,,
JAPERI-RJ,,,,RJ,,,,,"57.956,36",,,,,,,,,-,,,,,,"57.956,36",,,,,,,,"213.125,57",,,,,,,,,,,
LAJE DO MURIAE-RJ,,,,RJ,,,,,"46.763,54",,,,,,,,,-,,,,,,"46.763,54",,,,,,,,"169.562,93",,,,,,,,,,,
MACAE-RJ,,,,RJ,,,,,"1.555.948,60",,,,,,,,,"820.629,59",,,,,,"2.376.578,19",,,,,,,,"8.519.284,82",,,,,,,,,,,
MACUCO-RJ,,,,RJ,,,,,"46.763,54",,,,,,,,,-,,,,,,"46.763,54",,,,,,,,"169.562,93",,,,,,,,,,,
MAGE-RJ,,,,RJ,,,,,"171.744,33",,,,,,,,,"9.060,35",,,,,,"180.804,68",,,,,,,,"672.610,42",,,,,,,,,,,
MANGARATIBA-RJ,,,,RJ,,,,,-,,,,,,,,,"31.638,76",,,,,,"31.638,76",,,,,,,,"183.289,46",,,,,,,,,,,
MIRACEMA-RJ,,,,RJ,,,,,"63.130,78",,,,,,,,,-,,,,,,"63.130,78",,,,,,,,"228.909,95",,,,,,,,,,,
NATIVIDADE-RJ,,,,RJ,,,,,"53.778,07",,,,,,,,,-,,,,,,"53.778,07",,,,,,,,"194.997,36",,,,,,,,,,,
NITEROI-RJ,,,,RJ,,,,,-,,,,,,,,,"9.043,99",,,,,,"9.043,99",,,,,,,,"46.421,29",,,,,,,,,,,
NOVA FRIBURGO-RJ,,,,RJ,,,,,"93.527,09",,,,,,,,,-,,,,,,"93.527,09",,,,,,,,"339.125,87",,,,,,,,,,,
PETROPOLIS-RJ,,,,RJ,,,,,"93.527,09",,,,,,,,,-,,,,,,"93.527,09",,,,,,,,"339.125,87",,,,,,,,,,,
PIRAI-RJ,,,,RJ,,,,,"57.956,36",,,,,,,,,-,,,,,,"57.956,36",,,,,,,,"213.125,57",,,,,,,,,,,
PORCIUNCULA-RJ,,,,RJ,,,,,"53.778,07",,,,,,,,,-,,,,,,"53.778,07",,,,,,,,"194.997,36",,,,,,,,,,,
QUISSAMA-RJ,,,,RJ,,,,,"352.204,84",,,,,,,,,"707.141,97",,,,,,"1.059.346,81",,,,,,,,"3.944.544,43",,,,,,,,,,,
RIO BONITO-RJ,,,,RJ,,,,,"72.483,49",,,,,,,,,-,,,,,,"72.483,49",,,,,,,,"262.822,54",,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,RJ,,,,,"374.498,05",,,,,,,,,"774.073,19",,,,,,"1.148.571,24",,,,,,,,"4.405.522,84",,,,,,,,,,,
RIO DE JANEIRO-RJ,,,,RJ,,,,,"66.608,52",,,,,,,,,"40.747,06",,,,,,"107.355,58",,,,,,,,"436.174,13",,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,RJ,,,,,"49.101,72",,,,,,,,,-,,,,,,"49.101,72",,,,,,,,"178.041,07",,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,RJ,,,,,"67.807,14",,,,,,,,,-,,,,,,"67.807,14",,,,,,,,"245.866,25",,,,,,,,,,,
SAO FIDELIS-RJ,,,,RJ,,,,,"70.145,31",,,,,,,,,-,,,,,,"70.145,31",,,,,,,,"254.344,39",,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,RJ,,,,,"67.807,14",,,,,,,,,-,,,,,,"67.807,14",,,,,,,,"245.866,25",,,,,,,,,,,
SAO GONCALO-RJ,,,,RJ,,,,,-,,,,,,,,,"9.060,35",,,,,,"9.060,35",,,,,,,,"40.644,25",,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,RJ,,,,,"374.498,05",,,,,,,,,"42.510,50",,,,,,"417.008,55",,,,,,,,"867.349,39",,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,RJ,,,,,"46.763,54",,,,,,,,,-,,,,,,"46.763,54",,,,,,,,"169.562,93",,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,RJ,,,,,"56.116,25",,,,,,,,,-,,,,,,"56.116,25",,,,,,,,"203.475,51",,,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,RJ,,,,,"74.821,67",,,,,,,,,-,,,,,,"74.821,67",,,,,,,,"271.300,68",,,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,RJ,,,,,"46.763,54",,,,,,,,,-,,,,,,"46.763,54",,,,,,,,"169.562,93",,,,,,,,,,,
SAQUAREMA-RJ,,,,RJ,,,,,"72.483,49",,,,,,,,,-,,,,,,"72.483,49",,,,,,,,"262.822,54",,,,,,,,,,,
SILVA JARDIM-RJ,,,,RJ,,,,,"119.266,89",,,,,,,,,-,,,,,,"119.266,89",,,,,,,,"438.865,38",,,,,,,,,,,
SUMIDOURO-RJ,,,,RJ,,,,,"51.439,89",,,,,,,,,-,,,,,,"51.439,89",,,,,,,,"186.519,22",,,,,,,,,,,
TERESOPOLIS-RJ,,,,RJ,,,,,"88.850,73",,,,,,,,,-,,,,,,"88.850,73",,,,,,,,"322.169,57",,,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,RJ,,,,,"49.101,72",,,,,,,,,-,,,,,,"49.101,72",,,,,,,,"178.041,07",,,,,,,,,,,
VARRE-SAI-RJ,,,,RJ,,,,,"46.763,54",,,,,,,,,-,,,,,,"46.763,54",,,,,,,,"169.562,93",,,,,,,,,,,
VOLTA REDONDA-RJ,,,,RJ,,,,,"57.956,36",,,,,,,,,-,,,,,,"57.956,36",,,,,,,,"213.125,57",,,,,,,,,,,
ACARI-RN,,,,RN,,,,,"626,29",,,,,,,,,-,,,,,,"626,29",,,,,,,,"2.399,10",,,,,,,,,,,
ACU-RN,,,,RN,,,,,"55.216,15",,,,,,,,,"21.360,41",,,,,,"76.576,56",,,,,,,,"256.247,90",,,,,,,,,,,
AFONSO BEZERRA-RN,,,,RN,,,,,"596,47",,,,,,,,,-,,,,,,"596,47",,,,,,,,"2.284,85",,,,,,,,,,,
AGUA NOVA-RN,,,,RN,,,,,"596,47",,,,,,,,,-,,,,,,"596,47",,,,,,,,"2.284,85",,,,,,,,,,,
ALEXANDRIA-RN,,,,RN,,,,,"656,11",,,,,,,,,-,,,,,,"656,11",,,,,,,,"2.513,33",,,,,,,,,,,
ALMINO AFONSO-RN,,,,RN,,,,,"596,47",,,,,,,,,-,,,,,,"596,47",,,,,,,,"2.284,85",,,,,,,,,,,
ALTO DO RODRIGUES-RN,,,,RN,,,,,"78.488,81",,,,,,,,,"30.380,09",,,,,,"108.868,90",,,,,,,,"381.679,48",,,,,,,,,,,
