MUQUI-ES,,,,,ES,,,,,"40,75",,,,,,,,,-,,,,,,"40,75",,,,,,,,,"192,67",,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,,"57,42",,,,,,,,,-,,,,,,"57,42",,,,,,,,,"271,50",,,,,,,,,
PANCAS-ES,,,,,ES,,,,,"48,16",,,,,,,,,-,,,,,,"48,16",,,,,,,,,"227,70",,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,,"48,16",,,,,,,,,-,,,,,,"48,16",,,,,,,,,"227,70",,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,,"48,16",,,,,,,,,-,,,,,,"48,16",,,,,,,,,"227,70",,,,,,,,,
PIUMA-ES,,,,,ES,,,,,"40,75",,,,,,,,,-,,,,,,"40,75",,,,,,,,,"192,67",,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,,"37,04",,,,,,,,,-,,,,,,"37,04",,,,,,,,,"175,15",,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,,"37,11",,,,,,,,,"22.459,11",,,,,,"22.496,22",,,,,,,,,"106.891,07",,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,,"42,60",,,,,,,,,-,,,,,,"42,60",,,,,,,,,"201,43",,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,,"38,90",,,,,,,,,-,,,,,,"38,90",,,,,,,,,"183,91",,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,,"38,90",,,,,,,,,-,,,,,,"38,90",,,,,,,,,"183,91",,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,,"50,01",,,,,,,,,-,,,,,,"50,01",,,,,,,,,"236,47",,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,,"46,30",,,,,,,,,-,,,,,,"46,30",,,,,,,,,"218,95",,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,,"37,04",,,,,,,,,-,,,,,,"37,04",,,,,,,,,"175,15",,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,,"50,01",,,,,,,,,-,,,,,,"50,01",,,,,,,,,"236,47",,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,,"38,90",,,,,,,,,-,,,,,,"38,90",,,,,,,,,"183,91",,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,,"193.283,99",,,,,,,,,"27.400,72",,,,,,"220.684,71",,,,,,,,,"1.044.373,44",,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,,"37,04",,,,,,,,,-,,,,,,"37,04",,,,,,,,,"175,15",,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,,"42,60",,,,,,,,,-,,,,,,"42,60",,,,,,,,,"201,43",,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,,"40,75",,,,,,,,,-,,,,,,"40,75",,,,,,,,,"192,67",,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,,"42,60",,,,,,,,,-,,,,,,"42,60",,,,,,,,,"201,43",,,,,,,,,
VIANA-ES,,,,,ES,,,,,"57,42",,,,,,,,,-,,,,,,"57,42",,,,,,,,,"271,50",,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,,"37,04",,,,,,,,,-,,,,,,"37,04",,,,,,,,,"175,15",,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,,"40,75",,,,,,,,,-,,,,,,"40,75",,,,,,,,,"192,67",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,,"74,09",,,,,,,,,-,,,,,,"74,09",,,,,,,,,"350,32",,,,,,,,,
VITORIA-ES,,,,,ES,,,,,"152.883,23",,,,,,,,,-,,,,,,"152.883,23",,,,,,,,,"706.555,38",,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,,"2.195,83",,,,,,,,,-,,,,,,"2.195,83",,,,,,,,,"10.272,26",,,,,,,,,
ANTONINA-PR,,,,,PR,,,,,"1.568,45",,,,,,,,,-,,,,,,"1.568,45",,,,,,,,,"7.337,33",,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,,"1.756,67",,,,,,,,,-,,,,,,"1.756,67",,,,,,,,,"8.217,80",,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,,"2.258,57",,,,,,,,,-,,,,,,"2.258,57",,,,,,,,,"10.565,75",,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,,"1.505,71",,,,,,,,,-,,,,,,"1.505,71",,,,,,,,,"7.043,82",,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,,,"1.505,71",,,,,,,,,-,,,,,,"1.505,71",,,,,,,,,"7.043,82",,,,,,,,,
COLOMBO-PR,,,,,PR,,,,,"2.509,53",,,,,,,,,-,,,,,,"2.509,53",,,,,,,,,"11.739,73",,,,,,,,,
CONTENDA-PR,,,,,PR,,,,,"1.380,24",,,,,,,,,-,,,,,,"1.380,24",,,,,,,,,"6.456,84",,,,,,,,,
CURITIBA-PR,,,,,PR,,,,,"2.509,53",,,,,,,,,-,,,,,,"2.509,53",,,,,,,,,"11.739,73",,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,,"1.944,88",,,,,,,,,-,,,,,,"1.944,88",,,,,,,,,"9.098,29",,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
GUARATUBA-PR,,,,,PR,,,,,"45.988,38",,,,,,,,,"18.649,03",,,,,,"64.637,41",,,,,,,,,"302.475,18",,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,,"1.505,71",,,,,,,,,-,,,,,,"1.505,71",,,,,,,,,"7.043,82",,,,,,,,,
LAPA-PR,,,,,PR,,,,,"1.882,14",,,,,,,,,-,,,,,,"1.882,14",,,,,,,,,"8.804,79",,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,,"1.442,97",,,,,,,,,-,,,,,,"1.442,97",,,,,,,,,"6.750,33",,,,,,,,,
MATINHOS-PR,,,,,PR,,,,,"41.061,13",,,,,,,,,"43.318,79",,,,,,"84.379,92",,,,,,,,,"394.960,24",,,,,,,,,
MORRETES-PR,,,,,PR,,,,,"1.442,97",,,,,,,,,-,,,,,,"1.442,97",,,,,,,,,"6.750,33",,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,,"2.384,05",,,,,,,,,"92,69",,,,,,"2.476,74",,,,,,,,,"11.586,84",,,,,,,,,
PIEN-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
PINHAIS-PR,,,,,PR,,,,,"2.258,57",,,,,,,,,-,,,,,,"2.258,57",,,,,,,,,"10.565,75",,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,,"2.007,62",,,,,,,,,-,,,,,,"2.007,62",,,,,,,,,"9.391,77",,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,,"1.254,77",,,,,,,,,"3.635,62",,,,,,"4.890,39",,,,,,,,,"22.896,46",,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,,"1.380,24",,,,,,,,,-,,,,,,"1.380,24",,,,,,,,,"6.456,84",,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,,,"1.442,97",,,,,,,,,-,,,,,,"1.442,97",,,,,,,,,"6.750,33",,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,,"1.631,19",,,,,,,,,-,,,,,,"1.631,19",,,,,,,,,"7.630,81",,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,,,"1.693,93",,,,,,,,,-,,,,,,"1.693,93",,,,,,,,,"7.924,32",,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,,"2.509,53",,,,,,,,,-,,,,,,"2.509,53",,,,,,,,,"11.739,73",,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,,"1.317,50",,,,,,,,,-,,,,,,"1.317,50",,,,,,,,,"6.163,36",,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,,"1.254,76",,,,,,,,,-,,,,,,"1.254,76",,,,,,,,,"5.869,84",,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,,"133.486,34",,,,,,,,,"66.644,98",,,,,,"200.131,32",,,,,,,,,"1.019.386,90",,,,,,,,,
APERIBE-RJ,,,,,RJ,,,,,"112.009,72",,,,,,,,,-,,,,,,"112.009,72",,,,,,,,,"515.731,63",,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,,"190.416,53",,,,,,,,,-,,,,,,"190.416,53",,,,,,,,,"876.743,77",,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,,"736.831,61",,,,,,,,,"279.207,50",,,,,,"1.016.039,11",,,,,,,,,"4.745.658,49",,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,,"145.612,64",,,,,,,,,-,,,,,,"145.612,64",,,,,,,,,"670.451,12",,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,,"133.486,05",,,,,,,,,-,,,,,,"133.486,05",,,,,,,,,"612.828,30",,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,,"145.612,64",,,,,,,,,-,,,,,,"145.612,64",,,,,,,,,"670.451,12",,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,,"162.414,10",,,,,,,,,-,,,,,,"162.414,10",,,,,,,,,"708.346,21",,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,,"1.185.339,15",,,,,,,,,"829.386,84",,,,,,"2.014.725,99",,,,,,,,,"9.451.124,00",,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,,"308.526,15",,,,,,,,,-,,,,,,"308.526,15",,,,,,,,,"1.420.561,45",,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,,"128.811,18",,,,,,,,,-,,,,,,"128.811,18",,,,,,,,,"593.091,38",,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,,"1.281.465,55",,,,,,,,,"6.591.036,21",,,,,,"7.872.501,76",,,,,,,,,"29.427.126,76",,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,,-,,,,,,,,,-,,,,,,-,,,,,,,,,"504.652,39",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,,"640.723,18",,,,,,,,,"285.626,51",,,,,,"926.349,69",,,,,,,,,"4.310.772,53",,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,,"117.610,21",,,,,,,,,-,,,,,,"117.610,21",,,,,,,,,"541.518,21",,,,,,,,,
CARMO-RJ,,,,,RJ,,,,,"128.811,18",,,,,,,,,-,,,,,,"128.811,18",,,,,,,,,"593.091,38",,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,,"832.939,50",,,,,,,,,"126.643,73",,,,,,"959.583,23",,,,,,,,,"4.501.880,25",,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,,"140.012,15",,,,,,,,,-,,,,,,"140.012,15",,,,,,,,,"644.664,54",,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,,"134.411,67",,,,,,,,,-,,,,,,"134.411,67",,,,,,,,,"618.877,96",,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,,"112.009,72",,,,,,,,,-,,,,,,"112.009,72",,,,,,,,,"515.731,63",,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,,"608.167,04",,,,,,,,,"402.803,71",,,,,,"1.010.970,75",,,,,,,,,"3.739.798,78",,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,,"331.379,94",,,,,,,,,-,,,,,,"331.379,94",,,,,,,,,"1.525.788,23",,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,,"112.009,72",,,,,,,,,-,,,,,,"112.009,72",,,,,,,,,"515.731,63",,,,,,,,,
ITALVA-RJ,,,,,RJ,,,,,"123.210,69",,,,,,,,,-,,,,,,"123.210,69",,,,,,,,,"567.304,79",,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,,"145.612,64",,,,,,,,,-,,,,,,"145.612,64",,,,,,,,,"670.451,12",,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,,"201.617,50",,,,,,,,,-,,,,,,"201.617,50",,,,,,,,,"928.316,95",,,,,,,,,
JAPERI-RJ,,,,,RJ,,,,,"133.486,05",,,,,,,,,-,,,,,,"133.486,05",,,,,,,,,"612.828,30",,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,,"112.009,72",,,,,,,,,-,,,,,,"112.009,72",,,,,,,,,"515.731,63",,,,,,,,,
MACAE-RJ,,,,,RJ,,,,,"3.721.537,01",,,,,,,,,"2.098.696,56",,,,,,"5.820.233,57",,,,,,,,,"26.700.917,03",,,,,,,,,
MACUCO-RJ,,,,,RJ,,,,,"112.009,72",,,,,,,,,-,,,,,,"112.009,72",,,,,,,,,"515.731,63",,,,,,,,,
MAGE-RJ,,,,,RJ,,,,,"411.368,29",,,,,,,,,"18.056,26",,,,,,"429.424,55",,,,,,,,,"2.004.003,31",,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,,"0,19",,,,,,,,,"44.429,98",,,,,,"44.430,17",,,,,,,,,"271.039,06",,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,,"151.213,13",,,,,,,,,-,,,,,,"151.213,13",,,,,,,,,"696.237,71",,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,,"128.811,18",,,,,,,,,-,,,,,,"128.811,18",,,,,,,,,"593.091,38",,,,,,,,,
NITEROI-RJ,,,,,RJ,,,,,"0,09",,,,,,,,,"18.056,26",,,,,,"18.056,35",,,,,,,,,"109.921,35",,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,,"224.019,45",,,,,,,,,-,,,,,,"224.019,45",,,,,,,,,"1.031.463,27",,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,,"224.019,45",,,,,,,,,-,,,,,,"224.019,45",,,,,,,,,"1.031.463,27",,,,,,,,,
PIRAI-RJ,,,,,RJ,,,,,"133.486,05",,,,,,,,,-,,,,,,"133.486,05",,,,,,,,,"612.828,30",,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,,"128.811,18",,,,,,,,,-,,,,,,"128.811,18",,,,,,,,,"593.091,38",,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,,"838.284,94",,,,,,,,,"1.290.154,79",,,,,,"2.128.439,73",,,,,,,,,"10.119.385,89",,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,,"173.615,07",,,,,,,,,-,,,,,,"173.615,07",,,,,,,,,"799.384,04",,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,,"897.017,90",,,,,,,,,"2.195.379,44",,,,,,"3.092.397,34",,,,,,,,,"14.031.840,69",,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,,"151.091,71",,,,,,,,,"108.337,63",,,,,,"259.429,34",,,,,,,,,"1.357.631,46",,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,,"117.610,21",,,,,,,,,-,,,,,,"117.610,21",,,,,,,,,"541.518,21",,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,,"162.414,10",,,,,,,,,-,,,,,,"162.414,10",,,,,,,,,"747.810,87",,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,,"168.014,58",,,,,,,,,-,,,,,,"168.014,58",,,,,,,,,"773.597,45",,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,,"162.414,10",,,,,,,,,-,,,,,,"162.414,10",,,,,,,,,"747.810,87",,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,,"0,09",,,,,,,,,"18.056,26",,,,,,"18.056,35",,,,,,,,,"109.921,35",,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,,"897.011,48",,,,,,,,,"81.339,71",,,,,,"978.351,19",,,,,,,,,"4.516.641,80",,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,,"112.009,72",,,,,,,,,-,,,,,,"112.009,72",,,,,,,,,"515.731,63",,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,,"134.411,67",,,,,,,,,-,,,,,,"134.411,67",,,,,,,,,"618.877,96",,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,,"179.215,56",,,,,,,,,-,,,,,,"179.215,56",,,,,,,,,"825.170,62",,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,,"112.009,72",,,,,,,,,-,,,,,,"112.009,72",,,,,,,,,"515.731,63",,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,,"173.615,07",,,,,,,,,-,,,,,,"173.615,07",,,,,,,,,"799.384,04",,,,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,,"285.672,36",,,,,,,,,-,,,,,,"285.672,36",,,,,,,,,"1.315.334,68",,,,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,,"123.210,69",,,,,,,,,-,,,,,,"123.210,69",,,,,,,,,"567.304,79",,,,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,,"212.818,48",,,,,,,,,-,,,,,,"212.818,48",,,,,,,,,"979.890,11",,,,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,,"117.610,21",,,,,,,,,-,,,,,,"117.610,21",,,,,,,,,"541.518,21",,,,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,,"112.009,72",,,,,,,,,-,,,,,,"112.009,72",,,,,,,,,"515.731,63",,,,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,,"133.486,05",,,,,,,,,-,,,,,,"133.486,05",,,,,,,,,"612.828,30",,,,,,,,,
ACARI-RN,,,,,RN,,,,,"1.589,50",,,,,,,,,-,,,,,,"1.589,50",,,,,,,,,"7.538,11",,,,,,,,,
ACU-RN,,,,,RN,,,,,"103.043,97",,,,,,,,,"38.785,99",,,,,,"141.829,96",,,,,,,,,"731.285,06",,,,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALEXANDRIA-RN,,,,,RN,,,,,"1.665,19",,,,,,,,,-,,,,,,"1.665,19",,,,,,,,,"7.897,07",,,,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,,,"141.819,61",,,,,,,,,"53.261,19",,,,,,"195.080,80",,,,,,,,,"1.035.027,10",,,,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
APODI-RN,,,,,RN,,,,,"110.343,56",,,,,,,,,"67.993,47",,,,,,"178.337,03",,,,,,,,,"871.598,04",,,,,,,,,
AREIA BRANCA-RN,,,,,RN,,,,,"267.108,95",,,,,,,,,"208.734,49",,,,,,"475.843,44",,,,,,,,,"2.374.913,31",,,,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
BARAUNA-RN,,,,,RN,,,,,"1.816,57",,,,,,,,,-,,,,,,"1.816,57",,,,,,,,,"8.614,98",,,,,,,,,
CAICO-RN,,,,,RN,,,,,"2.422,10",,,,,,,,,-,,,,,,"2.422,10",,,,,,,,,"11.486,66",,,,,,,,,
CARAUBAS-RN,,,,,RN,,,,,"37.344,29",,,,,,,,,"13.354,63",,,,,,"50.698,92",,,,,,,,,"227.665,40",,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
CARNAUBAIS-RN,,,,,RN,,,,,"66.472,14",,,,,,,,,"21.958,43",,,,,,"88.430,57",,,,,,,,,"451.714,10",,,,,,,,,
CERRO CORA-RN,,,,,RN,,,,,"1.589,50",,,,,,,,,-,,,,,,"1.589,50",,,,,,,,,"7.538,11",,,,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
CRUZETA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,,,"2.346,40",,,,,,,,,-,,,,,,"2.346,40",,,,,,,,,"11.127,68",,,,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
ENCANTO-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
EQUADOR-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,,,"53.571,88",,,,,,,,,"22.827,76",,,,,,"76.399,64",,,,,,,,,"439.700,20",,,,,,,,,
FLORANIA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
GALINHOS-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,"71,58",,,,,,"1.585,39",,,,,,,,,"7.512,18",,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,,,"59.502,05",,,,,,,,,"30.182,37",,,,,,"89.684,42",,,,,,,,,"474.392,92",,,,,,,,,
GROSSOS-RN,,,,,RN,,,,,"23.926,23",,,,,,,,,"39.824,05",,,,,,"63.750,28",,,,,,,,,"298.084,87",,,,,,,,,
GUAMARE-RN,,,,,RN,,,,,"221.832,71",,,,,,,,,"339.308,60",,,,,,"561.141,31",,,,,,,,,"3.602.320,78",,,,,,,,,
IPANGUACU-RN,,,,,RN,,,,,"1.589,50",,,,,,,,,-,,,,,,"1.589,50",,,,,,,,,"7.538,11",,,,,,,,,
IPUEIRA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
ITAJA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
ITAU-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
JANDAIRA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
JANDUIS-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
JARDIM DE PIRANHAS-RN,,,,,RN,,,,,"1.589,50",,,,,,,,,-,,,,,,"1.589,50",,,,,,,,,"7.538,11",,,,,,,,,
JARDIM DO SERIDO-RN,,,,,RN,,,,,"1.589,50",,,,,,,,,-,,,,,,"1.589,50",,,,,,,,,"7.538,11",,,,,,,,,
JOAO DIAS-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
JOSE DA PENHA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
JUCURUTU-RN,,,,,RN,,,,,"1.816,57",,,,,,,,,-,,,,,,"1.816,57",,,,,,,,,"8.614,98",,,,,,,,,
LAGOA NOVA-RN,,,,,RN,,,,,"1.589,50",,,,,,,,,-,,,,,,"1.589,50",,,,,,,,,"7.538,11",,,,,,,,,
LUCRECIA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
LUIS GOMES-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
MACAU-RN,,,,,RN,,,,,"284.096,09",,,,,,,,,"124.687,61",,,,,,"408.783,70",,,,,,,,,"1.957.583,24",,,,,,,,,
MAJOR SALES-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
MARCELINO VIEIRA-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
MARTINS-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
MESSIAS TARGINO-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
MOSSORO-RN,,,,,RN,,,,,"232.927,34",,,,,,,,,"159.125,29",,,,,,"392.052,63",,,,,,,,,"2.072.545,12",,,,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
OURO BRANCO-RN,,,,,RN,,,,,"1.513,81",,,,,,,,,-,,,,,,"1.513,81",,,,,,,,,"7.179,15",,,,,,,,,
