ARACATI-CE,,,,,,,,,,CE,,,,"455.492,99",,,,,,,,"28.638,86",,,,,,"484.131,85",,,,,,,,,"2.460.259,40",,,,,,,
ARARENDA-CE,,,,,,,,,,CE,,,,"2.386,75",,,,,,,,-,,,,,,"2.386,75",,,,,,,,,"11.573,92",,,,,,,
BARROQUINHA-CE,,,,,,,,,,CE,,,,"2.614,07",,,,,,,,-,,,,,,"2.614,07",,,,,,,,,"12.676,21",,,,,,,
BELA CRUZ-CE,,,,,,,,,,CE,,,,"3.182,34",,,,,,,,-,,,,,,"3.182,34",,,,,,,,,"15.431,91",,,,,,,
CAMOCIM-CE,,,,,,,,,,CE,,,,"3.750,62",,,,,,,,-,,,,,,"3.750,62",,,,,,,,,"18.187,61",,,,,,,
CANINDE-CE,,,,,,,,,,CE,,,,"3.977,93",,,,,,,,-,,,,,,"3.977,93",,,,,,,,,"19.289,89",,,,,,,
CARIDADE-CE,,,,,,,,,,CE,,,,"2.955,03",,,,,,,,-,,,,,,"2.955,03",,,,,,,,,"14.329,63",,,,,,,
CARIRE-CE,,,,,,,,,,CE,,,,"2.841,38",,,,,,,,-,,,,,,"2.841,38",,,,,,,,,"13.778,49",,,,,,,
CARNAUBAL-CE,,,,,,,,,,CE,,,,"2.727,72",,,,,,,,-,,,,,,"2.727,72",,,,,,,,,"13.227,35",,,,,,,
CATUNDA-CE,,,,,,,,,,CE,,,,"2.273,10",,,,,,,,-,,,,,,"2.273,10",,,,,,,,,"11.022,78",,,,,,,
CAUCAIA-CE,,,,,,,,,,CE,,,,"400.487,85",,,,,,,,"51.432,60",,,,,,"451.920,45",,,,,,,,,"1.871.961,86",,,,,,,
CHAVAL-CE,,,,,,,,,,CE,,,,"2.500,41",,,,,,,,-,,,,,,"2.500,41",,,,,,,,,"12.125,06",,,,,,,
COREAU-CE,,,,,,,,,,CE,,,,"2.955,03",,,,,,,,-,,,,,,"2.955,03",,,,,,,,,"14.329,63",,,,,,,
CRATEUS-CE,,,,,,,,,,CE,,,,"3.977,93",,,,,,,,-,,,,,,"3.977,93",,,,,,,,,"19.289,89",,,,,,,
CROATA-CE,,,,,,,,,,CE,,,,"2.727,72",,,,,,,,-,,,,,,"2.727,72",,,,,,,,,"13.227,35",,,,,,,
CRUZ-CE,,,,,,,,,,CE,,,,"2.955,03",,,,,,,,-,,,,,,"2.955,03",,,,,,,,,"14.329,63",,,,,,,
FORQUILHA-CE,,,,,,,,,,CE,,,,"2.955,03",,,,,,,,-,,,,,,"2.955,03",,,,,,,,,"14.329,63",,,,,,,
FORTALEZA-CE,,,,,,,,,,CE,,,,"404.638,29",,,,,,,,"67.931,12",,,,,,"472.569,41",,,,,,,,,"2.342.555,85",,,,,,,
FRECHEIRINHA-CE,,,,,,,,,,CE,,,,"2.500,41",,,,,,,,-,,,,,,"2.500,41",,,,,,,,,"12.125,06",,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,,CE,,,,"2.273,10",,,,,,,,-,,,,,,"2.273,10",,,,,,,,,"11.022,78",,,,,,,
GRACA-CE,,,,,,,,,,CE,,,,"2.614,07",,,,,,,,-,,,,,,"2.614,07",,,,,,,,,"12.676,21",,,,,,,
GRANJA-CE,,,,,,,,,,CE,,,,"3.636,96",,,,,,,,-,,,,,,"3.636,96",,,,,,,,,"17.636,47",,,,,,,
GROAIRAS-CE,,,,,,,,,,CE,,,,"2.386,75",,,,,,,,-,,,,,,"2.386,75",,,,,,,,,"11.573,92",,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,,CE,,,,"3.409,65",,,,,,,,-,,,,,,"3.409,65",,,,,,,,,"16.534,18",,,,,,,
HIDROLANDIA-CE,,,,,,,,,,CE,,,,"2.841,38",,,,,,,,-,,,,,,"2.841,38",,,,,,,,,"13.778,49",,,,,,,
HORIZONTE-CE,,,,,,,,,,CE,,,,"400.593,91",,,,,,,,"386,04",,,,,,"400.979,95",,,,,,,,,"2.043.177,65",,,,,,,
IBIAPINA-CE,,,,,,,,,,CE,,,,"2.955,03",,,,,,,,-,,,,,,"2.955,03",,,,,,,,,"14.329,63",,,,,,,
ICAPUI-CE,,,,,,,,,,CE,,,,"71.793,79",,,,,,,,"12.338,72",,,,,,"84.132,51",,,,,,,,,"443.492,76",,,,,,,
INDEPENDENCIA-CE,,,,,,,,,,CE,,,,"3.068,69",,,,,,,,-,,,,,,"3.068,69",,,,,,,,,"14.880,77",,,,,,,
IPAPORANGA-CE,,,,,,,,,,CE,,,,"2.386,75",,,,,,,,-,,,,,,"2.386,75",,,,,,,,,"11.573,92",,,,,,,
IPU-CE,,,,,,,,,,CE,,,,"3.523,31",,,,,,,,-,,,,,,"3.523,31",,,,,,,,,"17.085,33",,,,,,,
IPUEIRAS-CE,,,,,,,,,,CE,,,,"3.409,65",,,,,,,,-,,,,,,"3.409,65",,,,,,,,,"16.534,18",,,,,,,
IRAUCUBA-CE,,,,,,,,,,CE,,,,"2.955,03",,,,,,,,-,,,,,,"2.955,03",,,,,,,,,"14.329,63",,,,,,,
ITAPAGE-CE,,,,,,,,,,CE,,,,"3.636,96",,,,,,,,-,,,,,,"3.636,96",,,,,,,,,"17.636,47",,,,,,,
ITAPIPOCA-CE,,,,,,,,,,CE,,,,"97.694,57",,,,,,,,"164.995,57",,,,,,"262.690,14",,,,,,,,,"1.243.530,79",,,,,,,
ITAREMA-CE,,,,,,,,,,CE,,,,"77.127,29",,,,,,,,"71.315,05",,,,,,"148.442,34",,,,,,,,,"753.436,89",,,,,,,
JAGUARUANA-CE,,,,,,,,,,CE,,,,"62.664,55",,,,,,,,"662,07",,,,,,"63.326,62",,,,,,,,,"334.514,36",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,,CE,,,,"2.727,72",,,,,,,,-,,,,,,"2.727,72",,,,,,,,,"13.227,35",,,,,,,
MARACANAU-CE,,,,,,,,,,CE,,,,"400.487,85",,,,,,,,"1.200,52",,,,,,"401.688,37",,,,,,,,,"1.644.546,05",,,,,,,
MARCO-CE,,,,,,,,,,CE,,,,"3.068,69",,,,,,,,-,,,,,,"3.068,69",,,,,,,,,"14.880,77",,,,,,,
MARTINOPOLE-CE,,,,,,,,,,CE,,,,"2.386,75",,,,,,,,-,,,,,,"2.386,75",,,,,,,,,"11.573,92",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MASSAPE-CE,,,,,,,,,,CE,,,,"3.296,00",,,,,,,,-,,,,,,"3.296,00",,,,,,,,,"15.983,06",,,,,,,
MERUOCA-CE,,,,,,,,,,CE,,,,"2.500,41",,,,,,,,-,,,,,,"2.500,41",,,,,,,,,"12.125,06",,,,,,,
MIRAIMA-CE,,,,,,,,,,CE,,,,"2.500,41",,,,,,,,-,,,,,,"2.500,41",,,,,,,,,"12.125,06",,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,,CE,,,,"2.727,72",,,,,,,,-,,,,,,"2.727,72",,,,,,,,,"13.227,35",,,,,,,
MORAUJO-CE,,,,,,,,,,CE,,,,"2.273,10",,,,,,,,-,,,,,,"2.273,10",,,,,,,,,"11.022,78",,,,,,,
MORRINHOS-CE,,,,,,,,,,CE,,,,"2.955,03",,,,,,,,-,,,,,,"2.955,03",,,,,,,,,"14.329,63",,,,,,,
MUCAMBO-CE,,,,,,,,,,CE,,,,"2.614,07",,,,,,,,-,,,,,,"2.614,07",,,,,,,,,"12.676,21",,,,,,,
NOVA RUSSAS-CE,,,,,,,,,,CE,,,,"3.182,34",,,,,,,,-,,,,,,"3.182,34",,,,,,,,,"15.431,91",,,,,,,
NOVO ORIENTE-CE,,,,,,,,,,CE,,,,"3.068,69",,,,,,,,-,,,,,,"3.068,69",,,,,,,,,"14.880,77",,,,,,,
PACUJA-CE,,,,,,,,,,CE,,,,"2.273,10",,,,,,,,-,,,,,,"2.273,10",,,,,,,,,"11.022,78",,,,,,,
PARACURU-CE,,,,,,,,,,CE,,,,"71.985,47",,,,,,,,"111.985,97",,,,,,"183.971,44",,,,,,,,,"869.418,25",,,,,,,
PARAIPABA-CE,,,,,,,,,,CE,,,,"3.182,34",,,,,,,,"3.599,96",,,,,,"6.782,30",,,,,,,,,"34.576,21",,,,,,,
PARAMOTI-CE,,,,,,,,,,CE,,,,"2.386,75",,,,,,,,-,,,,,,"2.386,75",,,,,,,,,"11.573,92",,,,,,,
PENTECOSTE-CE,,,,,,,,,,CE,,,,"3.296,00",,,,,,,,-,,,,,,"3.296,00",,,,,,,,,"15.983,06",,,,,,,
PIRES FERREIRA-CE,,,,,,,,,,CE,,,,"2.386,75",,,,,,,,-,,,,,,"2.386,75",,,,,,,,,"11.573,92",,,,,,,
PORANGA-CE,,,,,,,,,,CE,,,,"2.500,41",,,,,,,,-,,,,,,"2.500,41",,,,,,,,,"12.125,06",,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,,CE,,,,"2.841,38",,,,,,,,-,,,,,,"2.841,38",,,,,,,,,"13.778,49",,,,,,,
RERIUTABA-CE,,,,,,,,,,CE,,,,"2.841,38",,,,,,,,-,,,,,,"2.841,38",,,,,,,,,"13.778,49",,,,,,,
SANTA QUITERIA-CE,,,,,,,,,,CE,,,,"3.523,31",,,,,,,,-,,,,,,"3.523,31",,,,,,,,,"17.085,33",,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,,CE,,,,"3.182,34",,,,,,,,-,,,,,,"3.182,34",,,,,,,,,"15.431,91",,,,,,,
SAO BENEDITO-CE,,,,,,,,,,CE,,,,"3.523,31",,,,,,,,-,,,,,,"3.523,31",,,,,,,,,"17.085,33",,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,,,CE,,,,"403.041,74",,,,,,,,"0,18",,,,,,"403.041,92",,,,,,,,,"404.860,59",,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,,CE,,,,"2.500,41",,,,,,,,-,,,,,,"2.500,41",,,,,,,,,"12.125,06",,,,,,,
SENADOR SA-CE,,,,,,,,,,CE,,,,"2.273,10",,,,,,,,-,,,,,,"2.273,10",,,,,,,,,"11.022,78",,,,,,,
SOBRAL-CE,,,,,,,,,,CE,,,,"4.546,20",,,,,,,,-,,,,,,"4.546,20",,,,,,,,,"22.045,59",,,,,,,
TAMBORIL-CE,,,,,,,,,,CE,,,,"3.068,69",,,,,,,,-,,,,,,"3.068,69",,,,,,,,,"14.880,77",,,,,,,
TEJUCUOCA-CE,,,,,,,,,,CE,,,,"2.727,72",,,,,,,,-,,,,,,"2.727,72",,,,,,,,,"13.227,35",,,,,,,
TIANGUA-CE,,,,,,,,,,CE,,,,"3.864,27",,,,,,,,-,,,,,,"3.864,27",,,,,,,,,"18.738,75",,,,,,,
TRAIRI-CE,,,,,,,,,,CE,,,,"82.269,11",,,,,,,,"138.291,40",,,,,,"220.560,51",,,,,,,,,"1.090.563,73",,,,,,,
TURURU-CE,,,,,,,,,,CE,,,,"2.614,07",,,,,,,,-,,,,,,"2.614,07",,,,,,,,,"12.676,21",,,,,,,
UBAJARA-CE,,,,,,,,,,CE,,,,"3.182,34",,,,,,,,-,,,,,,"3.182,34",,,,,,,,,"15.431,91",,,,,,,
UMIRIM-CE,,,,,,,,,,CE,,,,"2.841,38",,,,,,,,-,,,,,,"2.841,38",,,,,,,,,"13.778,49",,,,,,,
URUBURETAMA-CE,,,,,,,,,,CE,,,,"2.841,38",,,,,,,,-,,,,,,"2.841,38",,,,,,,,,"13.778,49",,,,,,,
URUOCA-CE,,,,,,,,,,CE,,,,"2.500,41",,,,,,,,-,,,,,,"2.500,41",,,,,,,,,"12.125,06",,,,,,,
VARJOTA-CE,,,,,,,,,,CE,,,,"2.727,72",,,,,,,,-,,,,,,"2.727,72",,,,,,,,,"13.227,35",,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,,CE,,,,"3.636,96",,,,,,,,-,,,,,,"3.636,96",,,,,,,,,"17.636,47",,,,,,,
CEARA  TOTAL,,,,,,,,,,,,,,"3.204.982,96",,,,,,,,"721.113,63",,,,,,"3.926.096,59",,,,,,,,,"17.169.892,96",,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,,ES,,,,"236.314,62",,,,,,,,-,,,,,,"236.314,62",,,,,,,,,"1.134.158,71",,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
AGUIA BRANCA-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
ALEGRE-ES,,,,,,,,,,ES,,,,"236.314,62",,,,,,,,-,,,,,,"236.314,62",,,,,,,,,"1.134.158,71",,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,,ES,,,,"185.675,76",,,,,,,,-,,,,,,"185.675,76",,,,,,,,,"891.124,67",,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
ANCHIETA-ES,,,,,,,,,,ES,,,,"1.368.681,13",,,,,,,,"1.361.630,56",,,,,,"2.730.311,69",,,,,,,,,"12.628.973,69",,,,,,,
APIACA-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
ARACRUZ-ES,,,,,,,,,,ES,,,,"1.828.629,83",,,,,,,,"2.117.534,01",,,,,,"3.946.163,84",,,,,,,,,"19.238.838,17",,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
BAIXO GUANDU-ES,,,,,,,,,,ES,,,,"236.314,62",,,,,,,,-,,,,,,"236.314,62",,,,,,,,,"1.134.158,71",,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,,ES,,,,"261.634,05",,,,,,,,-,,,,,,"261.634,05",,,,,,,,,"1.255.675,74",,,,,,,
BOA ESPERANCA-ES,,,,,,,,,,ES,,,,"194.115,58",,,,,,,,-,,,,,,"194.115,58",,,,,,,,,"931.630,37",,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
BREJETUBA-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,,ES,,,,"337.592,31",,,,,,,,-,,,,,,"337.592,31",,,,,,,,,"1.620.226,75",,,,,,,
CARIACICA-ES,,,,,,,,,,ES,,,,"337.592,31",,,,,,,,-,,,,,,"337.592,31",,,,,,,,,"1.620.226,75",,,,,,,
CASTELO-ES,,,,,,,,,,ES,,,,"244.754,42",,,,,,,,-,,,,,,"244.754,42",,,,,,,,,"1.174.664,38",,,,,,,
COLATINA-ES,,,,,,,,,,ES,,,,"312.272,89",,,,,,,,-,,,,,,"312.272,89",,,,,,,,,"1.498.709,74",,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,,ES,,,,"304.191,26",,,,,,,,"41.409,87",,,,,,"345.601,13",,,,,,,,,"1.704.530,81",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,,ES,,,,"236.314,62",,,,,,,,-,,,,,,"236.314,62",,,,,,,,,"1.134.158,71",,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
ECOPORANGA-ES,,,,,,,,,,ES,,,,"219.435,00",,,,,,,,-,,,,,,"219.435,00",,,,,,,,,"1.053.147,39",,,,,,,
FUNDAO-ES,,,,,,,,,,ES,,,,"952.378,58",,,,,,,,"227.038,13",,,,,,"1.179.416,71",,,,,,,,,"5.692.989,40",,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
GUACUI-ES,,,,,,,,,,ES,,,,"227.874,80",,,,,,,,-,,,,,,"227.874,80",,,,,,,,,"1.093.653,03",,,,,,,
GUARAPARI-ES,,,,,,,,,,ES,,,,"312.272,89",,,,,,,,-,,,,,,"312.272,89",,,,,,,,,"1.498.709,74",,,,,,,
IBATIBA-ES,,,,,,,,,,ES,,,,"219.435,00",,,,,,,,-,,,,,,"219.435,00",,,,,,,,,"1.053.147,39",,,,,,,
IBIRACU-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
IBITIRAMA-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
ICONHA-ES,,,,,,,,,,ES,,,,"185.675,76",,,,,,,,-,,,,,,"185.675,76",,,,,,,,,"891.124,67",,,,,,,
IRUPI-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
ITAGUACU-ES,,,,,,,,,,ES,,,,"194.115,58",,,,,,,,-,,,,,,"194.115,58",,,,,,,,,"931.630,37",,,,,,,
ITAPEMIRIM-ES,,,,,,,,,,ES,,,,"1.511.170,31",,,,,,,,"7.616.395,03",,,,,,"9.127.565,34",,,,,,,,,"44.009.951,73",,,,,,,
ITARANA-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
IUNA-ES,,,,,,,,,,ES,,,,"227.874,80",,,,,,,,-,,,,,,"227.874,80",,,,,,,,,"1.093.653,03",,,,,,,
JAGUARE-ES,,,,,,,,,,ES,,,,"578.873,37",,,,,,,,"184.254,07",,,,,,"763.127,44",,,,,,,,,"4.126.927,52",,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
JOAO NEIVA-ES,,,,,,,,,,ES,,,,"194.115,58",,,,,,,,-,,,,,,"194.115,58",,,,,,,,,"931.630,37",,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
LINHARES-ES,,,,,,,,,,ES,,,,"7.704.390,38",,,,,,,,"1.642.849,89",,,,,,"9.347.240,27",,,,,,,,,"44.747.391,51",,,,,,,
MANTENOPOLIS-ES,,,,,,,,,,ES,,,,"185.675,76",,,,,,,,-,,,,,,"185.675,76",,,,,,,,,"891.124,67",,,,,,,
MARATAIZES-ES,,,,,,,,,,ES,,,,"1.157.499,57",,,,,,,,"5.225.133,84",,,,,,"6.382.633,41",,,,,,,,,"31.307.166,34",,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,,ES,,,,"194.115,58",,,,,,,,-,,,,,,"194.115,58",,,,,,,,,"931.630,37",,,,,,,
MARILANDIA-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,,ES,,,,"227.874,80",,,,,,,,-,,,,,,"227.874,80",,,,,,,,,"1.093.653,03",,,,,,,
MONTANHA-ES,,,,,,,,,,ES,,,,"202.555,38",,,,,,,,-,,,,,,"202.555,38",,,,,,,,,"972.136,02",,,,,,,
MUCURICI-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,,ES,,,,"210.995,19",,,,,,,,-,,,,,,"210.995,19",,,,,,,,,"1.012.641,71",,,,,,,
MUQUI-ES,,,,,,,,,,ES,,,,"194.115,58",,,,,,,,-,,,,,,"194.115,58",,,,,,,,,"931.630,37",,,,,,,
NOVA VENECIA-ES,,,,,,,,,,ES,,,,"261.634,05",,,,,,,,-,,,,,,"261.634,05",,,,,,,,,"1.255.675,74",,,,,,,
PANCAS-ES,,,,,,,,,,ES,,,,"219.435,00",,,,,,,,-,,,,,,"219.435,00",,,,,,,,,"1.053.147,39",,,,,,,
PEDRO CANARIO-ES,,,,,,,,,,ES,,,,"219.435,00",,,,,,,,-,,,,,,"219.435,00",,,,,,,,,"1.053.147,39",,,,,,,
PINHEIROS-ES,,,,,,,,,,ES,,,,"219.435,00",,,,,,,,-,,,,,,"219.435,00",,,,,,,,,"1.053.147,39",,,,,,,
PIUMA-ES,,,,,,,,,,ES,,,,"992.061,02",,,,,,,,"539.207,15",,,,,,"1.531.268,17",,,,,,,,,"6.929.955,05",,,,,,,
PONTO BELO-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,,ES,,,,"833.331,24",,,,,,,,"10.649.427,60",,,,,,"11.482.758,84",,,,,,,,,"55.486.186,14",,,,,,,
RIO BANANAL-ES,,,,,,,,,,ES,,,,"202.555,38",,,,,,,,-,,,,,,"202.555,38",,,,,,,,,"972.136,02",,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,,ES,,,,"185.675,76",,,,,,,,-,,,,,,"185.675,76",,,,,,,,,"891.124,67",,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,,ES,,,,"244.754,42",,,,,,,,-,,,,,,"244.754,42",,,,,,,,,"1.174.664,38",,,,,,,
SANTA TERESA-ES,,,,,,,,,,ES,,,,"219.435,00",,,,,,,,-,,,,,,"219.435,00",,,,,,,,,"1.053.147,39",,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,,ES,,,,"236.314,62",,,,,,,,-,,,,,,"236.314,62",,,,,,,,,"1.134.158,71",,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
SAO MATEUS-ES,,,,,,,,,,ES,,,,"3.881.264,61",,,,,,,,"302.352,92",,,,,,"4.183.617,53",,,,,,,,,"19.805.416,08",,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,,ES,,,,"177.235,96",,,,,,,,-,,,,,,"177.235,96",,,,,,,,,"850.619,02",,,,,,,
SERRA-ES,,,,,,,,,,ES,,,,"1.987.359,60",,,,,,,,"642.201,29",,,,,,"2.629.560,89",,,,,,,,,"12.683.746,21",,,,,,,
SOORETAMA-ES,,,,,,,,,,ES,,,,"219.435,00",,,,,,,,-,,,,,,"219.435,00",,,,,,,,,"1.053.147,39",,,,,,,
VARGEM ALTA-ES,,,,,,,,,,ES,,,,"210.995,19",,,,,,,,-,,,,,,"210.995,19",,,,,,,,,"1.012.641,71",,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,,ES,,,,"219.435,00",,,,,,,,-,,,,,,"219.435,00",,,,,,,,,"1.053.147,39",,,,,,,
VIANA-ES,,,,,,,,,,ES,,,,"687.015,44",,,,,,,,"14.898,24",,,,,,"701.913,68",,,,,,,,,"3.348.259,14",,,,,,,
VILA PAVAO-ES,,,,,,,,,,ES,,,,"168.796,15",,,,,,,,-,,,,,,"168.796,15",,,,,,,,,"810.113,35",,,,,,,
VILA VALERIO-ES,,,,,,,,,,ES,,,,"185.675,76",,,,,,,,-,,,,,,"185.675,76",,,,,,,,,"891.124,67",,,,,,,
VILA VELHA-ES,,,,,,,,,,ES,,,,"1.587.297,63",,,,,,,,-,,,,,,"1.587.297,63",,,,,,,,,"7.622.352,30",,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA-ES,,,,,,,,,,ES,,,,"1.987.359,60",,,,,,,,"147.096,52",,,,,,"2.134.456,12",,,,,,,,,"10.221.317,13",,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,,,,"40.350.367,53",,,,,,,,"30.711.429,12",,,,,,"71.061.796,65",,,,,,,,,"341.892.224,32",,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,,,,,,MA,,,,"926.574,78",,,,,,,,"1.145.653,09",,,,,,"2.072.227,87",,,,,,,,,"9.271.126,01",,,,,,,
MARANHAO TOTAL,,,,,,,,,,,,,,"926.574,78",,,,,,,,"1.145.653,09",,,,,,"2.072.227,87",,,,,,,,,"9.271.126,01",,,,,,,
BARBACENA-MG,,,,,,,,,,MG,,,,"339.344,67",,,,,,,,"58,50",,,,,,"339.403,17",,,,,,,,,"1.721.030,60",,,,,,,
BETIM-MG,,,,,,,,,,MG,,,,"339.344,67",,,,,,,,"15.410,34",,,,,,"354.755,01",,,,,,,,,"1.868.779,79",,,,,,,
BRUMADINHO-MG,,,,,,,,,,MG,,,,"339.344,67",,,,,,,,"1.991,81",,,,,,"341.336,48",,,,,,,,,"1.736.416,68",,,,,,,
JUIZ DE FORA-MG,,,,,,,,,,MG,,,,"339.344,67",,,,,,,,"6.538,01",,,,,,"345.882,68",,,,,,,,,"1.754.689,79",,,,,,,
SAO BRAS DO SUACUI-MG,,,,,,,,,,MG,,,,"339.344,67",,,,,,,,"17.975,22",,,,,,"357.319,89",,,,,,,,,"1.844.290,20",,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,,,,"1.696.723,35",,,,,,,,"41.973,88",,,,,,"1.738.697,23",,,,,,,,,"8.925.207,06",,,,,,,
AFUA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
ALENQUER-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
ALMEIRIM-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
ANAJAS-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
BREVES-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
CHAVES-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
CURUA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
FARO-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
GURUPA-PA,,,,,,,,,,PA,,,,-,,,,,,,,"10.968,60",,,,,,"10.968,60",,,,,,,,,"50.127,65",,,,,,,
