ITABERABA-BA,,,,,,,,BA,,,"1.684,05",,,,,,,,-,,,,,,,,"1.684,05",,,,,,,"18.235,71",,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"2.041,27",,,,,,,,-,,,,,,,,"2.041,27",,,,,,,"22.103,89",,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"1.122,70",,,,,,,,-,,,,,,,,"1.122,70",,,,,,,"12.157,12",,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,"1.735,08",,,,,,,,-,,,,,,,,"1.735,08",,,,,,,"18.788,30",,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,"1.479,92",,,,,,,,-,,,,,,,,"1.479,92",,,,,,,"16.025,30",,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,"76.385,68",,,,,,,,"12.270,91",,,,,,,,"88.656,59",,,,,,,"885.965,72",,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,"44.158,60",,,,,,,,"144.347,51",,,,,,,,"188.506,11",,,,,,,"1.793.767,02",,,,,,,,
ITAPE-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,"1.684,05",,,,,,,,-,,,,,,,,"1.684,05",,,,,,,"18.235,71",,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,"1.428,89",,,,,,,,-,,,,,,,,"1.428,89",,,,,,,"15.472,71",,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
ITATIM-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,"1.479,92",,,,,,,,-,,,,,,,,"1.479,92",,,,,,,"16.025,30",,,,,,,,
ITORORO-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,"1.786,11",,,,,,,,-,,,,,,,,"1.786,11",,,,,,,"19.340,90",,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,"1.581,99",,,,,,,,-,,,,,,,,"1.581,99",,,,,,,"17.130,54",,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,"36.601,27",,,,,,,,-,,,,,,,,"36.601,27",,,,,,,"396.336,23",,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,"2.041,27",,,,,,,,-,,,,,,,,"2.041,27",,,,,,,"22.103,89",,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,"1.530,95",,,,,,,,-,,,,,,,,"1.530,95",,,,,,,"16.577,90",,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,"1.122,70",,,,,,,,-,,,,,,,,"1.122,70",,,,,,,"12.157,12",,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
LAJE-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,"2.308,25",,,,,,,,"172,20",,,,,,,,"2.480,45",,,,,,,"23.358,18",,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
MACARANI-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,"950.731,40",,,,,,,,"662.050,69",,,,,,,,"1.612.782,09",,,,,,,"15.254.795,74",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
MAIRI-BA,,,,,,,,BA,,,"1.275,79",,,,,,,,-,,,,,,,,"1.275,79",,,,,,,"13.814,90",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
MARACAS-BA,,,,,,,,BA,,,"1.479,92",,,,,,,,-,,,,,,,,"1.479,92",,,,,,,"16.025,30",,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,"36.601,27",,,,,,,,-,,,,,,,,"36.601,27",,,,,,,"396.336,23",,,,,,,,
MARAU-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,"133.800,71",,,,,,,,"54.572,28",,,,,,,,"188.372,99",,,,,,,"2.140.397,97",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,"1.633,02",,,,,,,,-,,,,,,,,"1.633,02",,,,,,,"17.683,11",,,,,,,,
MUCURI-BA,,,,,,,,BA,,,"1.479,92",,,,,,,,-,,,,,,,,"1.479,92",,,,,,,"16.025,30",,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
NAZARE-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,"1.122,70",,,,,,,,-,,,,,,,,"1.122,70",,,,,,,"12.157,12",,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,"1.122,70",,,,,,,,-,,,,,,,,"1.122,70",,,,,,,"12.157,12",,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,"1.275,79",,,,,,,,-,,,,,,,,"1.275,79",,,,,,,"13.814,90",,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,"1.479,92",,,,,,,,-,,,,,,,,"1.479,92",,,,,,,"16.025,30",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,"1.428,89",,,,,,,,-,,,,,,,,"1.428,89",,,,,,,"15.472,71",,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,"1.122,70",,,,,,,,-,,,,,,,,"1.122,70",,,,,,,"12.157,12",,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,"1.888,18",,,,,,,,-,,,,,,,,"1.888,18",,,,,,,"20.446,11",,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
POCOES-BA,,,,,,,,BA,,,"1.581,99",,,,,,,,-,,,,,,,,"1.581,99",,,,,,,"17.130,54",,,,,,,,
POJUCA-BA,,,,,,,,BA,,,"438.894,72",,,,,,,,"370.534,42",,,,,,,,"809.429,14",,,,,,,"9.760.657,27",,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,"1.939,21",,,,,,,,-,,,,,,,,"1.939,21",,,,,,,"20.998,71",,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
PRADO-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,"1.479,92",,,,,,,,-,,,,,,,,"1.479,92",,,,,,,"16.025,30",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,"1.581,99",,,,,,,,-,,,,,,,,"1.581,99",,,,,,,"17.130,54",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,"1.530,95",,,,,,,,-,,,,,,,,"1.530,95",,,,,,,"16.577,90",,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,"1.428,89",,,,,,,,-,,,,,,,,"1.428,89",,,,,,,"15.472,71",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,"38.344,18",,,,,,,,"144.189,39",,,,,,,,"182.533,57",,,,,,,"1.728.135,09",,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,"69.716,70",,,,,,,,"144.189,39",,,,,,,,"213.906,09",,,,,,,"2.067.854,32",,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,"1.275,79",,,,,,,,-,,,,,,,,"1.275,79",,,,,,,"13.814,90",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,"1.479,92",,,,,,,,-,,,,,,,,"1.479,92",,,,,,,"16.025,30",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,"57.516,28",,,,,,,,"144.189,39",,,,,,,,"201.705,67",,,,,,,"1.935.739,82",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,"1.837,15",,,,,,,,-,,,,,,,,"1.837,15",,,,,,,"19.893,51",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,"1.581,99",,,,,,,,-,,,,,,,,"1.581,99",,,,,,,"17.130,54",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,"1.170.028,09",,,,,,,,"515.699,43",,,,,,,,"1.685.727,52",,,,,,,"16.401.334,04",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,"1.428,89",,,,,,,,-,,,,,,,,"1.428,89",,,,,,,"15.472,71",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,"1.071,67",,,,,,,,-,,,,,,,,"1.071,67",,,,,,,"11.604,52",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,"291.554,36",,,,,,,,"152.118,66",,,,,,,,"443.673,02",,,,,,,"4.857.895,64",,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,"72.460,55",,,,,,,,"7.639,56",,,,,,,,"80.100,11",,,,,,,"3.790.855,59",,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,"36.601,27",,,,,,,,"144.189,39",,,,,,,,"180.790,66",,,,,,,"1.709.261,94",,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,"1.735,08",,,,,,,,-,,,,,,,,"1.735,08",,,,,,,"18.788,30",,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,"1.122,70",,,,,,,,-,,,,,,,,"1.122,70",,,,,,,"12.157,12",,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,"1.891,67",,,,,,,,"0,01",,,,,,,,"1.891,68",,,,,,,"367.547,00",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,"1.275,79",,,,,,,,-,,,,,,,,"1.275,79",,,,,,,"13.814,90",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,"1.224,76",,,,,,,,-,,,,,,,,"1.224,76",,,,,,,"13.262,32",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,"1.939,21",,,,,,,,-,,,,,,,,"1.939,21",,,,,,,"20.998,71",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,"62.781,90",,,,,,,,"1.369,47",,,,,,,,"64.151,37",,,,,,,"267.774,72",,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,"1.122,70",,,,,,,,-,,,,,,,,"1.122,70",,,,,,,"12.157,12",,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,"1.473,13",,,,,,,,"226,03",,,,,,,,"1.699,16",,,,,,,"16.981,44",,,,,,,,
TUCANO-BA,,,,,,,,BA,,,"1.633,02",,,,,,,,-,,,,,,,,"1.633,02",,,,,,,"17.683,11",,,,,,,,
UAUA-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
UBATA-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
UNA-BA,,,,,,,,BA,,,"1.377,86",,,,,,,,-,,,,,,,,"1.377,86",,,,,,,"14.920,11",,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
VALENCA-BA,,,,,,,,BA,,,"36.601,27",,,,,,,,-,,,,,,,,"36.601,27",,,,,,,"396.336,23",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,"1.173,73",,,,,,,,-,,,,,,,,"1.173,73",,,,,,,"12.709,72",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,"1.122,70",,,,,,,,-,,,,,,,,"1.122,70",,,,,,,"12.157,12",,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,"2.238,78",,,,,,,,-,,,,,,,,"2.238,78",,,,,,,"23.128,69",,,,,,,,
VEREDA-BA,,,,,,,,BA,,,"1.020,63",,,,,,,,-,,,,,,,,"1.020,63",,,,,,,"11.051,89",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,"2.041,27",,,,,,,,-,,,,,,,,"2.041,27",,,,,,,"22.103,89",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,"1.326,83",,,,,,,,-,,,,,,,,"1.326,83",,,,,,,"14.367,51",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"6.187.991,19",,,,,,,,"3.962.599,49",,,,,,,,"10.150.590,68",,,,,,,"106.823.109,40",,,,,,,,
ACARAU-CE,,,,,,,,CE,,,"2.011,68",,,,,,,,-,,,,,,,,"2.011,68",,,,,,,"23.663,30",,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,,"1.320,16",,,,,,,,-,,,,,,,,"1.320,16",,,,,,,"15.529,02",,,,,,,,
AMONTADA-CE,,,,,,,,CE,,,"42.965,81",,,,,,,,"49.171,55",,,,,,,,"92.137,36",,,,,,,"1.159.957,68",,,,,,,,
APUIARES-CE,,,,,,,,CE,,,"1.383,03",,,,,,,,-,,,,,,,,"1.383,03",,,,,,,"16.268,52",,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,,-,,,,,,,,"10.578,77",,,,,,,,"10.578,77",,,,,,,"82.530,31",,,,,,,,
ARACATI-CE,,,,,,,,CE,,,"25.534,64",,,,,,,,"19.961,17",,,,,,,,"45.495,81",,,,,,,"4.678.139,05",,,,,,,,
ARARENDA-CE,,,,,,,,CE,,,"1.320,16",,,,,,,,-,,,,,,,,"1.320,16",,,,,,,"15.529,02",,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,,"1.445,89",,,,,,,,-,,,,,,,,"1.445,89",,,,,,,"17.007,99",,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,,"1.760,22",,,,,,,,-,,,,,,,,"1.760,22",,,,,,,"20.705,38",,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,,"2.074,54",,,,,,,,-,,,,,,,,"2.074,54",,,,,,,"24.402,77",,,,,,,,
CANINDE-CE,,,,,,,,CE,,,"2.200,27",,,,,,,,-,,,,,,,,"2.200,27",,,,,,,"25.881,74",,,,,,,,
CARIDADE-CE,,,,,,,,CE,,,"1.508,76",,,,,,,,-,,,,,,,,"1.508,76",,,,,,,"17.747,45",,,,,,,,
CARIRE-CE,,,,,,,,CE,,,"1.571,62",,,,,,,,-,,,,,,,,"1.571,62",,,,,,,"18.486,95",,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,,"1.508,76",,,,,,,,-,,,,,,,,"1.508,76",,,,,,,"17.747,45",,,,,,,,
CATUNDA-CE,,,,,,,,CE,,,"1.320,16",,,,,,,,-,,,,,,,,"1.320,16",,,,,,,"15.529,02",,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,,-,,,,,,,,"10.578,77",,,,,,,,"10.578,77",,,,,,,"83.661,41",,,,,,,,
CHAVAL-CE,,,,,,,,CE,,,"1.383,03",,,,,,,,-,,,,,,,,"1.383,03",,,,,,,"16.268,52",,,,,,,,
COREAU-CE,,,,,,,,CE,,,"1.634,49",,,,,,,,-,,,,,,,,"1.634,49",,,,,,,"19.226,42",,,,,,,,
