DOMINGOS MARTINS-ES,,,ES,,,"59,95",,,,,,,-,,,,,,,"59,95",,,,,,"394,16",,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
ECOPORANGA-ES,,,ES,,,"55,67",,,,,,,-,,,,,,,"55,67",,,,,,"366,06",,,,,,,,,,,,,
FUNDAO-ES,,,ES,,,"47,11",,,,,,,-,,,,,,,"47,11",,,,,,"309,65",,,,,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,67",,,,,,,,,,,,,
GUACUI-ES,,,ES,,,"57,81",,,,,,,-,,,,,,,"57,81",,,,,,"380,12",,,,,,,,,,,,,
GUARAPARI-ES,,,ES,,,"77,08",,,,,,,-,,,,,,,"77,08",,,,,,"506,82",,,,,,,,,,,,,
IBATIBA-ES,,,ES,,,"53,53",,,,,,,-,,,,,,,"53,53",,,,,,"351,99",,,,,,,,,,,,,
IBIRACU-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
IBITIRAMA-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
ICONHA-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
IRUPI-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
ITAGUACU-ES,,,ES,,,"49,25",,,,,,,-,,,,,,,"49,25",,,,,,"323,71",,,,,,,,,,,,,
ITAPEMIRIM-ES,,,ES,,,"59,95",,,,,,,-,,,,,,,"59,95",,,,,,"394,16",,,,,,,,,,,,,
ITARANA-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
IUNA-ES,,,ES,,,"57,81",,,,,,,-,,,,,,,"57,81",,,,,,"380,12",,,,,,,,,,,,,
JAGUARE-ES,,,ES,,,"298.174,21",,,,,,,"138.576,00",,,,,,,"436.750,21",,,,,,"2.284.462,03",,,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
JOAO NEIVA-ES,,,ES,,,"49,25",,,,,,,-,,,,,,,"49,25",,,,,,"323,71",,,,,,,,,,,,,
LARANJA DA TERRA-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
LINHARES-ES,,,ES,,,"876.988,76",,,,,,,"126.786,26",,,,,,,"1.003.775,02",,,,,,"5.207.759,14",,,,,,,,,,,,,
MANTENOPOLIS-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
MARATAIZES-ES,,,ES,,,"59,95",,,,,,,-,,,,,,,"59,95",,,,,,"394,16",,,,,,,,,,,,,
MARECHAL FLORIANO-ES,,,ES,,,"47,11",,,,,,,-,,,,,,,"47,11",,,,,,"309,65",,,,,,,,,,,,,
MARILANDIA-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
MIMOSO DO SUL-ES,,,ES,,,"57,81",,,,,,,-,,,,,,,"57,81",,,,,,"380,12",,,,,,,,,,,,,
MONTANHA-ES,,,ES,,,"51,39",,,,,,,-,,,,,,,"51,39",,,,,,"337,79",,,,,,,,,,,,,
MUCURICI-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
MUNIZ FREIRE-ES,,,ES,,,"53,53",,,,,,,-,,,,,,,"53,53",,,,,,"351,99",,,,,,,,,,,,,
MUQUI-ES,,,ES,,,"47,11",,,,,,,-,,,,,,,"47,11",,,,,,"309,65",,,,,,,,,,,,,
NOVA VENECIA-ES,,,ES,,,"66,38",,,,,,,-,,,,,,,"66,38",,,,,,"436,35",,,,,,,,,,,,,
PANCAS-ES,,,ES,,,"55,67",,,,,,,-,,,,,,,"55,67",,,,,,"366,06",,,,,,,,,,,,,
PEDRO CANARIO-ES,,,ES,,,"55,67",,,,,,,-,,,,,,,"55,67",,,,,,"366,06",,,,,,,,,,,,,
PINHEIROS-ES,,,ES,,,"55,67",,,,,,,-,,,,,,,"55,67",,,,,,"366,06",,,,,,,,,,,,,
PIUMA-ES,,,ES,,,"49,25",,,,,,,-,,,,,,,"49,25",,,,,,"323,71",,,,,,,,,,,,,
PONTO BELO-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,ES,,,"42,82",,,,,,,"39.494,53",,,,,,,"39.537,35",,,,,,"186.191,50",,,,,,,,,,,,,
RIO BANANAL-ES,,,ES,,,"51,39",,,,,,,-,,,,,,,"51,39",,,,,,"337,79",,,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,ES,,,"47,11",,,,,,,-,,,,,,,"47,11",,,,,,"309,65",,,,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,ES,,,"59,95",,,,,,,-,,,,,,,"59,95",,,,,,"394,16",,,,,,,,,,,,,
SANTA TERESA-ES,,,ES,,,"55,67",,,,,,,-,,,,,,,"55,67",,,,,,"366,06",,,,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,ES,,,"57,81",,,,,,,-,,,,,,,"57,81",,,,,,"380,12",,,,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
SAO MATEUS-ES,,,ES,,,"800.594,66",,,,,,,"59.500,51",,,,,,,"860.095,17",,,,,,"4.190.326,59",,,,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,ES,,,"44,96",,,,,,,-,,,,,,,"44,96",,,,,,"295,59",,,,,,,,,,,,,
SOORETAMA-ES,,,ES,,,"53,53",,,,,,,-,,,,,,,"53,53",,,,,,"351,99",,,,,,,,,,,,,
VARGEM ALTA-ES,,,ES,,,"51,39",,,,,,,-,,,,,,,"51,39",,,,,,"337,79",,,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,ES,,,"51,39",,,,,,,-,,,,,,,"51,39",,,,,,"337,79",,,,,,,,,,,,,
VILA PAVAO-ES,,,ES,,,"42,82",,,,,,,-,,,,,,,"42,82",,,,,,"281,54",,,,,,,,,,,,,
VILA VALERIO-ES,,,ES,,,"47,11",,,,,,,-,,,,,,,"47,11",,,,,,"309,65",,,,,,,,,,,,,
VITORIA-ES,,,ES,,,-,,,,,,,-,,,,,,,-,,,,,,"320.206,87",,,,,,,,,,,,,
ADRIANOPOLIS-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
AGUDOS DO SUL-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,PR,,,"2.522,20",,,,,,,-,,,,,,,"2.522,20",,,,,,"5.953,91",,,,,,,,,,,,,
ANTONINA-PR,,,PR,,,"1.751,53",,,,,,,-,,,,,,,"1.751,53",,,,,,"4.134,65",,,,,,,,,,,,,
BALSA NOVA-PR,,,PR,,,"1.471,28",,,,,,,-,,,,,,,"1.471,28",,,,,,"3.473,30",,,,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,PR,,,"2.031,77",,,,,,,-,,,,,,,"2.031,77",,,,,,"4.796,44",,,,,,,,,,,,,
CAMPO DO TENENTE-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
CAMPO LARGO-PR,,,PR,,,"2.522,20",,,,,,,-,,,,,,,"2.522,20",,,,,,"5.953,91",,,,,,,,,,,,,
CAMPO MAGRO-PR,,,PR,,,"1.821,59",,,,,,,-,,,,,,,"1.821,59",,,,,,"4.300,33",,,,,,,,,,,,,
CERRO AZUL-PR,,,PR,,,"1.681,47",,,,,,,-,,,,,,,"1.681,47",,,,,,"3.969,42",,,,,,,,,,,,,
COLOMBO-PR,,,PR,,,"2.802,44",,,,,,,-,,,,,,,"2.802,44",,,,,,"6.615,69",,,,,,,,,,,,,
CONTENDA-PR,,,PR,,,"1.541,34",,,,,,,-,,,,,,,"1.541,34",,,,,,"3.638,50",,,,,,,,,,,,,
CURITIBA-PR,,,PR,,,"2.802,44",,,,,,,-,,,,,,,"2.802,44",,,,,,"6.615,69",,,,,,,,,,,,,
DOUTOR ULYSSES-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,PR,,,"2.312,02",,,,,,,-,,,,,,,"2.312,02",,,,,,"5.457,79",,,,,,,,,,,,,
GUARAQUECABA-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
GUARATUBA-PR,,,PR,,,"49.865,99",,,,,,,"21.387,40",,,,,,,"71.253,39",,,,,,"168.373,33",,,,,,,,,,,,,
ITAPERUCU-PR,,,PR,,,"1.751,53",,,,,,,-,,,,,,,"1.751,53",,,,,,"4.134,65",,,,,,,,,,,,,
LAPA-PR,,,PR,,,"2.171,89",,,,,,,-,,,,,,,"2.171,89",,,,,,"5.127,35",,,,,,,,,,,,,
MANDIRITUBA-PR,,,PR,,,"1.681,47",,,,,,,-,,,,,,,"1.681,47",,,,,,"3.969,42",,,,,,,,,,,,,
MATINHOS-PR,,,PR,,,"49.865,99",,,,,,,"49.679,59",,,,,,,"99.545,58",,,,,,"235.385,39",,,,,,,,,,,,,
MORRETES-PR,,,PR,,,"1.611,41",,,,,,,-,,,,,,,"1.611,41",,,,,,"3.804,20",,,,,,,,,,,,,
PARANAGUA-PR,,,PR,,,"2.662,32",,,,,,,"106,31",,,,,,,"2.768,63",,,,,,"6.536,63",,,,,,,,,,,,,
PIEN-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
PINHAIS-PR,,,PR,,,"2.592,26",,,,,,,-,,,,,,,"2.592,26",,,,,,"6.119,60",,,,,,,,,,,,,
PIRAQUARA-PR,,,PR,,,"2.452,14",,,,,,,-,,,,,,,"2.452,14",,,,,,"5.788,67",,,,,,,,,,,,,
PONTAL DO PARANA-PR,,,PR,,,"1.611,41",,,,,,,"4.169,47",,,,,,,"5.780,88",,,,,,"13.679,87",,,,,,,,,,,,,
PORTO AMAZONAS-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
QUATRO BARRAS-PR,,,PR,,,"1.681,47",,,,,,,-,,,,,,,"1.681,47",,,,,,"3.969,42",,,,,,,,,,,,,
QUITANDINHA-PR,,,PR,,,"1.611,41",,,,,,,-,,,,,,,"1.611,41",,,,,,"3.804,20",,,,,,,,,,,,,
RIO BRANCO DO SUL-PR,,,PR,,,"1.961,71",,,,,,,-,,,,,,,"1.961,71",,,,,,"4.630,76",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO NEGRO-PR,,,PR,,,"1.961,71",,,,,,,-,,,,,,,"1.961,71",,,,,,"4.630,76",,,,,,,,,,,,,
SÃO JOSE DOS PINHAIS-PR,,,PR,,,"2.802,44",,,,,,,-,,,,,,,"2.802,44",,,,,,"6.615,69",,,,,,,,,,,,,
TIJUCAS DO SUL-PR,,,PR,,,"1.541,34",,,,,,,-,,,,,,,"1.541,34",,,,,,"3.638,50",,,,,,,,,,,,,
TUNAS DO PARANA-PR,,,PR,,,"1.401,22",,,,,,,-,,,,,,,"1.401,22",,,,,,"3.307,62",,,,,,,,,,,,,
ANGRA DOS REIS-RJ,,,RJ,,,"691.011,37",,,,,,,"745.322,90",,,,,,,"1.436.334,27",,,,,,"5.276.499,47",,,,,,,,,,,,,
APERIBE-RJ,,,RJ,,,"193.248,69",,,,,,,-,,,,,,,"193.248,69",,,,,,"1.035.491,00",,,,,,,,,,,,,
ARARUAMA-RJ,,,RJ,,,"347.847,64",,,,,,,-,,,,,,,"347.847,64",,,,,,"1.863.875,86",,,,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,RJ,,,"2.023.072,21",,,,,,,"611.439,92",,,,,,,"2.634.512,13",,,,,,"11.994.364,27",,,,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,RJ,,,"251.223,30",,,,,,,"26.085,14",,,,,,,"277.308,44",,,,,,"1.507.043,16",,,,,,,,,,,,,
BARRA MANSA-RJ,,,RJ,,,"225.621,68",,,,,,,-,,,,,,,"225.621,68",,,,,,"1.053.314,51",,,,,,,,,,,,,
BOM JARDIM-RJ,,,RJ,,,"251.223,30",,,,,,,-,,,,,,,"251.223,30",,,,,,"1.346.140,32",,,,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,RJ,,,"280.210,60",,,,,,,-,,,,,,,"280.210,60",,,,,,"1.501.609,85",,,,,,,,,,,,,
CABO FRIO-RJ,,,RJ,,,"3.075.069,76",,,,,,,"1.901.579,48",,,,,,,"4.976.649,24",,,,,,"22.749.087,63",,,,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,RJ,,,"566.460,22",,,,,,,-,,,,,,,"566.460,22",,,,,,"3.016.091,35",,,,,,,,,,,,,
CAMBUCI-RJ,,,RJ,,,"222.235,99",,,,,,,-,,,,,,,"222.235,99",,,,,,"1.190.960,50",,,,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,RJ,,,"3.236.915,53",,,,,,,"11.967.948,38",,,,,,,"15.204.863,91",,,,,,"77.749.629,96",,,,,,,,,,,,,
CANTA GALO-RJ,,,RJ,,,"241.560,86",,,,,,,-,,,,,,,"241.560,86",,,,,,"1.294.513,63",,,,,,,,,,,,,
CARAPEBUS-RJ,,,RJ,,,"1.618.457,77",,,,,,,"358.729,25",,,,,,,"1.977.187,02",,,,,,"8.849.767,77",,,,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,RJ,,,"212.573,56",,,,,,,-,,,,,,,"212.573,56",,,,,,"1.139.034,17",,,,,,,,,,,,,
CARMO-RJ,,,RJ,,,"222.235,99",,,,,,,-,,,,,,,"222.235,99",,,,,,"1.190.960,50",,,,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,RJ,,,"2.103.995,10",,,,,,,"347.002,37",,,,,,,"2.450.997,47",,,,,,"10.839.329,60",,,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,RJ,,,"241.560,86",,,,,,,-,,,,,,,"241.560,86",,,,,,"1.294.513,63",,,,,,,,,,,,,
CORDEIRO-RJ,,,RJ,,,"241.560,86",,,,,,,-,,,,,,,"241.560,86",,,,,,"1.294.513,63",,,,,,,,,,,,,
DUAS BARRAS-RJ,,,RJ,,,"202.911,12",,,,,,,-,,,,,,,"202.911,12",,,,,,"1.087.417,44",,,,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,RJ,,,"809.228,88",,,,,,,-,,,,,,,"809.228,88",,,,,,"5.448.822,36",,,,,,,,,,,,,
GUAPIMIRIM-RJ,,,RJ,,,"606.921,66",,,,,,,-,,,,,,,"606.921,66",,,,,,"3.278.032,06",,,,,,,,,,,,,
IGUABA GRANDE-RJ,,,RJ,,,"222.235,99",,,,,,,-,,,,,,,"222.235,99",,,,,,"1.190.960,50",,,,,,,,,,,,,
ITALVA-RJ,,,RJ,,,"212.573,56",,,,,,,-,,,,,,,"212.573,56",,,,,,"1.139.034,17",,,,,,,,,,,,,
ITAOCARA-RJ,,,RJ,,,"251.223,30",,,,,,,-,,,,,,,"251.223,30",,,,,,"1.346.140,32",,,,,,,,,,,,,
ITAPERUNA-RJ,,,RJ,,,"347.847,64",,,,,,,-,,,,,,,"347.847,64",,,,,,"1.863.875,86",,,,,,,,,,,,,
JAPERI-RJ,,,RJ,,,"225.621,68",,,,,,,-,,,,,,,"225.621,68",,,,,,"1.053.314,51",,,,,,,,,,,,,
LAJE DO MURIAE-RJ,,,RJ,,,"193.248,69",,,,,,,-,,,,,,,"193.248,69",,,,,,"1.035.491,00",,,,,,,,,,,,,
MACAE-RJ,,,RJ,,,"3.847.004,02",,,,,,,"4.704.303,29",,,,,,,"8.551.307,31",,,,,,"58.312.931,35",,,,,,,,,,,,,
MACUCO-RJ,,,RJ,,,"193.248,69",,,,,,,-,,,,,,,"193.248,69",,,,,,"1.035.491,00",,,,,,,,,,,,,
MAGE-RJ,,,RJ,,,"728.306,00",,,,,,,-,,,,,,,"728.306,00",,,,,,"3.951.052,37",,,,,,,,,,,,,
MANGARATIBA-RJ,,,RJ,,,-,,,,,,,"558.992,18",,,,,,,"558.992,18",,,,,,"1.545.609,15",,,,,,,,,,,,,
MIRACEMA-RJ,,,RJ,,,"260.885,73",,,,,,,-,,,,,,,"260.885,73",,,,,,"1.398.056,79",,,,,,,,,,,,,
NATIVIDADE-RJ,,,RJ,,,"222.235,99",,,,,,,-,,,,,,,"222.235,99",,,,,,"1.190.960,50",,,,,,,,,,,,,
NITEROI-RJ,,,RJ,,,-,,,,,,,-,,,,,,,-,,,,,,"73.220,62",,,,,,,,,,,,,
NOVA FRIBURGO-RJ,,,RJ,,,"386.497,38",,,,,,,-,,,,,,,"386.497,38",,,,,,"2.070.982,02",,,,,,,,,,,,,
PETROPOLIS-RJ,,,RJ,,,"386.497,38",,,,,,,-,,,,,,,"386.497,38",,,,,,"2.070.982,02",,,,,,,,,,,,,
PIRAI-RJ,,,RJ,,,"225.621,68",,,,,,,-,,,,,,,"225.621,68",,,,,,"1.053.314,51",,,,,,,,,,,,,
PORCIUNCULA-RJ,,,RJ,,,"222.235,99",,,,,,,-,,,,,,,"222.235,99",,,,,,"1.190.960,50",,,,,,,,,,,,,
QUISSAMA-RJ,,,RJ,,,"1.780.303,54",,,,,,,"1.695.368,33",,,,,,,"3.475.671,87",,,,,,"17.065.619,72",,,,,,,,,,,,,
RIO BONITO-RJ,,,RJ,,,"309.197,90",,,,,,,-,,,,,,,"309.197,90",,,,,,"1.656.779,66",,,,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,RJ,,,"2.427.686,65",,,,,,,"4.397.168,82",,,,,,,"6.824.855,47",,,,,,"34.294.430,61",,,,,,,,,,,,,
RIO DE JANEIRO-RJ,,,RJ,,,-,,,,,,,-,,,,,,,-,,,,,,"2.253.611,91",,,,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,RJ,,,"202.911,12",,,,,,,-,,,,,,,"202.911,12",,,,,,"1.087.417,44",,,,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,RJ,,,"289.873,03",,,,,,,-,,,,,,,"289.873,03",,,,,,"1.553.236,51",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SÃO FIDELIS-RJ,,,RJ,,,"289.873,03",,,,,,,-,,,,,,,"289.873,03",,,,,,"1.553.236,51",,,,,,,,,,,,,
SÃO FRANCISCO DE ITABAPOANA-RJ,,,RJ,,,"299.535,47",,,,,,,-,,,,,,,"299.535,47",,,,,,"1.605.162,96",,,,,,,,,,,,,
SAO GONCALO-RJ,,,RJ,,,-,,,,,,,-,,,,,,,-,,,,,,"73.220,62",,,,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,RJ,,,"260.885,73",,,,,,,"82.980,35",,,,,,,"343.866,08",,,,,,"3.407.056,99",,,,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,RJ,,,"193.248,69",,,,,,,-,,,,,,,"193.248,69",,,,,,"1.035.491,00",,,,,,,,,,,,,
SÃO JOSE DO VALE DO RIO PRETO-RJ,,,RJ,,,"241.560,86",,,,,,,-,,,,,,,"241.560,86",,,,,,"1.294.513,63",,,,,,,,,,,,,
SÃO PEDRO DA ALDEIA-RJ,,,RJ,,,"318.860,34",,,,,,,-,,,,,,,"318.860,34",,,,,,"1.708.706,02",,,,,,,,,,,,,
SÃO SEBASTIAO DO ALTO-RJ,,,RJ,,,"193.248,69",,,,,,,-,,,,,,,"193.248,69",,,,,,"1.035.491,00",,,,,,,,,,,,,
SAQUAREMA-RJ,,,RJ,,,"309.197,90",,,,,,,-,,,,,,,"309.197,90",,,,,,"1.656.779,66",,,,,,,,,,,,,
SILVA JARDIM-RJ,,,RJ,,,"525.998,77",,,,,,,-,,,,,,,"525.998,77",,,,,,"2.800.656,26",,,,,,,,,,,,,
SUMIDOURO-RJ,,,RJ,,,"222.235,99",,,,,,,-,,,,,,,"222.235,99",,,,,,"1.190.960,50",,,,,,,,,,,,,
TERESOPOLIS-RJ,,,RJ,,,"376.834,94",,,,,,,-,,,,,,,"376.834,94",,,,,,"2.019.355,32",,,,,,,,,,,,,
TRAJANO DE MORAIS-RJ,,,RJ,,,"202.911,12",,,,,,,-,,,,,,,"202.911,12",,,,,,"1.087.417,44",,,,,,,,,,,,,
VARRE-SAI-RJ,,,RJ,,,"193.248,69",,,,,,,-,,,,,,,"193.248,69",,,,,,"1.035.491,00",,,,,,,,,,,,,
VOLTA REDONDA-RJ,,,RJ,,,"225.621,68",,,,,,,-,,,,,,,"225.621,68",,,,,,"1.053.314,51",,,,,,,,,,,,,
ACARI-RN,,,RN,,,"2.244,61",,,,,,,-,,,,,,,"2.244,61",,,,,,"13.428,97",,,,,,,,,,,,,
ACU-RN,,,RN,,,"140.607,62",,,,,,,"70.277,84",,,,,,,"210.885,46",,,,,,"1.265.663,55",,,,,,,,,,,,,
AFONSO BEZERRA-RN,,,RN,,,"2.244,61",,,,,,,-,,,,,,,"2.244,61",,,,,,"13.428,97",,,,,,,,,,,,,
AGUA NOVA-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
ALEXANDRIA-RN,,,RN,,,"2.351,50",,,,,,,-,,,,,,,"2.351,50",,,,,,"14.068,13",,,,,,,,,,,,,
ALMINO AFONSO-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
ALTO DO RODRIGUES-RN,,,RN,,,"164.516,99",,,,,,,"70.601,17",,,,,,,"235.118,16",,,,,,"1.273.391,10",,,,,,,,,,,,,
ANTONIO MARTINS-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
APODI-RN,,,RN,,,"141.953,61",,,,,,,"72.296,57",,,,,,,"214.250,18",,,,,,"1.331.120,69",,,,,,,,,,,,,
AREIA BRANCA-RN,,,RN,,,"296.338,39",,,,,,,"261.923,46",,,,,,,"558.261,85",,,,,,"3.253.598,85",,,,,,,,,,,,,
AUGUSTO SEVERO-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
BARAUNA-RN,,,RN,,,"2.672,16",,,,,,,-,,,,,,,"2.672,16",,,,,,"15.985,62",,,,,,,,,,,,,
CAICO-RN,,,RN,,,"3.527,25",,,,,,,-,,,,,,,"3.527,25",,,,,,"21.098,90",,,,,,,,,,,,,
CARAUBAS-RN,,,RN,,,"75.568,67",,,,,,,"25.871,92",,,,,,,"101.440,59",,,,,,"513.696,73",,,,,,,,,,,,,
CARNAUBA DOS DANTAS-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
CARNAUBAIS-RN,,,RN,,,"88.841,53",,,,,,,"20.393,89",,,,,,,"109.235,42",,,,,,"641.529,89",,,,,,,,,,,,,
CERROCORA-RN,,,RN,,,"2.244,61",,,,,,,-,,,,,,,"2.244,61",,,,,,"13.428,97",,,,,,,,,,,,,
CORONEL JOAO PESSOA-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
CRUZETA-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
CURRAIS NOVOS-RN,,,RN,,,"3.313,48",,,,,,,-,,,,,,,"3.313,48",,,,,,"19.820,59",,,,,,,,,,,,,
DOUTOR SEVERIANO-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
ENCANTO-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
EQUADOR-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
FELIPE GUERRA-RN,,,RN,,,"78.859,71",,,,,,,"26.143,80",,,,,,,"105.003,51",,,,,,"582.423,96",,,,,,,,,,,,,
FLORANIA-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
FRANCISCO DANTAS-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
FRUTUOSO GOMES-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
GALINHOS-RN,,,RN,,,"2.137,73",,,,,,,"69.536,49",,,,,,,"71.674,22",,,,,,"294.968,28",,,,,,,,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,RN,,,"115.453,88",,,,,,,"57.773,17",,,,,,,"173.227,05",,,,,,"982.241,49",,,,,,,,,,,,,
GROSSOS-RN,,,RN,,,"32.492,23",,,,,,,"39.635,85",,,,,,,"72.128,08",,,,,,"461.218,89",,,,,,,,,,,,,
GUAMARE-RN,,,RN,,,"770.730,40",,,,,,,"166.460,94",,,,,,,"937.191,34",,,,,,"4.992.661,75",,,,,,,,,,,,,
IPANGUACU-RN,,,RN,,,"2.244,61",,,,,,,-,,,,,,,"2.244,61",,,,,,"13.428,97",,,,,,,,,,,,,
IPUEIRA-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
ITAJA-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAU-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
JANDAIRA-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
JANDUIS-RN,,,RN,,,"2.137,73",,,,,,,-,,,,,,,"2.137,73",,,,,,"12.789,81",,,,,,,,,,,,,
