ITAGIMIRIM-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,"2.136,78",,,,,,,-,,,,,,"2.136,78",,,,,,,"21.189,38",,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,"91.074,38",,,,,,,"20.254,44",,,,,,"111.328,82",,,,,,,"1.377.470,46",,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"115.682,34",,,,,,,"391.370,39",,,,,,"507.052,73",,,,,,,"4.955.790,79",,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"2.201,53",,,,,,,-,,,,,,"2.201,53",,,,,,,"21.831,50",,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.877,78",,,,,,,-,,,,,,"1.877,78",,,,,,,"18.620,98",,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"1.618,77",,,,,,,-,,,,,,"1.618,77",,,,,,,"16.052,55",,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.942,53",,,,,,,-,,,,,,"1.942,53",,,,,,,"19.263,08",,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"1.618,77",,,,,,,-,,,,,,"1.618,77",,,,,,,"16.052,55",,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"2.266,29",,,,,,,-,,,,,,"2.266,29",,,,,,,"22.473,61",,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"2.072,03",,,,,,,-,,,,,,"2.072,03",,,,,,,"20.547,28",,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"69.780,16",,,,,,,-,,,,,,"69.780,16",,,,,,,"691.974,52",,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"2.590,04",,,,,,,-,,,,,,"2.590,04",,,,,,,"25.684,14",,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.942,53",,,,,,,-,,,,,,"1.942,53",,,,,,,"19.263,08",,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJE-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"2.590,04",,,,,,,-,,,,,,"2.590,04",,,,,,,"25.684,14",,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"1.554,02",,,,,,,-,,,,,,"1.554,02",,,,,,,"15.410,44",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"2.149.342,55",,,,,,,"1.806.480,71",,,,,,"3.955.823,26",,,,,,,"36.468.050,03",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"1.618,77",,,,,,,-,,,,,,"1.618,77",,,,,,,"16.052,55",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"60.297,84",,,,,,,-,,,,,,"60.297,84",,,,,,,"597.943,13",,,,,,,,
MARAU-BA,,,,,,,,,BA,,"1.618,77",,,,,,,-,,,,,,"1.618,77",,,,,,,"16.052,55",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"224.756,74",,,,,,,"121.060,73",,,,,,"345.817,47",,,,,,,"3.604.326,16",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"2.072,03",,,,,,,-,,,,,,"2.072,03",,,,,,,"20.547,28",,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"347.524,38",,,,,,,"24.635,73",,,,,,"372.160,11",,,,,,,"3.183.910,72",,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"1.813,03",,,,,,,-,,,,,,"1.813,03",,,,,,,"17.978,88",,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"1.554,02",,,,,,,-,,,,,,"1.554,02",,,,,,,"15.410,44",,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.942,53",,,,,,,-,,,,,,"1.942,53",,,,,,,"19.263,08",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"1.554,02",,,,,,,-,,,,,,"1.554,02",,,,,,,"15.410,44",,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"2.395,79",,,,,,,-,,,,,,"2.395,79",,,,,,,"23.757,82",,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"1.554,02",,,,,,,-,,,,,,"1.554,02",,,,,,,"15.410,44",,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
POCOES-BA,,,,,,,,,BA,,"2.007,28",,,,,,,-,,,,,,"2.007,28",,,,,,,"19.905,18",,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"656.907,61",,,,,,,"551.088,37",,,,,,"1.207.995,98",,,,,,,"13.789.800,39",,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"2.460,54",,,,,,,-,,,,,,"2.460,54",,,,,,,"24.399,91",,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
PRADO-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.877,78",,,,,,,-,,,,,,"1.877,78",,,,,,,"18.620,98",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"2.007,28",,,,,,,-,,,,,,"2.007,28",,,,,,,"19.905,18",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.942,53",,,,,,,-,,,,,,"1.942,53",,,,,,,"19.263,08",,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"1.813,03",,,,,,,-,,,,,,"1.813,03",,,,,,,"17.978,88",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"42.792,01",,,,,,,"390.973,86",,,,,,"433.765,87",,,,,,,"3.963.628,57",,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"77.803,67",,,,,,,"390.973,86",,,,,,"468.777,53",,,,,,,"4.310.821,41",,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"1.618,77",,,,,,,-,,,,,,"1.618,77",,,,,,,"16.052,55",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.877,78",,,,,,,-,,,,,,"1.877,78",,,,,,,"18.620,98",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"64.188,02",,,,,,,"390.973,86",,,,,,"455.161,88",,,,,,,"4.175.801,96",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"2.331,04",,,,,,,-,,,,,,"2.331,04",,,,,,,"23.115,72",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"2.007,28",,,,,,,-,,,,,,"2.007,28",,,,,,,"19.905,18",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"2.591.832,35",,,,,,,"1.500.839,32",,,,,,"4.092.671,67",,,,,,,"37.276.350,56",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.877,78",,,,,,,-,,,,,,"1.877,78",,,,,,,"18.620,98",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"1.359,77",,,,,,,-,,,,,,"1.359,77",,,,,,,"13.484,14",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"516.947,23",,,,,,,"287.586,84",,,,,,"804.534,07",,,,,,,"8.102.600,90",,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"1.554,02",,,,,,,-,,,,,,"1.554,02",,,,,,,"15.410,44",,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"68.177,77",,,,,,,"1.990,93",,,,,,"70.168,70",,,,,,,"763.916,20",,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"40.846,92",,,,,,,"390.973,86",,,,,,"431.820,78",,,,,,,"3.944.340,08",,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"2.266,29",,,,,,,-,,,,,,"2.266,29",,,,,,,"22.473,61",,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"348.158,63",,,,,,,"27.622,21",,,,,,"375.780,84",,,,,,,"3.745.536,34",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"1.618,77",,,,,,,-,,,,,,"1.618,77",,,,,,,"16.052,55",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"1.554,02",,,,,,,-,,,,,,"1.554,02",,,,,,,"15.410,44",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"2.525,29",,,,,,,-,,,,,,"2.525,29",,,,,,,"25.042,03",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"66.834,41",,,,,,,"1.128,20",,,,,,"67.962,61",,,,,,,"926.253,24",,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"1.489,27",,,,,,,-,,,,,,"1.489,27",,,,,,,"14.768,35",,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.607,91",,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"2.072,03",,,,,,,-,,,,,,"2.072,03",,,,,,,"20.547,28",,,,,,,,
UAUA-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"1.618,77",,,,,,,-,,,,,,"1.618,77",,,,,,,"16.052,55",,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
UBATA-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
UNA-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"1.618,77",,,,,,,-,,,,,,"1.618,77",,,,,,,"16.052,55",,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"69.780,16",,,,,,,-,,,,,,"69.780,16",,,,,,,"691.974,52",,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"1.748,28",,,,,,,-,,,,,,"1.748,28",,,,,,,"17.336,78",,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"1.424,52",,,,,,,-,,,,,,"1.424,52",,,,,,,"14.126,25",,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"66.099,76",,,,,,,"14,44",,,,,,"66.114,20",,,,,,,"947.034,45",,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"1.295,02",,,,,,,-,,,,,,"1.295,02",,,,,,,"12.842,05",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"2.590,04",,,,,,,-,,,,,,"2.590,04",,,,,,,"25.684,14",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"1.683,53",,,,,,,-,,,,,,"1.683,53",,,,,,,"16.694,67",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"12.236.070,17",,,,,,,"9.255.487,95",,,,,,"21.491.558,12",,,,,,,"208.242.956,67",,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"4.027,43",,,,,,,-,,,,,,"4.027,43",,,,,,,"44.664,62",,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"2.562,91",,,,,,,-,,,,,,"2.562,91",,,,,,,"28.422,92",,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"82.819,60",,,,,,,"18.583,68",,,,,,"101.403,28",,,,,,,"1.131.320,99",,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"2.684,95",,,,,,,-,,,,,,"2.684,95",,,,,,,"29.776,40",,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,,,"51.050,25",,,,,,"51.050,25",,,,,,,"447.125,62",,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"404.070,01",,,,,,,"29.924,53",,,,,,"433.994,54",,,,,,,"3.789.432,08",,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"2.562,91",,,,,,,-,,,,,,"2.562,91",,,,,,,"28.422,92",,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"2.806,99",,,,,,,-,,,,,,"2.806,99",,,,,,,"31.129,88",,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"3.417,21",,,,,,,-,,,,,,"3.417,21",,,,,,,"37.897,25",,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"4.027,43",,,,,,,-,,,,,,"4.027,43",,,,,,,"44.664,62",,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"4.271,52",,,,,,,-,,,,,,"4.271,52",,,,,,,"47.371,58",,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"3.173,12",,,,,,,-,,,,,,"3.173,12",,,,,,,"35.190,30",,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"3.051,08",,,,,,,-,,,,,,"3.051,08",,,,,,,"33.836,82",,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"2.929,04",,,,,,,-,,,,,,"2.929,04",,,,,,,"32.483,35",,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"2.440,86",,,,,,,-,,,,,,"2.440,86",,,,,,,"27.069,45",,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,"356.578,09",,,,,,,"55.865,01",,,,,,"412.443,10",,,,,,,"1.789.330,64",,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"2.684,95",,,,,,,-,,,,,,"2.684,95",,,,,,,"29.776,40",,,,,,,,
COREAU-CE,,,,,,,,,CE,,"3.173,12",,,,,,,-,,,,,,"3.173,12",,,,,,,"35.190,30",,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"4.271,52",,,,,,,-,,,,,,"4.271,52",,,,,,,"47.371,58",,,,,,,,
CROATA-CE,,,,,,,,,CE,,"2.929,04",,,,,,,-,,,,,,"2.929,04",,,,,,,"32.483,35",,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"3.173,12",,,,,,,-,,,,,,"3.173,12",,,,,,,"35.190,30",,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"3.173,12",,,,,,,-,,,,,,"3.173,12",,,,,,,"35.190,30",,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"354.283,96",,,,,,,"78.650,51",,,,,,"432.934,47",,,,,,,"12.895.829,94",,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"2.684,95",,,,,,,-,,,,,,"2.684,95",,,,,,,"29.776,40",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"2.440,86",,,,,,,-,,,,,,"2.440,86",,,,,,,"27.069,45",,,,,,,,
GRACA-CE,,,,,,,,,CE,,"2.806,99",,,,,,,-,,,,,,"2.806,99",,,,,,,"31.129,88",,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"3.905,39",,,,,,,-,,,,,,"3.905,39",,,,,,,"43.311,16",,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"2.562,91",,,,,,,-,,,,,,"2.562,91",,,,,,,"28.422,92",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"3.661,30",,,,,,,-,,,,,,"3.661,30",,,,,,,"40.604,20",,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"3.051,08",,,,,,,-,,,,,,"3.051,08",,,,,,,"33.836,82",,,,,,,,
HORIZONTE-CE,,,,,,,,,CE,,"345.581,85",,,,,,,"551,47",,,,,,"346.133,32",,,,,,,"2.309.614,79",,,,,,,,
