IPAPORANGA-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
IPU-CE,,,,CE,,,,,"2.458,90",,,,,,,-,,,,,,,,"2.458,90",,,,,,,"16.819,20",,,,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"2.458,90",,,,,,,-,,,,,,,,"2.458,90",,,,,,,"16.819,20",,,,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"2.049,09",,,,,,,-,,,,,,,,"2.049,09",,,,,,,"14.016,00",,,,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"2.540,87",,,,,,,-,,,,,,,,"2.540,87",,,,,,,"17.379,85",,,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"67.963,62",,,,,,,"56.050,88",,,,,,,,"124.014,50",,,,,,,"866.959,70",,,,,,,,,,
ITAREMA-CE,,,,CE,,,,,"52.860,59",,,,,,,"60.387,63",,,,,,,,"113.248,22",,,,,,,"721.560,19",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,,"1.803,20",,,,,,,-,,,,,,,,"1.803,20",,,,,,,"12.334,08",,,,,,,,,,
MARACANAU-CE,,,,CE,,,,,"583.044,62",,,,,,,-,,,,,,,,"583.044,62",,,,,,,"3.950.217,94",,,,,,,,,,
MARCO-CE,,,,CE,,,,,"2.131,05",,,,,,,-,,,,,,,,"2.131,05",,,,,,,"14.576,65",,,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
MASSAPE-CE,,,,CE,,,,,"2.294,98",,,,,,,-,,,,,,,,"2.294,98",,,,,,,"15.697,92",,,,,,,,,,
MERUOCA-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"1.967,12",,,,,,,-,,,,,,,,"1.967,12",,,,,,,"13.455,35",,,,,,,,,,
MORAUJO-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"1.967,12",,,,,,,-,,,,,,,,"1.967,12",,,,,,,"13.455,35",,,,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"1.803,20",,,,,,,-,,,,,,,,"1.803,20",,,,,,,"12.334,08",,,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"2.294,98",,,,,,,-,,,,,,,,"2.294,98",,,,,,,"15.697,92",,,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"2.213,01",,,,,,,-,,,,,,,,"2.213,01",,,,,,,"15.137,28",,,,,,,,,,
PACAJUS-CE,,,,CE,,,,,-,,,,,,,-,,,,,,,,-,,,,,,,"87.575,04",,,,,,,,,,
PACUJA-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARACURU-CE,,,,CE,,,,,"50.972,71",,,,,,,"71.953,03",,,,,,,,"122.925,74",,,,,,,"885.197,58",,,,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"2.213,01",,,,,,,"4.433,25",,,,,,,,"6.646,26",,,,,,,"41.685,89",,,,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"2.376,94",,,,,,,-,,,,,,,,"2.376,94",,,,,,,"16.258,56",,,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
PORANGA-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"2.049,09",,,,,,,-,,,,,,,,"2.049,09",,,,,,,"14.016,00",,,,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"2.131,05",,,,,,,-,,,,,,,,"2.131,05",,,,,,,"14.576,65",,,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"2.540,87",,,,,,,-,,,,,,,,"2.540,87",,,,,,,"17.379,85",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"2.213,01",,,,,,,-,,,,,,,,"2.213,01",,,,,,,"15.137,28",,,,,,,,,,
SAO BENEDITO-CE,,,,CE,,,,,"2.458,90",,,,,,,-,,,,,,,,"2.458,90",,,,,,,"16.819,20",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,,"2.376,94",,,,,,,-,,,,,,,,"2.376,94",,,,,,,"16.258,56",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"1.639,27",,,,,,,-,,,,,,,,"1.639,27",,,,,,,"11.212,79",,,,,,,,,,
SOBRAL-CE,,,,CE,,,,,"3.278,54",,,,,,,-,,,,,,,,"3.278,54",,,,,,,"22.425,62",,,,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"2.213,01",,,,,,,-,,,,,,,,"2.213,01",,,,,,,"15.137,28",,,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"1.803,20",,,,,,,-,,,,,,,,"1.803,20",,,,,,,"12.334,08",,,,,,,,,,
TIANGUA-CE,,,,CE,,,,,"2.704,80",,,,,,,-,,,,,,,,"2.704,80",,,,,,,"18.501,11",,,,,,,,,,
TRAIRI-CE,,,,CE,,,,,"58.524,22",,,,,,,"101.782,23",,,,,,,,"160.306,45",,,,,,,"1.055.919,53",,,,,,,,,,
TURURU-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
UBAJARA-CE,,,,CE,,,,,"2.213,01",,,,,,,-,,,,,,,,"2.213,01",,,,,,,"15.137,28",,,,,,,,,,
UMIRIM-CE,,,,CE,,,,,"1.967,12",,,,,,,-,,,,,,,,"1.967,12",,,,,,,"13.455,35",,,,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"1.967,12",,,,,,,-,,,,,,,,"1.967,12",,,,,,,"13.455,35",,,,,,,,,,
URUOCA-CE,,,,CE,,,,,"1.721,23",,,,,,,-,,,,,,,,"1.721,23",,,,,,,"11.773,42",,,,,,,,,,
VARJOTA-CE,,,,CE,,,,,"1.967,12",,,,,,,-,,,,,,,,"1.967,12",,,,,,,"13.455,35",,,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"2.540,87",,,,,,,-,,,,,,,,"2.540,87",,,,,,,"17.379,85",,,,,,,,,,
CEARA  TOTAL,,,,,,,,,"2.354.663,15",,,,,,,"405.879,57",,,,,,,,"2.760.542,72",,,,,,,"16.325.676,65",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"30.459,29",,,,,,,-,,,,,,,,"30.459,29",,,,,,,"189.109,28",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"23.107,05",,,,,,,-,,,,,,,,"23.107,05",,,,,,,"143.462,21",,,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
ALEGRE-ES,,,,ES,,,,,"29.408,97",,,,,,,-,,,,,,,,"29.408,97",,,,,,,"182.588,27",,,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"23.107,05",,,,,,,-,,,,,,,,"23.107,05",,,,,,,"143.462,21",,,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"184.031,23",,,,,,,-,,,,,,,,"184.031,23",,,,,,,"1.284.060,22",,,,,,,,,,
APIACA-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
ARACRUZ-ES,,,,ES,,,,,"310.494,83",,,,,,,"1.148.299,89",,,,,,,,"1.458.794,72",,,,,,,"10.201.431,29",,,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"28.358,65",,,,,,,-,,,,,,,,"28.358,65",,,,,,,"176.067,25",,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"31.509,62",,,,,,,-,,,,,,,,"31.509,62",,,,,,,"195.630,30",,,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"23.107,05",,,,,,,-,,,,,,,,"23.107,05",,,,,,,"143.462,21",,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"42.012,82",,,,,,,-,,,,,,,,"42.012,82",,,,,,,"260.840,40",,,,,,,,,,
CARIACICA-ES,,,,ES,,,,,"42.012,82",,,,,,,-,,,,,,,,"42.012,82",,,,,,,"260.840,40",,,,,,,,,,
CASTELO-ES,,,,ES,,,,,"30.459,29",,,,,,,-,,,,,,,,"30.459,29",,,,,,,"189.109,28",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLATINA-ES,,,,ES,,,,,"38.861,86",,,,,,,-,,,,,,,,"38.861,86",,,,,,,"241.277,37",,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"99.155,53",,,,,,,"23.615,00",,,,,,,,"122.770,53",,,,,,,"812.838,97",,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"29.408,97",,,,,,,-,,,,,,,,"29.408,97",,,,,,,"182.588,27",,,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
ECOPORANGA-ES,,,,ES,,,,,"27.308,33",,,,,,,-,,,,,,,,"27.308,33",,,,,,,"169.546,24",,,,,,,,,,
FUNDAO-ES,,,,ES,,,,,"270.976,77",,,,,,,"134.215,38",,,,,,,,"405.192,15",,,,,,,"3.131.616,31",,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
GUACUI-ES,,,,ES,,,,,"28.358,65",,,,,,,-,,,,,,,,"28.358,65",,,,,,,"176.067,25",,,,,,,,,,
GUARAPARI-ES,,,,ES,,,,,"37.811,53",,,,,,,-,,,,,,,,"37.811,53",,,,,,,"234.756,36",,,,,,,,,,
IBATIBA-ES,,,,ES,,,,,"26.258,01",,,,,,,-,,,,,,,,"26.258,01",,,,,,,"163.025,24",,,,,,,,,,
IBIRACU-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
IBITIRAMA-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
ICONHA-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
IRUPI-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
ITAGUACU-ES,,,,ES,,,,,"24.157,36",,,,,,,-,,,,,,,,"24.157,36",,,,,,,"149.983,21",,,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,,"206.114,98",,,,,,,"557.001,34",,,,,,,,"763.116,32",,,,,,,"3.477.472,91",,,,,,,,,,
ITARANA-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
IUNA-ES,,,,ES,,,,,"28.358,65",,,,,,,-,,,,,,,,"28.358,65",,,,,,,"176.067,25",,,,,,,,,,
JAGUARE-ES,,,,ES,,,,,"411.532,72",,,,,,,"176.623,78",,,,,,,,"588.156,50",,,,,,,"3.968.867,48",,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,,"24.157,36",,,,,,,-,,,,,,,,"24.157,36",,,,,,,"149.983,21",,,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
LINHARES-ES,,,,ES,,,,,"1.287.388,56",,,,,,,"258.907,20",,,,,,,,"1.546.295,76",,,,,,,"11.321.456,01",,,,,,,,,,
MANTENOPOLIS-ES,,,,ES,,,,,"23.107,05",,,,,,,-,,,,,,,,"23.107,05",,,,,,,"143.462,21",,,,,,,,,,
MARATAIZES-ES,,,,ES,,,,,"29.408,97",,,,,,,"79.512,06",,,,,,,,"108.921,03",,,,,,,"473.702,41",,,,,,,,,,
MARECHAL FLORIANO-ES,,,,ES,,,,,"23.107,05",,,,,,,-,,,,,,,,"23.107,05",,,,,,,"143.462,21",,,,,,,,,,
MARILANDIA-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
MIMOSO DO SUL-ES,,,,ES,,,,,"28.358,65",,,,,,,-,,,,,,,,"28.358,65",,,,,,,"176.067,25",,,,,,,,,,
MONTANHA-ES,,,,ES,,,,,"25.207,69",,,,,,,-,,,,,,,,"25.207,69",,,,,,,"156.504,23",,,,,,,,,,
MUCURICI-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
MUNIZ FREIRE-ES,,,,ES,,,,,"26.258,01",,,,,,,-,,,,,,,,"26.258,01",,,,,,,"163.025,24",,,,,,,,,,
MUQUI-ES,,,,ES,,,,,"23.107,05",,,,,,,-,,,,,,,,"23.107,05",,,,,,,"143.462,21",,,,,,,,,,
NOVA VENECIA-ES,,,,ES,,,,,"32.559,93",,,,,,,-,,,,,,,,"32.559,93",,,,,,,"202.151,30",,,,,,,,,,
PANCAS-ES,,,,ES,,,,,"27.308,33",,,,,,,-,,,,,,,,"27.308,33",,,,,,,"169.546,24",,,,,,,,,,
PEDRO CANARIO-ES,,,,ES,,,,,"27.308,33",,,,,,,-,,,,,,,,"27.308,33",,,,,,,"169.546,24",,,,,,,,,,
PINHEIROS-ES,,,,ES,,,,,"27.308,33",,,,,,,-,,,,,,,,"27.308,33",,,,,,,"169.546,24",,,,,,,,,,
PIUMA-ES,,,,ES,,,,,"24.157,36",,,,,,,-,,,,,,,,"24.157,36",,,,,,,"149.983,21",,,,,,,,,,
PONTO BELO-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,ES,,,,,"147.224,99",,,,,,,"1.121.855,31",,,,,,,,"1.269.080,30",,,,,,,"6.629.985,82",,,,,,,,,,
RIO BANANAL-ES,,,,ES,,,,,"25.207,69",,,,,,,-,,,,,,,,"25.207,69",,,,,,,"156.504,23",,,,,,,,,,
RIO NOVO DO SUL-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,ES,,,,,"23.107,05",,,,,,,-,,,,,,,,"23.107,05",,,,,,,"143.462,21",,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,ES,,,,,"29.408,97",,,,,,,-,,,,,,,,"29.408,97",,,,,,,"182.588,27",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA TERESA-ES,,,,ES,,,,,"27.308,33",,,,,,,-,,,,,,,,"27.308,33",,,,,,,"169.546,24",,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,ES,,,,,"28.358,65",,,,,,,-,,,,,,,,"28.358,65",,,,,,,"176.067,25",,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
SAO MATEUS-ES,,,,ES,,,,,"1.216.857,80",,,,,,,"98.578,69",,,,,,,,"1.315.436,49",,,,,,,"9.706.917,54",,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,ES,,,,,"22.056,73",,,,,,,-,,,,,,,,"22.056,73",,,,,,,"136.941,19",,,,,,,,,,
SERRA-ES,,,,ES,,,,,"325.334,84",,,,,,,"468.162,41",,,,,,,,"793.497,25",,,,,,,"5.846.327,17",,,,,,,,,,
SOORETAMA-ES,,,,ES,,,,,"26.258,01",,,,,,,-,,,,,,,,"26.258,01",,,,,,,"163.025,24",,,,,,,,,,
VARGEM ALTA-ES,,,,ES,,,,,"25.207,69",,,,,,,-,,,,,,,,"25.207,69",,,,,,,"156.504,23",,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,ES,,,,,"25.207,69",,,,,,,-,,,,,,,,"25.207,69",,,,,,,"156.504,23",,,,,,,,,,
VIANA-ES,,,,ES,,,,,"33.610,25",,,,,,,-,,,,,,,,"33.610,25",,,,,,,"208.672,30",,,,,,,,,,
VILA PAVAO-ES,,,,ES,,,,,"21.006,40",,,,,,,-,,,,,,,,"21.006,40",,,,,,,"130.420,18",,,,,,,,,,
VILA VALERIO-ES,,,,ES,,,,,"23.107,05",,,,,,,-,,,,,,,,"23.107,05",,,,,,,"143.462,25",,,,,,,,,,
VILA VELHA-ES,,,,ES,,,,,"294.449,98",,,,,,,-,,,,,,,,"294.449,98",,,,,,,"2.054.496,37",,,,,,,,,,
VITORIA-ES,,,,ES,,,,,"294.449,98",,,,,,,"59.974,86",,,,,,,,"354.424,84",,,,,,,"2.114.471,23",,,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,"6.736.927,30",,,,,,,"4.126.745,92",,,,,,,,"10.863.673,22",,,,,,,"71.326.838,58",,,,,,,,,,
JUIZ DE FORA-MG,,,,MG,,,,,"538.952,30",,,,,,,-,,,,,,,,"538.952,30",,,,,,,"3.648.598,64",,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,"538.952,30",,,,,,,-,,,,,,,,"538.952,30",,,,,,,"3.648.598,64",,,,,,,,,,
AFUA-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
ALENQUER-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
ALMEIRIM-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
ANAJAS-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
BREVES-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
CHAVES-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
CURUA-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
FARO-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
GURUPA-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
JURUTI-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
MELGACO-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
MONTE ALEGRE-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
OBIDOS-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
PORTO DE MOZ-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
PRAINHA-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
SANTAREM-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
TERRA SANTA-PA,,,,PA,,,,,-,,,,,,,"5.544,49",,,,,,,,"5.544,49",,,,,,,"41.232,37",,,,,,,,,,
PARA  TOTAL,,,,,,,,,-,,,,,,,"94.256,33",,,,,,,,"94.256,33",,,,,,,"700.950,29",,,,,,,,,,
PEDRAS DE FOGO-PB,,,,PB,,,,,"538.952,30",,,,,,,-,,,,,,,,"538.952,30",,,,,,,"3.648.058,64",,,,,,,,,,
SANTA RITA-PB,,,,PB,,,,,"538.952,30",,,,,,,-,,,,,,,,"538.952,30",,,,,,,"3.648.598,64",,,,,,,,,,
PARAIBA  TOTAL,,,,,,,,,"1.077.904,60",,,,,,,-,,,,,,,,"1.077.904,60",,,,,,,"7.296.657,28",,,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,PE,,,,,"583.044,62",,,,,,,-,,,,,,,,"583.044,62",,,,,,,"3.951.599,69",,,,,,,,,,
CAMARAGIBE-PE,,,,PE,,,,,"538.952,30",,,,,,,-,,,,,,,,"538.952,30",,,,,,,"3.648.481,05",,,,,,,,,,
GOIANA-PE,,,,PE,,,,,"583.044,62",,,,,,,-,,,,,,,,"583.044,62",,,,,,,"2.239.334,84",,,,,,,,,,
ITAMBE-PE,,,,PE,,,,,"583.044,62",,,,,,,-,,,,,,,,"583.044,62",,,,,,,"1.249.690,65",,,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,PE,,,,,"44.092,32",,,,,,,-,,,,,,,,"44.092,32",,,,,,,"403.722,48",,,,,,,,,,
MORENO-PE,,,,PE,,,,,"44.092,32",,,,,,,-,,,,,,,,"44.092,32",,,,,,,"133.006,56",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAULISTA-PE,,,,PE,,,,,"538.952,30",,,,,,,-,,,,,,,,"538.952,30",,,,,,,"4.876.650,95",,,,,,,,,,
RECIFE-PE,,,,PE,,,,,"44.092,32",,,,,,,-,,,,,,,,"44.092,32",,,,,,,"258.567,13",,,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,PE,,,,,"44.092,32",,,,,,,-,,,,,,,,"44.092,32",,,,,,,"171.009,11",,,,,,,,,,
SIRINHAEM-PE,,,,PE,,,,,"5.192,54",,,,,,,-,,,,,,,,"5.192,54",,,,,,,"5.192,54",,,,,,,,,,
VITORIA DE SANTO ANTAO-PE,,,,PE,,,,,"538.952,30",,,,,,,-,,,,,,,,"538.952,30",,,,,,,"3.648.501,16",,,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,"3.547.552,58",,,,,,,-,,,,,,,,"3.547.552,58",,,,,,,"20.585.756,16",,,,,,,,,,
ADRIANOPOLIS-PR,,,,PR,,,,,"3.218,84",,,,,,,-,,,,,,,,"3.218,84",,,,,,,"14.868,11",,,,,,,,,,
AGUDOS DO SUL-PR,,,,PR,,,,,"3.218,84",,,,,,,-,,,,,,,,"3.218,84",,,,,,,"14.868,11",,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,PR,,,,,"5.793,92",,,,,,,-,,,,,,,,"5.793,92",,,,,,,"26.762,62",,,,,,,,,,
ANTONINA-PR,,,,PR,,,,,"4.023,56",,,,,,,-,,,,,,,,"4.023,56",,,,,,,"18.585,14",,,,,,,,,,
ARAUCARIA-PR,,,,PR,,,,,"5.793,92",,,,,,,-,,,,,,,,"5.793,92",,,,,,,"26.762,62",,,,,,,,,,
BALSA NOVA-PR,,,,PR,,,,,"3.379,79",,,,,,,-,,,,,,,,"3.379,79",,,,,,,"15.611,51",,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,PR,,,,,"3.218,84",,,,,,,-,,,,,,,,"3.218,84",,,,,,,"14.868,11",,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,PR,,,,,"4.667,33",,,,,,,-,,,,,,,,"4.667,33",,,,,,,"21.558,77",,,,,,,,,,
CAMPO DO TENENTE-PR,,,,PR,,,,,"3.218,84",,,,,,,-,,,,,,,,"3.218,84",,,,,,,"14.868,11",,,,,,,,,,
CAMPO LARGO-PR,,,,PR,,,,,"5.793,92",,,,,,,-,,,,,,,,"5.793,92",,,,,,,"26.762,62",,,,,,,,,,
CAMPO MAGRO-PR,,,,PR,,,,,"4.184,50",,,,,,,-,,,,,,,,"4.184,50",,,,,,,"19.328,55",,,,,,,,,,
CERRO AZUL-PR,,,,PR,,,,,"3.862,61",,,,,,,-,,,,,,,,"3.862,61",,,,,,,"17.841,73",,,,,,,,,,
COLOMBO-PR,,,,PR,,,,,"6.437,69",,,,,,,-,,,,,,,,"6.437,69",,,,,,,"29.736,24",,,,,,,,,,
CONTENDA-PR,,,,PR,,,,,"3.540,73",,,,,,,-,,,,,,,,"3.540,73",,,,,,,"16.354,92",,,,,,,,,,
CURITIBA-PR,,,,PR,,,,,"6.437,69",,,,,,,-,,,,,,,,"6.437,69",,,,,,,"29.736,24",,,,,,,,,,
DOUTOR ULYSSES-PR,,,,PR,,,,,"3.218,84",,,,,,,-,,,,,,,,"3.218,84",,,,,,,"14.868,11",,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,PR,,,,,"5.311,09",,,,,,,-,,,,,,,,"5.311,09",,,,,,,"24.532,39",,,,,,,,,,
GUARAQUECABA-PR,,,,PR,,,,,"3.218,84",,,,,,,-,,,,,,,,"3.218,84",,,,,,,"14.868,11",,,,,,,,,,
GUARATUBA-PR,,,,PR,,,,,"114.550,76",,,,,,,"100.231,92",,,,,,,,"214.782,68",,,,,,,"992.099,85",,,,,,,,,,
