POJUCA,,,BA,,,,,,"584.152,39",,,,,,,,"534.127,93",,,,,,"1.118.280,32",,,,,"2.217.462,71",,,,,,,,,
QUEIMADAS,,,BA,,,,,,"103,81",,,,,,,,-,,,,,,"103,81",,,,,"199,01",,,,,,,,,
QUIJINGUE,,,BA,,,,,,"103,81",,,,,,,,-,,,,,,"103,81",,,,,"199,01",,,,,,,,,
QUIXABEIRA,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
RAFAEL JAMBEIRO,,,BA,,,,,,"99,96",,,,,,,,-,,,,,,"99,96",,,,,"191,63",,,,,,,,,
RETIROLANDIA,,,BA,,,,,,"80,74",,,,,,,,-,,,,,,"80,74",,,,,"154,78",,,,,,,,,
RIACHAO DO JACUIPE,,,BA,,,,,,"107,65",,,,,,,,-,,,,,,"107,65",,,,,"206,37",,,,,,,,,
RIBEIRA DO AMPARO,,,BA,,,,,,"84,58",,,,,,,,-,,,,,,"84,58",,,,,"162,15",,,,,,,,,
RIBEIRA DO POMBAL,,,BA,,,,,,"119,19",,,,,,,,-,,,,,,"119,19",,,,,"228,49",,,,,,,,,
RIBEIRAO DO LARGO,,,BA,,,,,,"88,43",,,,,,,,-,,,,,,"88,43",,,,,"169,52",,,,,,,,,
RIO REAL,,,BA,,,,,,"111,50",,,,,,,,-,,,,,,"111,50",,,,,"213,75",,,,,,,,,
RUY BARBOSA,,,BA,,,,,,"107,65",,,,,,,,-,,,,,,"107,65",,,,,"206,37",,,,,,,,,
SALINAS DA MARGARIDA,,,BA,,,,,,"2.236,32",,,,,,,,"149.239,48",,,,,,"151.475,80",,,,,"175.053,34",,,,,,,,,
SALVADOR,,,BA,,,,,,"4.259,66",,,,,,,,"149.239,48",,,,,,"153.499,14",,,,,"178.932,22",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA BARBARA,,,BA,,,,,,"92,27",,,,,,,,-,,,,,,"92,27",,,,,"176,89",,,,,,,,,
SANTA BRIGIDA,,,BA,,,,,,"92,27",,,,,,,,-,,,,,,"92,27",,,,,"176,89",,,,,,,,,
SANTA INES,,,BA,,,,,,"80,74",,,,,,,,-,,,,,,"80,74",,,,,"154,78",,,,,,,,,
SANTA TERESINHA,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
SANTALUZ,,,BA,,,,,,"107,65",,,,,,,,-,,,,,,"107,65",,,,,"206,37",,,,,,,,,
SANTANOPOLIS,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
SANTO AMARO,,,BA,,,,,,"3.514,22",,,,,,,,"149.239,48",,,,,,"152.753,70",,,,,"177.503,16",,,,,,,,,
SANTO ANTONIO DE JESUS,,,BA,,,,,,"134,57",,,,,,,,-,,,,,,"134,57",,,,,"257,98",,,,,,,,,
SANTO ESTEVAO,,,BA,,,,,,"119,19",,,,,,,,-,,,,,,"119,19",,,,,"228,49",,,,,,,,,
SAO DOMINGOS,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
SAO FELIPE,,,BA,,,,,,"99,96",,,,,,,,-,,,,,,"99,96",,,,,"191,63",,,,,,,,,
SAO FELIX,,,BA,,,,,,"84,58",,,,,,,,-,,,,,,"84,58",,,,,"162,15",,,,,,,,,
SAO FRANCISCO DO CONDE,,,BA,,,,,,"813.950,01",,,,,,,,"185.303,22",,,,,,"999.253,23",,,,,"1.792.438,69",,,,,,,,,
SAO GONCALO DOS CAMPOS,,,BA,,,,,,"103,81",,,,,,,,-,,,,,,"103,81",,,,,"199,01",,,,,,,,,
SAO JOSE DO JACUIPE,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
SAO MIGUEL DAS MATAS,,,BA,,,,,,"80,74",,,,,,,,-,,,,,,"80,74",,,,,"154,78",,,,,,,,,
SAO SEBASTIAO DO PASSE,,,BA,,,,,,"185.027,24",,,,,,,,"123.110,67",,,,,,"308.137,91",,,,,"590.229,79",,,,,,,,,
SAPEACU,,,BA,,,,,,"92,27",,,,,,,,-,,,,,,"92,27",,,,,"176,89",,,,,,,,,
SATIRO DIAS,,,BA,,,,,,"92,27",,,,,,,,-,,,,,,"92,27",,,,,"176,89",,,,,,,,,
SAUBARA,,,BA,,,,,,"2.236,32",,,,,,,,"149.239,48",,,,,,"151.475,80",,,,,"175.053,34",,,,,,,,,
SERRA PRETA,,,BA,,,,,,"92,27",,,,,,,,-,,,,,,"92,27",,,,,"176,89",,,,,,,,,
SERRINHA,,,BA,,,,,,"138,41",,,,,,,,-,,,,,,"138,41",,,,,"265,34",,,,,,,,,
SERROLANDIA,,,BA,,,,,,"84,58",,,,,,,,-,,,,,,"84,58",,,,,"162,15",,,,,,,,,
SIMOES FILHO,,,BA,,,,,,"68.401,14",,,,,,,,"6.254,49",,,,,,"74.655,63",,,,,"141.442,00",,,,,,,,,
SITIO DO QUINTO,,,BA,,,,,,"92,27",,,,,,,,-,,,,,,"92,27",,,,,"176,89",,,,,,,,,
TANQUINHO,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
TAPIRAMUTA,,,BA,,,,,,"92,27",,,,,,,,-,,,,,,"92,27",,,,,"176,89",,,,,,,,,
TEODORO SAMPAIO,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
TEOFILANDIA,,,BA,,,,,,"99,96",,,,,,,,-,,,,,,"99,96",,,,,"191,63",,,,,,,,,
TERRA NOVA,,,BA,,,,,,"246,30",,,,,,,,"104,31",,,,,,"350,61",,,,,"574,10",,,,,,,,,
TUCANO,,,BA,,,,,,"123,03",,,,,,,,-,,,,,,"123,03",,,,,"235,86",,,,,,,,,
UAUA,,,BA,,,,,,"103,81",,,,,,,,-,,,,,,"103,81",,,,,"199,01",,,,,,,,,
UBAIRA,,,BA,,,,,,"99,96",,,,,,,,-,,,,,,"99,96",,,,,"191,63",,,,,,,,,
VALENTE,,,BA,,,,,,"96,12",,,,,,,,-,,,,,,"96,12",,,,,"184,27",,,,,,,,,
VARZEA DA ROCA,,,BA,,,,,,"84,58",,,,,,,,-,,,,,,"84,58",,,,,"162,15",,,,,,,,,
VARZEA DO POCO,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
VARZEA NOVA,,,BA,,,,,,"88,43",,,,,,,,-,,,,,,"88,43",,,,,"169,52",,,,,,,,,
VARZEDO,,,BA,,,,,,"76,89",,,,,,,,-,,,,,,"76,89",,,,,"147,41",,,,,,,,,
VERA CRUZ,,,BA,,,,,,"107,65",,,,,,,,-,,,,,,"107,65",,,,,"206,37",,,,,,,,,
VITORIA DA CONQUISTA,,,BA,,,,,,"153,79",,,,,,,,-,,,,,,"153,79",,,,,"294,83",,,,,,,,,
TOTAL BAHIA,,,,,,,,,"4.055.439,78",,,,,,,,"3.223.651,36",,,,,,"7.279.091,14",,,,,"12.677.839,63",,,,,,,,,
ACARAU,,,CE,,,,,,"1.969,18",,,,,,,,-,,,,,,"1.969,18",,,,,"3.880,01",,,,,,,,,
ALCANTARAS,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
AMONTADA,,,CE,,,,,,"41.104,21",,,,,,,,"55.739,14",,,,,,"96.843,35",,,,,"190.286,55",,,,,,,,,
APUIARES,,,CE,,,,,,"1.353,81",,,,,,,,-,,,,,,"1.353,81",,,,,"2.667,50",,,,,,,,,
AQUIRAZ,,,CE,,,,,,-,,,,,,,,"864,47",,,,,,"864,47",,,,,"8.609,22",,,,,,,,,
ARACATI,,,CE,,,,,,"393.242,53",,,,,,,,"16.587,72",,,,,,"409.830,25",,,,,"801.076,21",,,,,,,,,
ARARENDA,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
BARROQUINHA,,,CE,,,,,,"1.353,81",,,,,,,,-,,,,,,"1.353,81",,,,,"2.667,50",,,,,,,,,
BELA CRUZ,,,CE,,,,,,"1.723,03",,,,,,,,-,,,,,,"1.723,03",,,,,"3.395,01",,,,,,,,,
CAMOCIM,,,CE,,,,,,"1.969,18",,,,,,,,-,,,,,,"1.969,18",,,,,"3.880,01",,,,,,,,,
CANINDE,,,CE,,,,,,"2.092,25",,,,,,,,-,,,,,,"2.092,25",,,,,"4.122,51",,,,,,,,,
CARIDADE,,,CE,,,,,,"1.415,34",,,,,,,,-,,,,,,"1.415,34",,,,,"2.788,75",,,,,,,,,
CARIRE,,,CE,,,,,,"1.538,42",,,,,,,,-,,,,,,"1.538,42",,,,,"3.031,25",,,,,,,,,
CARNAUBAL,,,CE,,,,,,"1.415,34",,,,,,,,-,,,,,,"1.415,34",,,,,"2.788,75",,,,,,,,,
CATUNDA,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
CAUCAIA,,,CE,,,,,,-,,,,,,,,"864,47",,,,,,"864,47",,,,,"8.609,22",,,,,,,,,
CHAVAL,,,CE,,,,,,"1.353,81",,,,,,,,-,,,,,,"1.353,81",,,,,"2.667,50",,,,,,,,,
COREAU,,,CE,,,,,,"1.538,42",,,,,,,,-,,,,,,"1.538,42",,,,,"3.031,25",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRATEUS,,,CE,,,,,,"2.092,25",,,,,,,,-,,,,,,"2.092,25",,,,,"4.122,51",,,,,,,,,
CROATA,,,CE,,,,,,"1.476,88",,,,,,,,-,,,,,,"1.476,88",,,,,"2.910,00",,,,,,,,,
CRUZ,,,CE,,,,,,"1.538,42",,,,,,,,-,,,,,,"1.538,42",,,,,"3.031,25",,,,,,,,,
FORQUILHA,,,CE,,,,,,"1.476,88",,,,,,,,-,,,,,,"1.476,88",,,,,"2.910,00",,,,,,,,,
FORTALEZA,,,CE,,,,,,"93.149,89",,,,,,,,"1.152,63",,,,,,"94.302,52",,,,,"855.816,65",,,,,,,,,
FRECHEIRINHA,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
GENERAL SAMPAIO,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
GRACA,,,CE,,,,,,"1.415,34",,,,,,,,-,,,,,,"1.415,34",,,,,"2.788,75",,,,,,,,,
GRANJA,,,CE,,,,,,"1.969,18",,,,,,,,-,,,,,,"1.969,18",,,,,"3.880,01",,,,,,,,,
GROAIRAS,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
GUARACIABA DO NORTE,,,CE,,,,,,"1.784,57",,,,,,,,-,,,,,,"1.784,57",,,,,"3.516,26",,,,,,,,,
HIDROLANDIA,,,CE,,,,,,"1.476,88",,,,,,,,-,,,,,,"1.476,88",,,,,"2.910,00",,,,,,,,,
IBIAPINA,,,CE,,,,,,"1.599,95",,,,,,,,-,,,,,,"1.599,95",,,,,"3.152,50",,,,,,,,,
ICAPUI,,,CE,,,,,,"87.870,43",,,,,,,,"24.077,11",,,,,,"111.947,54",,,,,"224.370,30",,,,,,,,,
INDEPENDENCIA,,,CE,,,,,,"1.661,49",,,,,,,,-,,,,,,"1.661,49",,,,,"3.273,75",,,,,,,,,
IPAPORANGA,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
IPU,,,CE,,,,,,"1.846,10",,,,,,,,-,,,,,,"1.846,10",,,,,"3.637,50",,,,,,,,,
IPUEIRAS,,,CE,,,,,,"1.846,10",,,,,,,,-,,,,,,"1.846,10",,,,,"3.637,50",,,,,,,,,
IRAUCUBA,,,CE,,,,,,"1.538,42",,,,,,,,-,,,,,,"1.538,42",,,,,"3.031,25",,,,,,,,,
ITAPAGE,,,CE,,,,,,"1.907,64",,,,,,,,-,,,,,,"1.907,64",,,,,"3.758,76",,,,,,,,,
ITAPIPOCA,,,CE,,,,,,"51.025,91",,,,,,,,"48.648,88",,,,,,"99.674,79",,,,,"192.958,12",,,,,,,,,
ITAREMA,,,CE,,,,,,"39.686,82",,,,,,,,"29.377,82",,,,,,"69.064,64",,,,,"140.051,70",,,,,,,,,
JIJOCA DE JERICOACOARA,,,CE,,,,,,"1.353,81",,,,,,,,-,,,,,,"1.353,81",,,,,"2.667,50",,,,,,,,,
MARCO,,,CE,,,,,,"1.599,95",,,,,,,,-,,,,,,"1.599,95",,,,,"3.152,50",,,,,,,,,
MARTINOPOLE,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
MASSAPE,,,CE,,,,,,"1.723,03",,,,,,,,-,,,,,,"1.723,03",,,,,"3.395,01",,,,,,,,,
MERUOCA,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
MIRAIMA,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
MONSENHOR TABOSA,,,CE,,,,,,"1.476,88",,,,,,,,-,,,,,,"1.476,88",,,,,"2.910,00",,,,,,,,,
MORAUJO,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
MORRINHOS,,,CE,,,,,,"1.476,88",,,,,,,,-,,,,,,"1.476,88",,,,,"2.910,00",,,,,,,,,
MUCAMBO,,,CE,,,,,,"1.353,81",,,,,,,,-,,,,,,"1.353,81",,,,,"2.667,50",,,,,,,,,
NOVA RUSSAS,,,CE,,,,,,"1.723,03",,,,,,,,-,,,,,,"1.723,03",,,,,"3.395,01",,,,,,,,,
NOVO ORIENTE,,,CE,,,,,,"1.661,49",,,,,,,,-,,,,,,"1.661,49",,,,,"3.273,75",,,,,,,,,
PACUJA,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
PARACURU,,,CE,,,,,,"38.269,43",,,,,,,,"78.274,97",,,,,,"116.544,40",,,,,"227.623,94",,,,,,,,,
PARAIPABA,,,CE,,,,,,"1.661,49",,,,,,,,"2.166,13",,,,,,"3.827,62",,,,,"7.820,94",,,,,,,,,
PARAMOTI,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
PENTECOSTE,,,CE,,,,,,"1.784,57",,,,,,,,-,,,,,,"1.784,57",,,,,"3.516,26",,,,,,,,,
PIRES FERREIRA,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
PORANGA,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
QUITERIANOPOLIS,,,CE,,,,,,"1.538,42",,,,,,,,-,,,,,,"1.538,42",,,,,"3.031,25",,,,,,,,,
RERIUTABA,,,CE,,,,,,"1.599,95",,,,,,,,-,,,,,,"1.599,95",,,,,"3.152,50",,,,,,,,,
SANTA QUITERIA,,,CE,,,,,,"1.907,64",,,,,,,,-,,,,,,"1.907,64",,,,,"3.758,76",,,,,,,,,
SANTANA DO ACARAU,,,CE,,,,,,"1.661,49",,,,,,,,-,,,,,,"1.661,49",,,,,"3.273,75",,,,,,,,,
SAO BENEDITO,,,CE,,,,,,"1.846,10",,,,,,,,-,,,,,,"1.846,10",,,,,"3.637,50",,,,,,,,,
SAO GONCALO DO AMARANTE,,,CE,,,,,,"1.784,57",,,,,,,,-,,,,,,"1.784,57",,,,,"3.516,26",,,,,,,,,
SAO LUIS DO CURU,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
SENADOR SA,,,CE,,,,,,"1.230,73",,,,,,,,-,,,,,,"1.230,73",,,,,"2.425,00",,,,,,,,,
SOBRAL,,,CE,,,,,,"2.461,47",,,,,,,,-,,,,,,"2.461,47",,,,,"4.850,01",,,,,,,,,
TAMBORIL,,,CE,,,,,,"1.661,49",,,,,,,,-,,,,,,"1.661,49",,,,,"3.273,75",,,,,,,,,
TEJUCUOCA,,,CE,,,,,,"1.353,81",,,,,,,,-,,,,,,"1.353,81",,,,,"2.667,50",,,,,,,,,
TIANGUA,,,CE,,,,,,"2.030,71",,,,,,,,-,,,,,,"2.030,71",,,,,"4.001,25",,,,,,,,,
TRAIRI,,,CE,,,,,,"43.938,98",,,,,,,,"53.324,74",,,,,,"97.263,72",,,,,"193.378,09",,,,,,,,,
TURURU,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
UBAJARA,,,CE,,,,,,"1.661,49",,,,,,,,-,,,,,,"1.661,49",,,,,"3.273,75",,,,,,,,,
UMIRIM,,,CE,,,,,,"1.476,88",,,,,,,,-,,,,,,"1.476,88",,,,,"2.910,00",,,,,,,,,
URUBURETAMA,,,CE,,,,,,"1.476,88",,,,,,,,-,,,,,,"1.476,88",,,,,"2.910,00",,,,,,,,,
URUOCA,,,CE,,,,,,"1.292,27",,,,,,,,-,,,,,,"1.292,27",,,,,"2.546,25",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARJOTA,,,CE,,,,,,"1.476,88",,,,,,,,-,,,,,,"1.476,88",,,,,"2.910,00",,,,,,,,,
VICOSA DO CEARA,,,CE,,,,,,"1.907,64",,,,,,,,-,,,,,,"1.907,64",,,,,"3.758,76",,,,,,,,,
TOTAL CEARA,,,,,,,,,"895.300,52",,,,,,,,"311.078,08",,,,,,"1.206.378,60",,,,,"3.058.181,09",,,,,,,,,
AFONSO CLAUDIO,,,ES,,,,,,"4.190,48",,,,,,,,-,,,,,,"4.190,48",,,,,"8.264,67",,,,,,,,,
AGUA DOCE DO NORTE,,,ES,,,,,,"3.178,98",,,,,,,,-,,,,,,"3.178,98",,,,,"6.269,74",,,,,,,,,
AGUIA BRANCA,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
ALEGRE,,,ES,,,,,,"4.045,98",,,,,,,,-,,,,,,"4.045,98",,,,,"7.979,68",,,,,,,,,
ALFREDO CHAVES,,,ES,,,,,,"3.178,98",,,,,,,,-,,,,,,"3.178,98",,,,,"6.269,74",,,,,,,,,
ALTO RIO NOVO,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
ANCHIETA,,,ES,,,,,,"60.601,27",,,,,,,,-,,,,,,"60.601,27",,,,,"119.520,77",,,,,,,,,
APIACA,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
ARACRUZ,,,ES,,,,,,"342.736,50",,,,,,,,"76.933,40",,,,,,"419.669,90",,,,,"831.444,83",,,,,,,,,
ATILIO VIVACQUA,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
BAIXO GUANDU,,,ES,,,,,,"3.901,48",,,,,,,,-,,,,,,"3.901,48",,,,,"7.694,69",,,,,,,,,
BARRA DE SAO FRANCISCO,,,ES,,,,,,"4.334,98",,,,,,,,-,,,,,,"4.334,98",,,,,"8.549,65",,,,,,,,,
BOA ESPERANCA,,,ES,,,,,,"3.178,98",,,,,,,,-,,,,,,"3.178,98",,,,,"6.269,74",,,,,,,,,
BOM JESUS DO NORTE,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
BREJETUBA,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM,,,ES,,,,,,"5.779,97",,,,,,,,-,,,,,,"5.779,97",,,,,"11.399,54",,,,,,,,,
CASTELO,,,ES,,,,,,"4.190,48",,,,,,,,-,,,,,,"4.190,48",,,,,"8.264,67",,,,,,,,,
COLATINA,,,ES,,,,,,"5.490,97",,,,,,,,-,,,,,,"5.490,97",,,,,"10.829,56",,,,,,,,,
CONCEICAO DA BARRA,,,ES,,,,,,"70.679,00",,,,,,,,"5.010,48",,,,,,"75.689,48",,,,,"147.971,34",,,,,,,,,
CONCEICAO DO CASTELO,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
DIVINO DE SAO LOURENCO,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
DOMINGOS MARTINS,,,ES,,,,,,"4.045,98",,,,,,,,-,,,,,,"4.045,98",,,,,"7.979,68",,,,,,,,,
DORES DO RIO PRETO,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
ECOPORANGA,,,ES,,,,,,"3.756,98",,,,,,,,-,,,,,,"3.756,98",,,,,"7.409,70",,,,,,,,,
FUNDAO,,,ES,,,,,,"3.178,98",,,,,,,,-,,,,,,"3.178,98",,,,,"6.269,74",,,,,,,,,
GOVERNADOR LINDENBERG,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
GUACUI,,,ES,,,,,,"3.901,48",,,,,,,,-,,,,,,"3.901,48",,,,,"7.694,69",,,,,,,,,
GUARAPARI,,,ES,,,,,,"5.201,97",,,,,,,,-,,,,,,"5.201,97",,,,,"10.259,58",,,,,,,,,
IBATIBA,,,ES,,,,,,"3.612,48",,,,,,,,-,,,,,,"3.612,48",,,,,"7.124,71",,,,,,,,,
IBIRACU,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
IBITIRAMA,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
ICONHA,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
IRUPI,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
ITAGUACU,,,ES,,,,,,"3.323,48",,,,,,,,-,,,,,,"3.323,48",,,,,"6.554,73",,,,,,,,,
ITAPEMIRIM,,,ES,,,,,,"67.873,42",,,,,,,,-,,,,,,"67.873,42",,,,,"133.863,26",,,,,,,,,
ITARANA,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
IUNA,,,ES,,,,,,"3.901,48",,,,,,,,-,,,,,,"3.901,48",,,,,"7.694,69",,,,,,,,,
JAGUARE,,,ES,,,,,,"373.358,63",,,,,,,,"166.948,67",,,,,,"540.307,30",,,,,"1.083.350,02",,,,,,,,,
JERONIMO MONTEIRO,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
JOAO NEIVA,,,ES,,,,,,"3.323,48",,,,,,,,-,,,,,,"3.323,48",,,,,"6.554,73",,,,,,,,,
LARANJA DA TERRA,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
LINHARES,,,ES,,,,,,"1.043.447,03",,,,,,,,"234.139,35",,,,,,"1.277.586,38",,,,,"2.495.613,75",,,,,,,,,
MANTENOPOLIS,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
MARATAIZES,,,ES,,,,,,"4.045,98",,,,,,,,-,,,,,,"4.045,98",,,,,"7.979,68",,,,,,,,,
MARECHAL FLORIANO,,,ES,,,,,,"3.178,98",,,,,,,,-,,,,,,"3.178,98",,,,,"6.269,74",,,,,,,,,
MARILANDIA,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
MIMOSO DO SUL,,,ES,,,,,,"3.901,48",,,,,,,,-,,,,,,"3.901,48",,,,,"7.694,69",,,,,,,,,
MONTANHA,,,ES,,,,,,"3.467,98",,,,,,,,-,,,,,,"3.467,98",,,,,"6.839,72",,,,,,,,,
MUCURICI,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
MUNIZ FREIRE,,,ES,,,,,,"3.612,48",,,,,,,,-,,,,,,"3.612,48",,,,,"7.124,71",,,,,,,,,
MUQUI,,,ES,,,,,,"3.178,98",,,,,,,,-,,,,,,"3.178,98",,,,,"6.269,74",,,,,,,,,
NOVA VENECIA,,,ES,,,,,,"4.479,48",,,,,,,,-,,,,,,"4.479,48",,,,,"8.834,64",,,,,,,,,
PANCAS,,,ES,,,,,,"3.756,98",,,,,,,,-,,,,,,"3.756,98",,,,,"7.409,70",,,,,,,,,
PEDRO CANARIO,,,ES,,,,,,"3.756,98",,,,,,,,-,,,,,,"3.756,98",,,,,"7.409,70",,,,,,,,,
PINHEIROS,,,ES,,,,,,"3.756,98",,,,,,,,-,,,,,,"3.756,98",,,,,"7.409,70",,,,,,,,,
PIUMA,,,ES,,,,,,"3.323,48",,,,,,,,-,,,,,,"3.323,48",,,,,"6.554,73",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PONTO BELO,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
PRESIDENTE KENNEDY,,,ES,,,,,,"48.481,01",,,,,,,,"302.642,84",,,,,,"351.123,85",,,,,"698.097,12",,,,,,,,,
RIO BANANAL,,,ES,,,,,,"3.467,98",,,,,,,,-,,,,,,"3.467,98",,,,,"6.839,72",,,,,,,,,
RIO NOVO DO SUL,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
SANTA LEOPOLDINA,,,ES,,,,,,"3.178,98",,,,,,,,-,,,,,,"3.178,98",,,,,"6.269,74",,,,,,,,,
SANTA MARIA DE JETIBA,,,ES,,,,,,"4.045,98",,,,,,,,-,,,,,,"4.045,98",,,,,"7.979,68",,,,,,,,,
SANTA TERESA,,,ES,,,,,,"3.756,98",,,,,,,,-,,,,,,"3.756,98",,,,,"7.409,70",,,,,,,,,
SAO DOMINGOS DO NORTE,,,ES,,,,,,"2.889,98",,,,,,,,-,,,,,,"2.889,98",,,,,"5.699,76",,,,,,,,,
SAO GABRIEL DA PALHA,,,ES,,,,,,"3.901,48",,,,,,,,-,,,,,,"3.901,48",,,,,"7.694,69",,,,,,,,,
SAO JOSE DO CALCADO,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
SAO MATEUS,,,ES,,,,,,"978.870,63",,,,,,,,"150.932,51",,,,,,"1.129.803,14",,,,,"2.186.105,24",,,,,,,,,
SAO ROQUE DO CANAA,,,ES,,,,,,"3.034,48",,,,,,,,-,,,,,,"3.034,48",,,,,"5.984,75",,,,,,,,,
SOORETAMA,,,ES,,,,,,"3.612,48",,,,,,,,-,,,,,,"3.612,48",,,,,"7.124,71",,,,,,,,,
VARGEM ALTA,,,ES,,,,,,"3.467,98",,,,,,,,-,,,,,,"3.467,98",,,,,"6.839,72",,,,,,,,,
