OUROLANDIA-BA,,,,,BA,,,,,"90,43",,,,,,-,,,,,,"90,43",,,,,,"572,21",,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,,"106,16",,,,,,-,,,,,,"106,16",,,,,,"671,72",,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,,"145,48",,,,,,-,,,,,,"145,48",,,,,,"920,54",,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,,"86,50",,,,,,-,,,,,,"86,50",,,,,,"547,34",,,,,,,,,
PEDRAO-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,,"94,36",,,,,,-,,,,,,"94,36",,,,,,"597,09",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,,"82,57",,,,,,-,,,,,,"82,57",,,,,,"522,46",,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,,"98,29",,,,,,-,,,,,,"98,29",,,,,,"621,96",,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
PLANALTO-BA,,,,,BA,,,,,"102,23",,,,,,-,,,,,,"102,23",,,,,,"646,85",,,,,,,,,
POCOES-BA,,,,,BA,,,,,"121,89",,,,,,-,,,,,,"121,89",,,,,,"771,24",,,,,,,,,
POJUCA-BA,,,,,BA,,,,,"680.160,30",,,,,,"685.286,03",,,,,,"1.365.446,33",,,,,,"8.113.842,18",,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,,"106,16",,,,,,-,,,,,,"106,16",,,,,,"671,72",,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,,"106,16",,,,,,-,,,,,,"106,16",,,,,,"671,72",,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,,"102,23",,,,,,-,,,,,,"102,23",,,,,,"646,85",,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,,"82,57",,,,,,-,,,,,,"82,57",,,,,,"522,46",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,,"110,09",,,,,,-,,,,,,"110,09",,,,,,"696,62",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,,"86,50",,,,,,-,,,,,,"86,50",,,,,,"547,34",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,,"121,89",,,,,,-,,,,,,"121,89",,,,,,"771,24",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,,"90,43",,,,,,-,,,,,,"90,43",,,,,,"572,21",,,,,,,,,
RIO REAL-BA,,,,,BA,,,,,"114,02",,,,,,-,,,,,,"114,02",,,,,,"721,50",,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,,"110,09",,,,,,-,,,,,,"110,09",,,,,,"696,62",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,,"2.285,00",,,,,,"133.976,87",,,,,,"136.261,87",,,,,,"943.353,17",,,,,,,,,
SALVADOR-BA,,,,,BA,,,,,"4.352,39",,,,,,"133.976,87",,,,,,"138.329,26",,,,,,"956.434,94",,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,,"94,36",,,,,,-,,,,,,"94,36",,,,,,"597,09",,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,,"94,36",,,,,,-,,,,,,"94,36",,,,,,"597,09",,,,,,,,,
SANTA INES-BA,,,,,BA,,,,,"82,57",,,,,,-,,,,,,"82,57",,,,,,"522,46",,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,,"110,09",,,,,,-,,,,,,"110,09",,,,,,"696,62",,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,,"3.590,72",,,,,,"133.976,87",,,,,,"137.567,59",,,,,,"951.615,34",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,,"137,61",,,,,,-,,,,,,"137,61",,,,,,"870,77",,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,,"121,89",,,,,,-,,,,,,"121,89",,,,,,"771,24",,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,,"102,23",,,,,,-,,,,,,"102,23",,,,,,"646,85",,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,,"86,50",,,,,,-,,,,,,"86,50",,,,,,"547,34",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,,"1.319.576,26",,,,,,"217.711,43",,,,,,"1.537.287,69",,,,,,"9.106.457,60",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,,"106,16",,,,,,-,,,,,,"106,16",,,,,,"671,72",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,,"82,57",,,,,,-,,,,,,"82,57",,,,,,"522,46",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,,"283.283,32",,,,,,"202.641,36",,,,,,"485.924,68",,,,,,"3.002.701,21",,,,,,,,,
SAPEACU-BA,,,,,BA,,,,,"94,36",,,,,,-,,,,,,"94,36",,,,,,"597,09",,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,,"94,36",,,,,,-,,,,,,"94,36",,,,,,"597,09",,,,,,,,,
SAUBARA-BA,,,,,BA,,,,,"2.285,00",,,,,,"133.976,87",,,,,,"136.261,87",,,,,,"943.353,17",,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,,"94,36",,,,,,-,,,,,,"94,36",,,,,,"597,09",,,,,,,,,
SERRINHA-BA,,,,,BA,,,,,"133,68",,,,,,-,,,,,,"133,68",,,,,,"845,89",,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,,"86,50",,,,,,-,,,,,,"86,50",,,,,,"547,34",,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,,"89.234,75",,,,,,"4.957,17",,,,,,"94.191,92",,,,,,"572.460,95",,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,,"94,36",,,,,,-,,,,,,"94,36",,,,,,"597,09",,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,,"94,36",,,,,,-,,,,,,"94,36",,,,,,"597,09",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,,"102,23",,,,,,-,,,,,,"102,23",,,,,,"646,85",,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,,"108,41",,,,,,"14,13",,,,,,"122,54",,,,,,"609,30",,,,,,,,,
TUCANO-BA,,,,,BA,,,,,"125,82",,,,,,-,,,,,,"125,82",,,,,,"796,13",,,,,,,,,
UAUA-BA,,,,,BA,,,,,"106,16",,,,,,-,,,,,,"106,16",,,,,,"671,72",,,,,,,,,
UBAIRA-BA,,,,,BA,,,,,"102,23",,,,,,-,,,,,,"102,23",,,,,,"646,85",,,,,,,,,
VALENTE-BA,,,,,BA,,,,,"98,29",,,,,,-,,,,,,"98,29",,,,,,"621,96",,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,,"86,50",,,,,,-,,,,,,"86,50",,,,,,"547,34",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,,"90,43",,,,,,-,,,,,,"90,43",,,,,,"572,21",,,,,,,,,
VARZEDO-BA,,,,,BA,,,,,"78,63",,,,,,-,,,,,,"78,63",,,,,,"497,56",,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,,"110,09",,,,,,-,,,,,,"110,09",,,,,,"696,62",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,,"157,27",,,,,,-,,,,,,"157,27",,,,,,"995,16",,,,,,,,,
TOTAL BAHIA,,,,,,,,,,"5.852.656,46",,,,,,"3.630.539,15",,,,,,"9.483.195,61",,,,,,"58.592.810,20",,,,,,,,,
ACARAU-CE,,,,,CE,,,,,"2.638,65",,,,,,-,,,,,,"2.638,65",,,,,,"20.887,35",,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
AMONTADA-CE,,,,,CE,,,,,"55.078,63",,,,,,"78.346,65",,,,,,"133.425,28",,,,,,"1.019.108,44",,,,,,,,,
APUIARES-CE,,,,,CE,,,,,"1.814,07",,,,,,-,,,,,,"1.814,07",,,,,,"14.360,04",,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,,-,,,,,,"1.540,93",,,,,,"1.540,93",,,,,,"13.223,27",,,,,,,,,
ARACATI-CE,,,,,CE,,,,,"629.090,23",,,,,,"14.523,26",,,,,,"643.613,49",,,,,,"3.550.394,97",,,,,,,,,
ARARENDA-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,,"1.814,07",,,,,,-,,,,,,"1.814,07",,,,,,"14.360,04",,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,,"2.308,82",,,,,,-,,,,,,"2.308,82",,,,,,"18.276,43",,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,,"2.638,65",,,,,,-,,,,,,"2.638,65",,,,,,"20.887,35",,,,,,,,,
CANINDE-CE,,,,,CE,,,,,"2.803,57",,,,,,-,,,,,,"2.803,57",,,,,,"22.192,80",,,,,,,,,
CARIDADE-CE,,,,,CE,,,,,"1.896,53",,,,,,-,,,,,,"1.896,53",,,,,,"15.012,78",,,,,,,,,
CARIRE-CE,,,,,CE,,,,,"2.061,44",,,,,,-,,,,,,"2.061,44",,,,,,"16.318,23",,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,,"1.896,53",,,,,,-,,,,,,"1.896,53",,,,,,"15.012,78",,,,,,,,,
CATUNDA-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
CAUCAIA-CE,,,,,CE,,,,,-,,,,,,"1.540,93",,,,,,"1.540,93",,,,,,"13.223,27",,,,,,,,,
CHAVAL-CE,,,,,CE,,,,,"1.814,07",,,,,,-,,,,,,"1.814,07",,,,,,"14.360,04",,,,,,,,,
COREAU-CE,,,,,CE,,,,,"2.061,44",,,,,,-,,,,,,"2.061,44",,,,,,"16.318,23",,,,,,,,,
CRATEUS-CE,,,,,CE,,,,,"2.803,57",,,,,,-,,,,,,"2.803,57",,,,,,"22.192,80",,,,,,,,,
CROATA-CE,,,,,CE,,,,,"1.978,99",,,,,,-,,,,,,"1.978,99",,,,,,"15.665,50",,,,,,,,,
CRUZ-CE,,,,,CE,,,,,"2.061,44",,,,,,-,,,,,,"2.061,44",,,,,,"16.318,23",,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,,"1.978,99",,,,,,-,,,,,,"1.978,99",,,,,,"15.665,50",,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,,"133.807,12",,,,,,"2.054,58",,,,,,"135.861,70",,,,,,"824.988,58",,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
GRACA-CE,,,,,CE,,,,,"1.896,53",,,,,,-,,,,,,"1.896,53",,,,,,"15.012,78",,,,,,,,,
GRANJA-CE,,,,,CE,,,,,"2.638,65",,,,,,-,,,,,,"2.638,65",,,,,,"20.887,35",,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,,"2.391,28",,,,,,-,,,,,,"2.391,28",,,,,,"18.929,16",,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,,"1.978,99",,,,,,-,,,,,,"1.978,99",,,,,,"15.665,50",,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,,"2.143,90",,,,,,-,,,,,,"2.143,90",,,,,,"16.970,96",,,,,,,,,
ICAPUI-CE,,,,,CE,,,,,"94.939,95",,,,,,"15.362,09",,,,,,"110.302,04",,,,,,"705.424,73",,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,,"2.226,36",,,,,,-,,,,,,"2.226,36",,,,,,"17.623,70",,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
IPU-CE,,,,,CE,,,,,"2.473,73",,,,,,-,,,,,,"2.473,73",,,,,,"19.581,88",,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"2.473,73",,,,,,-,,,,,,"2.473,73",,,,,,"19.581,88",,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"2.061,44",,,,,,-,,,,,,"2.061,44",,,,,,"16.318,23",,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"2.556,19",,,,,,-,,,,,,"2.556,19",,,,,,"20.234,63",,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"68.373,47",,,,,,"60.313,88",,,,,,"128.687,35",,,,,,"1.039.763,38",,,,,,,,,
ITAREMA-CE,,,,,CE,,,,,"53.179,37",,,,,,"40.582,42",,,,,,"93.761,79",,,,,,"758.202,06",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"1.814,07",,,,,,-,,,,,,"1.814,07",,,,,,"14.360,04",,,,,,,,,
MARCO-CE,,,,,CE,,,,,"2.143,90",,,,,,-,,,,,,"2.143,90",,,,,,"16.970,96",,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
MASSAPE-CE,,,,,CE,,,,,"2.308,82",,,,,,-,,,,,,"2.308,82",,,,,,"18.276,43",,,,,,,,,
MERUOCA-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"1.978,99",,,,,,-,,,,,,"1.978,99",,,,,,"15.665,50",,,,,,,,,
MORAUJO-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"1.978,99",,,,,,-,,,,,,"1.978,99",,,,,,"15.665,50",,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"1.814,07",,,,,,-,,,,,,"1.814,07",,,,,,"14.360,04",,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"2.308,82",,,,,,-,,,,,,"2.308,82",,,,,,"18.276,43",,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"2.226,36",,,,,,-,,,,,,"2.226,36",,,,,,"17.623,70",,,,,,,,,
PACUJA-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
PARACURU-CE,,,,,CE,,,,,"51.280,10",,,,,,"99.943,92",,,,,,"151.224,02",,,,,,"1.171.712,39",,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"2.226,36",,,,,,"2.998,81",,,,,,"5.225,17",,,,,,"42.529,22",,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,,"2.391,28",,,,,,-,,,,,,"2.391,28",,,,,,"18.929,16",,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
PORANGA-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"2.061,44",,,,,,-,,,,,,"2.061,44",,,,,,"16.318,23",,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"2.143,90",,,,,,-,,,,,,"2.143,90",,,,,,"16.970,96",,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"2.556,19",,,,,,-,,,,,,"2.556,19",,,,,,"20.234,63",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"2.226,36",,,,,,-,,,,,,"2.226,36",,,,,,"17.623,70",,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,,"2.473,73",,,,,,-,,,,,,"2.473,73",,,,,,"19.581,88",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"2.391,28",,,,,,-,,,,,,"2.391,28",,,,,,"18.929,16",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"1.649,15",,,,,,-,,,,,,"1.649,15",,,,,,"13.054,57",,,,,,,,,
SOBRAL-CE,,,,,CE,,,,,"3.298,31",,,,,,-,,,,,,"3.298,31",,,,,,"26.109,18",,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"2.226,36",,,,,,-,,,,,,"2.226,36",,,,,,"17.623,70",,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"1.814,07",,,,,,-,,,,,,"1.814,07",,,,,,"14.360,04",,,,,,,,,
TIANGUA-CE,,,,,CE,,,,,"2.721,11",,,,,,-,,,,,,"2.721,11",,,,,,"21.540,08",,,,,,,,,
TRAIRI-CE,,,,,CE,,,,,"58.877,16",,,,,,"76.300,23",,,,,,"135.177,39",,,,,,"1.094.251,45",,,,,,,,,
TURURU-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
UBAJARA-CE,,,,,CE,,,,,"2.226,36",,,,,,-,,,,,,"2.226,36",,,,,,"17.623,70",,,,,,,,,
UMIRIM-CE,,,,,CE,,,,,"1.978,99",,,,,,-,,,,,,"1.978,99",,,,,,"15.665,50",,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"1.978,99",,,,,,-,,,,,,"1.978,99",,,,,,"15.665,50",,,,,,,,,
URUOCA-CE,,,,,CE,,,,,"1.731,61",,,,,,-,,,,,,"1.731,61",,,,,,"13.707,30",,,,,,,,,
VARJOTA-CE,,,,,CE,,,,,"1.978,99",,,,,,-,,,,,,"1.978,99",,,,,,"15.665,50",,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"2.556,19",,,,,,-,,,,,,"2.556,19",,,,,,"20.234,63",,,,,,,,,
TOTAL CEARA,,,,,,,,,,"1.288.020,04",,,,,,"393.507,70",,,,,,"1.681.527,74",,,,,,"11.350.294,21",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,,"2.187,35",,,,,,-,,,,,,"2.187,35",,,,,,"28.589,02",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.688,21",,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
ALEGRE-ES,,,,,ES,,,,,"2.111,93",,,,,,-,,,,,,"2.111,93",,,,,,"27.603,20",,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.688,21",,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,,"21.880,22",,,,,,-,,,,,,"21.880,22",,,,,,"357.518,87",,,,,,,,,
APIACA-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
ARACRUZ-ES,,,,,ES,,,,,"547.422,25",,,,,,"18.627,43",,,,,,"566.049,68",,,,,,"3.424.027,58",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,,"2.036,50",,,,,,-,,,,,,"2.036,50",,,,,,"26.617,37",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,,"2.262,78",,,,,,-,,,,,,"2.262,78",,,,,,"29.574,85",,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.688,21",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,,"3.017,04",,,,,,-,,,,,,"3.017,04",,,,,,"39.433,14",,,,,,,,,
CARIACICA-ES,,,,,ES,,,,,"3.017,04",,,,,,-,,,,,,"3.017,04",,,,,,"17.301,17",,,,,,,,,
CASTELO-ES,,,,,ES,,,,,"2.187,35",,,,,,-,,,,,,"2.187,35",,,,,,"28.589,02",,,,,,,,,
COLATINA-ES,,,,,ES,,,,,"2.790,76",,,,,,-,,,,,,"2.790,76",,,,,,"36.517,16",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,,"92.151,68",,,,,,"4.977,96",,,,,,"97.129,64",,,,,,"624.241,18",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,,"2.111,93",,,,,,-,,,,,,"2.111,93",,,,,,"27.603,20",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,,"1.961,07",,,,,,-,,,,,,"1.961,07",,,,,,"25.631,52",,,,,,,,,
FUNDAO-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.688,21",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
GUACUI-ES,,,,,ES,,,,,"2.036,50",,,,,,-,,,,,,"2.036,50",,,,,,"26.617,37",,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,,"2.715,34",,,,,,-,,,,,,"2.715,34",,,,,,"35.489,83",,,,,,,,,
IBATIBA-ES,,,,,ES,,,,,"1.885,65",,,,,,-,,,,,,"1.885,65",,,,,,"24.645,70",,,,,,,,,
IBIRACU-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
ICONHA-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
IRUPI-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,,"1.734,80",,,,,,-,,,,,,"1.734,80",,,,,,"22.674,05",,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,,"24.505,84",,,,,,"105.538,40",,,,,,"130.044,24",,,,,,"1.745.877,94",,,,,,,,,
ITARANA-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
IUNA-ES,,,,,ES,,,,,"2.036,50",,,,,,-,,,,,,"2.036,50",,,,,,"26.617,37",,,,,,,,,
JAGUARE-ES,,,,,ES,,,,,"431.289,97",,,,,,"187.158,48",,,,,,"618.448,45",,,,,,"3.794.738,31",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,,"1.734,80",,,,,,-,,,,,,"1.734,80",,,,,,"22.674,05",,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,,"1.583,94",,,,,,-,,,,,,"1.583,94",,,,,,"20.702,39",,,,,,,,,
LINHARES-ES,,,,,ES,,,,,"2.598.326,21",,,,,,"190.789,36",,,,,,"2.789.115,57",,,,,,"9.559.501,95",,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.646,71",,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,,"2.111,93",,,,,,"15.065,63",,,,,,"17.177,56",,,,,,"219.667,43",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,,"1.659,37",,,,,,-,,,,,,"1.659,37",,,,,,"21.688,21",,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,,"2.036,50",,,,,,-,,,,,,"2.036,50",,,,,,"26.617,37",,,,,,,,,
MONTANHA-ES,,,,,ES,,,,,"1.810,22",,,,,,-,,,,,,"1.810,22",,,,,,"23.659,86",,,,,,,,,
MUCURICI-ES,,,,,ES,,,,,"1.508,52",,,,,,-,,,,,,"1.508,52",,,,,,"19.716,55",,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,,"1.885,65",,,,,,-,,,,,,"1.885,65",,,,,,"24.645,70",,,,,,,,,
