ITAGIBA-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,"2.024,22",,,,,,-,,,,,,,"2.024,22",,,,,,"19.052,60",,,,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,"97.320,01",,,,,,"19.858,56",,,,,,,"117.178,57",,,,,,"1.266.141,64",,,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"121.215,95",,,,,,"398.710,36",,,,,,,"519.926,31",,,,,,"4.448.738,06",,,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"2.085,56",,,,,,-,,,,,,,"2.085,56",,,,,,"19.629,97",,,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.778,86",,,,,,-,,,,,,,"1.778,86",,,,,,"16.743,20",,,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"1.533,50",,,,,,-,,,,,,,"1.533,50",,,,,,"14.433,78",,,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.840,20",,,,,,-,,,,,,,"1.840,20",,,,,,"17.320,55",,,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"1.533,50",,,,,,-,,,,,,,"1.533,50",,,,,,"14.433,78",,,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"2.146,90",,,,,,-,,,,,,,"2.146,90",,,,,,"20.207,32",,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"1.962,88",,,,,,-,,,,,,,"1.962,88",,,,,,"18.475,25",,,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"66.104,27",,,,,,-,,,,,,,"66.104,27",,,,,,"622.194,36",,,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"2.453,60",,,,,,-,,,,,,,"2.453,60",,,,,,"23.094,10",,,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.840,20",,,,,,-,,,,,,,"1.840,20",,,,,,"17.320,55",,,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
LAJE-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"2.453,60",,,,,,-,,,,,,,"2.453,60",,,,,,"23.094,10",,,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"1.472,16",,,,,,-,,,,,,,"1.472,16",,,,,,"13.856,42",,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"2.134.155,56",,,,,,"1.839.800,46",,,,,,,"3.973.956,02",,,,,,"32.512.226,77",,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"1.533,50",,,,,,-,,,,,,,"1.533,50",,,,,,"14.433,78",,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"57.121,46",,,,,,-,,,,,,,"57.121,46",,,,,,"537.645,29",,,,,,,,,,
MARAU-BA,,,,,,,,,BA,,"1.533,50",,,,,,-,,,,,,,"1.533,50",,,,,,"14.433,78",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"229.052,75",,,,,,"118.479,20",,,,,,,"347.531,95",,,,,,"3.258.508,69",,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"1.962,88",,,,,,-,,,,,,,"1.962,88",,,,,,"18.475,25",,,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"405.862,74",,,,,,"19.006,39",,,,,,,"424.869,13",,,,,,"2.811.750,61",,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"1.717,52",,,,,,-,,,,,,,"1.717,52",,,,,,"16.165,85",,,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"1.472,16",,,,,,-,,,,,,,"1.472,16",,,,,,"13.856,42",,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.840,20",,,,,,-,,,,,,,"1.840,20",,,,,,"17.320,55",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"1.472,16",,,,,,-,,,,,,,"1.472,16",,,,,,"13.856,42",,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"2.269,58",,,,,,-,,,,,,,"2.269,58",,,,,,"21.362,03",,,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"1.472,16",,,,,,-,,,,,,,"1.472,16",,,,,,"13.856,42",,,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
POCOES-BA,,,,,,,,,BA,,"1.901,54",,,,,,-,,,,,,,"1.901,54",,,,,,"17.897,90",,,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"696.172,43",,,,,,"582.123,76",,,,,,,"1.278.296,19",,,,,,"12.581.804,41",,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"2.330,92",,,,,,-,,,,,,,"2.330,92",,,,,,"21.939,37",,,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
PRADO-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.778,86",,,,,,-,,,,,,,"1.778,86",,,,,,"16.743,20",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"1.901,54",,,,,,-,,,,,,,"1.901,54",,,,,,"17.897,90",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.840,20",,,,,,-,,,,,,,"1.840,20",,,,,,"17.320,55",,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"1.717,52",,,,,,-,,,,,,,"1.717,52",,,,,,"16.165,85",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"40.537,81",,,,,,"397.902,31",,,,,,,"438.440,12",,,,,,"3.529.862,70",,,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"73.705,11",,,,,,"397.902,31",,,,,,,"471.607,42",,,,,,"3.842.043,88",,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"1.533,50",,,,,,-,,,,,,,"1.533,50",,,,,,"14.433,78",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.778,86",,,,,,-,,,,,,,"1.778,86",,,,,,"16.743,20",,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"60.806,72",,,,,,"397.902,31",,,,,,,"458.709,03",,,,,,"3.720.640,08",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"2.208,24",,,,,,-,,,,,,,"2.208,24",,,,,,"20.784,68",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"1.901,54",,,,,,-,,,,,,,"1.901,54",,,,,,"17.897,90",,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"2.567.389,03",,,,,,"1.462.497,21",,,,,,,"4.029.886,24",,,,,,"33.183.678,89",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.778,86",,,,,,-,,,,,,,"1.778,86",,,,,,"16.743,20",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"1.288,14",,,,,,-,,,,,,,"1.288,14",,,,,,"12.124,37",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"531.544,98",,,,,,"297.661,56",,,,,,,"829.206,54",,,,,,"7.298.066,83",,,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"1.472,16",,,,,,-,,,,,,,"1.472,16",,,,,,"13.856,42",,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"73.965,21",,,,,,"1.035,28",,,,,,,"75.000,49",,,,,,"693.747,50",,,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"38.695,18",,,,,,"397.902,31",,,,,,,"436.597,49",,,,,,"3.512.519,30",,,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"2.146,90",,,,,,-,,,,,,,"2.146,90",,,,,,"20.207,32",,,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"407.667,31",,,,,,"30.235,66",,,,,,,"437.902,97",,,,,,"3.369.755,50",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"1.533,50",,,,,,-,,,,,,,"1.533,50",,,,,,"14.433,78",,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"1.472,16",,,,,,-,,,,,,,"1.472,16",,,,,,"13.856,42",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"2.392,26",,,,,,-,,,,,,,"2.392,26",,,,,,"22.516,74",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"73.066,62",,,,,,"581,15",,,,,,,"73.647,77",,,,,,"858.290,63",,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"1.410,82",,,,,,-,,,,,,,"1.410,82",,,,,,"13.279,08",,,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"13.183,39",,,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"1.962,88",,,,,,-,,,,,,,"1.962,88",,,,,,"18.475,25",,,,,,,,,,
UAUA-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"1.533,50",,,,,,-,,,,,,,"1.533,50",,,,,,"14.433,78",,,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
UBATA-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
UNA-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"1.533,50",,,,,,-,,,,,,,"1.533,50",,,,,,"14.433,78",,,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"66.104,27",,,,,,-,,,,,,,"66.104,27",,,,,,"622.194,36",,,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"1.656,18",,,,,,-,,,,,,,"1.656,18",,,,,,"15.588,50",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"1.349,48",,,,,,-,,,,,,,"1.349,48",,,,,,"12.701,73",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"73.298,14",,,,,,-,,,,,,,"73.298,14",,,,,,"880.920,25",,,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"1.226,80",,,,,,-,,,,,,,"1.226,80",,,,,,"11.547,03",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"2.453,60",,,,,,-,,,,,,,"2.453,60",,,,,,"23.094,10",,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"1.594,84",,,,,,-,,,,,,,"1.594,84",,,,,,"15.011,14",,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"12.641.977,93",,,,,,"9.343.900,96",,,,,,,"21.985.878,89",,,,,,"186.751.398,55",,,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"4.487,17",,,,,,-,,,,,,,"4.487,17",,,,,,"40.637,19",,,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"2.855,47",,,,,,-,,,,,,,"2.855,47",,,,,,"25.860,01",,,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"92.273,67",,,,,,"20.787,08",,,,,,,"113.060,75",,,,,,"1.029.917,71",,,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"2.991,45",,,,,,-,,,,,,,"2.991,45",,,,,,"27.091,45",,,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,,"49.076,17",,,,,,,"49.076,17",,,,,,"396.075,37",,,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"466.685,60",,,,,,"31.853,74",,,,,,,"498.539,34",,,,,,"3.355.437,54",,,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"2.855,47",,,,,,-,,,,,,,"2.855,47",,,,,,"25.860,01",,,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"3.127,42",,,,,,-,,,,,,,"3.127,42",,,,,,"28.322,89",,,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"3.807,30",,,,,,-,,,,,,,"3.807,30",,,,,,"34.480,04",,,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"4.487,17",,,,,,-,,,,,,,"4.487,17",,,,,,"40.637,19",,,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"4.759,12",,,,,,-,,,,,,,"4.759,12",,,,,,"43.100,06",,,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"3.535,35",,,,,,-,,,,,,,"3.535,35",,,,,,"32.017,18",,,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"3.399,37",,,,,,-,,,,,,,"3.399,37",,,,,,"30.785,74",,,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"3.263,40",,,,,,-,,,,,,,"3.263,40",,,,,,"29.554,31",,,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"2.719,50",,,,,,-,,,,,,,"2.719,50",,,,,,"24.628,59",,,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,"417.651,78",,,,,,"64.017,64",,,,,,,"481.669,42",,,,,,"1.376.887,54",,,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"2.991,45",,,,,,-,,,,,,,"2.991,45",,,,,,"27.091,45",,,,,,,,,,
COREAU-CE,,,,,,,,,CE,,"3.535,35",,,,,,-,,,,,,,"3.535,35",,,,,,"32.017,18",,,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"4.759,12",,,,,,-,,,,,,,"4.759,12",,,,,,"43.100,06",,,,,,,,,,
CROATA-CE,,,,,,,,,CE,,"3.263,40",,,,,,-,,,,,,,"3.263,40",,,,,,"29.554,31",,,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"3.535,35",,,,,,-,,,,,,,"3.535,35",,,,,,"32.017,18",,,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"3.535,35",,,,,,-,,,,,,,"3.535,35",,,,,,"32.017,18",,,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"413.971,13",,,,,,"65.434,89",,,,,,,"479.406,02",,,,,,"12.462.895,47",,,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"2.991,45",,,,,,-,,,,,,,"2.991,45",,,,,,"27.091,45",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"2.719,50",,,,,,-,,,,,,,"2.719,50",,,,,,"24.628,59",,,,,,,,,,
GRACA-CE,,,,,,,,,CE,,"3.127,42",,,,,,-,,,,,,,"3.127,42",,,,,,"28.322,89",,,,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"4.351,20",,,,,,-,,,,,,,"4.351,20",,,,,,"39.405,77",,,,,,,,,,
