IGUAI-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,,"1.675,99",,,,,,,,-,,,,,,,"1.675,99",,,,,,,,,,"5.747,61",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,,"1.505,28",,,,,,,,"148,00",,,,,,,"1.653,28",,,,,,,,,,"8.882,19",,,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
IPIAU-BA,,,,,,,,BA,,,"1.298,89",,,,,,,,-,,,,,,,"1.298,89",,,,,,,,,,"4.454,39",,,,,,,,,,
IPIRA-BA,,,,,,,,BA,,,"1.382,69",,,,,,,,-,,,,,,,"1.382,69",,,,,,,,,,"4.741,77",,,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.382,69",,,,,,,,-,,,,,,,"1.382,69",,,,,,,,,,"4.741,77",,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"1.675,99",,,,,,,,-,,,,,,,"1.675,99",,,,,,,,,,"5.747,61",,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"921,79",,,,,,,,-,,,,,,,"921,79",,,,,,,,,,"3.161,18",,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,"1.424,59",,,,,,,,-,,,,,,,"1.424,59",,,,,,,,,,"4.885,47",,,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,"1.215,09",,,,,,,,-,,,,,,,"1.215,09",,,,,,,,,,"4.167,02",,,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,"87.584,93",,,,,,,,"12.740,38",,,,,,,"100.325,31",,,,,,,,,,"291.208,16",,,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,"107.855,49",,,,,,,,"216.657,49",,,,,,,"324.512,98",,,,,,,,,,"902.513,08",,,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,"1.382,69",,,,,,,,-,,,,,,,"1.382,69",,,,,,,,,,"4.741,77",,,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,"1.173,19",,,,,,,,-,,,,,,,"1.173,19",,,,,,,,,,"4.023,32",,,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,"1.215,09",,,,,,,,-,,,,,,,"1.215,09",,,,,,,,,,"4.167,02",,,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,"1.466,49",,,,,,,,-,,,,,,,"1.466,49",,,,,,,,,,"5.029,16",,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,"1.298,89",,,,,,,,-,,,,,,,"1.298,89",,,,,,,,,,"4.454,39",,,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,"30.051,47",,,,,,,,-,,,,,,,"30.051,47",,,,,,,,,,"103.058,08",,,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,"1.675,99",,,,,,,,-,,,,,,,"1.675,99",,,,,,,,,,"5.747,61",,,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,"1.256,99",,,,,,,,-,,,,,,,"1.256,99",,,,,,,,,,"4.310,71",,,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,"921,79",,,,,,,,-,,,,,,,"921,79",,,,,,,,,,"3.161,18",,,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
LAJE-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,"1.675,99",,,,,,,,-,,,,,,,"1.675,99",,,,,,,,,,"5.747,61",,,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,"1.622.715,15",,,,,,,,"1.000.545,23",,,,,,,"2.623.260,38",,,,,,,,,,"7.115.877,62",,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,"1.047,49",,,,,,,,-,,,,,,,"1.047,49",,,,,,,,,,"3.592,25",,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,"1.215,09",,,,,,,,-,,,,,,,"1.215,09",,,,,,,,,,"4.167,02",,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,"30.051,47",,,,,,,,-,,,,,,,"30.051,47",,,,,,,,,,"103.058,08",,,,,,,,,,
MARAU-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,"190.620,62",,,,,,,,"90.775,58",,,,,,,"281.396,20",,,,,,,,,,"764.808,60",,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,"1.340,79",,,,,,,,-,,,,,,,"1.340,79",,,,,,,,,,"4.598,08",,,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,"1.215,09",,,,,,,,-,,,,,,,"1.215,09",,,,,,,,,,"4.167,02",,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,"921,79",,,,,,,,-,,,,,,,"921,79",,,,,,,,,,"3.161,18",,,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,"921,79",,,,,,,,-,,,,,,,"921,79",,,,,,,,,,"3.161,18",,,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,"1.047,49",,,,,,,,-,,,,,,,"1.047,49",,,,,,,,,,"3.592,25",,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,"1.215,09",,,,,,,,-,,,,,,,"1.215,09",,,,,,,,,,"4.167,02",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,"1.173,19",,,,,,,,-,,,,,,,"1.173,19",,,,,,,,,,"4.023,32",,,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,"921,79",,,,,,,,-,,,,,,,"921,79",,,,,,,,,,"3.161,18",,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,"1.550,29",,,,,,,,-,,,,,,,"1.550,29",,,,,,,,,,"5.316,54",,,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
POCOES-BA,,,,,,,,BA,,,"1.298,89",,,,,,,,-,,,,,,,"1.298,89",,,,,,,,,,"4.454,39",,,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,"541.088,89",,,,,,,,"420.883,42",,,,,,,"961.972,31",,,,,,,,,,"2.745.191,17",,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,"1.592,19",,,,,,,,-,,,,,,,"1.592,19",,,,,,,,,,"5.460,23",,,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
PRADO-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,"1.215,09",,,,,,,,-,,,,,,,"1.215,09",,,,,,,,,,"4.167,02",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,"1.298,89",,,,,,,,-,,,,,,,"1.298,89",,,,,,,,,,"4.454,39",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,"1.256,99",,,,,,,,-,,,,,,,"1.256,99",,,,,,,,,,"4.310,71",,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,"1.173,19",,,,,,,,-,,,,,,,"1.173,19",,,,,,,,,,"4.023,32",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,"31.482,49",,,,,,,,"216.224,70",,,,,,,"247.707,19",,,,,,,,,,"679.254,03",,,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,"57.240,89",,,,,,,,"216.224,70",,,,,,,"273.465,59",,,,,,,,,,"767.589,54",,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,"1.047,49",,,,,,,,-,,,,,,,"1.047,49",,,,,,,,,,"3.592,25",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,"1.215,09",,,,,,,,-,,,,,,,"1.215,09",,,,,,,,,,"4.167,02",,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,"47.223,74",,,,,,,,"216.224,70",,,,,,,"263.448,44",,,,,,,,,,"733.236,85",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,"1.508,39",,,,,,,,-,,,,,,,"1.508,39",,,,,,,,,,"5.172,85",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,"1.298,89",,,,,,,,-,,,,,,,"1.298,89",,,,,,,,,,"4.454,39",,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,"1.847.977,42",,,,,,,,"791.399,97",,,,,,,"2.639.377,39",,,,,,,,,,"7.583.864,21",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,"1.173,19",,,,,,,,-,,,,,,,"1.173,19",,,,,,,,,,"4.023,32",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,"879,89",,,,,,,,-,,,,,,,"879,89",,,,,,,,,,"3.017,49",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,"331.434,33",,,,,,,,"164.167,19",,,,,,,"495.601,52",,,,,,,,,,"1.478.661,79",,,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,"78.600,07",,,,,,,,"5.141,48",,,,,,,"83.741,55",,,,,,,,,,"240.518,60",,,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,"30.051,47",,,,,,,,"216.224,70",,,,,,,"246.276,17",,,,,,,,,,"674.346,51",,,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,"1.424,59",,,,,,,,-,,,,,,,"1.424,59",,,,,,,,,,"4.885,47",,,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,"921,79",,,,,,,,-,,,,,,,"921,79",,,,,,,,,,"3.161,18",,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,"75.998,85",,,,,,,,"2.486,78",,,,,,,"78.485,63",,,,,,,,,,"226.164,31",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,"1.047,49",,,,,,,,-,,,,,,,"1.047,49",,,,,,,,,,"3.592,25",,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,"1.005,59",,,,,,,,-,,,,,,,"1.005,59",,,,,,,,,,"3.448,56",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,"1.592,19",,,,,,,,-,,,,,,,"1.592,19",,,,,,,,,,"5.460,23",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,"73.162,41",,,,,,,,"1.057,99",,,,,,,"74.220,40",,,,,,,,,,"212.798,45",,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,"921,79",,,,,,,,-,,,,,,,"921,79",,,,,,,,,,"3.161,18",,,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,"1.033,83",,,,,,,,"72,26",,,,,,,"1.106,09",,,,,,,,,,"4.675,46",,,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,"1.340,79",,,,,,,,-,,,,,,,"1.340,79",,,,,,,,,,"4.598,08",,,,,,,,,,
UAUA-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
UBATA-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
UNA-BA,,,,,,,,BA,,,"1.131,29",,,,,,,,-,,,,,,,"1.131,29",,,,,,,,,,"3.879,63",,,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,"30.051,47",,,,,,,,-,,,,,,,"30.051,47",,,,,,,,,,"103.058,08",,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,"963,69",,,,,,,,-,,,,,,,"963,69",,,,,,,,,,"3.304,87",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,"921,79",,,,,,,,-,,,,,,,"921,79",,,,,,,,,,"3.161,18",,,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,"72.944,78",,,,,,,,"63,56",,,,,,,"73.008,34",,,,,,,,,,"207.700,11",,,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,"837,99",,,,,,,,-,,,,,,,"837,99",,,,,,,,,,"2.873,80",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,"1.675,99",,,,,,,,-,,,,,,,"1.675,99",,,,,,,,,,"5.747,61",,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,"1.089,39",,,,,,,,-,,,,,,,"1.089,39",,,,,,,,,,"3.735,94",,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"7.713.084,81",,,,,,,,"5.322.721,67",,,,,,,"13.035.806,48",,,,,,,,,,"37.274.022,32",,,,,,,,,,
ACARAU-CE,,,,,,,,CE,,,"1.364,02",,,,,,,,-,,,,,,,"1.364,02",,,,,,,,,,"5.489,57",,,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,,"895,13",,,,,,,,-,,,,,,,"895,13",,,,,,,,,,"3.602,52",,,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,,"29.133,00",,,,,,,,"39.757,04",,,,,,,"68.890,04",,,,,,,,,,"276.833,49",,,,,,,,,,
APUIARES-CE,,,,,,,,CE,,,"937,76",,,,,,,,-,,,,,,,"937,76",,,,,,,,,,"3.774,07",,,,,,,,,,
