GRACA-CE,,,,,CE,,,"1.673,76",,,,,-,,,,,,,"1.673,76",,,,,,,,"9.246,95",,,,,,,,,,,,
GRANJA-CE,,,,,CE,,,"2.328,71",,,,,-,,,,,,,"2.328,71",,,,,,,,"12.865,34",,,,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,"1.528,22",,,,,-,,,,,,,"1.528,22",,,,,,,,"8.442,87",,,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,"2.183,17",,,,,-,,,,,,,"2.183,17",,,,,,,,"12.061,26",,,,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,"1.819,31",,,,,-,,,,,,,"1.819,31",,,,,,,,"10.051,04",,,,,,,,,,,,
HORIZONTE-CE,,,,,CE,,,"283.462,35",,,,,"225,35",,,,,,,"283.687,70",,,,,,,,"1.728.701,62",,,,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,"1.892,08",,,,,-,,,,,,,"1.892,08",,,,,,,,"10.453,09",,,,,,,,,,,,
ICAPUI-CE,,,,,CE,,,"74.161,16",,,,,"10.272,30",,,,,,,"84.433,46",,,,,,,,"504.596,44",,,,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,"1.964,85",,,,,-,,,,,,,"1.964,85",,,,,,,,"10.855,13",,,,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,"1.528,22",,,,,-,,,,,,,"1.528,22",,,,,,,,"8.442,87",,,,,,,,,,,,
IPU-CE,,,,,CE,,,"2.255,94",,,,,-,,,,,,,"2.255,94",,,,,,,,"12.463,29",,,,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,"2.183,17",,,,,-,,,,,,,"2.183,17",,,,,,,,"12.061,26",,,,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,"1.892,08",,,,,-,,,,,,,"1.892,08",,,,,,,,"10.453,09",,,,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,"2.328,71",,,,,-,,,,,,,"2.328,71",,,,,,,,"12.865,34",,,,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,"318.172,45",,,,,"107.587,98",,,,,,,"425.760,43",,,,,,,,"2.296.877,67",,,,,,,,,,,,
ITAREMA-CE,,,,,CE,,,"49.383,93",,,,,"42.944,37",,,,,,,"92.328,30",,,,,,,,"519.785,56",,,,,,,,,,,,
JAGUARUANA-CE,,,,,CE,,,"45.164,91",,,,,"2.005,84",,,,,,,"47.170,75",,,,,,,,"265.165,81",,,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,"1.746,53",,,,,-,,,,,,,"1.746,53",,,,,,,,"9.649,00",,,,,,,,,,,,
MARACANAU-CE,,,,,CE,,,"288.107,97",,,,,"669,75",,,,,,,"288.777,72",,,,,,,,"1.435.354,97",,,,,,,,,,,,
MARCO-CE,,,,,CE,,,"1.964,85",,,,,-,,,,,,,"1.964,85",,,,,,,,"10.855,13",,,,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,"1.528,22",,,,,-,,,,,,,"1.528,22",,,,,,,,"8.442,87",,,,,,,,,,,,
MASSAPE-CE,,,,,CE,,,"2.110,40",,,,,-,,,,,,,"2.110,40",,,,,,,,"11.659,21",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERUOCA-CE,,,,,CE,,,"1.600,99",,,,,-,,,,,,,"1.600,99",,,,,,,,"8.844,91",,,,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,"1.600,99",,,,,-,,,,,,,"1.600,99",,,,,,,,"8.844,91",,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,"1.746,53",,,,,-,,,,,,,"1.746,53",,,,,,,,"9.649,00",,,,,,,,,,,,
MORAUJO-CE,,,,,CE,,,"1.455,44",,,,,-,,,,,,,"1.455,44",,,,,,,,"8.040,82",,,,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,"1.892,08",,,,,-,,,,,,,"1.892,08",,,,,,,,"10.453,09",,,,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,"1.673,76",,,,,-,,,,,,,"1.673,76",,,,,,,,"9.246,95",,,,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,"2.037,62",,,,,-,,,,,,,"2.037,62",,,,,,,,"11.257,17",,,,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,"1.964,85",,,,,-,,,,,,,"1.964,85",,,,,,,,"10.855,13",,,,,,,,,,,,
PACUJA-CE,,,,,CE,,,"1.455,44",,,,,-,,,,,,,"1.455,44",,,,,,,,"8.040,82",,,,,,,,,,,,
PARACURU-CE,,,,,CE,,,"46.091,67",,,,,"67.551,40",,,,,,,"113.643,07",,,,,,,,"648.507,61",,,,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,"2.037,62",,,,,"2.169,79",,,,,,,"4.207,41",,,,,,,,"23.726,07",,,,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,"1.528,22",,,,,-,,,,,,,"1.528,22",,,,,,,,"8.442,87",,,,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,"2.110,40",,,,,-,,,,,,,"2.110,40",,,,,,,,"11.659,21",,,,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,"1.528,22",,,,,-,,,,,,,"1.528,22",,,,,,,,"8.442,87",,,,,,,,,,,,
PORANGA-CE,,,,,CE,,,"1.600,99",,,,,-,,,,,,,"1.600,99",,,,,,,,"8.844,91",,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,"1.819,31",,,,,-,,,,,,,"1.819,31",,,,,,,,"10.051,04",,,,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,"1.819,31",,,,,-,,,,,,,"1.819,31",,,,,,,,"10.051,04",,,,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,"2.255,94",,,,,-,,,,,,,"2.255,94",,,,,,,,"12.463,29",,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,"2.037,62",,,,,-,,,,,,,"2.037,62",,,,,,,,"11.257,17",,,,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,"2.255,94",,,,,-,,,,,,,"2.255,94",,,,,,,,"12.463,29",,,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,-,,,,,-,,,,,,,-,,,,,,,,"634.423,13",,,,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,"1.600,99",,,,,-,,,,,,,"1.600,99",,,,,,,,"8.844,91",,,,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,"1.455,44",,,,,-,,,,,,,"1.455,44",,,,,,,,"8.040,82",,,,,,,,,,,,
SOBRAL-CE,,,,,CE,,,"2.910,89",,,,,-,,,,,,,"2.910,89",,,,,,,,"16.081,67",,,,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,"1.964,85",,,,,-,,,,,,,"1.964,85",,,,,,,,"10.855,13",,,,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,"1.746,53",,,,,-,,,,,,,"1.746,53",,,,,,,,"9.649,00",,,,,,,,,,,,
TIANGUA-CE,,,,,CE,,,"2.474,26",,,,,-,,,,,,,"2.474,26",,,,,,,,"13.669,43",,,,,,,,,,,,
TRAIRI-CE,,,,,CE,,,"52.676,20",,,,,"92.834,25",,,,,,,"145.510,45",,,,,,,,"782.744,90",,,,,,,,,,,,
TURURU-CE,,,,,CE,,,"1.673,76",,,,,-,,,,,,,"1.673,76",,,,,,,,"9.246,95",,,,,,,,,,,,
UBAJARA-CE,,,,,CE,,,"2.037,62",,,,,-,,,,,,,"2.037,62",,,,,,,,"11.257,17",,,,,,,,,,,,
UMIRIM-CE,,,,,CE,,,"1.819,31",,,,,-,,,,,,,"1.819,31",,,,,,,,"10.051,04",,,,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,"1.819,31",,,,,-,,,,,,,"1.819,31",,,,,,,,"10.051,04",,,,,,,,,,,,
URUOCA-CE,,,,,CE,,,"1.600,99",,,,,-,,,,,,,"1.600,99",,,,,,,,"8.844,91",,,,,,,,,,,,
VARJOTA-CE,,,,,CE,,,"1.746,53",,,,,-,,,,,,,"1.746,53",,,,,,,,"9.649,00",,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,"2.328,71",,,,,-,,,,,,,"2.328,71",,,,,,,,"12.865,34",,,,,,,,,,,,
CEARA  TOTAL,,,,,,,,"2.516.437,83",,,,,"508.679,87",,,,,,,"3.025.117,70",,,,,,,,"16.938.258,59",,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,"161.695,41",,,,,-,,,,,,,"161.695,41",,,,,,,,"1.077.919,62",,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
ALEGRE-ES,,,,,ES,,,"161.695,41",,,,,-,,,,,,,"161.695,41",,,,,,,,"1.077.919,62",,,,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,"127.046,39",,,,,-,,,,,,,"127.046,39",,,,,,,,"846.936,82",,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,"966.317,64",,,,,"891.396,81",,,,,,,"1.857.714,45",,,,,,,,"12.533.263,22",,,,,,,,,,,,
APIACA-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
ARACRUZ-ES,,,,,ES,,,"1.220.992,07",,,,,"619.950,55",,,,,,,"1.840.942,62",,,,,,,,"13.426.864,66",,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,"161.695,41",,,,,-,,,,,,,"161.695,41",,,,,,,,"1.077.919,62",,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,"179.019,92",,,,,-,,,,,,,"179.019,92",,,,,,,,"1.193.411,02",,,,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,"132.821,22",,,,,-,,,,,,,"132.821,22",,,,,,,,"885.433,96",,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,"230.993,45",,,,,-,,,,,,,"230.993,45",,,,,,,,"1.539.885,22",,,,,,,,,,,,
CARIACICA-ES,,,,,ES,,,"230.993,45",,,,,-,,,,,,,"230.993,45",,,,,,,,"1.539.885,22",,,,,,,,,,,,
CASTELO-ES,,,,,ES,,,"167.470,24",,,,,-,,,,,,,"167.470,24",,,,,,,,"1.116.416,77",,,,,,,,,,,,
COLATINA-ES,,,,,ES,,,"213.668,93",,,,,-,,,,,,,"213.668,93",,,,,,,,"1.424.393,80",,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,"204.628,32",,,,,"24.650,09",,,,,,,"229.278,41",,,,,,,,"1.483.565,76",,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,"161.695,41",,,,,-,,,,,,,"161.695,41",,,,,,,,"1.077.919,62",,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,"150.145,74",,,,,-,,,,,,,"150.145,74",,,,,,,,"1.000.925,39",,,,,,,,,,,,
FUNDAO-ES,,,,,ES,,,"652.122,56",,,,,"97.081,03",,,,,,,"749.203,59",,,,,,,,"4.944.710,99",,,,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
GUACUI-ES,,,,,ES,,,"155.920,58",,,,,-,,,,,,,"155.920,58",,,,,,,,"1.039.422,52",,,,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,"213.668,93",,,,,-,,,,,,,"213.668,93",,,,,,,,"1.424.393,80",,,,,,,,,,,,
IBATIBA-ES,,,,,ES,,,"150.145,74",,,,,-,,,,,,,"150.145,74",,,,,,,,"1.000.925,39",,,,,,,,,,,,
IBIRACU-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
ICONHA-ES,,,,,ES,,,"127.046,39",,,,,-,,,,,,,"127.046,39",,,,,,,,"846.936,82",,,,,,,,,,,,
IRUPI-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,"132.821,22",,,,,-,,,,,,,"132.821,22",,,,,,,,"885.433,96",,,,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,"1.003.617,88",,,,,"5.869.532,31",,,,,,,"6.873.150,19",,,,,,,,"44.854.079,56",,,,,,,,,,,,
ITARANA-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
IUNA-ES,,,,,ES,,,"155.920,58",,,,,-,,,,,,,"155.920,58",,,,,,,,"1.039.422,52",,,,,,,,,,,,
JAGUARE-ES,,,,,ES,,,"352.695,30",,,,,"108.446,81",,,,,,,"461.142,11",,,,,,,,"2.701.552,85",,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,"132.821,22",,,,,-,,,,,,,"132.821,22",,,,,,,,"885.433,96",,,,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
LINHARES-ES,,,,,ES,,,"5.253.888,42",,,,,"920.183,64",,,,,,,"6.174.072,06",,,,,,,,"41.925.408,90",,,,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,"127.046,39",,,,,-,,,,,,,"127.046,39",,,,,,,,"846.936,82",,,,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,"787.981,43",,,,,"3.480.845,65",,,,,,,"4.268.827,08",,,,,,,,"26.963.992,78",,,,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,"132.821,22",,,,,-,,,,,,,"132.821,22",,,,,,,,"885.433,96",,,,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,"155.920,58",,,,,-,,,,,,,"155.920,58",,,,,,,,"1.039.422,52",,,,,,,,,,,,
MONTANHA-ES,,,,,ES,,,"138.596,06",,,,,-,,,,,,,"138.596,06",,,,,,,,"923.931,11",,,,,,,,,,,,
MUCURICI-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,"144.370,90",,,,,-,,,,,,,"144.370,90",,,,,,,,"962.428,23",,,,,,,,,,,,
MUQUI-ES,,,,,ES,,,"132.821,22",,,,,-,,,,,,,"132.821,22",,,,,,,,"885.433,96",,,,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,"179.019,92",,,,,-,,,,,,,"179.019,92",,,,,,,,"1.193.411,02",,,,,,,,,,,,
PANCAS-ES,,,,,ES,,,"150.145,74",,,,,-,,,,,,,"150.145,74",,,,,,,,"1.000.925,39",,,,,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,"150.145,74",,,,,-,,,,,,,"150.145,74",,,,,,,,"1.000.925,39",,,,,,,,,,,,
PINHEIROS-ES,,,,,ES,,,"150.145,74",,,,,-,,,,,,,"150.145,74",,,,,,,,"1.000.925,39",,,,,,,,,,,,
PIUMA-ES,,,,,ES,,,"679.294,33",,,,,"353.388,95",,,,,,,"1.032.683,28",,,,,,,,"7.155.638,99",,,,,,,,,,,,
PONTO BELO-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,"570.607,24",,,,,"8.520.319,73",,,,,,,"9.090.926,97",,,,,,,,"57.698.846,86",,,,,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,"138.596,06",,,,,-,,,,,,,"138.596,06",,,,,,,,"923.931,11",,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,"127.046,39",,,,,-,,,,,,,"127.046,39",,,,,,,,"846.936,82",,,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,"167.470,24",,,,,-,,,,,,,"167.470,24",,,,,,,,"1.116.416,77",,,,,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,"150.145,74",,,,,-,,,,,,,"150.145,74",,,,,,,,"1.000.925,39",,,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,"161.695,41",,,,,-,,,,,,,"161.695,41",,,,,,,,"1.077.919,62",,,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,"2.536.764,69",,,,,"172.402,95",,,,,,,"2.709.167,64",,,,,,,,"16.530.086,81",,,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,"121.271,56",,,,,-,,,,,,,"121.271,56",,,,,,,,"808.439,70",,,,,,,,,,,,
SERRA-ES,,,,,ES,,,"1.329.679,16",,,,,"290.494,56",,,,,,,"1.620.173,72",,,,,,,,"10.464.251,05",,,,,,,,,,,,
SOORETAMA-ES,,,,,ES,,,"150.145,74",,,,,-,,,,,,,"150.145,74",,,,,,,,"1.000.925,39",,,,,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,"144.370,90",,,,,-,,,,,,,"144.370,90",,,,,,,,"962.428,23",,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,"150.145,74",,,,,-,,,,,,,"150.145,74",,,,,,,,"1.000.925,39",,,,,,,,,,,,
VIANA-ES,,,,,ES,,,"439.152,66",,,,,"5.617,41",,,,,,,"444.770,07",,,,,,,,"2.834.179,74",,,,,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,"115.496,72",,,,,-,,,,,,,"115.496,72",,,,,,,,"769.942,57",,,,,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,"127.046,39",,,,,-,,,,,,,"127.046,39",,,,,,,,"846.936,82",,,,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,"1.086.870,93",,,,,-,,,,,,,"1.086.870,93",,,,,,,,"7.245.471,67",,,,,,,,,,,,
VITORIA-ES,,,,,ES,,,"1.329.679,16",,,,,"65.501,97",,,,,,,"1.395.181,13",,,,,,,,"9.224.563,34",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,"27.301.764,47",,,,,"21.419.812,46",,,,,,,"48.721.576,93",,,,,,,,"319.233.559,10",,,,,,,,,,,,
BARREIRINHAS-MA,,,,,MA,,,-,,,,,-,,,,,,,-,,,,,,,,"31.506,56",,,,,,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,MA,,,"365.564,09",,,,,"431.813,29",,,,,,,"797.377,38",,,,,,,,"6.582.996,21",,,,,,,,,,,,
MARANHAO TOTAL,,,,,,,,"365.564,09",,,,,"431.813,29",,,,,,,"797.377,38",,,,,,,,"6.614.502,77",,,,,,,,,,,,
BARBACENA-MG,,,,,MG,,,"242.808,23",,,,,"188,61",,,,,,,"242.996,84",,,,,,,,"1.489.382,78",,,,,,,,,,,,
BETIM-MG,,,,,MG,,,"242.808,23",,,,,"64.935,45",,,,,,,"307.743,68",,,,,,,,"1.911.978,16",,,,,,,,,,,,
BRUMADINHO-MG,,,,,MG,,,"242.808,23",,,,,"9.681,09",,,,,,,"252.489,32",,,,,,,,"1.544.401,69",,,,,,,,,,,,
JUIZ DE FORA-MG,,,,,MG,,,"242.808,23",,,,,"23.293,77",,,,,,,"266.102,00",,,,,,,,"1.632.957,63",,,,,,,,,,,,
SAO BRAS DO SUACUI-MG,,,,,MG,,,"242.808,23",,,,,"46.199,45",,,,,,,"289.007,68",,,,,,,,"1.821.760,77",,,,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,"1.214.041,15",,,,,"144.298,37",,,,,,,"1.358.339,52",,,,,,,,"8.400.481,03",,,,,,,,,,,,
AFUA-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
ALENQUER-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
ALMEIRIM-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
ANAJAS-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
BREVES-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
CHAVES-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
CURUA-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
FARO-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
GURUPA-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
JURUTI-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
MELGACO-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
MONTE ALEGRE-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
OBIDOS-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
PORTO DE MOZ-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
PRAINHA-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
SANTAREM-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
TERRA SANTA-PA,,,,,PA,,,-,,,,,"5.940,37",,,,,,,"5.940,37",,,,,,,,"35.687,73",,,,,,,,,,,,
PARA  TOTAL,,,,,,,,-,,,,,"100.986,29",,,,,,,"100.986,29",,,,,,,,"606.691,41",,,,,,,,,,,,
ALHANDRA-PB,,,,,PB,,,"965.701,69",,,,,-,,,,,,,"965.701,69",,,,,,,,"5.555.937,44",,,,,,,,,,,,
BAYEUX-PB,,,,,PB,,,"295.438,58",,,,,-,,,,,,,"295.438,58",,,,,,,,"2.132.061,81",,,,,,,,,,,,
MAMANGUAPE-PB,,,,,PB,,,"281.027,50",,,,,"17,50",,,,,,,"281.045,00",,,,,,,,"1.480.420,18",,,,,,,,,,,,
PEDRAS DE FOGO-PB,,,,,PB,,,"281.027,50",,,,,"334,76",,,,,,,"281.362,26",,,,,,,,"1.484.981,51",,,,,,,,,,,,
SANTA RITA-PB,,,,,PB,,,"281.027,50",,,,,"545,45",,,,,,,"281.572,95",,,,,,,,"1.487.899,59",,,,,,,,,,,,
PARAIBA  TOTAL,,,,,,,,"2.104.222,77",,,,,"897,71",,,,,,,"2.105.120,48",,,,,,,,"12.141.300,53",,,,,,,,,,,,
ABREU E LIMA-PE,,,,,PE,,,-,,,,,-,,,,,,,-,,,,,,,,"1.202.170,42",,,,,,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,PE,,,"972.670,78",,,,,"201.296,56",,,,,,,"1.173.967,34",,,,,,,,"6.200.500,47",,,,,,,,,,,,
GOIANA-PE,,,,,PE,,,"281.027,50",,,,,"341,63",,,,,,,"281.369,13",,,,,,,,"1.483.556,60",,,,,,,,,,,,
IGARASSU-PE,,,,,PE,,,"281.027,50",,,,,"389,18",,,,,,,"281.416,68",,,,,,,,"1.486.908,78",,,,,,,,,,,,
IPOJUCA-PE,,,,,PE,,,"281.027,50",,,,,"275.234,43",,,,,,,"556.261,93",,,,,,,,"2.633.552,52",,,,,,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,PE,,,"281.027,50",,,,,"419,29",,,,,,,"281.446,79",,,,,,,,"1.486.140,37",,,,,,,,,,,,
PAULISTA-PE,,,,,PE,,,"1.293.831,17",,,,,-,,,,,,,"1.293.831,17",,,,,,,,"6.042.620,63",,,,,,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,PE,,,"281.027,50",,,,,"786,22",,,,,,,"281.813,72",,,,,,,,"1.488.028,57",,,,,,,,,,,,
SIRINHAEM-PE,,,,,PE,,,-,,,,,"201.296,56",,,,,,,"201.296,56",,,,,,,,"624.290,61",,,,,,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,"3.671.639,45",,,,,"679.763,87",,,,,,,"4.351.403,32",,,,,,,,"22.647.768,97",,,,,,,,,,,,
SAO MATEUS DO SUL-PR,,,,,PR,,,"138.578,93",,,,,-,,,,,,,"138.578,93",,,,,,,,"783.956,47",,,,,,,,,,,,
PARANA  TOTAL,,,,,,,,"138.578,93",,,,,-,,,,,,,"138.578,93",,,,,,,,"783.956,47",,,,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,"3.062.103,92",,,,,"1.692.549,56",,,,,,,"4.754.653,48",,,,,,,,"26.793.013,35",,,,,,,,,,,,
