VIANA-ES,,,,,ES,,,,,-,,,,,,,,-,,,,,,-,,,,,,,,"515,21",,,,,,,
VILA PAVAO-ES,,,,,ES,,,,,"18,34",,,,,,,,-,,,,,,"18,33",,,,,,,,"350,70",,,,,,,
VILA VALERIO-ES,,,,,ES,,,,,"20,17",,,,,,,,-,,,,,,"20,16",,,,,,,,"385,78",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,,-,,,,,,,,-,,,,,,-,,,,,,,,"664,79",,,,,,,
VITORIA-ES,,,,,ES,,,,,"186.632,63",,,,,,,,-,,,,,,"186.632,62",,,,,,,,"1.808.159,65",,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,,"1.190,93",,,,,,,,-,,,,,,"1.190,93",,,,,,,,"22.390,84",,,,,,,
ANTONINA-PR,,,,,PR,,,,,"850,67",,,,,,,,-,,,,,,"850,66",,,,,,,,"15.993,45",,,,,,,
BALSA NOVA-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,,"952,75",,,,,,,,-,,,,,,"952,74",,,,,,,,"17.912,66",,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,,"1.224,96",,,,,,,,-,,,,,,"1.224,95",,,,,,,,"23.030,58",,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,,"816,64",,,,,,,,-,,,,,,"816,63",,,,,,,,"15.353,69",,,,,,,
CERRO AZUL-PR,,,,,PR,,,,,"816,64",,,,,,,,-,,,,,,"816,63",,,,,,,,"15.353,69",,,,,,,
COLOMBO-PR,,,,,PR,,,,,"1.361,06",,,,,,,,-,,,,,,"1.361,06",,,,,,,,"25.589,54",,,,,,,
CONTENDA-PR,,,,,PR,,,,,"748,59",,,,,,,,-,,,,,,"748,58",,,,,,,,"14.074,22",,,,,,,
CURITIBA-PR,,,,,PR,,,,,"1.361,06",,,,,,,,-,,,,,,"1.361,06",,,,,,,,"25.589,54",,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,,"1.054,83",,,,,,,,-,,,,,,"1.054,82",,,,,,,,"19.831,90",,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
GUARATUBA-PR,,,,,PR,,,,,"24.942,16",,,,,,,,"10.197,34",,,,,,"35.139,64",,,,,,,,"659.519,80",,,,,,,
ITAPERUCU-PR,,,,,PR,,,,,"816,64",,,,,,,,-,,,,,,"816,63",,,,,,,,"15.353,69",,,,,,,
LAPA-PR,,,,,PR,,,,,"1.020,80",,,,,,,,-,,,,,,"1.020,79",,,,,,,,"19.192,13",,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,,"782,61",,,,,,,,-,,,,,,"782,61",,,,,,,,"14.713,95",,,,,,,
MATINHOS-PR,,,,,PR,,,,,"22.269,78",,,,,,,,"23.686,84",,,,,,"45.956,97",,,,,,,,"861.381,57",,,,,,,
MORRETES-PR,,,,,PR,,,,,"782,61",,,,,,,,-,,,,,,"782,61",,,,,,,,"14.713,95",,,,,,,
PARANAGUA-PR,,,,,PR,,,,,"1.293,01",,,,,,,,"50,69",,,,,,"1.343,69",,,,,,,,"25.257,30",,,,,,,
PIEN-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
PINHAIS-PR,,,,,PR,,,,,"1.224,96",,,,,,,,-,,,,,,"1.224,95",,,,,,,,"23.030,58",,,,,,,
PIRAQUARA-PR,,,,,PR,,,,,"1.088,85",,,,,,,,-,,,,,,"1.088,85",,,,,,,,"20.471,61",,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,,"680,53",,,,,,,,"1.987,97",,,,,,"2.668,52",,,,,,,,"49.947,88",,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,,"748,59",,,,,,,,-,,,,,,"748,58",,,,,,,,"14.074,22",,,,,,,
QUITANDINHA-PR,,,,,PR,,,,,"782,61",,,,,,,,-,,,,,,"782,61",,,,,,,,"14.713,95",,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,,"884,69",,,,,,,,-,,,,,,"884,69",,,,,,,,"16.633,17",,,,,,,
RIO NEGRO-PR,,,,,PR,,,,,"918,72",,,,,,,,-,,,,,,"918,71",,,,,,,,"17.272,92",,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,,"1.361,06",,,,,,,,-,,,,,,"1.361,06",,,,,,,,"25.589,54",,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,,"714,56",,,,,,,,-,,,,,,"714,55",,,,,,,,"13.434,49",,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,,"680,53",,,,,,,,-,,,,,,"680,53",,,,,,,,"12.794,73",,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,,"164.757,60",,,,,,,,"270.647,91",,,,,,"435.412,11",,,,,,,,"2.844.071,76",,,,,,,
APERIBE-RJ,,,,,RJ,,,,,"139.704,41",,,,,,,,-,,,,,,"139.704,41",,,,,,,,"1.324.307,65",,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,,"237.497,50",,,,,,,,-,,,,,,"237.497,50",,,,,,,,"2.251.323,01",,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,,"919.013,89",,,,,,,,"375.769,98",,,,,,"1.294.788,23",,,,,,,,"12.071.332,24",,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,,"181.615,74",,,,,,,,"12.289,28",,,,,,"193.905,02",,,,,,,,"1.735.044,60",,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,,"164.757,60",,,,,,,,-,,,,,,"164.757,60",,,,,,,,"1.572.714,93",,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,,"181.615,74",,,,,,,,-,,,,,,"181.615,73",,,,,,,,"1.721.599,95",,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,,"202.571,40",,,,,,,,-,,,,,,"202.571,40",,,,,,,,"1.880.781,45",,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,,"1.478.413,65",,,,,,,,"913.483,53",,,,,,"2.391.908,16",,,,,,,,"23.371.221,04",,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,,"384.810,02",,,,,,,,-,,,,,,"384.810,02",,,,,,,,"3.647.750,66",,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,,"160.660,08",,,,,,,,-,,,,,,"160.660,07",,,,,,,,"1.522.953,80",,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,,"1.598.285,02",,,,,,,,"8.418.650,98",,,,,,"10.017.048,02",,,,,,,,"87.092.941,18",,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,,"174.630,52",,,,,,,,-,,,,,,"174.630,51",,,,,,,,"1.515.372,41",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,,"799.142,51",,,,,,,,"269.712,29",,,,,,"1.068.859,15",,,,,,,,"9.980.224,80",,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,,"146.689,63",,,,,,,,-,,,,,,"146.689,63",,,,,,,,"1.390.523,02",,,,,,,
CARMO-RJ,,,,,RJ,,,,,"160.660,08",,,,,,,,-,,,,,,"160.660,07",,,,,,,,"1.522.953,80",,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,,"1.038.885,27",,,,,,,,"165.555,80",,,,,,"1.204.443,23",,,,,,,,"11.547.893,15",,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,,"174.630,52",,,,,,,,-,,,,,,"174.630,51",,,,,,,,"1.655.384,56",,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,,"167.645,30",,,,,,,,-,,,,,,"167.645,29",,,,,,,,"1.589.169,18",,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,,"139.704,41",,,,,,,,-,,,,,,"139.704,41",,,,,,,,"1.324.307,65",,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,,"756.721,46",,,,,,,,"392.113,16",,,,,,"1.148.841,47",,,,,,,,"11.041.408,24",,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,,"413.314,47",,,,,,,,-,,,,,,"413.314,47",,,,,,,,"3.917.954,43",,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,,"139.704,41",,,,,,,,-,,,,,,"139.704,41",,,,,,,,"1.324.307,65",,,,,,,
ITALVA-RJ,,,,,RJ,,,,,"153.674,86",,,,,,,,-,,,,,,"153.674,85",,,,,,,,"1.456.738,41",,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,,"181.615,74",,,,,,,,-,,,,,,"181.615,73",,,,,,,,"1.721.599,95",,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,,"251.467,95",,,,,,,,-,,,,,,"251.467,94",,,,,,,,"2.383.753,79",,,,,,,
JAPERI-RJ,,,,,RJ,,,,,"164.757,60",,,,,,,,-,,,,,,"164.757,60",,,,,,,,"1.572.714,93",,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,,"139.704,41",,,,,,,,-,,,,,,"139.704,41",,,,,,,,"1.324.307,65",,,,,,,
MACAE-RJ,,,,,RJ,,,,,"4.639.955,67",,,,,,,,"2.237.435,96",,,,,,"6.877.424,05",,,,,,,,"67.461.252,65",,,,,,,
MACUCO-RJ,,,,,RJ,,,,,"139.704,41",,,,,,,,-,,,,,,"139.704,41",,,,,,,,"1.324.307,65",,,,,,,
MAGE-RJ,,,,,RJ,,,,,"513.080,03",,,,,,,,"6.041,08",,,,,,"519.121,45",,,,,,,,"5.041.181,82",,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,,-,,,,,,,,"180.431,94",,,,,,"180.436,33",,,,,,,,"847.571,20",,,,,,,
MARICA-RJ,,,,,RJ,,,,,-,,,,,,,,-,,,,,,-,,,,,,,,"4.825,94",,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,,"188.600,96",,,,,,,,-,,,,,,"188.600,95",,,,,,,,"1.787.815,32",,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,,"160.660,08",,,,,,,,-,,,,,,"160.660,07",,,,,,,,"1.522.953,80",,,,,,,
NITEROI-RJ,,,,,RJ,,,,,-,,,,,,,,"6.041,08",,,,,,"6.041,42",,,,,,,,"177.514,23",,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,,"279.408,83",,,,,,,,-,,,,,,"279.408,82",,,,,,,,"2.648.615,33",,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,,"279.408,83",,,,,,,,-,,,,,,"279.408,82",,,,,,,,"2.648.615,33",,,,,,,
PIRAI-RJ,,,,,RJ,,,,,"164.757,60",,,,,,,,-,,,,,,"164.757,60",,,,,,,,"1.572.714,93",,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,,"160.660,08",,,,,,,,-,,,,,,"160.660,07",,,,,,,,"1.522.953,80",,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,,"1.043.814,37",,,,,,,,"1.476.893,36",,,,,,"2.520.727,44",,,,,,,,"25.077.088,71",,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,,"216.541,84",,,,,,,,-,,,,,,"216.541,84",,,,,,,,"2.052.676,89",,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,,"1.118.799,52",,,,,,,,"2.777.533,23",,,,,,"3.896.371,38",,,,,,,,"36.510.215,78",,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,,"186.632,53",,,,,,,,"36.246,46",,,,,,"222.881,05",,,,,,,,"2.857.714,54",,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,,"146.689,63",,,,,,,,-,,,,,,"146.689,63",,,,,,,,"1.390.523,02",,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,,"202.571,40",,,,,,,,-,,,,,,"202.571,40",,,,,,,,"1.920.246,11",,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,,"209.556,62",,,,,,,,-,,,,,,"209.556,62",,,,,,,,"1.986.461,48",,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,,"202.571,40",,,,,,,,-,,,,,,"202.571,40",,,,,,,,"1.920.246,11",,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,,-,,,,,,,,"6.041,08",,,,,,"6.041,42",,,,,,,,"177.514,23",,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,,"1.118.799,52",,,,,,,,"299.901,77",,,,,,"1.418.704,21",,,,,,,,"12.263.029,70",,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,,"139.704,41",,,,,,,,-,,,,,,"139.704,41",,,,,,,,"1.324.307,65",,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,,"167.645,30",,,,,,,,-,,,,,,"167.645,29",,,,,,,,"1.589.169,18",,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,,"223.527,06",,,,,,,,-,,,,,,"223.527,06",,,,,,,,"2.118.892,25",,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,,"139.704,41",,,,,,,,-,,,,,,"139.704,41",,,,,,,,"1.324.307,65",,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,,"216.541,84",,,,,,,,-,,,,,,"216.541,84",,,,,,,,"2.052.676,89",,,,,,,
SILVA JARDIM-RJ,,,,,RJ,,,,,"356.305,58",,,,,,,,-,,,,,,"356.305,57",,,,,,,,"3.377.546,90",,,,,,,
SUMIDOURO-RJ,,,,,RJ,,,,,"153.674,86",,,,,,,,-,,,,,,"153.674,85",,,,,,,,"1.456.738,41",,,,,,,
TERESOPOLIS-RJ,,,,,RJ,,,,,"265.438,39",,,,,,,,-,,,,,,"265.438,38",,,,,,,,"2.516.184,56",,,,,,,
TRAJANO DE MORAIS-RJ,,,,,RJ,,,,,"146.689,63",,,,,,,,-,,,,,,"146.689,63",,,,,,,,"1.390.523,02",,,,,,,
VARRE-SAI-RJ,,,,,RJ,,,,,"139.704,41",,,,,,,,-,,,,,,"139.704,41",,,,,,,,"1.324.307,65",,,,,,,
VOLTA REDONDA-RJ,,,,,RJ,,,,,"164.757,60",,,,,,,,-,,,,,,"164.757,60",,,,,,,,"1.572.714,93",,,,,,,
ACARI-RN,,,,,RN,,,,,"1.978,80",,,,,,,,-,,,,,,"1.978,79",,,,,,,,"19.444,73",,,,,,,
ACU-RN,,,,,RN,,,,,"120.936,01",,,,,,,,"44.718,55",,,,,,"165.654,54",,,,,,,,"1.758.010,70",,,,,,,
AFONSO BEZERRA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGUA NOVA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
ALEXANDRIA-RN,,,,,RN,,,,,"2.073,02",,,,,,,,-,,,,,,"2.073,02",,,,,,,,"20.370,68",,,,,,,
ALMINO AFONSO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
ALTO DO RODRIGUES-RN,,,,,RN,,,,,"129.825,41",,,,,,,,"45.933,77",,,,,,"175.759,16",,,,,,,,"2.253.148,83",,,,,,,
ANTONIO MARTINS-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
APODI-RN,,,,,RN,,,,,"154.021,47",,,,,,,,"97.066,97",,,,,,"251.088,43",,,,,,,,"2.371.069,16",,,,,,,
AREIA BRANCA-RN,,,,,RN,,,,,"301.977,15",,,,,,,,"220.412,87",,,,,,"522.390,50",,,,,,,,"5.907.219,71",,,,,,,
AUGUSTO SEVERO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
BARAUNA-RN,,,,,RN,,,,,"2.261,48",,,,,,,,-,,,,,,"2.261,48",,,,,,,,"22.222,55",,,,,,,
CAICO-RN,,,,,RN,,,,,"3.015,31",,,,,,,,-,,,,,,"3.015,30",,,,,,,,"29.630,09",,,,,,,
CARAUBAS-RN,,,,,RN,,,,,"40.959,22",,,,,,,,"12.425,96",,,,,,"53.385,17",,,,,,,,"578.903,53",,,,,,,
CARNAUBA DOS DANTAS-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
CARNAUBAIS-RN,,,,,RN,,,,,"77.558,91",,,,,,,,"25.049,75",,,,,,"102.608,64",,,,,,,,"1.086.795,00",,,,,,,
CERRO CORA-RN,,,,,RN,,,,,"1.978,80",,,,,,,,-,,,,,,"1.978,79",,,,,,,,"19.444,73",,,,,,,
CORONEL JOAO PESSOA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
CRUZETA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
CURRAIS NOVOS-RN,,,,,RN,,,,,"2.921,08",,,,,,,,-,,,,,,"2.921,07",,,,,,,,"28.704,14",,,,,,,
DOUTOR SEVERIANO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
ENCANTO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
EQUADOR-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
FELIPE GUERRA-RN,,,,,RN,,,,,"76.174,85",,,,,,,,"35.723,25",,,,,,"111.898,07",,,,,,,,"1.044.329,06",,,,,,,
FLORANIA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
FRANCISCO DANTAS-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
FRUTUOSO GOMES-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
GALINHOS-RN,,,,,RN,,,,,"1.884,57",,,,,,,,"86,00",,,,,,"1.970,55",,,,,,,,"19.390,68",,,,,,,
GOVERNADOR DIX-SEPT ROSADO-RN,,,,,RN,,,,,"83.709,64",,,,,,,,"44.910,70",,,,,,"128.620,32",,,,,,,,"1.159.340,49",,,,,,,
GROSSOS-RN,,,,,RN,,,,,"37.960,56",,,,,,,,"50.877,72",,,,,,"88.838,90",,,,,,,,"813.167,07",,,,,,,
GUAMARE-RN,,,,,RN,,,,,"228.663,53",,,,,,,,"361.640,85",,,,,,"590.308,70",,,,,,,,"7.346.876,95",,,,,,,
IPANGUACU-RN,,,,,RN,,,,,"1.978,80",,,,,,,,-,,,,,,"1.978,79",,,,,,,,"19.444,73",,,,,,,
IPUEIRA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
ITAJA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
ITAU-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
JANDAIRA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
JANDUIS-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
JARDIM DE PIRANHAS-RN,,,,,RN,,,,,"1.978,80",,,,,,,,-,,,,,,"1.978,79",,,,,,,,"19.444,73",,,,,,,
JARDIM DO SERIDO-RN,,,,,RN,,,,,"1.978,80",,,,,,,,-,,,,,,"1.978,79",,,,,,,,"19.444,73",,,,,,,
JOAO DIAS-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
JOSE DA PENHA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
JUCURUTU-RN,,,,,RN,,,,,"2.261,48",,,,,,,,-,,,,,,"2.261,48",,,,,,,,"22.222,55",,,,,,,
LAGOA NOVA-RN,,,,,RN,,,,,"1.978,80",,,,,,,,-,,,,,,"1.978,79",,,,,,,,"19.444,73",,,,,,,
LUCRECIA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
LUIS GOMES-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
MACAU-RN,,,,,RN,,,,,"357.265,75",,,,,,,,"159.582,78",,,,,,"516.849,68",,,,,,,,"5.037.288,75",,,,,,,
MAJOR SALES-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
MARCELINO VIEIRA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
MARTINS-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
MESSIAS TARGINO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
MOSSORO-RN,,,,,RN,,,,,"255.920,40",,,,,,,,"172.626,84",,,,,,"428.547,22",,,,,,,,"4.995.826,74",,,,,,,
OLHO D'AGUA DO BORGES-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
OURO BRANCO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
PARANA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARAU-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
PARELHAS-RN,,,,,RN,,,,,"2.355,71",,,,,,,,-,,,,,,"2.355,70",,,,,,,,"23.148,49",,,,,,,
PATU-RN,,,,,RN,,,,,"1.978,80",,,,,,,,-,,,,,,"1.978,79",,,,,,,,"19.444,73",,,,,,,
PAU DOS FERROS-RN,,,,,RN,,,,,"2.449,94",,,,,,,,-,,,,,,"2.449,93",,,,,,,,"24.074,44",,,,,,,
PEDRO AVELINO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
PENDENCIAS-RN,,,,,RN,,,,,"90.042,47",,,,,,,,"39.784,77",,,,,,"129.827,22",,,,,,,,"1.371.724,32",,,,,,,
PILOES-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
PORTALEGRE-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
PORTO DO MANGUE-RN,,,,,RN,,,,,"60.182,50",,,,,,,,"58.889,85",,,,,,"119.073,05",,,,,,,,"1.108.589,82",,,,,,,
RAFAEL FERNANDES-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
RAFAEL GODEIRO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
RIACHO DA CRUZ-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
RIACHO DE SANTANA-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
RODOLFO FERNANDES-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SANTANA DO SERIDO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SAO FERNANDO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SAO FRANCISCO DO OESTE-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SAO JOAO DO SABUGI-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SAO JOSE DO SERIDO-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SAO MIGUEL-RN,,,,,RN,,,,,"1.355,69",,,,,,,,-,,,,,,"1.355,68",,,,,,,,"55.998,02",,,,,,,
SAO RAFAEL-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SAO VICENTE-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SERRA DO MEL-RN,,,,,RN,,,,,"41.422,81",,,,,,,,"13.269,50",,,,,,"54.692,29",,,,,,,,"521.886,67",,,,,,,
SERRA NEGRA DO NORTE-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SERRINHA DOS PINTOS-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
SEVERIANO MELO-RN,,,,,RN,,,,,"1.978,80",,,,,,,,-,,,,,,"1.978,79",,,,,,,,"19.444,73",,,,,,,
TABOLEIRO GRANDE-RN,,,,,RN,,,,,"1.884,57",,,,,,,,-,,,,,,"1.884,56",,,,,,,,"18.518,79",,,,,,,
