PARIPIRANGA-BA,,,,,BA,,,,"96,54",,,,,-,,,,,,,"96,54",,,,,,"887,87",,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"132,30",,,,,-,,,,,,,"132,30",,,,,,"1.216,72",,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"78,66",,,,,-,,,,,,,"78,66",,,,,,"723,43",,,,,,,,,
PEDRAO-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"85,81",,,,,-,,,,,,,"85,81",,,,,,"789,19",,,,,,,,,
PINTADAS-BA,,,,,BA,,,,"75,09",,,,,-,,,,,,,"75,09",,,,,,"690,55",,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,"89,39",,,,,-,,,,,,,"89,39",,,,,,"822,10",,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
PLANALTO-BA,,,,,BA,,,,"92,97",,,,,-,,,,,,,"92,97",,,,,,"854,97",,,,,,,,,
POCOES-BA,,,,,BA,,,,"110,85",,,,,-,,,,,,,"110,85",,,,,,"1.019,40",,,,,,,,,
POJUCA-BA,,,,,BA,,,,"756.608,32",,,,,"620.625,91",,,,,,,"1.377.234,23",,,,,,"13.593.039,72",,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"96,54",,,,,-,,,,,,,"96,54",,,,,,"887,87",,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"96,54",,,,,-,,,,,,,"96,54",,,,,,"887,87",,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"92,97",,,,,-,,,,,,,"92,97",,,,,,"854,97",,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"75,09",,,,,-,,,,,,,"75,09",,,,,,"690,55",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"100,12",,,,,-,,,,,,,"100,12",,,,,,"920,75",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"78,66",,,,,-,,,,,,,"78,66",,,,,,"723,43",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"110,85",,,,,-,,,,,,,"110,85",,,,,,"1.019,40",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"82,24",,,,,-,,,,,,,"82,24",,,,,,"756,32",,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"103,69",,,,,-,,,,,,,"103,69",,,,,,"953,62",,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"100,12",,,,,-,,,,,,,"100,12",,,,,,"920,75",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"2.078,04",,,,,"208.812,44",,,,,,,"210.890,48",,,,,,"1.711.016,84",,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"3.958,17",,,,,"208.812,44",,,,,,,"212.770,61",,,,,,"1.728.307,81",,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"85,81",,,,,-,,,,,,,"85,81",,,,,,"789,19",,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"85,81",,,,,-,,,,,,,"85,81",,,,,,"789,19",,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"75,09",,,,,-,,,,,,,"75,09",,,,,,"690,55",,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,"100,12",,,,,-,,,,,,,"100,12",,,,,,"920,75",,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"3.265,49",,,,,"208.812,44",,,,,,,"212.077,93",,,,,,"1.721.937,46",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"125,15",,,,,-,,,,,,,"125,15",,,,,,"1.150,94",,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"110,85",,,,,-,,,,,,,"110,85",,,,,,"1.019,40",,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,"92,97",,,,,-,,,,,,,"92,97",,,,,,"854,97",,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,"78,66",,,,,-,,,,,,,"78,66",,,,,,"723,43",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,"1.368.587,54",,,,,"234.443,79",,,,,,,"1.603.031,33",,,,,,"14.007.756,66",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"96,54",,,,,-,,,,,,,"96,54",,,,,,"887,87",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,"75,09",,,,,-,,,,,,,"75,09",,,,,,"690,55",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"287.616,36",,,,,"167.794,40",,,,,,,"455.410,76",,,,,,"4.789.486,35",,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"85,81",,,,,-,,,,,,,"85,81",,,,,,"789,19",,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"53.911,67",,,,,"27.451,19",,,,,,,"81.362,86",,,,,,"778.982,39",,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"2.078,04",,,,,"208.812,44",,,,,,,"210.890,48",,,,,,"1.711.016,84",,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"85,81",,,,,-,,,,,,,"85,81",,,,,,"789,19",,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"121,57",,,,,-,,,,,,,"121,57",,,,,,"1.118,06",,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"78,66",,,,,-,,,,,,,"78,66",,,,,,"723,43",,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"94.545,65",,,,,"4.469,10",,,,,,,"99.014,75",,,,,,"909.024,97",,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"85,81",,,,,-,,,,,,,"85,81",,,,,,"789,19",,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"85,81",,,,,-,,,,,,,"85,81",,,,,,"789,19",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"92,97",,,,,-,,,,,,,"92,97",,,,,,"854,97",,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"78,66",,,,,-,,,,,,,"78,66",,,,,,"1.451,04",,,,,,,,,
TUCANO-BA,,,,,BA,,,,"114,42",,,,,-,,,,,,,"114,42",,,,,,"1.052,28",,,,,,,,,
UAUA-BA,,,,,BA,,,,"96,54",,,,,-,,,,,,,"96,54",,,,,,"887,87",,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"92,97",,,,,-,,,,,,,"92,97",,,,,,"854,97",,,,,,,,,
VALENTE-BA,,,,,BA,,,,"89,39",,,,,-,,,,,,,"89,39",,,,,,"822,10",,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"78,66",,,,,-,,,,,,,"78,66",,,,,,"723,43",,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"82,24",,,,,-,,,,,,,"82,24",,,,,,"756,32",,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"71,51",,,,,-,,,,,,,"71,51",,,,,,"657,66",,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"100,12",,,,,-,,,,,,,"100,12",,,,,,"920,75",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"143,03",,,,,-,,,,,,,"143,03",,,,,,"1.315,37",,,,,,,,,
BAHIA TOTAL,,,,,,,,,"6.218.607,96",,,,,"4.480.733,06",,,,,,,"10.699.341,02",,,,,,"95.880.585,82",,,,,,,,,
ACARAU-CE,,,,,CE,,,,"3.172,30",,,,,-,,,,,,,"3.172,30",,,,,,"30.984,15",,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"66.217,85",,,,,"93.502,93",,,,,,,"159.720,78",,,,,,"1.475.698,17",,,,,,,,,
APUIARES-CE,,,,,CE,,,,"2.180,95",,,,,-,,,,,,,"2.180,95",,,,,,"21.301,59",,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,-,,,,,"6.294,34",,,,,,,"6.294,34",,,,,,"67.516,73",,,,,,,,,
ARACATI-CE,,,,,CE,,,,"760.452,56",,,,,"16.550,76",,,,,,,"777.003,32",,,,,,"6.916.391,43",,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"2.180,95",,,,,-,,,,,,,"2.180,95",,,,,,"21.301,59",,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"2.775,76",,,,,-,,,,,,,"2.775,76",,,,,,"27.111,13",,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"3.172,30",,,,,-,,,,,,,"3.172,30",,,,,,"30.984,15",,,,,,,,,
CANINDE-CE,,,,,CE,,,,"3.370,57",,,,,-,,,,,,,"3.370,57",,,,,,"32.920,67",,,,,,,,,
CARIDADE-CE,,,,,CE,,,,"2.280,09",,,,,-,,,,,,,"2.280,09",,,,,,"22.269,87",,,,,,,,,
CARIRE-CE,,,,,CE,,,,"2.478,36",,,,,-,,,,,,,"2.478,36",,,,,,"24.206,37",,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,"2.280,09",,,,,-,,,,,,,"2.280,09",,,,,,"22.269,87",,,,,,,,,
CATUNDA-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
CAUCAIA-CE,,,,,CE,,,,-,,,,,"6.294,34",,,,,,,"6.294,34",,,,,,"67.516,73",,,,,,,,,
CHAVAL-CE,,,,,CE,,,,"2.180,95",,,,,-,,,,,,,"2.180,95",,,,,,"21.301,59",,,,,,,,,
COREAU-CE,,,,,CE,,,,"2.478,36",,,,,-,,,,,,,"2.478,36",,,,,,"24.206,37",,,,,,,,,
CRATEUS-CE,,,,,CE,,,,"3.370,57",,,,,-,,,,,,,"3.370,57",,,,,,"32.920,67",,,,,,,,,
CROATA-CE,,,,,CE,,,,"2.379,22",,,,,-,,,,,,,"2.379,22",,,,,,"23.238,11",,,,,,,,,
CRUZ-CE,,,,,CE,,,,"2.478,36",,,,,-,,,,,,,"2.478,36",,,,,,"24.206,37",,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,"2.379,22",,,,,-,,,,,,,"2.379,22",,,,,,"23.238,11",,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,"145.153,87",,,,,"8.392,46",,,,,,,"153.546,33",,,,,,"2.436.603,50",,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRACA-CE,,,,,CE,,,,"2.280,09",,,,,-,,,,,,,"2.280,09",,,,,,"22.269,87",,,,,,,,,
GRANJA-CE,,,,,CE,,,,"3.172,30",,,,,-,,,,,,,"3.172,30",,,,,,"30.984,15",,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,"2.874,89",,,,,-,,,,,,,"2.874,89",,,,,,"28.079,37",,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,"2.379,22",,,,,-,,,,,,,"2.379,22",,,,,,"23.238,11",,,,,,,,,
HORIZONTE-CE,,,,,CE,,,,"638.581,57",,,,,-,,,,,,,"638.581,57",,,,,,"638.581,57",,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,"2.577,49",,,,,-,,,,,,,"2.577,49",,,,,,"25.174,61",,,,,,,,,
ICAPUI-CE,,,,,CE,,,,"101.562,34",,,,,"15.884,28",,,,,,,"117.446,62",,,,,,"1.081.152,79",,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,"2.676,62",,,,,-,,,,,,,"2.676,62",,,,,,"26.142,88",,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
IPU-CE,,,,,CE,,,,"2.974,03",,,,,-,,,,,,,"2.974,03",,,,,,"29.047,65",,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,"2.974,03",,,,,-,,,,,,,"2.974,03",,,,,,"29.047,65",,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,"2.478,36",,,,,-,,,,,,,"2.478,36",,,,,,"24.206,37",,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,"3.073,16",,,,,-,,,,,,,"3.073,16",,,,,,"30.015,89",,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,"82.201,48",,,,,"64.714,23",,,,,,,"146.915,71",,,,,,"1.509.641,75",,,,,,,,,
ITAREMA-CE,,,,,CE,,,,"63.934,48",,,,,"57.276,29",,,,,,,"121.210,77",,,,,,"1.193.488,25",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,"2.180,95",,,,,-,,,,,,,"2.180,95",,,,,,"21.301,59",,,,,,,,,
MARCO-CE,,,,,CE,,,,"2.577,49",,,,,-,,,,,,,"2.577,49",,,,,,"25.174,61",,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
MASSAPE-CE,,,,,CE,,,,"2.775,76",,,,,-,,,,,,,"2.775,76",,,,,,"27.111,13",,,,,,,,,
MERUOCA-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,"2.379,22",,,,,-,,,,,,,"2.379,22",,,,,,"23.238,11",,,,,,,,,
MORAUJO-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,"2.379,22",,,,,-,,,,,,,"2.379,22",,,,,,"23.238,11",,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,"2.180,95",,,,,-,,,,,,,"2.180,95",,,,,,"21.301,59",,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,"2.775,76",,,,,-,,,,,,,"2.775,76",,,,,,"27.111,13",,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,"2.676,62",,,,,-,,,,,,,"2.676,62",,,,,,"26.142,88",,,,,,,,,
PACUJA-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
PARACURU-CE,,,,,CE,,,,"61.651,11",,,,,"113.902,91",,,,,,,"175.554,02",,,,,,"1.636.247,66",,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,"2.676,62",,,,,"4.206,93",,,,,,,"6.883,55",,,,,,"68.089,55",,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,"2.874,89",,,,,-,,,,,,,"2.874,89",,,,,,"28.079,37",,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
PORANGA-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,"2.478,36",,,,,-,,,,,,,"2.478,36",,,,,,"24.206,37",,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,"2.577,49",,,,,-,,,,,,,"2.577,49",,,,,,"25.174,61",,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,"3.073,16",,,,,-,,,,,,,"3.073,16",,,,,,"30.015,89",,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"2.676,62",,,,,-,,,,,,,"2.676,62",,,,,,"26.142,88",,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,"2.974,03",,,,,-,,,,,,,"2.974,03",,,,,,"29.047,65",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,"2.874,89",,,,,-,,,,,,,"2.874,89",,,,,,"28.079,37",,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"1.982,68",,,,,-,,,,,,,"1.982,68",,,,,,"19.365,07",,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"3.965,37",,,,,-,,,,,,,"3.965,37",,,,,,"38.730,21",,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"2.676,62",,,,,-,,,,,,,"2.676,62",,,,,,"26.142,88",,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"2.180,95",,,,,-,,,,,,,"2.180,95",,,,,,"21.301,59",,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"3.271,43",,,,,-,,,,,,,"3.271,43",,,,,,"31.952,40",,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"70.784,60",,,,,"97.383,62",,,,,,,"168.168,22",,,,,,"1.720.065,52",,,,,,,,,
TURURU-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"2.676,62",,,,,-,,,,,,,"2.676,62",,,,,,"26.142,88",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"2.379,22",,,,,-,,,,,,,"2.379,22",,,,,,"23.238,11",,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"2.379,22",,,,,-,,,,,,,"2.379,22",,,,,,"23.238,11",,,,,,,,,
URUOCA-CE,,,,,CE,,,,"2.081,82",,,,,-,,,,,,,"2.081,82",,,,,,"20.333,34",,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"2.379,22",,,,,-,,,,,,,"2.379,22",,,,,,"23.238,11",,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"3.073,16",,,,,-,,,,,,,"3.073,16",,,,,,"30.015,89",,,,,,,,,
CEARA TOTAL,,,,,,,,,"2.162.934,26",,,,,"484.403,09",,,,,,,"2.647.337,35",,,,,,"20.468.645,31",,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"33.863,49",,,,,-,,,,,,,"33.863,49",,,,,,"157.069,41",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"25.689,54",,,,,-,,,,,,,"25.689,54",,,,,,"119.156,10",,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"32.695,78",,,,,-,,,,,,,"32.695,78",,,,,,"151.653,24",,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"25.689,54",,,,,-,,,,,,,"25.689,54",,,,,,"119.156,10",,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"255.739,97",,,,,-,,,,,,,"255.739,97",,,,,,"1.213.234,58",,,,,,,,,
APIACA-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
ARACRUZ-ES,,,,,ES,,,,"255.739,97",,,,,"1.916.958,95",,,,,,,"2.172.698,92",,,,,,"10.207.405,68",,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"31.528,07",,,,,-,,,,,,,"31.528,07",,,,,,"146.237,04",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"35.031,20",,,,,-,,,,,,,"35.031,20",,,,,,"162.485,61",,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"25.689,54",,,,,-,,,,,,,"25.689,54",,,,,,"119.156,10",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"24.521,84",,,,,-,,,,,,,"24.521,84",,,,,,"113.739,92",,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"46.708,26",,,,,-,,,,,,,"46.708,26",,,,,,"216.647,49",,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"46.708,26",,,,,-,,,,,,,"46.708,26",,,,,,"216.647,49",,,,,,,,,
CASTELO-ES,,,,,ES,,,,"33.863,49",,,,,-,,,,,,,"33.863,49",,,,,,"157.069,41",,,,,,,,,
COLATINA-ES,,,,,ES,,,,"43.205,15",,,,,-,,,,,,,"43.205,15",,,,,,"200.398,93",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"133.699,28",,,,,"29.434,19",,,,,,,"163.133,47",,,,,,"1.169.094,10",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"24.521,84",,,,,-,,,,,,,"24.521,84",,,,,,"113.739,92",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"32.695,78",,,,,-,,,,,,,"32.695,78",,,,,,"151.653,24",,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"30.360,37",,,,,-,,,,,,,"30.360,37",,,,,,"140.820,84",,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"25.689,54",,,,,"533.528,78",,,,,,,"559.218,32",,,,,,"2.481.592,32",,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
GUACUI-ES,,,,,ES,,,,"31.528,07",,,,,-,,,,,,,"31.528,07",,,,,,"146.237,04",,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"42.037,43",,,,,-,,,,,,,"42.037,43",,,,,,"194.982,73",,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"29.192,67",,,,,-,,,,,,,"29.192,67",,,,,,"135.404,67",,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"24.521,84",,,,,-,,,,,,,"24.521,84",,,,,,"113.739,92",,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
ICONHA-ES,,,,,ES,,,,"24.521,84",,,,,-,,,,,,,"24.521,84",,,,,,"113.739,92",,,,,,,,,
IRUPI-ES,,,,,ES,,,,"24.521,84",,,,,-,,,,,,,"24.521,84",,,,,,"113.739,92",,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"26.857,25",,,,,-,,,,,,,"26.857,25",,,,,,"124.572,31",,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"286.428,76",,,,,-,,,,,,,"286.428,76",,,,,,"1.895.716,19",,,,,,,,,
ITARANA-ES,,,,,ES,,,,"24.521,84",,,,,-,,,,,,,"24.521,84",,,,,,"113.739,92",,,,,,,,,
IUNA-ES,,,,,ES,,,,"31.528,07",,,,,-,,,,,,,"31.528,07",,,,,,"146.237,04",,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"524.872,90",,,,,"228.979,69",,,,,,,"753.852,59",,,,,,"6.132.474,59",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"24.521,84",,,,,-,,,,,,,"24.521,84",,,,,,"113.739,92",,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"26.857,25",,,,,-,,,,,,,"26.857,25",,,,,,"124.572,31",,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"24.521,84",,,,,-,,,,,,,"24.521,84",,,,,,"113.739,92",,,,,,,,,
LINHARES-ES,,,,,ES,,,,"1.915.908,01",,,,,"427.893,57",,,,,,,"2.343.801,58",,,,,,"17.611.453,92",,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"25.689,54",,,,,-,,,,,,,"25.689,54",,,,,,"119.156,10",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"32.695,78",,,,,-,,,,,,,"32.695,78",,,,,,"228.294,88",,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"25.689,54",,,,,-,,,,,,,"25.689,54",,,,,,"119.156,10",,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,"31.528,07",,,,,-,,,,,,,"31.528,07",,,,,,"146.237,04",,,,,,,,,
MONTANHA-ES,,,,,ES,,,,"28.024,95",,,,,-,,,,,,,"28.024,95",,,,,,"129.988,48",,,,,,,,,
MUCURICI-ES,,,,,ES,,,,"23.354,12",,,,,-,,,,,,,"23.354,12",,,,,,"108.323,71",,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,"29.192,67",,,,,-,,,,,,,"29.192,67",,,,,,"135.404,67",,,,,,,,,
MUQUI-ES,,,,,ES,,,,"25.689,54",,,,,-,,,,,,,"25.689,54",,,,,,"119.156,10",,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,"36.198,90",,,,,-,,,,,,,"36.198,90",,,,,,"167.901,79",,,,,,,,,
PANCAS-ES,,,,,ES,,,,"30.360,37",,,,,-,,,,,,,"30.360,37",,,,,,"140.820,84",,,,,,,,,
