IBIRATAIA-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
ICHU-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
IGUAI-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
ILHEUS-BA,,,,,,,,,BA,,,"2.271,95",,,,,,,-,,,,,,,"2.271,95",,,,,,,,,,"7.161,20",,,,,,,,,,
INHAMBUPE-BA,,,,,,,,,BA,,,"2.412,71",,,,,,,"361,46",,,,,,,"2.774,17",,,,,,,,,,"9.042,72",,,,,,,,,,
IPECAETA-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
IPIAU-BA,,,,,,,,,BA,,,"1.760,76",,,,,,,-,,,,,,,"1.760,76",,,,,,,,,,"5.549,92",,,,,,,,,,
IPIRA-BA,,,,,,,,,BA,,,"1.874,36",,,,,,,-,,,,,,,"1.874,36",,,,,,,,,,"5.907,98",,,,,,,,,,
IRAJUBA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
IRARA-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
ITABELA-BA,,,,,,,,,BA,,,"1.590,37",,,,,,,-,,,,,,,"1.590,37",,,,,,,,,,"5.012,84",,,,,,,,,,
ITABERABA-BA,,,,,,,,,BA,,,"1.874,36",,,,,,,-,,,,,,,"1.874,36",,,,,,,,,,"5.907,98",,,,,,,,,,
ITABUNA-BA,,,,,,,,,BA,,,"247.273,30",,,,,,,"462,88",,,,,,,"247.736,18",,,,,,,,,,"818.812,97",,,,,,,,,,
ITACARE-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
ITAGI-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
ITAGIBA-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,,"1.874,36",,,,,,,-,,,,,,,"1.874,36",,,,,,,,,,"5.907,98",,,,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,,"43.859,64",,,,,,,"8.977,97",,,,,,,"52.837,61",,,,,,,,,,"201.671,08",,,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,,"76.257,74",,,,,,,"90.429,45",,,,,,,"166.687,19",,,,,,,,,,"956.358,93",,,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,,"1.931,16",,,,,,,-,,,,,,,"1.931,16",,,,,,,,,,"6.087,02",,,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,,"1.647,17",,,,,,,-,,,,,,,"1.647,17",,,,,,,,,,"5.191,87",,,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,,"1.703,96",,,,,,,-,,,,,,,"1.703,96",,,,,,,,,,"5.370,89",,,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,,"1.987,96",,,,,,,-,,,,,,,"1.987,96",,,,,,,,,,"6.266,05",,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,,"1.817,56",,,,,,,-,,,,,,,"1.817,56",,,,,,,,,,"5.728,95",,,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,,"61.210,38",,,,,,,-,,,,,,,"61.210,38",,,,,,,,,,"192.935,15",,,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,,"2.271,95",,,,,,,-,,,,,,,"2.271,95",,,,,,,,,,"7.161,20",,,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,,"1.703,96",,,,,,,-,,,,,,,"1.703,96",,,,,,,,,,"5.370,89",,,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
LAJE-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,,"2.271,95",,,,,,,-,,,,,,,"2.271,95",,,,,,,,,,"7.161,20",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,,"1.363,17",,,,,,,-,,,,,,,"1.363,17",,,,,,,,,,"4.296,71",,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,,"1.082.600,29",,,,,,,"417.542,52",,,,,,,"1.500.142,81",,,,,,,,,,"7.139.371,80",,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,,"52.892,59",,,,,,,-,,,,,,,"52.892,59",,,,,,,,,,"166.717,48",,,,,,,,,,
MARAU-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,,"120.656,98",,,,,,,"65.467,21",,,,,,,"186.124,19",,,,,,,,,,"771.204,74",,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,,"1.817,56",,,,,,,-,,,,,,,"1.817,56",,,,,,,,,,"5.728,95",,,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,,"246.705,31",,,,,,,"8.843,80",,,,,,,"255.549,11",,,,,,,,,,"837.511,75",,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,,"1.590,37",,,,,,,-,,,,,,,"1.590,37",,,,,,,,,,"5.012,84",,,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,,"1.363,17",,,,,,,-,,,,,,,"1.363,17",,,,,,,,,,"4.296,71",,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,,"1.703,96",,,,,,,-,,,,,,,"1.703,96",,,,,,,,,,"5.370,89",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,,"1.363,17",,,,,,,-,,,,,,,"1.363,17",,,,,,,,,,"4.296,71",,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,,"2.101,56",,,,,,,-,,,,,,,"2.101,56",,,,,,,,,,"6.624,12",,,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,,"1.363,17",,,,,,,-,,,,,,,"1.363,17",,,,,,,,,,"4.296,71",,,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
POCOES-BA,,,,,,,,,BA,,,"1.760,76",,,,,,,-,,,,,,,"1.760,76",,,,,,,,,,"5.549,92",,,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,,"360.977,33",,,,,,,"361.777,85",,,,,,,"722.755,18",,,,,,,,,,"2.750.820,14",,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,,"2.158,36",,,,,,,-,,,,,,,"2.158,36",,,,,,,,,,"6.803,15",,,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
PRADO-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.647,17",,,,,,,-,,,,,,,"1.647,17",,,,,,,,,,"5.191,87",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,,"1.760,76",,,,,,,-,,,,,,,"1.760,76",,,,,,,,,,"5.549,92",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,,"1.703,96",,,,,,,-,,,,,,,"1.703,96",,,,,,,,,,"5.370,89",,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,,"1.590,37",,,,,,,-,,,,,,,"1.590,37",,,,,,,,,,"5.012,84",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,,"37.536,68",,,,,,,"90.160,25",,,,,,,"127.696,93",,,,,,,,,,"811.590,71",,,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,,"68.248,51",,,,,,,"90.160,25",,,,,,,"158.408,76",,,,,,,,,,"908.394,41",,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,,"1.647,17",,,,,,,-,,,,,,,"1.647,17",,,,,,,,,,"5.191,87",,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,,"56.305,02",,,,,,,"90.160,25",,,,,,,"146.465,27",,,,,,,,,,"870.748,53",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,,"2.044,76",,,,,,,-,,,,,,,"2.044,76",,,,,,,,,,"6.445,09",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,,"1.760,76",,,,,,,-,,,,,,,"1.760,76",,,,,,,,,,"5.549,92",,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,,"1.381.171,32",,,,,,,"590.333,63",,,,,,,"1.971.504,95",,,,,,,,,,"7.617.563,25",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,,"1.647,17",,,,,,,-,,,,,,,"1.647,17",,,,,,,,,,"5.191,87",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,,"1.192,77",,,,,,,-,,,,,,,"1.192,77",,,,,,,,,,"3.759,62",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,,"289.945,58",,,,,,,"193.716,47",,,,,,,"483.662,05",,,,,,,,,,"1.816.957,43",,,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,,"1.363,17",,,,,,,-,,,,,,,"1.363,17",,,,,,,,,,"4.296,71",,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,,"34.024,96",,,,,,,"979,73",,,,,,,"35.004,69",,,,,,,,,,"134.073,70",,,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,,"35.830,47",,,,,,,"90.160,25",,,,,,,"125.990,72",,,,,,,,,,"806.212,73",,,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,,"1.987,96",,,,,,,-,,,,,,,"1.987,96",,,,,,,,,,"6.266,05",,,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,,"280.796,37",,,,,,,"14.580,43",,,,,,,"295.376,80",,,,,,,,,,"1.006.740,05",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,,"1.363,17",,,,,,,-,,,,,,,"1.363,17",,,,,,,,,,"4.296,71",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,,"2.215,16",,,,,,,-,,,,,,,"2.215,16",,,,,,,,,,"6.982,18",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,,"34.382,67",,,,,,,"1.540,89",,,,,,,"35.923,56",,,,,,,,,,"139.024,01",,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,,"1.306,37",,,,,,,-,,,,,,,"1.306,37",,,,,,,,,,"4.117,68",,,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,,"1.817,56",,,,,,,-,,,,,,,"1.817,56",,,,,,,,,,"5.728,95",,,,,,,,,,
UAUA-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,,"1.476,77",,,,,,,-,,,,,,,"1.476,77",,,,,,,,,,"4.654,78",,,,,,,,,,
UBATA-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
UNA-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,,"1.419,97",,,,,,,-,,,,,,,"1.419,97",,,,,,,,,,"4.475,74",,,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,,"61.210,38",,,,,,,-,,,,,,,"61.210,38",,,,,,,,,,"192.935,15",,,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,,"1.533,57",,,,,,,-,,,,,,,"1.533,57",,,,,,,,,,"4.833,81",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,,"1.249,57",,,,,,,-,,,,,,,"1.249,57",,,,,,,,,,"3.938,65",,,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,,"35.704,19",,,,,,,"339,86",,,,,,,"36.044,05",,,,,,,,,,"131.199,04",,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,,"1.135,97",,,,,,,-,,,,,,,"1.135,97",,,,,,,,,,"3.580,59",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,,"2.271,95",,,,,,,-,,,,,,,"2.271,95",,,,,,,,,,"7.161,20",,,,,,,,,,
