ITABERABA-BA,,,,,,,,BA,,,"1.380,73",,,,,,,,-,,,,,,"1.380,73",,,,,,"3.163,18",,,,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"1.673,61",,,,,,,,-,,,,,,"1.673,61",,,,,,"3.834,16",,,,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"920,48",,,,,,,,-,,,,,,"920,48",,,,,,"2.108,78",,,,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,"1.422,57",,,,,,,,-,,,,,,"1.422,57",,,,,,"3.259,03",,,,,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,"1.213,36",,,,,,,,-,,,,,,"1.213,36",,,,,,"2.779,76",,,,,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,"56.988,43",,,,,,,,"10.272,97",,,,,,"67.261,40",,,,,,"139.985,33",,,,,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,"36.278,85",,,,,,,,"94.539,26",,,,,,"130.818,11",,,,,,"314.319,86",,,,,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,"1.380,73",,,,,,,,-,,,,,,"1.380,73",,,,,,"3.163,18",,,,,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,"1.171,52",,,,,,,,-,,,,,,"1.171,52",,,,,,"2.683,91",,,,,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,"1.213,36",,,,,,,,-,,,,,,"1.213,36",,,,,,"2.779,76",,,,,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,"1.464,41",,,,,,,,-,,,,,,"1.464,41",,,,,,"3.354,89",,,,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,"1.297,04",,,,,,,,-,,,,,,"1.297,04",,,,,,"2.971,47",,,,,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,"30.008,80",,,,,,,,-,,,,,,"30.008,80",,,,,,"68.748,79",,,,,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,"1.673,61",,,,,,,,-,,,,,,"1.673,61",,,,,,"3.834,16",,,,,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,"1.255,20",,,,,,,,-,,,,,,"1.255,20",,,,,,"2.875,61",,,,,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,"920,48",,,,,,,,-,,,,,,"920,48",,,,,,"2.108,78",,,,,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJE-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,"1.673,61",,,,,,,,-,,,,,,"1.673,61",,,,,,"3.834,16",,,,,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,"665.868,74",,,,,,,,"436.442,06",,,,,,"1.102.310,80",,,,,,"2.495.625,66",,,,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,"1.046,00",,,,,,,,-,,,,,,"1.046,00",,,,,,"2.396,35",,,,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,"1.213,36",,,,,,,,-,,,,,,"1.213,36",,,,,,"2.779,76",,,,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,"30.008,80",,,,,,,,-,,,,,,"30.008,80",,,,,,"68.748,79",,,,,,,,,,,,
MARAU-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,"120.935,47",,,,,,,,"53.690,82",,,,,,"174.626,29",,,,,,"373.217,53",,,,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,"1.338,89",,,,,,,,-,,,,,,"1.338,89",,,,,,"3.067,33",,,,,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,"1.213,36",,,,,,,,-,,,,,,"1.213,36",,,,,,"2.779,76",,,,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,"920,48",,,,,,,,-,,,,,,"920,48",,,,,,"2.108,78",,,,,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,"920,48",,,,,,,,-,,,,,,"920,48",,,,,,"2.108,78",,,,,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,"1.046,00",,,,,,,,-,,,,,,"1.046,00",,,,,,"2.396,35",,,,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,"1.213,36",,,,,,,,-,,,,,,"1.213,36",,,,,,"2.779,76",,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,"1.171,52",,,,,,,,-,,,,,,"1.171,52",,,,,,"2.683,91",,,,,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,"920,48",,,,,,,,-,,,,,,"920,48",,,,,,"2.108,78",,,,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,"1.548,09",,,,,,,,-,,,,,,"1.548,09",,,,,,"3.546,60",,,,,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
POCOES-BA,,,,,,,,BA,,,"1.297,04",,,,,,,,-,,,,,,"1.297,04",,,,,,"2.971,47",,,,,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,"459.642,37",,,,,,,,"370.317,02",,,,,,"829.959,39",,,,,,"1.722.361,11",,,,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,"1.589,93",,,,,,,,-,,,,,,"1.589,93",,,,,,"3.642,46",,,,,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
PRADO-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,"1.213,36",,,,,,,,-,,,,,,"1.213,36",,,,,,"2.779,76",,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,"1.297,04",,,,,,,,-,,,,,,"1.297,04",,,,,,"2.971,47",,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,"1.255,20",,,,,,,,-,,,,,,"1.255,20",,,,,,"2.875,61",,,,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,"1.171,52",,,,,,,,-,,,,,,"1.171,52",,,,,,"2.683,91",,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,"31.437,79",,,,,,,,"94.389,66",,,,,,"125.827,45",,,,,,"302.880,12",,,,,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,"57.159,62",,,,,,,,"94.392,06",,,,,,"151.551,68",,,,,,"361.810,06",,,,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,"1.046,00",,,,,,,,-,,,,,,"1.046,00",,,,,,"2.396,35",,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,"1.213,36",,,,,,,,-,,,,,,"1.213,36",,,,,,"2.779,76",,,,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,"47.156,69",,,,,,,,"94.389,66",,,,,,"141.546,35",,,,,,"338.891,40",,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,"1.506,25",,,,,,,,-,,,,,,"1.506,25",,,,,,"3.450,75",,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,"1.297,04",,,,,,,,-,,,,,,"1.297,04",,,,,,"2.971,47",,,,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,"834.744,96",,,,,,,,"298.730,33",,,,,,"1.133.475,29",,,,,,"2.581.881,24",,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,"1.171,52",,,,,,,,-,,,,,,"1.171,52",,,,,,"2.683,91",,,,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,"878,64",,,,,,,,-,,,,,,"878,64",,,,,,"2.012,92",,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,"255.625,04",,,,,,,,"132.253,60",,,,,,"387.878,64",,,,,,"833.374,71",,,,,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,"63.430,41",,,,,,,,"12.407,11",,,,,,"75.837,52",,,,,,"108.539,11",,,,,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,"30.008,80",,,,,,,,"94.389,66",,,,,,"124.398,46",,,,,,"299.606,38",,,,,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,"1.422,57",,,,,,,,-,,,,,,"1.422,57",,,,,,"3.259,03",,,,,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,"920,48",,,,,,,,-,,,,,,"920,48",,,,,,"2.108,78",,,,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,"1.638,50",,,,,,,,"1,37",,,,,,"1.639,87",,,,,,"3.641,58",,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,"1.046,00",,,,,,,,-,,,,,,"1.046,00",,,,,,"2.396,35",,,,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,"1.004,16",,,,,,,,-,,,,,,"1.004,16",,,,,,"2.300,49",,,,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,"1.589,93",,,,,,,,-,,,,,,"1.589,93",,,,,,"3.642,46",,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,"920,48",,,,,,,,-,,,,,,"920,48",,,,,,"2.108,78",,,,,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,"1.182,15",,,,,,,,"168,78",,,,,,"1.350,93",,,,,,"3.073,71",,,,,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,"1.338,89",,,,,,,,-,,,,,,"1.338,89",,,,,,"3.067,33",,,,,,,,,,,,
UAUA-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
UBATA-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
UNA-BA,,,,,,,,BA,,,"1.129,68",,,,,,,,-,,,,,,"1.129,68",,,,,,"2.588,05",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,"30.008,80",,,,,,,,-,,,,,,"30.008,80",,,,,,"68.748,79",,,,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,"962,32",,,,,,,,-,,,,,,"962,32",,,,,,"2.204,63",,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,"920,48",,,,,,,,-,,,,,,"920,48",,,,,,"2.108,78",,,,,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,"1.679,38",,,,,,,,-,,,,,,"1.679,38",,,,,,"3.313,97",,,,,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,"836,80",,,,,,,,-,,,,,,"836,80",,,,,,"1.917,07",,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,"1.673,61",,,,,,,,-,,,,,,"1.673,61",,,,,,"3.834,16",,,,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,"1.087,84",,,,,,,,-,,,,,,"1.087,84",,,,,,"2.492,20",,,,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"4.759.868,69",,,,,,,,"2.992.713,02",,,,,,"7.752.581,71",,,,,,"17.114.073,82",,,,,,,,,,,,
ACARAU-CE,,,,,,,,CE,,,"1.683,82",,,,,,,,-,,,,,,"1.683,82",,,,,,"3.489,52",,,,,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,,"1.105,01",,,,,,,,-,,,,,,"1.105,01",,,,,,"2.290,00",,,,,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,,"35.963,49",,,,,,,,"42.821,21",,,,,,"78.784,70",,,,,,"161.927,15",,,,,,,,,,,,
APUIARES-CE,,,,,,,,CE,,,"1.157,63",,,,,,,,-,,,,,,"1.157,63",,,,,,"2.399,05",,,,,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,,-,,,,,,,,"8.507,38",,,,,,"8.507,38",,,,,,"13.960,75",,,,,,,,,,,,
ARACATI-CE,,,,,,,,CE,,,"416.944,96",,,,,,,,"12.542,03",,,,,,"429.486,99",,,,,,"916.608,30",,,,,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,,"1.105,01",,,,,,,,-,,,,,,"1.105,01",,,,,,"2.290,00",,,,,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,,"1.210,25",,,,,,,,-,,,,,,"1.210,25",,,,,,"2.508,10",,,,,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,,"1.473,34",,,,,,,,-,,,,,,"1.473,34",,,,,,"3.053,33",,,,,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,,"1.736,44",,,,,,,,-,,,,,,"1.736,44",,,,,,"3.598,57",,,,,,,,,,,,
CANINDE-CE,,,,,,,,CE,,,"1.841,68",,,,,,,,-,,,,,,"1.841,68",,,,,,"3.816,67",,,,,,,,,,,,
CARIDADE-CE,,,,,,,,CE,,,"1.262,87",,,,,,,,-,,,,,,"1.262,87",,,,,,"2.617,14",,,,,,,,,,,,
CARIRE-CE,,,,,,,,CE,,,"1.315,49",,,,,,,,-,,,,,,"1.315,49",,,,,,"2.726,19",,,,,,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,,"1.262,87",,,,,,,,-,,,,,,"1.262,87",,,,,,"2.617,14",,,,,,,,,,,,
CATUNDA-CE,,,,,,,,CE,,,"1.105,01",,,,,,,,-,,,,,,"1.105,01",,,,,,"2.290,00",,,,,,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,,-,,,,,,,,"8.507,38",,,,,,"8.507,38",,,,,,"13.961,99",,,,,,,,,,,,
CHAVAL-CE,,,,,,,,CE,,,"1.157,63",,,,,,,,-,,,,,,"1.157,63",,,,,,"2.399,05",,,,,,,,,,,,
COREAU-CE,,,,,,,,CE,,,"1.368,11",,,,,,,,-,,,,,,"1.368,11",,,,,,"2.835,24",,,,,,,,,,,,
CRATEUS-CE,,,,,,,,CE,,,"1.841,68",,,,,,,,-,,,,,,"1.841,68",,,,,,"3.816,67",,,,,,,,,,,,
CROATA-CE,,,,,,,,CE,,,"1.262,87",,,,,,,,-,,,,,,"1.262,87",,,,,,"2.617,14",,,,,,,,,,,,
