IRAJUBA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
IRARA-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.950,58",,,,,,,-,,,,,,,,"1.950,58",,,,,,,"7.597,91",,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"2.298,90",,,,,,,-,,,,,,,,"2.298,90",,,,,,,"8.954,67",,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"404.517,44",,,,,,,"2.273,82",,,,,,,,"406.791,26",,,,,,,"1.525.474,58",,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,"2.298,90",,,,,,,-,,,,,,,,"2.298,90",,,,,,,"8.954,67",,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,"88.699,48",,,,,,,"20.088,47",,,,,,,,"108.787,95",,,,,,,"466.910,30",,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,"116.143,88",,,,,,,"437.778,70",,,,,,,,"553.922,58",,,,,,,"2.008.716,57",,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,"2.368,56",,,,,,,-,,,,,,,,"2.368,56",,,,,,,"9.226,02",,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,"2.020,25",,,,,,,-,,,,,,,,"2.020,25",,,,,,,"7.869,26",,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,"1.741,59",,,,,,,-,,,,,,,,"1.741,59",,,,,,,"6.783,83",,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,"2.089,91",,,,,,,-,,,,,,,,"2.089,91",,,,,,,"8.140,61",,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,"1.741,59",,,,,,,-,,,,,,,,"1.741,59",,,,,,,"6.783,83",,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,"2.438,23",,,,,,,-,,,,,,,,"2.438,23",,,,,,,"9.497,38",,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,"2.229,24",,,,,,,-,,,,,,,,"2.229,24",,,,,,,"8.683,32",,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,"75.074,37",,,,,,,-,,,,,,,,"75.074,37",,,,,,,"292.429,44",,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,"2.786,55",,,,,,,-,,,,,,,,"2.786,55",,,,,,,"10.854,16",,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,"2.089,91",,,,,,,-,,,,,,,,"2.089,91",,,,,,,"8.140,61",,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
LAJE-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,"2.786,55",,,,,,,-,,,,,,,,"2.786,55",,,,,,,"10.854,16",,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,"1.671,93",,,,,,,-,,,,,,,,"1.671,93",,,,,,,"6.512,48",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,"2.093.650,78",,,,,,,"2.021.589,18",,,,,,,,"4.115.239,96",,,,,,,"15.803.575,15",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,"1.741,59",,,,,,,-,,,,,,,,"1.741,59",,,,,,,"6.783,83",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,"64.872,62",,,,,,,-,,,,,,,,"64.872,62",,,,,,,"252.691,64",,,,,,,,,
MARAU-BA,,,,,,,,BA,,,"1.741,59",,,,,,,-,,,,,,,,"1.741,59",,,,,,,"6.783,83",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,"228.286,34",,,,,,,"122.189,21",,,,,,,,"350.475,55",,,,,,,"1.426.133,27",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,"2.229,24",,,,,,,-,,,,,,,,"2.229,24",,,,,,,"8.683,32",,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,"403.820,80",,,,,,,"21.515,68",,,,,,,,"425.336,48",,,,,,,"1.616.623,82",,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,"1.950,58",,,,,,,-,,,,,,,,"1.950,58",,,,,,,"7.597,91",,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,"1.671,93",,,,,,,-,,,,,,,,"1.671,93",,,,,,,"6.512,48",,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,"2.089,91",,,,,,,-,,,,,,,,"2.089,91",,,,,,,"8.140,61",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,"1.671,93",,,,,,,-,,,,,,,,"1.671,93",,,,,,,"6.512,48",,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,"2.577,56",,,,,,,-,,,,,,,,"2.577,56",,,,,,,"10.040,09",,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,"1.671,93",,,,,,,-,,,,,,,,"1.671,93",,,,,,,"6.512,48",,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
POCOES-BA,,,,,,,,BA,,,"2.159,57",,,,,,,-,,,,,,,,"2.159,57",,,,,,,"8.411,96",,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,"648.961,29",,,,,,,"551.714,17",,,,,,,,"1.200.675,46",,,,,,,"4.717.666,90",,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,"2.647,22",,,,,,,-,,,,,,,,"2.647,22",,,,,,,"10.311,43",,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
PRADO-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,"2.020,25",,,,,,,-,,,,,,,,"2.020,25",,,,,,,"7.869,26",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,"2.159,57",,,,,,,-,,,,,,,,"2.159,57",,,,,,,"8.411,96",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,"2.089,91",,,,,,,-,,,,,,,,"2.089,91",,,,,,,"8.140,61",,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,"1.950,58",,,,,,,-,,,,,,,,"1.950,58",,,,,,,"7.597,91",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,"46.038,63",,,,,,,"437.771,27",,,,,,,,"483.809,90",,,,,,,"1.784.154,21",,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,"83.706,61",,,,,,,"437.771,27",,,,,,,,"521.477,88",,,,,,,"1.930.878,40",,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,"1.741,59",,,,,,,-,,,,,,,,"1.741,59",,,,,,,"6.783,83",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,"2.020,25",,,,,,,-,,,,,,,,"2.020,25",,,,,,,"7.869,26",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,"69.057,95",,,,,,,"437.771,27",,,,,,,,"506.829,22",,,,,,,"1.873.818,98",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,"2.507,89",,,,,,,-,,,,,,,,"2.507,89",,,,,,,"9.768,73",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,"2.159,57",,,,,,,-,,,,,,,,"2.159,57",,,,,,,"8.411,96",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,"2.525.538,19",,,,,,,"1.448.839,31",,,,,,,,"3.974.377,50",,,,,,,"15.875.576,81",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,"2.020,25",,,,,,,-,,,,,,,,"2.020,25",,,,,,,"7.869,26",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,"1.462,94",,,,,,,-,,,,,,,,"1.462,94",,,,,,,"5.698,42",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,"475.160,27",,,,,,,"261.962,97",,,,,,,,"737.123,24",,,,,,,"3.120.611,28",,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,"1.671,93",,,,,,,-,,,,,,,,"1.671,93",,,,,,,"6.512,48",,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,"66.842,97",,,,,,,"2.402,99",,,,,,,,"69.245,96",,,,,,,"282.408,35",,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,"43.945,97",,,,,,,"437.771,27",,,,,,,,"481.717,24",,,,,,,"1.776.002,86",,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,"2.438,23",,,,,,,-,,,,,,,,"2.438,23",,,,,,,"9.497,38",,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,"408.327,58",,,,,,,"24.652,97",,,,,,,,"432.980,55",,,,,,,"1.761.897,64",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,"1.741,59",,,,,,,-,,,,,,,,"1.741,59",,,,,,,"6.783,83",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,"1.671,93",,,,,,,-,,,,,,,,"1.671,93",,,,,,,"6.512,48",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,"2.716,88",,,,,,,-,,,,,,,,"2.716,88",,,,,,,"10.582,80",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,"66.153,42",,,,,,,"2.242,78",,,,,,,,"68.396,20",,,,,,,"301.536,52",,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,"1.602,26",,,,,,,-,,,,,,,,"1.602,26",,,,,,,"6.241,13",,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,"2.229,24",,,,,,,-,,,,,,,,"2.229,24",,,,,,,"8.683,32",,,,,,,,,
UAUA-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,"1.741,59",,,,,,,-,,,,,,,,"1.741,59",,,,,,,"6.783,83",,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
UBATA-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
UNA-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,"1.741,59",,,,,,,-,,,,,,,,"1.741,59",,,,,,,"6.783,83",,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,"75.074,37",,,,,,,-,,,,,,,,"75.074,37",,,,,,,"292.429,44",,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,"1.880,92",,,,,,,-,,,,,,,,"1.880,92",,,,,,,"7.326,55",,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,"1.532,60",,,,,,,-,,,,,,,,"1.532,60",,,,,,,"5.969,77",,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,"2.089,91",,,,,,,-,,,,,,,,"2.089,91",,,,,,,"206.119,23",,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,"1.393,27",,,,,,,-,,,,,,,,"1.393,27",,,,,,,"5.427,06",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,"2.786,55",,,,,,,-,,,,,,,,"2.786,55",,,,,,,"10.854,16",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,"1.811,25",,,,,,,-,,,,,,,,"1.811,25",,,,,,,"7.055,19",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"12.340.356,74",,,,,,,"9.705.822,46",,,,,,,,"22.046.179,20",,,,,,,"87.265.164,94",,,,,,,,,
ACARAU-CE,,,,,,,,CE,,,"3.607,89",,,,,,,-,,,,,,,,"3.607,89",,,,,,,"14.436,99",,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,,"2.295,93",,,,,,,-,,,,,,,,"2.295,93",,,,,,,"9.187,17",,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,,"74.192,34",,,,,,,"16.713,81",,,,,,,,"90.906,15",,,,,,,"361.208,25",,,,,,,,,
APUIARES-CE,,,,,,,,CE,,,"2.405,26",,,,,,,-,,,,,,,,"2.405,26",,,,,,,"9.624,65",,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,,-,,,,,,,"36.908,39",,,,,,,,"36.908,39",,,,,,,"173.958,41",,,,,,,,,
ARACATI-CE,,,,,,,,CE,,,"456.500,76",,,,,,,"27.899,09",,,,,,,,"484.399,85",,,,,,,"1.976.127,55",,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,,"2.295,93",,,,,,,-,,,,,,,,"2.295,93",,,,,,,"9.187,17",,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,,"2.514,59",,,,,,,-,,,,,,,,"2.514,59",,,,,,,"10.062,14",,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,,"3.061,24",,,,,,,-,,,,,,,,"3.061,24",,,,,,,"12.249,57",,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,,"3.607,89",,,,,,,-,,,,,,,,"3.607,89",,,,,,,"14.436,99",,,,,,,,,
CANINDE-CE,,,,,,,,CE,,,"3.826,55",,,,,,,-,,,,,,,,"3.826,55",,,,,,,"15.311,96",,,,,,,,,
CARIDADE-CE,,,,,,,,CE,,,"2.842,58",,,,,,,-,,,,,,,,"2.842,58",,,,,,,"11.374,60",,,,,,,,,
CARIRE-CE,,,,,,,,CE,,,"2.733,25",,,,,,,-,,,,,,,,"2.733,25",,,,,,,"10.937,11",,,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,,"2.623,92",,,,,,,-,,,,,,,,"2.623,92",,,,,,,"10.499,63",,,,,,,,,
CATUNDA-CE,,,,,,,,CE,,,"2.186,60",,,,,,,-,,,,,,,,"2.186,60",,,,,,,"8.749,68",,,,,,,,,
