IBIAPINA-CE,,,,,,,,,CE,,"2.229,87",,,,,,,-,,,,,,"2.229,87",,,,,,,"30.996,98",,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,"98.508,77",,,,,,,"12.827,91",,,,,,"111.336,68",,,,,,,"1.125.437,15",,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,"2.315,63",,,,,,,-,,,,,,"2.315,63",,,,,,,"32.189,15",,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,"1.801,05",,,,,,,-,,,,,,"1.801,05",,,,,,,"25.036,01",,,,,,,,
IPU-CE,,,,,,,,,CE,,"2.658,69",,,,,,,-,,,,,,"2.658,69",,,,,,,"36.957,93",,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,"2.572,93",,,,,,,-,,,,,,"2.572,93",,,,,,,"35.765,73",,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,"2.229,87",,,,,,,-,,,,,,"2.229,87",,,,,,,"30.996,98",,,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,"2.744,46",,,,,,,-,,,,,,"2.744,46",,,,,,,"38.150,13",,,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,"377.705,23",,,,,,,"127.209,67",,,,,,"504.914,90",,,,,,,"3.383.726,07",,,,,,,,
ITAREMA-CE,,,,,,,,,CE,,"58.200,36",,,,,,,"49.598,08",,,,,,"107.798,44",,,,,,,"1.578.846,10",,,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,"62.488,94",,,,,,,"4.173,96",,,,,,"66.662,90",,,,,,,"698.784,62",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,"2.058,34",,,,,,,-,,,,,,"2.058,34",,,,,,,"28.612,59",,,,,,,,
MARACANAU-CE,,,,,,,,,CE,,"356.478,12",,,,,,,"483,97",,,,,,"356.962,09",,,,,,,"2.854.753,94",,,,,,,,
MARCO-CE,,,,,,,,,CE,,"2.315,63",,,,,,,-,,,,,,"2.315,63",,,,,,,"32.189,15",,,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,"1.801,05",,,,,,,-,,,,,,"1.801,05",,,,,,,"25.036,01",,,,,,,,
MASSAPE-CE,,,,,,,,,CE,,"2.487,16",,,,,,,-,,,,,,"2.487,16",,,,,,,"34.573,55",,,,,,,,
MERUOCA-CE,,,,,,,,,CE,,"1.886,81",,,,,,,-,,,,,,"1.886,81",,,,,,,"26.228,18",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,"1.886,81",,,,,,,-,,,,,,"1.886,81",,,,,,,"26.228,18",,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,"2.058,34",,,,,,,-,,,,,,"2.058,34",,,,,,,"28.612,59",,,,,,,,
MORAUJO-CE,,,,,,,,,CE,,"1.715,28",,,,,,,-,,,,,,"1.715,28",,,,,,,"23.843,79",,,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,"2.229,87",,,,,,,-,,,,,,"2.229,87",,,,,,,"30.996,98",,,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,"1.972,58",,,,,,,-,,,,,,"1.972,58",,,,,,,"27.420,39",,,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,"2.401,40",,,,,,,-,,,,,,"2.401,40",,,,,,,"33.381,36",,,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,"2.315,63",,,,,,,-,,,,,,"2.315,63",,,,,,,"32.189,15",,,,,,,,
PACUJA-CE,,,,,,,,,CE,,"1.715,28",,,,,,,-,,,,,,"1.715,28",,,,,,,"23.843,79",,,,,,,,
PARACURU-CE,,,,,,,,,CE,,"54.320,33",,,,,,,"86.780,81",,,,,,"141.101,14",,,,,,,"1.880.788,44",,,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,"2.401,40",,,,,,,"2.504,96",,,,,,"4.906,36",,,,,,,"72.242,54",,,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,"1.801,05",,,,,,,-,,,,,,"1.801,05",,,,,,,"25.036,01",,,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,"2.487,16",,,,,,,-,,,,,,"2.487,16",,,,,,,"34.573,55",,,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,"1.801,05",,,,,,,-,,,,,,"1.801,05",,,,,,,"25.036,01",,,,,,,,
PORANGA-CE,,,,,,,,,CE,,"1.886,81",,,,,,,-,,,,,,"1.886,81",,,,,,,"26.228,18",,,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,"2.144,10",,,,,,,-,,,,,,"2.144,10",,,,,,,"29.804,76",,,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,"2.144,10",,,,,,,-,,,,,,"2.144,10",,,,,,,"29.804,76",,,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,"2.658,69",,,,,,,-,,,,,,"2.658,69",,,,,,,"36.957,93",,,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,"2.401,40",,,,,,,-,,,,,,"2.401,40",,,,,,,"33.381,36",,,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,"2.658,69",,,,,,,-,,,,,,"2.658,69",,,,,,,"36.957,93",,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,,CE,,"359.136,81",,,,,,,"0,02",,,,,,"359.136,83",,,,,,,"1.626.484,63",,,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,"1.886,81",,,,,,,-,,,,,,"1.886,81",,,,,,,"26.228,18",,,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,"1.715,28",,,,,,,-,,,,,,"1.715,28",,,,,,,"23.843,79",,,,,,,,
SOBRAL-CE,,,,,,,,,CE,,"3.430,57",,,,,,,-,,,,,,"3.430,57",,,,,,,"47.687,66",,,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,"2.315,63",,,,,,,-,,,,,,"2.315,63",,,,,,,"32.189,15",,,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,"2.058,34",,,,,,,-,,,,,,"2.058,34",,,,,,,"28.612,59",,,,,,,,
TIANGUA-CE,,,,,,,,,CE,,"2.915,98",,,,,,,-,,,,,,"2.915,98",,,,,,,"40.534,50",,,,,,,,
TRAIRI-CE,,,,,,,,,CE,,"62.080,38",,,,,,,"102.290,41",,,,,,"164.370,79",,,,,,,"2.361.474,27",,,,,,,,
TURURU-CE,,,,,,,,,CE,,"1.972,58",,,,,,,-,,,,,,"1.972,58",,,,,,,"27.420,39",,,,,,,,
UBAJARA-CE,,,,,,,,,CE,,"2.401,40",,,,,,,-,,,,,,"2.401,40",,,,,,,"33.381,36",,,,,,,,
UMIRIM-CE,,,,,,,,,CE,,"2.144,10",,,,,,,-,,,,,,"2.144,10",,,,,,,"29.804,76",,,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,"2.144,10",,,,,,,-,,,,,,"2.144,10",,,,,,,"29.804,76",,,,,,,,
URUOCA-CE,,,,,,,,,CE,,"1.886,81",,,,,,,-,,,,,,"1.886,81",,,,,,,"26.228,18",,,,,,,,
VARJOTA-CE,,,,,,,,,CE,,"2.058,34",,,,,,,-,,,,,,"2.058,34",,,,,,,"28.612,59",,,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,"2.744,46",,,,,,,-,,,,,,"2.744,46",,,,,,,"38.150,13",,,,,,,,
CEARA  TOTAL,,,,,,,,,,,"3.416.405,80",,,,,,,"460.394,60",,,,,,"3.876.800,40",,,,,,,"36.936.655,31",,,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,"258.936,32",,,,,,,-,,,,,,"258.936,32",,,,,,,"2.648.746,59",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
ALEGRE-ES,,,,,,,,,ES,,"258.936,32",,,,,,,-,,,,,,"258.936,32",,,,,,,"2.648.746,59",,,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,"203.449,96",,,,,,,-,,,,,,"203.449,96",,,,,,,"2.081.157,97",,,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,"1.449.689,80",,,,,,,"1.300.308,58",,,,,,"2.749.998,38",,,,,,,"29.641.481,38",,,,,,,,
APIACA-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,"1.870.501,12",,,,,,,"1.538.900,24",,,,,,"3.409.401,36",,,,,,,"40.294.690,26",,,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,"258.936,32",,,,,,,-,,,,,,"258.936,32",,,,,,,"2.648.746,59",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,"286.679,50",,,,,,,-,,,,,,"286.679,50",,,,,,,"2.932.541,78",,,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,"212.697,69",,,,,,,-,,,,,,"212.697,69",,,,,,,"2.175.757,00",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,"369.909,03",,,,,,,-,,,,,,"369.909,03",,,,,,,"3.783.923,75",,,,,,,,
CARIACICA-ES,,,,,,,,,ES,,"369.909,03",,,,,,,-,,,,,,"369.909,03",,,,,,,"3.783.923,75",,,,,,,,
CASTELO-ES,,,,,,,,,ES,,"268.184,05",,,,,,,-,,,,,,"268.184,05",,,,,,,"2.743.344,70",,,,,,,,
COLATINA-ES,,,,,,,,,ES,,"342.165,86",,,,,,,-,,,,,,"342.165,86",,,,,,,"3.500.129,44",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,"316.358,98",,,,,,,"43.202,47",,,,,,"359.561,45",,,,,,,"3.868.422,35",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,"258.936,32",,,,,,,-,,,,,,"258.936,32",,,,,,,"2.648.746,59",,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,"240.440,87",,,,,,,-,,,,,,"240.440,87",,,,,,,"2.459.550,42",,,,,,,,
FUNDAO-ES,,,,,,,,,ES,,"1.044.298,11",,,,,,,"151.275,53",,,,,,"1.195.573,64",,,,,,,"12.750.106,63",,,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.560,80",,,,,,,,
GUACUI-ES,,,,,,,,,ES,,"249.688,59",,,,,,,-,,,,,,"249.688,59",,,,,,,"2.554.148,46",,,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,"342.165,86",,,,,,,-,,,,,,"342.165,86",,,,,,,"3.500.129,44",,,,,,,,
IBATIBA-ES,,,,,,,,,ES,,"240.440,87",,,,,,,-,,,,,,"240.440,87",,,,,,,"2.459.551,30",,,,,,,,
IBIRACU-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
ICONHA-ES,,,,,,,,,ES,,"203.449,96",,,,,,,-,,,,,,"203.449,96",,,,,,,"2.081.158,85",,,,,,,,
IRUPI-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,"212.697,69",,,,,,,-,,,,,,"212.697,69",,,,,,,"2.175.757,00",,,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,"1.522.401,75",,,,,,,"9.115.267,74",,,,,,"10.637.669,49",,,,,,,"105.875.774,73",,,,,,,,
ITARANA-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
IUNA-ES,,,,,,,,,ES,,"249.688,59",,,,,,,-,,,,,,"249.688,59",,,,,,,"2.554.148,46",,,,,,,,
JAGUARE-ES,,,,,,,,,ES,,"547.863,53",,,,,,,"163.153,23",,,,,,"711.016,76",,,,,,,"8.561.280,47",,,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,"212.697,69",,,,,,,-,,,,,,"212.697,69",,,,,,,"2.175.756,12",,,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
LINHARES-ES,,,,,,,,,ES,,"8.250.979,46",,,,,,,"1.755.551,40",,,,,,"10.006.530,86",,,,,,,"102.719.459,46",,,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,"203.449,96",,,,,,,-,,,,,,"203.449,96",,,,,,,"2.081.158,85",,,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,"1.261.860,22",,,,,,,"5.645.934,94",,,,,,"6.907.795,16",,,,,,,"71.237.401,28",,,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,"212.697,69",,,,,,,-,,,,,,"212.697,69",,,,,,,"2.175.757,00",,,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,"249.688,59",,,,,,,-,,,,,,"249.688,59",,,,,,,"2.554.148,46",,,,,,,,
MONTANHA-ES,,,,,,,,,ES,,"221.945,41",,,,,,,-,,,,,,"221.945,41",,,,,,,"2.270.354,16",,,,,,,,
MUCURICI-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,"231.193,14",,,,,,,-,,,,,,"231.193,14",,,,,,,"2.364.952,28",,,,,,,,
MUQUI-ES,,,,,,,,,ES,,"212.697,69",,,,,,,-,,,,,,"212.697,69",,,,,,,"2.175.757,00",,,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,"286.679,50",,,,,,,-,,,,,,"286.679,50",,,,,,,"2.932.540,89",,,,,,,,
PANCAS-ES,,,,,,,,,ES,,"240.440,87",,,,,,,-,,,,,,"240.440,87",,,,,,,"2.459.551,30",,,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,"240.440,87",,,,,,,-,,,,,,"240.440,87",,,,,,,"2.459.550,42",,,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,"240.440,87",,,,,,,-,,,,,,"240.440,87",,,,,,,"2.459.550,42",,,,,,,,
PIUMA-ES,,,,,,,,,ES,,"1.087.810,54",,,,,,,"747.312,66",,,,,,"1.835.123,20",,,,,,,"16.831.776,31",,,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,"913.760,85",,,,,,,"12.137.849,52",,,,,,"13.051.610,37",,,,,,,"131.954.760,59",,,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,"221.945,41",,,,,,,-,,,,,,"221.945,41",,,,,,,"2.270.354,16",,,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,"203.449,96",,,,,,,-,,,,,,"203.449,96",,,,,,,"2.081.157,97",,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,"268.184,05",,,,,,,-,,,,,,"268.184,05",,,,,,,"2.743.345,58",,,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,"240.440,87",,,,,,,-,,,,,,"240.440,87",,,,,,,"2.459.550,42",,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,"258.936,32",,,,,,,-,,,,,,"258.936,32",,,,,,,"2.648.746,59",,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,"3.895.866,53",,,,,,,"273.468,42",,,,,,"4.169.334,95",,,,,,,"45.812.236,72",,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,"194.202,24",,,,,,,-,,,,,,"194.202,24",,,,,,,"1.986.559,92",,,,,,,,
SERRA-ES,,,,,,,,,ES,,"2.044.550,82",,,,,,,"439.370,66",,,,,,"2.483.921,48",,,,,,,"27.905.153,49",,,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,"240.440,87",,,,,,,-,,,,,,"240.440,87",,,,,,,"2.459.550,42",,,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,"231.193,14",,,,,,,-,,,,,,"231.193,14",,,,,,,"2.364.953,16",,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,"240.440,87",,,,,,,-,,,,,,"240.440,87",,,,,,,"2.459.551,30",,,,,,,,
VIANA-ES,,,,,,,,,ES,,"618.476,63",,,,,,,"8.857,15",,,,,,"627.333,78",,,,,,,"7.521.346,42",,,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,"184.954,51",,,,,,,-,,,,,,"184.954,51",,,,,,,"1.891.961,82",,,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,"203.449,96",,,,,,,-,,,,,,"203.449,96",,,,,,,"2.081.157,97",,,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,"1.740.496,87",,,,,,,-,,,,,,"1.740.496,87",,,,,,,"17.802.965,73",,,,,,,,
VITORIA-ES,,,,,,,,,ES,,"2.044.550,82",,,,,,,"133.871,31",,,,,,"2.178.422,13",,,,,,,"23.605.377,21",,,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,"42.841.715,83",,,,,,,"33.454.323,85",,,,,,"76.296.039,68",,,,,,,"791.968.707,86",,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTO ANTONIO DOS LOPES-MA,,,,,,,,,MA,,"408.614,89",,,,,,,"511.074,42",,,,,,"919.689,31",,,,,,,"18.169.351,01",,,,,,,,
MARANHAO TOTAL,,,,,,,,,,,"408.614,89",,,,,,,"511.074,42",,,,,,"919.689,31",,,,,,,"18.169.351,01",,,,,,,,
BARBACENA-MG,,,,,,,,,MG,,"304.053,95",,,,,,,"223,58",,,,,,"304.277,53",,,,,,,"3.777.451,20",,,,,,,,
BETIM-MG,,,,,,,,,MG,,"304.015,12",,,,,,,"42.792,71",,,,,,"346.807,83",,,,,,,"4.249.329,38",,,,,,,,
BRUMADINHO-MG,,,,,,,,,MG,,"304.053,95",,,,,,,"10.628,66",,,,,,"314.682,61",,,,,,,"3.836.094,10",,,,,,,,
JUIZ DE FORA-MG,,,,,,,,,MG,,"304.053,95",,,,,,,"27.729,62",,,,,,"331.783,57",,,,,,,"3.928.013,01",,,,,,,,
SAO BRAS DO SUACUI-MG,,,,,,,,,MG,,"304.053,95",,,,,,,"56.297,30",,,,,,"360.351,25",,,,,,,"4.170.429,08",,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,"1.520.230,92",,,,,,,"137.671,87",,,,,,"1.657.902,79",,,,,,,"19.961.316,77",,,,,,,,
AFUA-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
ALENQUER-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
ANAJAS-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
BREVES-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
CHAVES-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
CURUA-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
FARO-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
GURUPA-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
JURUTI-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
MELGACO-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
OBIDOS-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
PRAINHA-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
SANTAREM-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,-,,,,,,,"8.749,74",,,,,,"8.749,74",,,,,,,"108.157,96",,,,,,,,
PARA  TOTAL,,,,,,,,,,,-,,,,,,,"148.745,58",,,,,,"148.745,58",,,,,,,"1.838.685,32",,,,,,,,
ALHANDRA-PB,,,,,,,,,PB,,"1.362.778,45",,,,,,,-,,,,,,"1.362.778,45",,,,,,,"14.980.504,91",,,,,,,,
BAYEUX-PB,,,,,,,,,PB,,-,,,,,,,-,,,,,,-,,,,,,,"59.228,84",,,,,,,,
MAMANGUAPE-PB,,,,,,,,,PB,,"356.369,86",,,,,,,"44,66",,,,,,"356.414,52",,,,,,,"4.430.613,93",,,,,,,,
PEDRAS DE FOGO-PB,,,,,,,,,PB,,"356.369,86",,,,,,,"953,68",,,,,,"357.323,54",,,,,,,"4.512.569,55",,,,,,,,
SANTA RITA-PB,,,,,,,,,PB,,"356.369,86",,,,,,,"1.369,52",,,,,,"357.739,38",,,,,,,"4.557.180,02",,,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,"2.431.888,03",,,,,,,"2.367,86",,,,,,"2.434.255,89",,,,,,,"28.540.097,25",,,,,,,,
ABREU E LIMA-PE,,,,,,,,,PE,,"356.369,86",,,,,,,"598,77",,,,,,"356.968,63",,,,,,,"4.480.776,84",,,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,"1.362.876,39",,,,,,,-,,,,,,"1.362.876,39",,,,,,,"15.000.740,01",,,,,,,,
CACHOEIRINHA-PE,,,,,,,,,PE,,-,,,,,,,-,,,,,,-,,,,,,,"3.283,46",,,,,,,,
GOIANA-PE,,,,,,,,,PE,,"356.369,86",,,,,,,"538,96",,,,,,"356.908,82",,,,,,,"4.457.162,30",,,,,,,,
IGARASSU-PE,,,,,,,,,PE,,"356.369,86",,,,,,,"1.188,55",,,,,,"357.558,41",,,,,,,"4.511.846,88",,,,,,,,
IPOJUCA-PE,,,,,,,,,PE,,"356.369,86",,,,,,,"15.840,56",,,,,,"372.210,42",,,,,,,"5.829.632,48",,,,,,,,
ITACURUBA-PE,,,,,,,,,PE,,-,,,,,,,-,,,,,,-,,,,,,,"4.377,95",,,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,"237,91",,,,,,,-,,,,,,"237,91",,,,,,,"12.183.910,67",,,,,,,,
JABOATAO DOS GUARARAPES-PE,,,,,,,,,PE,,"356.369,86",,,,,,,"1.105,78",,,,,,"357.475,64",,,,,,,"4.514.181,47",,,,,,,,
PAULISTA-PE,,,,,,,,,PE,,"1.294.574,77",,,,,,,-,,,,,,"1.294.574,77",,,,,,,"14.097.471,25",,,,,,,,
SAO LOURENCO DA MATA-PE,,,,,,,,,PE,,"356.369,86",,,,,,,"1.419,93",,,,,,"357.789,79",,,,,,,"4.546.078,39",,,,,,,,
SIRINHAEM-PE,,,,,,,,,PE,,-,,,,,,,-,,,,,,-,,,,,,,"19.690,00",,,,,,,,
SURUBIM-PE,,,,,,,,,PE,,-,,,,,,,-,,,,,,-,,,,,,,"3.283,46",,,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,"4.795.908,23",,,,,,,"20.692,55",,,,,,"4.816.600,78",,,,,,,"69.652.435,16",,,,,,,,
SAO MATEUS DO SUL-PR,,,,,,,,,PR,,"192.321,53",,,,,,,-,,,,,,"192.321,53",,,,,,,"2.264.752,19",,,,,,,,
PARANA  TOTAL,,,,,,,,,,,"192.321,53",,,,,,,-,,,,,,"192.321,53",,,,,,,"2.264.752,19",,,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,"4.488.966,99",,,,,,,"1.490.389,61",,,,,,"5.979.356,60",,,,,,,"69.937.991,22",,,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,"506.332,47",,,,,,,-,,,,,,"506.332,47",,,,,,,"5.518.769,95",,,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,"916.220,67",,,,,,,-,,,,,,"916.220,67",,,,,,,"9.986.345,72",,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,"2.828.916,82",,,,,,,"2.876.125,12",,,,,,"5.705.041,94",,,,,,,"66.975.615,38",,,,,,,,
