Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,"208,67",,,,,,,,-,,,,,,"208,67",,,,,"426,88",,,,,,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,"231,85",,,,,,,,-,,,,,,"231,85",,,,,"474,31",,,,,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,"224,13",,,,,,,,-,,,,,,"224,13",,,,,"458,51",,,,,,,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,,CE,,,,"154,57",,,,,,,,-,,,,,,"154,57",,,,,"316,21",,,,,,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,"162,3",,,,,,,,-,,,,,,"162,3",,,,,"332,02",,,,,,,,,,,,,,
SENADOR POMPEU-CE,,,,,CE,,,,"208,67",,,,,,,,-,,,,,,"208,67",,,,,"426,88",,,,,,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,"154,57",,,,,,,,-,,,,,,"154,57",,,,,"316,21",,,,,,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,"301,41",,,,,,,,-,,,,,,"301,41",,,,,"616,61",,,,,,,,,,,,,,
SOLONOPOLE-CE,,,,,CE,,,,"185,48",,,,,,,,-,,,,,,"185,48",,,,,"379,45",,,,,,,,,,,,,,
TABULEIRO DO NORTE-CE,,,,,CE,,,,"208,67",,,,,,,,-,,,,,,"208,67",,,,,"426,88",,,,,,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,"208,67",,,,,,,,-,,,,,,"208,67",,,,,"426,88",,,,,,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,"162,3",,,,,,,,-,,,,,,"162,3",,,,,"332,02",,,,,,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,"247,31",,,,,,,,-,,,,,,"247,31",,,,,"505,93",,,,,,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,"3.491,78",,,,,,,,"11.550,11",,,,,,"15.041,89",,,,,"30.323,74",,,,,,,,,,,,,,
TURURU-CE,,,,,CE,,,,"162,3",,,,,,,,-,,,,,,"162,3",,,,,"332,02",,,,,,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,"208,67",,,,,,,,-,,,,,,"208,67",,,,,"426,88",,,,,,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,"177,75",,,,,,,,-,,,,,,"177,75",,,,,"363,63",,,,,,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,"177,75",,,,,,,,-,,,,,,"177,75",,,,,"363,63",,,,,,,,,,,,,,
URUOCA-CE,,,,,CE,,,,"162,3",,,,,,,,-,,,,,,"162,3",,,,,"332,02",,,,,,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,"177,75",,,,,,,,-,,,,,,"177,75",,,,,"363,63",,,,,,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,"239,58",,,,,,,,-,,,,,,"239,58",,,,,"490,12",,,,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,"17,27",,,,,,,,-,,,,,,"17,27",,,,,"33,7",,,,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,"13,57",,,,,,,,-,,,,,,"13,57",,,,,"26,48",,,,,,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
ALEGRE-ES,,,,,ES,,,,"17,27",,,,,,,,-,,,,,,"17,27",,,,,"33,7",,,,,,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,"13,57",,,,,,,,-,,,,,,"13,57",,,,,"26,48",,,,,,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,"14,8",,,,,,,,-,,,,,,"14,8",,,,,"28,89",,,,,,,,,,,,,,
APIACA-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,"16,66",,,,,,,,-,,,,,,"16,66",,,,,"32,51",,,,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,"18,51",,,,,,,,-,,,,,,"18,51",,,,,"36,12",,,,,,,,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,"13,57",,,,,,,,-,,,,,,"13,57",,,,,"26,48",,,,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
BREJETUBA-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,"24,68",,,,,,,,-,,,,,,"24,68",,,,,"48,16",,,,,,,,,,,,,,
CARIACICA-ES,,,,,ES,,,,"24,68",,,,,,,,-,,,,,,"24,68",,,,,"48,16",,,,,,,,,,,,,,
CASTELO-ES,,,,,ES,,,,"17,27",,,,,,,,-,,,,,,"17,27",,,,,"33,7",,,,,,,,,,,,,,
COLATINA-ES,,,,,ES,,,,"22,83",,,,,,,,-,,,,,,"22,83",,,,,"44,55",,,,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,"6.766,82",,,,,,,,"838,16",,,,,,"7.604,98",,,,,"15.079,06",,,,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,"16,66",,,,,,,,-,,,,,,"16,66",,,,,"32,51",,,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
ECOPORANGA-ES,,,,,ES,,,,"16,04",,,,,,,,-,,,,,,"16,04",,,,,"31,3",,,,,,,,,,,,,,
FUNDAO-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
GUACUI-ES,,,,,ES,,,,"16,04",,,,,,,,-,,,,,,"16,04",,,,,"31,3",,,,,,,,,,,,,,
GUARAPARI-ES,,,,,ES,,,,"21,59",,,,,,,,-,,,,,,"21,59",,,,,"42,13",,,,,,,,,,,,,,
IBATIBA-ES,,,,,ES,,,,"14,8",,,,,,,,-,,,,,,"14,8",,,,,"28,89",,,,,,,,,,,,,,
IBIRACU-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBITIRAMA-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
ICONHA-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
IRUPI-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
ITAGUACU-ES,,,,,ES,,,,"14,19",,,,,,,,-,,,,,,"14,19",,,,,"27,69",,,,,,,,,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,"16,66",,,,,,,,-,,,,,,"16,66",,,,,"32,51",,,,,,,,,,,,,,
ITARANA-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
IUNA-ES,,,,,ES,,,,"16,66",,,,,,,,-,,,,,,"16,66",,,,,"32,51",,,,,,,,,,,,,,
JAGUARE-ES,,,,,ES,,,,"1.898,26",,,,,,,,"860,33",,,,,,"2.758,59",,,,,"5.313,86",,,,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,"14,19",,,,,,,,-,,,,,,"14,19",,,,,"27,69",,,,,,,,,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
LINHARES-ES,,,,,ES,,,,"78.260,47",,,,,,,,"44.715,63",,,,,,"122.976,10",,,,,"238.131,74",,,,,,,,,,,,,,
MANTENOPOLIS-ES,,,,,ES,,,,"13,57",,,,,,,,-,,,,,,"13,57",,,,,"26,48",,,,,,,,,,,,,,
MARATAIZES-ES,,,,,ES,,,,"16,66",,,,,,,,-,,,,,,"16,66",,,,,"32,51",,,,,,,,,,,,,,
MARECHAL FLORIANO-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
MARILANDIA-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
MIMOSO DO SUL-ES,,,,,ES,,,,"16,66",,,,,,,,-,,,,,,"16,66",,,,,"32,51",,,,,,,,,,,,,,
MONTANHA-ES,,,,,ES,,,,"15,42",,,,,,,,-,,,,,,"15,42",,,,,"30,09",,,,,,,,,,,,,,
MUCURICI-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
MUNIZ FREIRE-ES,,,,,ES,,,,"15,42",,,,,,,,-,,,,,,"15,42",,,,,"30,09",,,,,,,,,,,,,,
MUQUI-ES,,,,,ES,,,,"13,57",,,,,,,,-,,,,,,"13,57",,,,,"26,48",,,,,,,,,,,,,,
NOVA VENECIA-ES,,,,,ES,,,,"19,12",,,,,,,,-,,,,,,"19,12",,,,,"37,32",,,,,,,,,,,,,,
PANCAS-ES,,,,,ES,,,,"16,04",,,,,,,,-,,,,,,"16,04",,,,,"31,3",,,,,,,,,,,,,,
PEDRO CANARIO-ES,,,,,ES,,,,"16,04",,,,,,,,-,,,,,,"16,04",,,,,"31,3",,,,,,,,,,,,,,
PINHEIROS-ES,,,,,ES,,,,"16,04",,,,,,,,-,,,,,,"16,04",,,,,"31,3",,,,,,,,,,,,,,
PIUMA-ES,,,,,ES,,,,"13,57",,,,,,,,-,,,,,,"13,57",,,,,"26,48",,,,,,,,,,,,,,
PONTO BELO-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
RIO BANANAL-ES,,,,,ES,,,,"14,19",,,,,,,,-,,,,,,"14,19",,,,,"27,69",,,,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,ES,,,,"16,66",,,,,,,,-,,,,,,"16,66",,,,,"32,51",,,,,,,,,,,,,,
SANTA TERESA-ES,,,,,ES,,,,"15,42",,,,,,,,-,,,,,,"15,42",,,,,"30,09",,,,,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,ES,,,,"16,66",,,,,,,,-,,,,,,"16,66",,,,,"32,51",,,,,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,,,ES,,,,"12,95",,,,,,,,-,,,,,,"12,95",,,,,"25,27",,,,,,,,,,,,,,
SAO MATEUS-ES,,,,,ES,,,,"54.510,70",,,,,,,,"11.030,76",,,,,,"65.541,46",,,,,"135.958,59",,,,,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
SOORETAMA-ES,,,,,ES,,,,"14,19",,,,,,,,-,,,,,,"14,19",,,,,"27,69",,,,,,,,,,,,,,
VARGEM ALTA-ES,,,,,ES,,,,"13,57",,,,,,,,-,,,,,,"13,57",,,,,"26,48",,,,,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,ES,,,,"14,19",,,,,,,,-,,,,,,"14,19",,,,,"27,69",,,,,,,,,,,,,,
VIANA-ES,,,,,ES,,,,"19,12",,,,,,,,-,,,,,,"19,12",,,,,"37,32",,,,,,,,,,,,,,
VILA PAVAO-ES,,,,,ES,,,,"12,34",,,,,,,,-,,,,,,"12,34",,,,,"24,08",,,,,,,,,,,,,,
VILA VALERIO-ES,,,,,ES,,,,"13,57",,,,,,,,-,,,,,,"13,57",,,,,"26,48",,,,,,,,,,,,,,
VILA VELHA-ES,,,,,ES,,,,"24,68",,,,,,,,-,,,,,,"24,68",,,,,"48,16",,,,,,,,,,,,,,
VITORIA-ES,,,,,ES,,,,"37.764,69",,,,,,,,-,,,,,,"37.764,69",,,,,"74.718,48",,,,,,,,,,,,,,
ADRIANOPOLIS-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
AGUDOS DO SUL-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,,,PR,,,,"583,09",,,,,,,,-,,,,,,"583,09",,,,,"1.216,36",,,,,,,,,,,,,,
ANTONINA-PR,,,,,PR,,,,"416,49",,,,,,,,-,,,,,,"416,49",,,,,"868,82",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BALSA NOVA-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,,,PR,,,,"466,47",,,,,,,,-,,,,,,"466,47",,,,,"973,08",,,,,,,,,,,,,,
CAMPO DO TENENTE-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
CAMPO LARGO-PR,,,,,PR,,,,"599,75",,,,,,,,-,,,,,,"599,75",,,,,"1.251,11",,,,,,,,,,,,,,
CAMPO MAGRO-PR,,,,,PR,,,,"399,83",,,,,,,,-,,,,,,"399,83",,,,,"834,07",,,,,,,,,,,,,,
CERRO AZUL-PR,,,,,PR,,,,"399,83",,,,,,,,-,,,,,,"399,83",,,,,"834,07",,,,,,,,,,,,,,
COLOMBO-PR,,,,,PR,,,,"666,39",,,,,,,,-,,,,,,"666,39",,,,,"1.390,12",,,,,,,,,,,,,,
CONTENDA-PR,,,,,PR,,,,"366,51",,,,,,,,-,,,,,,"366,51",,,,,"764,56",,,,,,,,,,,,,,
CURITIBA-PR,,,,,PR,,,,"666,39",,,,,,,,-,,,,,,"666,39",,,,,"1.390,12",,,,,,,,,,,,,,
DOUTOR ULYSSES-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,,,PR,,,,"516,45",,,,,,,,-,,,,,,"516,45",,,,,"1.077,34",,,,,,,,,,,,,,
GUARAQUECABA-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"1.574,06",,,,,,,,,,,,,,
GUARATUBA-PR,,,,,PR,,,,"1.765,54",,,,,,,,"4.956,96",,,,,,"6.722,50",,,,,"9.414,25",,,,,,,,,,,,,,
ITAPERUCU-PR,,,,,PR,,,,"399,83",,,,,,,,-,,,,,,"399,83",,,,,"834,07",,,,,,,,,,,,,,
LAPA-PR,,,,,PR,,,,"499,79",,,,,,,,-,,,,,,"499,79",,,,,"1.042,59",,,,,,,,,,,,,,
MANDIRITUBA-PR,,,,,PR,,,,"383,17",,,,,,,,-,,,,,,"383,17",,,,,"799,31",,,,,,,,,,,,,,
MATINHOS-PR,,,,,PR,,,,"10.903,56",,,,,,,,"11.514,27",,,,,,"22.417,83",,,,,"40.512,18",,,,,,,,,,,,,,
MORRETES-PR,,,,,PR,,,,"383,17",,,,,,,,-,,,,,,"383,17",,,,,"799,31",,,,,,,,,,,,,,
PARANAGUA-PR,,,,,PR,,,,"633,07",,,,,,,,"24,64",,,,,,"657,71",,,,,"1.358,64",,,,,,,,,,,,,,
PIEN-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
PINHAIS-PR,,,,,PR,,,,"599,75",,,,,,,,-,,,,,,"599,75",,,,,"1.251,11",,,,,,,,,,,,,,
PIRAQUARA-PR,,,,,PR,,,,"533,11",,,,,,,,-,,,,,,"533,11",,,,,"1.112,10",,,,,,,,,,,,,,
PONTAL DO PARANA-PR,,,,,PR,,,,"333,19",,,,,,,,"966,35",,,,,,"1.299,54",,,,,"2.186,15",,,,,,,,,,,,,,
PORTO AMAZONAS-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
QUATRO BARRAS-PR,,,,,PR,,,,"366,51",,,,,,,,-,,,,,,"366,51",,,,,"764,56",,,,,,,,,,,,,,
QUITANDINHA-PR,,,,,PR,,,,"383,17",,,,,,,,-,,,,,,"383,17",,,,,"799,31",,,,,,,,,,,,,,
RIO BRANCO DO SUL-PR,,,,,PR,,,,"433,15",,,,,,,,-,,,,,,"433,15",,,,,"903,57",,,,,,,,,,,,,,
RIO NEGRO-PR,,,,,PR,,,,"449,81",,,,,,,,-,,,,,,"449,81",,,,,"938,33",,,,,,,,,,,,,,
SAO JOSE DOS PINHAIS-PR,,,,,PR,,,,"666,39",,,,,,,,-,,,,,,"666,39",,,,,"1.390,12",,,,,,,,,,,,,,
TIJUCAS DO SUL-PR,,,,,PR,,,,"349,85",,,,,,,,-,,,,,,"349,85",,,,,"729,81",,,,,,,,,,,,,,
TUNAS DO PARANA-PR,,,,,PR,,,,"333,19",,,,,,,,-,,,,,,"333,19",,,,,"695,05",,,,,,,,,,,,,,
ANGRA DOS REIS-RJ,,,,,RJ,,,,"37.172,97",,,,,,,,"81.159,73",,,,,,"118.332,70",,,,,"234.497,43",,,,,,,,,,,,,,
APERIBE-RJ,,,,,RJ,,,,"25.223,05",,,,,,,,-,,,,,,"25.223,05",,,,,"49.626,87",,,,,,,,,,,,,,
ARARUAMA-RJ,,,,,RJ,,,,"42.879,19",,,,,,,,-,,,,,,"42.879,19",,,,,"84.365,68",,,,,,,,,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,RJ,,,,"195.152,66",,,,,,,,"97.152,12",,,,,,"292.304,78",,,,,"578.316,82",,,,,,,,,,,,,,
ARRAIAL DO CABO-RJ,,,,,RJ,,,,"32.789,97",,,,,,,,-,,,,,,"32.789,97",,,,,"64.514,94",,,,,,,,,,,,,,
BARRA MANSA-RJ,,,,,RJ,,,,"32.377,03",,,,,,,,-,,,,,,"32.377,03",,,,,"63.709,67",,,,,,,,,,,,,,
BOM JARDIM-RJ,,,,,RJ,,,,"32.789,97",,,,,,,,-,,,,,,"32.789,97",,,,,"64.514,94",,,,,,,,,,,,,,
BOM JESUS DO ITABAPOANA-RJ,,,,,RJ,,,,"36.573,42",,,,,,,,-,,,,,,"36.573,42",,,,,"71.958,96",,,,,,,,,,,,,,
CABO FRIO-RJ,,,,,RJ,,,,"313.941,24",,,,,,,,"229.195,80",,,,,,"543.137,04",,,,,"1.072.353,51",,,,,,,,,,,,,,
CACHOEIRAS DE MACACU-RJ,,,,,RJ,,,,"71.500,13",,,,,,,,-,,,,,,"71.500,13",,,,,"140.677,97",,,,,,,,,,,,,,
CAMBUCI-RJ,,,,,RJ,,,,"29.006,51",,,,,,,,-,,,,,,"29.006,51",,,,,"57.070,90",,,,,,,,,,,,,,
CAMPOS DOS GOYTACAZES-RJ,,,,,RJ,,,,"339.395,93",,,,,,,,"1.541.267,10",,,,,,"1.880.663,03",,,,,"3.698.135,66",,,,,,,,,,,,,,
CANTAGALO-RJ,,,,,RJ,,,,"31.528,81",,,,,,,,-,,,,,,"31.528,81",,,,,"62.033,58",,,,,,,,,,,,,,
CARAPEBUS-RJ,,,,,RJ,,,,"169.697,96",,,,,,,,"84.952,47",,,,,,"254.650,43",,,,,"510.208,75",,,,,,,,,,,,,,
CARDOSO MOREIRA-RJ,,,,,RJ,,,,"26.484,20",,,,,,,,-,,,,,,"26.484,20",,,,,"52.108,21",,,,,,,,,,,,,,
CARMO-RJ,,,,,RJ,,,,"29.006,51",,,,,,,,-,,,,,,"29.006,51",,,,,"57.070,90",,,,,,,,,,,,,,
CASIMIRO DE ABREU-RJ,,,,,RJ,,,,"220.607,35",,,,,,,,"32.642,60",,,,,,"253.249,95",,,,,"500.301,73",,,,,,,,,,,,,,
CONCEICAO DE MACABU-RJ,,,,,RJ,,,,"31.528,81",,,,,,,,-,,,,,,"31.528,81",,,,,"62.033,58",,,,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDEIRO-RJ,,,,,RJ,,,,"30.267,66",,,,,,,,-,,,,,,"30.267,66",,,,,"59.552,24",,,,,,,,,,,,,,
DUAS BARRAS-RJ,,,,,RJ,,,,"25.223,05",,,,,,,,-,,,,,,"25.223,05",,,,,"49.626,87",,,,,,,,,,,,,,
DUQUE DE CAXIAS-RJ,,,,,RJ,,,,"143.099,09",,,,,,,,"40.115,44",,,,,,"183.214,53",,,,,"360.860,27",,,,,,,,,,,,,,
GUAPIMIRIM-RJ,,,,,RJ,,,,"76.796,43",,,,,,,,-,,,,,,"76.796,43",,,,,"151.098,55",,,,,,,,,,,,,,
IGUABA GRANDE-RJ,,,,,RJ,,,,"25.223,05",,,,,,,,-,,,,,,"25.223,05",,,,,"49.626,87",,,,,,,,,,,,,,
ITALVA-RJ,,,,,RJ,,,,"27.745,36",,,,,,,,-,,,,,,"27.745,36",,,,,"54.589,56",,,,,,,,,,,,,,
ITAOCARA-RJ,,,,,RJ,,,,"32.789,97",,,,,,,,-,,,,,,"32.789,97",,,,,"64.514,94",,,,,,,,,,,,,,
ITAPERUNA-RJ,,,,,RJ,,,,"45.401,49",,,,,,,,-,,,,,,"45.401,49",,,,,"89.328,37",,,,,,,,,,,,,,
JAPERI-RJ,,,,,RJ,,,,"32.377,03",,,,,,,,-,,,,,,"32.377,03",,,,,"63.709,67",,,,,,,,,,,,,,
LAJE DO MURIAE-RJ,,,,,RJ,,,,"25.223,05",,,,,,,,-,,,,,,"25.223,05",,,,,"49.626,87",,,,,,,,,,,,,,
MACAE-RJ,,,,,RJ,,,,"863.897,07",,,,,,,,"284.931,92",,,,,,"1.148.828,99",,,,,"2.248.281,37",,,,,,,,,,,,,,
MACUCO-RJ,,,,,RJ,,,,"25.223,05",,,,,,,,-,,,,,,"25.223,05",,,,,"49.626,87",,,,,,,,,,,,,,
MAGE-RJ,,,,,RJ,,,,"95.333,50",,,,,,,,"7.460,73",,,,,,"102.794,23",,,,,"202.352,08",,,,,,,,,,,,,,
MANGARATIBA-RJ,,,,,RJ,,,,-,,,,,,,,"54.106,48",,,,,,"54.106,48",,,,,"107.289,11",,,,,,,,,,,,,,
MIRACEMA-RJ,,,,,RJ,,,,"34.051,12",,,,,,,,-,,,,,,"34.051,12",,,,,"66.996,28",,,,,,,,,,,,,,
NATIVIDADE-RJ,,,,,RJ,,,,"29.006,51",,,,,,,,-,,,,,,"29.006,51",,,,,"57.070,90",,,,,,,,,,,,,,
NITEROI-RJ,,,,,RJ,,,,-,,,,,,,,"9.233,72",,,,,,"9.233,72",,,,,"18.296,29",,,,,,,,,,,,,,
NOVA FRIBURGO-RJ,,,,,RJ,,,,"50.446,10",,,,,,,,-,,,,,,"50.446,10",,,,,"99.253,74",,,,,,,,,,,,,,
PETROPOLIS-RJ,,,,,RJ,,,,"50.446,10",,,,,,,,-,,,,,,"50.446,10",,,,,"99.253,74",,,,,,,,,,,,,,
PIRAI-RJ,,,,,RJ,,,,"32.377,03",,,,,,,,-,,,,,,"32.377,03",,,,,"63.709,67",,,,,,,,,,,,,,
PORCIUNCULA-RJ,,,,,RJ,,,,"29.006,51",,,,,,,,-,,,,,,"29.006,51",,,,,"57.070,90",,,,,,,,,,,,,,
QUISSAMA-RJ,,,,,RJ,,,,"219.044,79",,,,,,,,"392.465,96",,,,,,"611.510,75",,,,,"1.217.241,52",,,,,,,,,,,,,,
RIO BONITO-RJ,,,,,RJ,,,,"39.095,73",,,,,,,,-,,,,,,"39.095,73",,,,,"76.921,65",,,,,,,,,,,,,,
RIO DAS OSTRAS-RJ,,,,,RJ,,,,"237.577,15",,,,,,,,"450.279,09",,,,,,"687.856,24",,,,,"1.332.709,28",,,,,,,,,,,,,,
RIO DE JANEIRO-RJ,,,,,RJ,,,,"37.172,97",,,,,,,,"36.232,82",,,,,,"73.405,79",,,,,"145.352,64",,,,,,,,,,,,,,
SANTA MARIA MADALENA-RJ,,,,,RJ,,,,"26.484,20",,,,,,,,-,,,,,,"26.484,20",,,,,"52.108,21",,,,,,,,,,,,,,
SANTO ANTONIO DE PADUA-RJ,,,,,RJ,,,,"36.573,42",,,,,,,,-,,,,,,"36.573,42",,,,,"71.958,96",,,,,,,,,,,,,,
SAO FIDELIS-RJ,,,,,RJ,,,,"37.834,58",,,,,,,,-,,,,,,"37.834,58",,,,,"74.440,31",,,,,,,,,,,,,,
SAO FRANCISCO DE ITABAPOANA-RJ,,,,,RJ,,,,"36.573,42",,,,,,,,-,,,,,,"36.573,42",,,,,"71.958,96",,,,,,,,,,,,,,
SAO GONCALO-RJ,,,,,RJ,,,,-,,,,,,,,"7.460,73",,,,,,"7.460,73",,,,,"14.781,46",,,,,,,,,,,,,,
SAO JOAO DA BARRA-RJ,,,,,RJ,,,,"35.312,27",,,,,,,,-,,,,,,"35.312,27",,,,,"69.477,62",,,,,,,,,,,,,,
SAO JOSE DE UBA-RJ,,,,,RJ,,,,"25.223,05",,,,,,,,-,,,,,,"25.223,05",,,,,"49.626,87",,,,,,,,,,,,,,
SAO JOSE DO VALE DO RIO PRETO-RJ,,,,,RJ,,,,"30.267,66",,,,,,,,-,,,,,,"30.267,66",,,,,"59.552,24",,,,,,,,,,,,,,
SAO PEDRO DA ALDEIA-RJ,,,,,RJ,,,,"40.356,88",,,,,,,,-,,,,,,"40.356,88",,,,,"79.402,99",,,,,,,,,,,,,,
SAO SEBASTIAO DO ALTO-RJ,,,,,RJ,,,,"25.223,05",,,,,,,,-,,,,,,"25.223,05",,,,,"49.626,87",,,,,,,,,,,,,,
SAQUAREMA-RJ,,,,,RJ,,,,"39.095,73",,,,,,,,-,,,,,,"39.095,73",,,,,"76.921,65",,,,,,,,,,,,,,
