IRAJUBA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
IRARA-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
ITABELA-BA,,,,,BA,,,"1.815,74",,,,,,,,,,-,,,,,,,"1.815,74",,,,,,,,"19.347,50",,,,,,,,,
ITABERABA-BA,,,,,BA,,,"2.139,98",,,,,,,,,,-,,,,,,,"2.139,98",,,,,,,,"22.802,41",,,,,,,,,
ITABUNA-BA,,,,,BA,,,"242.421,25",,,,,,,,,,"163,15",,,,,,,"242.584,40",,,,,,,,"2.788.534,23",,,,,,,,,
ITACARE-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
ITAGI-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
ITAGIBA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
ITAGIMIRIM-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
ITAJU DO COLONIA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
ITAJUIPE-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
ITAMARAJU-BA,,,,,BA,,,"2.139,98",,,,,,,,,,-,,,,,,,"2.139,98",,,,,,,,"22.802,41",,,,,,,,,
ITAMARI-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
ITAMBE-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
ITANAGRA-BA,,,,,BA,,,"54.814,58",,,,,,,,,,"8.972,45",,,,,,,"63.787,03",,,,,,,,"792.528,71",,,,,,,,,
ITANHEM-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
ITAPARICA-BA,,,,,BA,,,"94.043,81",,,,,,,,,,"318.125,47",,,,,,,"412.169,28",,,,,,,,"4.103.148,54",,,,,,,,,
ITAPE-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
ITAPEBI-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
ITAPETINGA-BA,,,,,BA,,,"2.204,83",,,,,,,,,,-,,,,,,,"2.204,83",,,,,,,,"23.493,40",,,,,,,,,
ITAPICURU-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
ITAPITANGA-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
ITAQUARA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
ITARANTIM-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
ITATIM-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
ITIRUCU-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
ITIUBA-BA,,,,,BA,,,"1.945,43",,,,,,,,,,-,,,,,,,"1.945,43",,,,,,,,"20.729,45",,,,,,,,,
ITORORO-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
ITUBERA-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
JACOBINA-BA,,,,,BA,,,"2.269,67",,,,,,,,,,-,,,,,,,"2.269,67",,,,,,,,"24.184,37",,,,,,,,,
JAGUAQUARA-BA,,,,,BA,,,"2.075,13",,,,,,,,,,-,,,,,,,"2.075,13",,,,,,,,"22.111,42",,,,,,,,,
JAGUARIPE-BA,,,,,BA,,,"69.884,50",,,,,,,,,,-,,,,,,,"69.884,50",,,,,,,,"744.650,43",,,,,,,,,
JANDAIRA-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
JEQUIE-BA,,,,,BA,,,"2.593,91",,,,,,,,,,-,,,,,,,"2.593,91",,,,,,,,"27.639,30",,,,,,,,,
JEREMOABO-BA,,,,,BA,,,"1.945,43",,,,,,,,,,-,,,,,,,"1.945,43",,,,,,,,"20.729,45",,,,,,,,,
JIQUIRICA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
JITAUNA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
JUCURUCU-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
JUSSARI-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
LAJE-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
LAJEDAO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
LAJEDINHO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
LAMARAO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
LAURO DE FREITAS-BA,,,,,BA,,,"2.593,91",,,,,,,,,,-,,,,,,,"2.593,91",,,,,,,,"27.639,30",,,,,,,,,
MACAJUBA-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
MACARANI-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
MADRE DE DEUS-BA,,,,,BA,,,"1.208.074,62",,,,,,,,,,"1.474.178,96",,,,,,,"2.682.253,58",,,,,,,,"29.644.336,16",,,,,,,,,
MAIQUINIQUE-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAIRI-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
MARACAS-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
MARAGOGIPE-BA,,,,,BA,,,"60.388,00",,,,,,,,,,-,,,,,,,"60.388,00",,,,,,,,"643.460,99",,,,,,,,,
MARAU-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
MASCOTE-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,BA,,,"166.634,57",,,,,,,,,,"92.840,89",,,,,,,"259.475,46",,,,,,,,"2.939.339,43",,,,,,,,,
MEDEIROS NETO-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
MILAGRES-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
MIRANTE-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
MONTE SANTO-BA,,,,,BA,,,"2.075,13",,,,,,,,,,-,,,,,,,"2.075,13",,,,,,,,"22.111,42",,,,,,,,,
MUCURI-BA,,,,,BA,,,"241.155,96",,,,,,,,,,"1.177,78",,,,,,,"242.333,74",,,,,,,,"2.873.409,50",,,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
MURITIBA-BA,,,,,BA,,,"1.815,74",,,,,,,,,,-,,,,,,,"1.815,74",,,,,,,,"19.347,50",,,,,,,,,
MUTUIPE-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
NAZARE-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
NILO PECANHA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
NORDESTINA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
NOVA CANAA-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
NOVA IBIA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
NOVA SOURE-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
NOVA VICOSA-BA,,,,,BA,,,"1.945,43",,,,,,,,,,-,,,,,,,"1.945,43",,,,,,,,"20.729,45",,,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
OLINDINA-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
OURICANGAS-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
OUROLANDIA-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
PAU BRASIL-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,"2.399,37",,,,,,,,,,-,,,,,,,"2.399,37",,,,,,,,"25.566,36",,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
PEDRAO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
PINTADAS-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
PIRAI DO NORTE-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
PIRITIBA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
PLANALTINO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
PLANALTO-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
POCOES-BA,,,,,BA,,,"2.010,28",,,,,,,,,,-,,,,,,,"2.010,28",,,,,,,,"21.420,43",,,,,,,,,
POJUCA-BA,,,,,BA,,,"429.773,91",,,,,,,,,,"371.793,86",,,,,,,"801.567,77",,,,,,,,"10.197.981,66",,,,,,,,,
PORTO SEGURO-BA,,,,,BA,,,"2.464,22",,,,,,,,,,-,,,,,,,"2.464,22",,,,,,,,"26.257,34",,,,,,,,,
POTIRAGUA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
PRADO-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,"2.010,28",,,,,,,,,,-,,,,,,,"2.010,28",,,,,,,,"21.420,43",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
RIO REAL-BA,,,,,BA,,,"1.945,43",,,,,,,,,,-,,,,,,,"1.945,43",,,,,,,,"20.729,45",,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,"1.815,74",,,,,,,,,,-,,,,,,,"1.815,74",,,,,,,,"19.347,50",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,"42.856,00",,,,,,,,,,"317.578,86",,,,,,,"360.434,86",,,,,,,,"3.525.097,10",,,,,,,,,
SALVADOR-BA,,,,,BA,,,"77.920,00",,,,,,,,,,"317.578,86",,,,,,,"395.498,86",,,,,,,,"3.898.719,66",,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
SANTA INES-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
SANTA LUZIA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
SANTALUZ-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,"64.284,00",,,,,,,,,,"317.578,86",,,,,,,"381.862,86",,,,,,,,"3.753.422,00",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,"2.334,52",,,,,,,,,,-,,,,,,,"2.334,52",,,,,,,,"24.875,37",,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,"2.010,28",,,,,,,,,,-,,,,,,,"2.010,28",,,,,,,,"21.420,43",,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
SAO FELIX-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,"1.569.495,87",,,,,,,,,,"1.074.549,27",,,,,,,"2.644.045,14",,,,,,,,"30.388.165,24",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,"1.880,59",,,,,,,,,,-,,,,,,,"1.880,59",,,,,,,,"20.038,49",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,"1.361,80",,,,,,,,,,-,,,,,,,"1.361,80",,,,,,,,"14.510,60",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,"357.711,12",,,,,,,,,,"197.916,86",,,,,,,"555.627,98",,,,,,,,"6.839.225,96",,,,,,,,,
SAPEACU-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,"45.002,75",,,,,,,,,,"1.091,91",,,,,,,"46.094,66",,,,,,,,"527.483,09",,,,,,,,,
SAUBARA-BA,,,,,BA,,,"40.908,00",,,,,,,,,,"317.578,86",,,,,,,"358.486,86",,,,,,,,"3.504.340,30",,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
SERRINHA-BA,,,,,BA,,,"2.269,67",,,,,,,,,,-,,,,,,,"2.269,67",,,,,,,,"24.184,37",,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,"482.966,30",,,,,,,,,,"36.656,07",,,,,,,"519.622,37",,,,,,,,"3.578.450,94",,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
TANQUINHO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
TAPEROA-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,"1.556,35",,,,,,,,,,-,,,,,,,"1.556,35",,,,,,,,"16.583,56",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,BA,,,"2.529,07",,,,,,,,,,-,,,,,,,"2.529,07",,,,,,,,"26.948,32",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,"46.414,79",,,,,,,,,,"2.380,26",,,,,,,"48.795,05",,,,,,,,"541.146,73",,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
TEOLANDIA-BA,,,,,BA,,,"1.491,50",,,,,,,,,,-,,,,,,,"1.491,50",,,,,,,,"15.892,57",,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
TUCANO-BA,,,,,BA,,,"2.075,13",,,,,,,,,,-,,,,,,,"2.075,13",,,,,,,,"22.111,42",,,,,,,,,
UAUA-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
UBAIRA-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
UBAITABA-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
UBATA-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
UNA-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
URUCUCA-BA,,,,,BA,,,"1.621,19",,,,,,,,,,-,,,,,,,"1.621,19",,,,,,,,"17.274,53",,,,,,,,,
VALENCA-BA,,,,,BA,,,"69.884,50",,,,,,,,,,-,,,,,,,"69.884,50",,,,,,,,"744.650,43",,,,,,,,,
VALENTE-BA,,,,,BA,,,"1.750,89",,,,,,,,,,-,,,,,,,"1.750,89",,,,,,,,"18.656,50",,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,"1.426,65",,,,,,,,,,-,,,,,,,"1.426,65",,,,,,,,"15.201,59",,,,,,,,,
VARZEDO-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,"80.359,06",,,,,,,,,,"661,17",,,,,,,"81.020,23",,,,,,,,"622.578,78",,,,,,,,,
VEREDA-BA,,,,,BA,,,"1.296,95",,,,,,,,,,-,,,,,,,"1.296,95",,,,,,,,"13.819,62",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,"2.593,91",,,,,,,,,,-,,,,,,,"2.593,91",,,,,,,,"27.639,30",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,BA,,,"1.686,04",,,,,,,,,,-,,,,,,,"1.686,04",,,,,,,,"17.965,53",,,,,,,,,
BAHIA  TOTAL,,,,,,,,"8.518.291,78",,,,,,,,,,"6.970.566,95",,,,,,,"15.488.858,73",,,,,,,,"170.965.685,94",,,,,,,,,
ACARAU-CE,,,,,CE,,,"2.074,60",,,,,,,,,,-,,,,,,,"2.074,60",,,,,,,,"26.726,53",,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,"1.320,20",,,,,,,,,,-,,,,,,,"1.320,20",,,,,,,,"17.007,77",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMONTADA-CE,,,,,CE,,,"42.661,84",,,,,,,,,,"7.077,01",,,,,,,"49.738,85",,,,,,,,"834.491,57",,,,,,,,,
APUIARES-CE,,,,,CE,,,"1.383,06",,,,,,,,,,-,,,,,,,"1.383,06",,,,,,,,"17.817,64",,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,"64,43",,,,,,,,,,"35.775,58",,,,,,,"35.840,01",,,,,,,,"2.642.735,51",,,,,,,,,
ARACATI-CE,,,,,CE,,,"82.727,02",,,,,,,,,,"24.060,82",,,,,,,"106.787,84",,,,,,,,"3.680.997,66",,,,,,,,,
ARARENDA-CE,,,,,CE,,,"1.320,20",,,,,,,,,,-,,,,,,,"1.320,20",,,,,,,,"17.007,77",,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,"1.445,93",,,,,,,,,,-,,,,,,,"1.445,93",,,,,,,,"18.627,54",,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,"1.760,27",,,,,,,,,,-,,,,,,,"1.760,27",,,,,,,,"22.677,03",,,,,,,,,
CAMOCIM-CE,,,,,CE,,,"2.074,60",,,,,,,,,,-,,,,,,,"2.074,60",,,,,,,,"26.726,53",,,,,,,,,
CANINDE-CE,,,,,CE,,,"2.200,33",,,,,,,,,,-,,,,,,,"2.200,33",,,,,,,,"28.346,31",,,,,,,,,
CARIDADE-CE,,,,,CE,,,"1.634,53",,,,,,,,,,-,,,,,,,"1.634,53",,,,,,,,"21.057,26",,,,,,,,,
CARIRE-CE,,,,,CE,,,"1.571,67",,,,,,,,,,-,,,,,,,"1.571,67",,,,,,,,"20.247,35",,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,"1.508,80",,,,,,,,,,-,,,,,,,"1.508,80",,,,,,,,"19.437,45",,,,,,,,,
CATUNDA-CE,,,,,CE,,,"1.257,33",,,,,,,,,,-,,,,,,,"1.257,33",,,,,,,,"16.197,86",,,,,,,,,
