SANTA BRIGIDA-BA,,,,BA,,,,,"21,28",,,,,,-,,,,,"21,28",,,,,,,"131,37",,,,,,,,,
SANTA INES-BA,,,,BA,,,,,"18,62",,,,,,-,,,,,"18,62",,,,,,,"114,71",,,,,,,,,
SANTA TERESINHA-BA,,,,BA,,,,,"17,73",,,,,,-,,,,,"17,73",,,,,,,"109,71",,,,,,,,,
SANTALUZ-BA,,,,BA,,,,,"24,83",,,,,,-,,,,,"24,83",,,,,,,"153,08",,,,,,,,,
SANTANOPOLIS-BA,,,,BA,,,,,"17,73",,,,,,-,,,,,"17,73",,,,,,,"109,71",,,,,,,,,
SANTO AMARO-BA,,,,BA,,,,,"712,94",,,,,,"831,73",,,,,"1.544,67",,,,,,,"10.768,23",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,BA,,,,,"30,15",,,,,,-,,,,,"30,15",,,,,,,"186,12",,,,,,,,,
SANTO ESTEVAO-BA,,,,BA,,,,,"26,6",,,,,,-,,,,,"26,6",,,,,,,"164,08",,,,,,,,,
SAO DOMINGOS-BA,,,,BA,,,,,"17,73",,,,,,-,,,,,"17,73",,,,,,,"109,71",,,,,,,,,
SAO FELIPE-BA,,,,BA,,,,,"23,05",,,,,,-,,,,,"23,05",,,,,,,"142,06",,,,,,,,,
SAO FELIX-BA,,,,BA,,,,,"19,51",,,,,,-,,,,,"19,51",,,,,,,"120,36",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,BA,,,,,"108.579,80",,,,,,"261.700,70",,,,,"370.280,50",,,,,,,"1.788.510,87",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,BA,,,,,"23,94",,,,,,-,,,,,"23,94",,,,,,,"147,77",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,BA,,,,,"20,39",,,,,,-,,,,,"20,39",,,,,,,"125,71",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,BA,,,,,"18,62",,,,,,-,,,,,"18,62",,,,,,,"114,71",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,BA,,,,,"50.206,59",,,,,,"23.198,61",,,,,"73.405,20",,,,,,,"442.796,76",,,,,,,,,
SAPEACU-BA,,,,BA,,,,,"20,39",,,,,,-,,,,,"20,39",,,,,,,"125,71",,,,,,,,,
SATIRO DIAS-BA,,,,BA,,,,,"20,39",,,,,,-,,,,,"20,39",,,,,,,"125,71",,,,,,,,,
SAUBARA-BA,,,,BA,,,,,"432,08",,,,,,"831,73",,,,,"1.263,81",,,,,,,"9.036,00",,,,,,,,,
SERRA PRETA-BA,,,,BA,,,,,"21,28",,,,,,-,,,,,"21,28",,,,,,,"131,37",,,,,,,,,
SERRINHA-BA,,,,BA,,,,,"31,03",,,,,,-,,,,,"31,03",,,,,,,"191,06",,,,,,,,,
SERROLANDIA-BA,,,,BA,,,,,"19,51",,,,,,-,,,,,"19,51",,,,,,,"120,36",,,,,,,,,
SIMOES FILHO-BA,,,,BA,,,,,"14.596,71",,,,,,"1.013,03",,,,,"15.609,74",,,,,,,"102.465,78",,,,,,,,,
SITIO DO QUINTO-BA,,,,BA,,,,,"19,51",,,,,,-,,,,,"19,51",,,,,,,"120,36",,,,,,,,,
TANQUINHO-BA,,,,BA,,,,,"17,73",,,,,,-,,,,,"17,73",,,,,,,"109,71",,,,,,,,,
TAPIRAMUTA-BA,,,,BA,,,,,"19,51",,,,,,-,,,,,"19,51",,,,,,,"120,36",,,,,,,,,
TEODORO SAMPAIO-BA,,,,BA,,,,,"13.026,77",,,,,,"558,89",,,,,"13.585,66",,,,,,,"78.030,17",,,,,,,,,
TEOFILANDIA-BA,,,,BA,,,,,"23,05",,,,,,-,,,,,"23,05",,,,,,,"142,06",,,,,,,,,
TERRA NOVA-BA,,,,BA,,,,,"19,51",,,,,,-,,,,,"19,51",,,,,,,"120,36",,,,,,,,,
TUCANO-BA,,,,BA,,,,,"27,49",,,,,,-,,,,,"27,49",,,,,,,"169,77",,,,,,,,,
UAUA-BA,,,,BA,,,,,"23,94",,,,,,-,,,,,"23,94",,,,,,,"147,77",,,,,,,,,
UBAIRA-BA,,,,BA,,,,,"23,94",,,,,,-,,,,,"23,94",,,,,,,"147,77",,,,,,,,,
VALENTE-BA,,,,BA,,,,,"21,28",,,,,,-,,,,,"21,28",,,,,,,"131,37",,,,,,,,,
VARZEA DA ROCA-BA,,,,BA,,,,,"19,51",,,,,,-,,,,,"19,51",,,,,,,"120,36",,,,,,,,,
VARZEA DO POCO-BA,,,,BA,,,,,"18,62",,,,,,-,,,,,"18,62",,,,,,,"114,71",,,,,,,,,
VARZEA NOVA-BA,,,,BA,,,,,"19,51",,,,,,-,,,,,"19,51",,,,,,,"120,36",,,,,,,,,
VARZEDO-BA,,,,BA,,,,,"17,73",,,,,,-,,,,,"17,73",,,,,,,"109,71",,,,,,,,,
VERA CRUZ-BA,,,,BA,,,,,"23,94",,,,,,-,,,,,"23,94",,,,,,,"147,77",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,BA,,,,,"35,47",,,,,,-,,,,,"35,47",,,,,,,"218,79",,,,,,,,,
ACARAPE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.825,20",,,,,,,,,
ACARAU-CE,,,,CE,,,,,"917,72",,,,,,-,,,,,"917,72",,,,,,,"3.612,08",,,,,,,,,
ALCANTARAS-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
ALTO SANTO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.912,13",,,,,,,,,
AMONTADA-CE,,,,CE,,,,,"15.619,10",,,,,,"23.451,89",,,,,"39.070,99",,,,,,,"206.097,86",,,,,,,,,
APUIARES-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
AQUIRAZ-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"505,93",,,,,,,,,
ARACATI-CE,,,,CE,,,,,"109.085,47",,,,,,"4.689,55",,,,,"113.775,02",,,,,,,"316.707,73",,,,,,,,,
ARACOIABA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.259,78",,,,,,,,,
ARARENDA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
ARATUBA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.825,20",,,,,,,,,
BANABUIU-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.999,03",,,,,,,,,
BARREIRA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.085,97",,,,,,,,,
BARROQUINHA-CE,,,,CE,,,,,"651,28",,,,,,-,,,,,"651,28",,,,,,,"2.563,41",,,,,,,,,
BATURITE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.433,61",,,,,,,,,
BEBERIBE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.607,46",,,,,,,,,
BELA CRUZ-CE,,,,CE,,,,,"799,30",,,,,,-,,,,,"799,30",,,,,,,"3.146,01",,,,,,,,,
BOA VIAGEM-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.694,36",,,,,,,,,
CAMOCIM-CE,,,,CE,,,,,"947,32",,,,,,-,,,,,"947,32",,,,,,,"3.728,62",,,,,,,,,
CANINDE-CE,,,,CE,,,,,"1.006,53",,,,,,-,,,,,"1.006,53",,,,,,,"3.961,66",,,,,,,,,
CAPISTRANO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.999,03",,,,,,,,,
CARIDADE-CE,,,,CE,,,,,"651,28",,,,,,-,,,,,"651,28",,,,,,,"2.563,41",,,,,,,,,
CARIRE-CE,,,,CE,,,,,"740,09",,,,,,-,,,,,"740,09",,,,,,,"2.912,97",,,,,,,,,
CARNAUBAL-CE,,,,CE,,,,,"680,88",,,,,,-,,,,,"680,88",,,,,,,"2.679,91",,,,,,,,,
CASCAVEL-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.781,30",,,,,,,,,
CATUNDA-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
CAUCAIA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"632,42",,,,,,,,,
CHAVAL-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
CHORO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.825,20",,,,,,,,,
CHOROZINHO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.085,97",,,,,,,,,
COREAU-CE,,,,CE,,,,,"740,09",,,,,,-,,,,,"740,09",,,,,,,"2.912,97",,,,,,,,,
CRATEUS-CE,,,,CE,,,,,"1.006,53",,,,,,-,,,,,"1.006,53",,,,,,,"3.961,66",,,,,,,,,
CROATA-CE,,,,CE,,,,,"680,88",,,,,,-,,,,,"680,88",,,,,,,"2.679,91",,,,,,,,,
CRUZ-CE,,,,CE,,,,,"710,49",,,,,,-,,,,,"710,49",,,,,,,"2.796,46",,,,,,,,,
DEPUTADO IRAPUAN PINHEIRO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
ERERE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
EUSEBIO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"426,88",,,,,,,,,
FORQUILHA-CE,,,,CE,,,,,"710,49",,,,,,-,,,,,"710,49",,,,,,,"2.796,46",,,,,,,,,
FORTALEZA-CE,,,,CE,,,,,"114.222,09",,,,,,"3.232,50",,,,,"117.454,59",,,,,,,"641.333,45",,,,,,,,,
FORTIM-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.225,52",,,,,,,,,
FRECHEIRINHA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
GENERAL SAMPAIO-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
GRACA-CE,,,,CE,,,,,"680,88",,,,,,-,,,,,"680,88",,,,,,,"2.679,91",,,,,,,,,
GRANJA-CE,,,,CE,,,,,"917,72",,,,,,-,,,,,"917,72",,,,,,,"3.612,08",,,,,,,,,
GROAIRAS-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
GUAIUBA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"379,45",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,CE,,,,,"828,90",,,,,,-,,,,,"828,90",,,,,,,"3.262,51",,,,,,,,,
GUARAMIRANGA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
HIDROLANDIA-CE,,,,CE,,,,,"710,49",,,,,,-,,,,,"710,49",,,,,,,"2.796,46",,,,,,,,,
HORIZONTE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.346,71",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBARETAMA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.825,20",,,,,,,,,
IBIAPINA-CE,,,,CE,,,,,"769,70",,,,,,-,,,,,"769,70",,,,,,,"3.029,48",,,,,,,,,
IBICUITINGA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
ICAPUI-CE,,,,CE,,,,,"29.779,82",,,,,,"7.437,18",,,,,"37.217,00",,,,,,,"272.833,01",,,,,,,,,
INDEPENDENCIA-CE,,,,CE,,,,,"769,70",,,,,,-,,,,,"769,70",,,,,,,"3.029,48",,,,,,,,,
IPAPORANGA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
IPU-CE,,,,CE,,,,,"858,51",,,,,,-,,,,,"858,51",,,,,,,"3.379,05",,,,,,,,,
IPUEIRAS-CE,,,,CE,,,,,"858,51",,,,,,-,,,,,"858,51",,,,,,,"3.379,05",,,,,,,,,
IRACEMA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.912,13",,,,,,,,,
IRAUCUBA-CE,,,,CE,,,,,"710,49",,,,,,-,,,,,"710,49",,,,,,,"2.796,46",,,,,,,,,
ITAICABA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
ITAITINGA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"426,88",,,,,,,,,
ITAPAGE-CE,,,,CE,,,,,"888,11",,,,,,-,,,,,"888,11",,,,,,,"3.495,57",,,,,,,,,
ITAPIPOCA-CE,,,,CE,,,,,"20.081,70",,,,,,"23.118,30",,,,,"43.200,00",,,,,,,"219.486,52",,,,,,,,,
ITAPIUNA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.999,03",,,,,,,,,
ITAREMA-CE,,,,CE,,,,,"15.061,27",,,,,,"16.708,09",,,,,"31.769,36",,,,,,,"170.129,84",,,,,,,,,
ITATIRA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.999,03",,,,,,,,,
JAGUARETAMA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.085,97",,,,,,,,,
JAGUARIBARA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
JAGUARIBE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.520,54",,,,,,,,,
JAGUARUANA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.433,61",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
LIMOEIRO DO NORTE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.694,36",,,,,,,,,
MADALENA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.912,13",,,,,,,,,
MARCO-CE,,,,CE,,,,,"740,09",,,,,,-,,,,,"740,09",,,,,,,"2.912,97",,,,,,,,,
MARACANAU-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"632,42",,,,,,,,,
MARANGUAPE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"569,18",,,,,,,,,
MARTINOPOLE-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
MASSAPE-CE,,,,CE,,,,,"799,30",,,,,,-,,,,,"799,30",,,,,,,"3.146,01",,,,,,,,,
MERUOCA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
MILHA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.912,13",,,,,,,,,
MIRAIMA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
MOMBACA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.607,46",,,,,,,,,
MONSENHOR TABOSA-CE,,,,CE,,,,,"680,88",,,,,,-,,,,,"680,88",,,,,,,"2.679,91",,,,,,,,,
MORADA NOVA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.868,21",,,,,,,,,
MORAUJO-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
MORRINHOS-CE,,,,CE,,,,,"680,88",,,,,,-,,,,,"680,88",,,,,,,"2.679,91",,,,,,,,,
MUCAMBO-CE,,,,CE,,,,,"651,28",,,,,,-,,,,,"651,28",,,,,,,"2.563,41",,,,,,,,,
MULUNGU-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
NOVA RUSSAS-CE,,,,CE,,,,,"828,90",,,,,,-,,,,,"828,90",,,,,,,"3.262,51",,,,,,,,,
NOVO ORIENTE-CE,,,,CE,,,,,"799,30",,,,,,-,,,,,"799,30",,,,,,,"3.146,01",,,,,,,,,
OCARA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.259,78",,,,,,,,,
PACAJUS-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.607,46",,,,,,,,,
PACATUBA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"490,12",,,,,,,,,
PACOTI-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.825,20",,,,,,,,,
PACUJA-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
PALHANO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
PALMACIA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
PARACURU-CE,,,,CE,,,,,"33.748,42",,,,,,"32.042,23",,,,,"65.790,65",,,,,,,"390.758,83",,,,,,,,,
PARAIPABA-CE,,,,CE,,,,,"769,70",,,,,,"1.231,15",,,,,"2.000,85",,,,,,,"10.752,68",,,,,,,,,
PARAMOTI-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEDRA BRANCA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.607,46",,,,,,,,,
PENTECOSTE-CE,,,,CE,,,,,"828,90",,,,,,-,,,,,"828,90",,,,,,,"3.262,51",,,,,,,,,
PEREIRO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.912,13",,,,,,,,,
PINDORETAMA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.912,13",,,,,,,,,
PIQUET CARNEIRO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.912,13",,,,,,,,,
PIRES FERREIRA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
PORANGA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
POTIRETAMA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
QUITERIANOPOLIS-CE,,,,CE,,,,,"710,49",,,,,,-,,,,,"710,49",,,,,,,"2.796,46",,,,,,,,,
QUIXADA-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.955,13",,,,,,,,,
QUIXERAMOBIM-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.868,21",,,,,,,,,
QUIXERE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.999,03",,,,,,,,,
REDENCAO-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.259,78",,,,,,,,,
RERIUTABA-CE,,,,CE,,,,,"769,70",,,,,,-,,,,,"769,70",,,,,,,"3.029,48",,,,,,,,,
RUSSAS-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.781,30",,,,,,,,,
SANTA QUITERIA-CE,,,,CE,,,,,"888,11",,,,,,-,,,,,"888,11",,,,,,,"3.495,57",,,,,,,,,
SANTANA DO ACARAU-CE,,,,CE,,,,,"799,3",,,,,,-,,,,,"799,3",,,,,,,"3.146,01",,,,,,,,,
SAO BENEDITO-CE,,,,CE,,,,,"888,11",,,,,,-,,,,,"888,11",,,,,,,"3.495,57",,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,CE,,,,,"858,51",,,,,,-,,,,,"858,51",,,,,,,"3.379,05",,,,,,,,,
SAO JOAO DO JAGUARIBE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"1.738,29",,,,,,,,,
SAO LUIS DO CURU-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
SENADOR POMPEU-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.346,71",,,,,,,,,
SENADOR SA-CE,,,,CE,,,,,"592,07",,,,,,-,,,,,"592,07",,,,,,,"2.330,36",,,,,,,,,
SOBRAL-CE,,,,CE,,,,,"1.154,55",,,,,,-,,,,,"1.154,55",,,,,,,"4.544,25",,,,,,,,,
SOLONOPOLE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.085,97",,,,,,,,,
TABULEIRO DO NORTE-CE,,,,CE,,,,,-,,,,,,-,,,,,-,,,,,,,"2.346,71",,,,,,,,,
TAMBORIL-CE,,,,CE,,,,,"799,30",,,,,,-,,,,,"799,30",,,,,,,"3.146,01",,,,,,,,,
TEJUCUOCA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
TIANGUA-CE,,,,CE,,,,,"947,32",,,,,,-,,,,,"947,32",,,,,,,"3.728,62",,,,,,,,,
TRAIRI-CE,,,,CE,,,,,"16.734,75",,,,,,"30.004,90",,,,,"46.739,65",,,,,,,"252.615,62",,,,,,,,,
TURURU-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
UBAJARA-CE,,,,CE,,,,,"799,30",,,,,,-,,,,,"799,30",,,,,,,"3.146,01",,,,,,,,,
UMIRIM-CE,,,,CE,,,,,"680,88",,,,,,-,,,,,"680,88",,,,,,,"2.679,91",,,,,,,,,
URUBURETAMA-CE,,,,CE,,,,,"680,88",,,,,,-,,,,,"680,88",,,,,,,"2.679,91",,,,,,,,,
URUOCA-CE,,,,CE,,,,,"621,68",,,,,,-,,,,,"621,68",,,,,,,"2.446,88",,,,,,,,,
VARJOTA-CE,,,,CE,,,,,"680,88",,,,,,-,,,,,"680,88",,,,,,,"2.679,91",,,,,,,,,
VICOSA DO CEARA-CE,,,,CE,,,,,"917,72",,,,,,-,,,,,"917,72",,,,,,,"3.612,08",,,,,,,,,
AFONSO CLAUDIO-ES,,,,ES,,,,,"39,24",,,,,,-,,,,,"39,24",,,,,,,"240,75",,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,ES,,,,,"30,83",,,,,,-,,,,,"30,83",,,,,,,"189,16",,,,,,,,,
AGUIA BRANCA-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
ALEGRE-ES,,,,ES,,,,,"39,24",,,,,,-,,,,,"39,24",,,,,,,"240,75",,,,,,,,,
ALFREDO CHAVES-ES,,,,ES,,,,,"30,83",,,,,,-,,,,,"30,83",,,,,,,"189,16",,,,,,,,,
ALTO RIO NOVO-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
ANCHIETA-ES,,,,ES,,,,,"33,63",,,,,,-,,,,,"33,63",,,,,,,"206,36",,,,,,,,,
APIACA-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
ATILIO VIVACQUA-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
BAIXO GUANDU-ES,,,,ES,,,,,"37,83",,,,,,-,,,,,"37,83",,,,,,,"232,15",,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,ES,,,,,"42,04",,,,,,-,,,,,"42,04",,,,,,,"257,94",,,,,,,,,
BOA ESPERANCA-ES,,,,ES,,,,,"30,83",,,,,,-,,,,,"30,83",,,,,,,"189,16",,,,,,,,,
BOM JESUS DO NORTE-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
BREJETUBA-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,ES,,,,,"56,05",,,,,,-,,,,,"56,05",,,,,,,"343,94",,,,,,,,,
CARIACICA-ES,,,,ES,,,,,"56,05",,,,,,-,,,,,"56,05",,,,,,,"343,94",,,,,,,,,
CASTELO-ES,,,,ES,,,,,"39,24",,,,,,-,,,,,"39,24",,,,,,,"240,75",,,,,,,,,
COLATINA-ES,,,,ES,,,,,"51,85",,,,,,-,,,,,"51,85",,,,,,,"318,15",,,,,,,,,
CONCEICAO DA BARRA-ES,,,,ES,,,,,"17.509,70",,,,,,"2.271,10",,,,,"19.780,80",,,,,,,"112.917,58",,,,,,,,,
CONCEICAO DO CASTELO-ES,,,,ES,,,,,"29,43",,,,,,-,,,,,"29,43",,,,,,,"180,54",,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
DOMINGOS MARTINS-ES,,,,ES,,,,,"37,83",,,,,,-,,,,,"37,83",,,,,,,"232,15",,,,,,,,,
DORES DO RIO PRETO-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
ECOPORANGA-ES,,,,ES,,,,,"36,43",,,,,,-,,,,,"36,43",,,,,,,"223,56",,,,,,,,,
FUNDAO-ES,,,,ES,,,,,"29,43",,,,,,-,,,,,"29,43",,,,,,,"180,54",,,,,,,,,
GUACUI-ES,,,,ES,,,,,"36,43",,,,,,-,,,,,"36,43",,,,,,,"223,56",,,,,,,,,
GUARAPARI-ES,,,,ES,,,,,"49,05",,,,,,-,,,,,"49,05",,,,,,,"300,94",,,,,,,,,
IBATIBA-ES,,,,ES,,,,,"33,63",,,,,,-,,,,,"33,63",,,,,,,"206,36",,,,,,,,,
IBIRACU-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
IBITIRAMA-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
ICONHA-ES,,,,ES,,,,,"29,43",,,,,,-,,,,,"29,43",,,,,,,"180,54",,,,,,,,,
IRUPI-ES,,,,ES,,,,,"29,43",,,,,,-,,,,,"29,43",,,,,,,"180,54",,,,,,,,,
ITAGUACU-ES,,,,ES,,,,,"32,23",,,,,,-,,,,,"32,23",,,,,,,"197,75",,,,,,,,,
ITAPEMIRIM-ES,,,,ES,,,,,"37,83",,,,,,-,,,,,"37,83",,,,,,,"232,15",,,,,,,,,
ITARANA-ES,,,,ES,,,,,"29,43",,,,,,-,,,,,"29,43",,,,,,,"180,54",,,,,,,,,
IUNA-ES,,,,ES,,,,,"37,83",,,,,,-,,,,,"37,83",,,,,,,"232,15",,,,,,,,,
JAGUARE-ES,,,,ES,,,,,"6.552,71",,,,,,"3.305,85",,,,,"9.858,56",,,,,,,"38.425,92",,,,,,,,,
JERONIMO MONTEIRO-ES,,,,ES,,,,,"28,02",,,,,,-,,,,,"28,02",,,,,,,"171,95",,,,,,,,,
JOAO NEIVA-ES,,,,ES,,,,,"32,23",,,,,,-,,,,,"32,23",,,,,,,"197,75",,,,,,,,,
LARANJA DA TERRA-ES,,,,ES,,,,,"29,43",,,,,,-,,,,,"29,43",,,,,,,"180,54",,,,,,,,,
