IPIAU-BA,,,,,BA,,,,"1.782,79",,,,,,-,,,,,,,"1.782,79",,,,,,,"12.573,52",,,,,,,,,,,,,,
IPIRA-BA,,,,,BA,,,,"1.897,81",,,,,,-,,,,,,,"1.897,81",,,,,,,"13.384,72",,,,,,,,,,,,,,
IRAJUBA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
IRARA-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
ITABELA-BA,,,,,BA,,,,"1.610,26",,,,,,-,,,,,,,"1.610,26",,,,,,,"11.356,73",,,,,,,,,,,,,,
ITABERABA-BA,,,,,BA,,,,"1.897,81",,,,,,-,,,,,,,"1.897,81",,,,,,,"13.384,72",,,,,,,,,,,,,,
ITABUNA-BA,,,,,BA,,,,"256.813,31",,,,,,"2.264,76",,,,,,,"259.078,07",,,,,,,"1.769.443,28",,,,,,,,,,,,,,
ITACARE-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
ITAGI-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
ITAGIBA-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
ITAGIMIRIM-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
ITAJUIPE-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
ITAMARAJU-BA,,,,,BA,,,,"1.897,81",,,,,,-,,,,,,,"1.897,81",,,,,,,"13.384,72",,,,,,,,,,,,,,
ITAMARI-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
ITAMBE-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
ITANAGRA-BA,,,,,BA,,,,"62.703,89",,,,,,"13.119,86",,,,,,,"75.823,75",,,,,,,"478.516,01",,,,,,,,,,,,,,
ITANHEM-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
ITAPARICA-BA,,,,,BA,,,,"91.104,19",,,,,,"312.828,23",,,,,,,"403.932,42",,,,,,,"2.134.523,47",,,,,,,,,,,,,,
ITAPE-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
ITAPEBI-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
ITAPETINGA-BA,,,,,BA,,,,"1.955,32",,,,,,-,,,,,,,"1.955,32",,,,,,,"13.790,33",,,,,,,,,,,,,,
ITAPICURU-BA,,,,,BA,,,,"1.667,77",,,,,,-,,,,,,,"1.667,77",,,,,,,"11.762,34",,,,,,,,,,,,,,
ITAPITANGA-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
ITAQUARA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
ITARANTIM-BA,,,,,BA,,,,"1.437,73",,,,,,-,,,,,,,"1.437,73",,,,,,,"10.139,93",,,,,,,,,,,,,,
ITATIM-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
ITIRUCU-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
ITIUBA-BA,,,,,BA,,,,"1.725,28",,,,,,-,,,,,,,"1.725,28",,,,,,,"12.167,92",,,,,,,,,,,,,,
ITORORO-BA,,,,,BA,,,,"1.437,73",,,,,,-,,,,,,,"1.437,73",,,,,,,"10.139,93",,,,,,,,,,,,,,
ITUBERA-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
JACOBINA-BA,,,,,BA,,,,"2.012,83",,,,,,-,,,,,,,"2.012,83",,,,,,,"14.195,92",,,,,,,,,,,,,,
JAGUAQUARA-BA,,,,,BA,,,,"1.840,30",,,,,,-,,,,,,,"1.840,30",,,,,,,"12.979,12",,,,,,,,,,,,,,
JAGUARIPE-BA,,,,,BA,,,,"61.976,13",,,,,,-,,,,,,,"61.976,13",,,,,,,"437.100,19",,,,,,,,,,,,,,
JANDAIRA-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
JEQUIE-BA,,,,,BA,,,,"2.300,38",,,,,,-,,,,,,,"2.300,38",,,,,,,"16.223,92",,,,,,,,,,,,,,
JEREMOABO-BA,,,,,BA,,,,"1.725,28",,,,,,-,,,,,,,"1.725,28",,,,,,,"12.167,92",,,,,,,,,,,,,,
JIQUIRICA-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
JITAUNA-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
JUCURUCU-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
JUSSARI-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
LAJE-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
LAJEDAO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDINHO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
LAMARAO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,,BA,,,,"2.300,38",,,,,,-,,,,,,,"2.300,38",,,,,,,"16.223,92",,,,,,,,,,,,,,
MACAJUBA-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
MACARANI-BA,,,,,BA,,,,"1.380,22",,,,,,-,,,,,,,"1.380,22",,,,,,,"9.734,33",,,,,,,,,,,,,,
MADRE DE DEUS-BA,,,,,BA,,,,"1.467.482,94",,,,,,"1.450.824,26",,,,,,,"2.918.307,20",,,,,,,"16.521.632,13",,,,,,,,,,,,,,
MAIQUINIQUE-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
MAIRI-BA,,,,,BA,,,,"1.437,73",,,,,,-,,,,,,,"1.437,73",,,,,,,"10.139,93",,,,,,,,,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
MARACAS-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
MARAGOGIPE-BA,,,,,BA,,,,"53.554,28",,,,,,-,,,,,,,"53.554,28",,,,,,,"377.703,29",,,,,,,,,,,,,,
MARAU-BA,,,,,BA,,,,"1.437,73",,,,,,-,,,,,,,"1.437,73",,,,,,,"10.139,93",,,,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
MASCOTE-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,BA,,,,"170.268,06",,,,,,"93.152,10",,,,,,,"263.420,16",,,,,,,"1.732.578,85",,,,,,,,,,,,,,
MEDEIROS NETO-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
MILAGRES-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
MIRANTE-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
MONTE SANTO-BA,,,,,BA,,,,"1.840,30",,,,,,-,,,,,,,"1.840,30",,,,,,,"12.979,12",,,,,,,,,,,,,,
MUCURI-BA,,,,,BA,,,,"256.238,21",,,,,,"12.943,14",,,,,,,"269.181,35",,,,,,,"1.836.528,43",,,,,,,,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
MURITIBA-BA,,,,,BA,,,,"1.610,26",,,,,,-,,,,,,,"1.610,26",,,,,,,"11.356,73",,,,,,,,,,,,,,
MUTUIPE-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
NAZARE-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
NILO PECANHA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
NORDESTINA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
NOVA CANAA-BA,,,,,BA,,,,"1.380,22",,,,,,-,,,,,,,"1.380,22",,,,,,,"9.734,33",,,,,,,,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
NOVA IBIA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
NOVA SOURE-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
NOVA VICOSA-BA,,,,,BA,,,,"1.725,28",,,,,,-,,,,,,,"1.725,28",,,,,,,"12.167,92",,,,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
OLINDINA-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
OURICANGAS-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,"1.380,22",,,,,,-,,,,,,,"1.380,22",,,,,,,"9.734,33",,,,,,,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
PAU BRASIL-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,"2.127,85",,,,,,-,,,,,,,"2.127,85",,,,,,,"15.007,13",,,,,,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
PEDRAO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,"1.380,22",,,,,,-,,,,,,,"1.380,22",,,,,,,"9.734,33",,,,,,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
PIRAI DO NORTE-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
PLANALTO-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
POCOES-BA,,,,,BA,,,,"1.782,79",,,,,,-,,,,,,,"1.782,79",,,,,,,"12.573,52",,,,,,,,,,,,,,
POJUCA-BA,,,,,BA,,,,"452.484,82",,,,,,"335.712,09",,,,,,,"788.196,91",,,,,,,"5.945.550,26",,,,,,,,,,,,,,
PORTO SEGURO-BA,,,,,BA,,,,"2.185,36",,,,,,-,,,,,,,"2.185,36",,,,,,,"15.412,73",,,,,,,,,,,,,,
POTIRAGUA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
PRADO-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,"1.667,77",,,,,,-,,,,,,,"1.667,77",,,,,,,"11.762,34",,,,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,"1.782,79",,,,,,-,,,,,,,"1.782,79",,,,,,,"12.573,52",,,,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,"1.725,28",,,,,,-,,,,,,,"1.725,28",,,,,,,"12.167,92",,,,,,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,"1.610,26",,,,,,-,,,,,,,"1.610,26",,,,,,,"11.356,73",,,,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,"38.006,26",,,,,,"312.317,60",,,,,,,"350.323,86",,,,,,,"1.797.344,79",,,,,,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,"69.102,30",,,,,,"312.317,60",,,,,,,"381.419,90",,,,,,,"2.016.656,41",,,,,,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,"1.437,73",,,,,,-,,,,,,,"1.437,73",,,,,,,"10.139,93",,,,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
SANTA LUZIA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,"1.667,77",,,,,,-,,,,,,,"1.667,77",,,,,,,"11.762,34",,,,,,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,"57.009,40",,,,,,"312.317,60",,,,,,,"369.327,00",,,,,,,"1.931.368,56",,,,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,"2.070,34",,,,,,-,,,,,,,"2.070,34",,,,,,,"14.601,53",,,,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,"1.782,79",,,,,,-,,,,,,,"1.782,79",,,,,,,"12.573,52",,,,,,,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,"1.830.944,57",,,,,,"1.047.833,93",,,,,,,"2.878.778,50",,,,,,,"18.017.597,40",,,,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,"1.667,77",,,,,,-,,,,,,,"1.667,77",,,,,,,"11.762,34",,,,,,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,"1.207,70",,,,,,-,,,,,,,"1.207,70",,,,,,,"8.517,54",,,,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,"383.673,10",,,,,,"221.855,75",,,,,,,"605.528,85",,,,,,,"4.154.293,28",,,,,,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,"1.380,22",,,,,,-,,,,,,,"1.380,22",,,,,,,"9.734,33",,,,,,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,"48.218,31",,,,,,"1.444,56",,,,,,,"49.662,87",,,,,,,"309.166,46",,,,,,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,"36.278,71",,,,,,"312.317,60",,,,,,,"348.596,31",,,,,,,"1.785.160,83",,,,,,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,"2.012,83",,,,,,-,,,,,,,"2.012,83",,,,,,,"14.195,92",,,,,,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,"301.466,79",,,,,,"23.329,83",,,,,,,"324.796,62",,,,,,,"2.193.982,52",,,,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
TAPEROA-BA,,,,,BA,,,,"1.437,73",,,,,,-,,,,,,,"1.437,73",,,,,,,"10.139,93",,,,,,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,"1.380,22",,,,,,-,,,,,,,"1.380,22",,,,,,,"9.734,33",,,,,,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,BA,,,,"2.242,87",,,,,,-,,,,,,,"2.242,87",,,,,,,"15.818,33",,,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,"48.895,91",,,,,,"2.186,98",,,,,,,"51.082,89",,,,,,,"318.498,40",,,,,,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
TEOLANDIA-BA,,,,,BA,,,,"1.322,71",,,,,,-,,,,,,,"1.322,71",,,,,,,"9.328,73",,,,,,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
TUCANO-BA,,,,,BA,,,,"1.840,30",,,,,,-,,,,,,,"1.840,30",,,,,,,"12.979,12",,,,,,,,,,,,,,
UAUA-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,"1.437,73",,,,,,-,,,,,,,"1.437,73",,,,,,,"10.139,93",,,,,,,,,,,,,,
UBAITABA-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
UBATA-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
UNA-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
URUCUCA-BA,,,,,BA,,,,"1.437,73",,,,,,-,,,,,,,"1.437,73",,,,,,,"10.139,93",,,,,,,,,,,,,,
VALENCA-BA,,,,,BA,,,,"61.976,13",,,,,,-,,,,,,,"61.976,13",,,,,,,"437.100,19",,,,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALENTE-BA,,,,,BA,,,,"1.552,75",,,,,,-,,,,,,,"1.552,75",,,,,,,"10.951,13",,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,"1.265,21",,,,,,-,,,,,,,"1.265,21",,,,,,,"8.923,14",,,,,,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,"49.273,09",,,,,,"639,92",,,,,,,"49.913,01",,,,,,,"311.461,12",,,,,,,,,,,,,,
VEREDA-BA,,,,,BA,,,,"1.150,19",,,,,,-,,,,,,,"1.150,19",,,,,,,"8.111,95",,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,"2.300,38",,,,,,-,,,,,,,"2.300,38",,,,,,,"16.223,92",,,,,,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,BA,,,,"1.495,24",,,,,,-,,,,,,,"1.495,24",,,,,,,"10.545,54",,,,,,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,"8.960.216,89",,,,,,"6.979.363,48",,,,,,,"15.939.580,37",,,,,,,"98.703.069,82",,,,,,,,,,,,,,
ACARAU-CE,,,,,CE,,,,"2.735,68",,,,,,-,,,,,,,"2.735,68",,,,,,,"16.003,07",,,,,,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,"1.740,89",,,,,,-,,,,,,,"1.740,89",,,,,,,"10.183,76",,,,,,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,"56.256,25",,,,,,"13.720,57",,,,,,,"69.976,82",,,,,,,"569.101,41",,,,,,,,,,,,,,
APUIARES-CE,,,,,CE,,,,"1.823,78",,,,,,-,,,,,,,"1.823,78",,,,,,,"10.668,69",,,,,,,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,"298.842,90",,,,,,"19.001,80",,,,,,,"317.844,70",,,,,,,"1.936.206,09",,,,,,,,,,,,,,
ARACATI-CE,,,,,CE,,,,"340.606,30",,,,,,"23.482,16",,,,,,,"364.088,46",,,,,,,"2.416.200,42",,,,,,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,"1.740,89",,,,,,-,,,,,,,"1.740,89",,,,,,,"10.183,76",,,,,,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,"1.906,68",,,,,,-,,,,,,,"1.906,68",,,,,,,"11.153,63",,,,,,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,"2.321,18",,,,,,-,,,,,,,"2.321,18",,,,,,,"13.578,35",,,,,,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,"2.735,68",,,,,,-,,,,,,,"2.735,68",,,,,,,"16.003,07",,,,,,,,,,,,,,
CANINDE-CE,,,,,CE,,,,"2.901,48",,,,,,-,,,,,,,"2.901,48",,,,,,,"16.972,95",,,,,,,,,,,,,,
