MIRANTE-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
MONTE SANTO-BA,,,,,BA,,,,,"103,84",,,,,,,,,-,,,,,,"103,84",,,,,,,,,"522,39",,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
MURITIBA-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
MUTUIPE-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
NAZARE-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
NORDESTINA-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOVA CANAA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
NOVA SOURE-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
OLINDINA-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
OURICANGAS-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,,"120,06",,,,,,,,,-,,,,,,"120,06",,,,,,,,,"604,02",,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
PEDRAO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
PINTADAS-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
PIRITIBA-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
PLANALTINO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
PLANALTO-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
POCOES-BA,,,,,BA,,,,,"100,59",,,,,,,,,-,,,,,,"100,59",,,,,,,,,"506,06",,,,,,,,
POJUCA-BA,,,,,BA,,,,,"723.143,60",,,,,,,,,"669.636,57",,,,,,"1.392.780,17",,,,,,,,,"6.699.700,21",,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,,"100,59",,,,,,,,,-,,,,,,"100,59",,,,,,,,,"506,06",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
RIO REAL-BA,,,,,BA,,,,,"94,10",,,,,,,,,-,,,,,,"94,10",,,,,,,,,"473,41",,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,,"1.885,86",,,,,,,,,"175.339,66",,,,,,"177.225,52",,,,,,,,,"756.691,49",,,,,,,,
SALVADOR-BA,,,,,BA,,,,,"3.592,11",,,,,,,,,"175.339,66",,,,,,"178.931,77",,,,,,,,,"765.275,31",,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
SANTA INES-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
SANTA LUZ-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,,"2.963,49",,,,,,,,,"175.339,66",,,,,,"178.303,15",,,,,,,,,"762.112,86",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,,"113,57",,,,,,,,,-,,,,,,"113,57",,,,,,,,,"571,36",,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,,"100,59",,,,,,,,,-,,,,,,"100,59",,,,,,,,,"506,06",,,,,,,,
SÃO DOMINGOS-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
SÃO FELIPE-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
SÃO FELIX-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
SÃO FRANCISCO DO CONDE-BA,,,,,BA,,,,,"1.181.983,43",,,,,,,,,"204.947,74",,,,,,"1.386.931,17",,,,,,,,,"6.095.808,74",,,,,,,,
SÃO GONCALO DOS CAMPOS-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
SÃO JOSE DO JACUIPE-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
SÃO MIGUEL DAS MATAS-BA,,,,,BA,,,,,"68,14",,,,,,,,,-,,,,,,"68,14",,,,,,,,,"342,81",,,,,,,,
SÃO SEBASTIAO DO PASSE-BA,,,,,BA,,,,,"289.791,84",,,,,,,,,"199.454,51",,,,,,"489.246,35",,,,,,,,,"2.409.734,55",,,,,,,,
SAPEACU-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,,"54.554,55",,,,,,,,,"27.783,10",,,,,,"82.337,65",,,,,,,,,"352.593,06",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,,"1.885,86",,,,,,,,,"175.339,66",,,,,,"177.225,52",,,,,,,,,"756.691,49",,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
SERRINHA-BA,,,,,BA,,,,,"110,33",,,,,,,,,-,,,,,,"110,33",,,,,,,,,"555,04",,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,,"86.299,20",,,,,,,,,"5.443,71",,,,,,"91.742,91",,,,,,,,,"438.228,76",,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
TANQUINHO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,,"77,88",,,,,,,,,-,,,,,,"77,88",,,,,,,,,"391,79",,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"1.086,75",,,,,,,,
TUCANO-BA,,,,,BA,,,,,"103,84",,,,,,,,,-,,,,,,"103,84",,,,,,,,,"522,39",,,,,,,,
UAUA-BA,,,,,BA,,,,,"87,61",,,,,,,,,-,,,,,,"87,61",,,,,,,,,"440,77",,,,,,,,
UBAIRA-BA,,,,,BA,,,,,"84,37",,,,,,,,,-,,,,,,"84,37",,,,,,,,,"424,43",,,,,,,,
VALENTE-BA,,,,,BA,,,,,"81,12",,,,,,,,,-,,,,,,"81,12",,,,,,,,,"408,12",,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,,"71,39",,,,,,,,,-,,,,,,"71,39",,,,,,,,,"359,14",,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,,"74,63",,,,,,,,,-,,,,,,"74,63",,,,,,,,,"375,46",,,,,,,,
VARZEDO-BA,,,,,BA,,,,,"64,90",,,,,,,,,-,,,,,,"64,90",,,,,,,,,"326,49",,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,,"90,86",,,,,,,,,-,,,,,,"90,86",,,,,,,,,"457,10",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,,"129,80",,,,,,,,,-,,,,,,"129,80",,,,,,,,,"652,99",,,,,,,,
BAHIA TOTAL,,,,,,,,,,"5.512.701,02",,,,,,,,,"3.984.579,54",,,,,,"9.497.280,56",,,,,,,,,"44.041.568,58",,,,,,,,
ACARAU-CE,,,,,CE,,,,,"3.044,71",,,,,,,,,-,,,,,,"3.044,71",,,,,,,,,"14.601,51",,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
AMONTADA-CE,,,,,CE,,,,,"63.554,70",,,,,,,,,"79.849,67",,,,,,"143.404,37",,,,,,,,,"694.240,13",,,,,,,,
APUIARES-CE,,,,,CE,,,,,"2.093,24",,,,,,,,,-,,,,,,"2.093,24",,,,,,,,,"10.038,53",,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,,-,,,,,,,,,"7.166,35",,,,,,"7.166,35",,,,,,,,,"38.654,01",,,,,,,,
ARACATI-CE,,,,,CE,,,,,"646.971,70",,,,,,,,,"16.834,37",,,,,,"663.806,07",,,,,,,,,"3.135.984,94",,,,,,,,
ARARENDA-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,,"2.093,24",,,,,,,,,-,,,,,,"2.093,24",,,,,,,,,"10.038,53",,,,,,,,
BELACRUZ-CE,,,,,CE,,,,,"2.664,12",,,,,,,,,-,,,,,,"2.664,12",,,,,,,,,"12.776,32",,,,,,,,
CAMOCIM-CE,,,,,CE,,,,,"3.044,71",,,,,,,,,-,,,,,,"3.044,71",,,,,,,,,"14.601,51",,,,,,,,
CANINDE-CE,,,,,CE,,,,,"3.235,01",,,,,,,,,-,,,,,,"3.235,01",,,,,,,,,"15.514,11",,,,,,,,
CARIDADE-CE,,,,,CE,,,,,"2.188,39",,,,,,,,,-,,,,,,"2.188,39",,,,,,,,,"10.494,84",,,,,,,,
CARIRE-CE,,,,,CE,,,,,"2.378,68",,,,,,,,,-,,,,,,"2.378,68",,,,,,,,,"11.407,43",,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,,"2.188,39",,,,,,,,,-,,,,,,"2.188,39",,,,,,,,,"10.494,84",,,,,,,,
CATUNDA-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
CAUCAIA-CE,,,,,CE,,,,,-,,,,,,,,,"7.166,35",,,,,,"7.166,35",,,,,,,,,"38.654,01",,,,,,,,
CHAVAL-CE,,,,,CE,,,,,"2.093,24",,,,,,,,,-,,,,,,"2.093,24",,,,,,,,,"10.038,53",,,,,,,,
COREAU-CE,,,,,CE,,,,,"2.378,68",,,,,,,,,-,,,,,,"2.378,68",,,,,,,,,"11.407,43",,,,,,,,
CRATEUS-CE,,,,,CE,,,,,"3.235,01",,,,,,,,,-,,,,,,"3.235,01",,,,,,,,,"15.514,11",,,,,,,,
CROATA-CE,,,,,CE,,,,,"2.283,53",,,,,,,,,-,,,,,,"2.283,53",,,,,,,,,"10.951,13",,,,,,,,
CRUZ-CE,,,,,CE,,,,,"2.378,68",,,,,,,,,-,,,,,,"2.378,68",,,,,,,,,"11.407,43",,,,,,,,
FORQUILHA-CE,,,,,CE,,,,,"2.283,53",,,,,,,,,-,,,,,,"2.283,53",,,,,,,,,"10.951,13",,,,,,,,
FORTALEZA-CE,,,,,CE,,,,,"132.584,32",,,,,,,,,"9.555,13",,,,,,"142.139,45",,,,,,,,,"1.685.082,65",,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
GRACA-CE,,,,,CE,,,,,"2.188,39",,,,,,,,,-,,,,,,"2.188,39",,,,,,,,,"10.494,84",,,,,,,,
GRANJA-CE,,,,,CE,,,,,"3.044,71",,,,,,,,,-,,,,,,"3.044,71",,,,,,,,,"14.601,51",,,,,,,,
GROAIRAS-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,,"2.759,27",,,,,,,,,-,,,,,,"2.759,27",,,,,,,,,"13.232,61",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,,"2.283,53",,,,,,,,,-,,,,,,"2.283,53",,,,,,,,,"10.951,13",,,,,,,,
IBIAPINA-CE,,,,,CE,,,,,"2.473,83",,,,,,,,,-,,,,,,"2.473,83",,,,,,,,,"11.863,72",,,,,,,,
ICAPUI-CE,,,,,CE,,,,,"91.244,59",,,,,,,,,"15.016,63",,,,,,"106.261,22",,,,,,,,,"509.227,77",,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,,"2.568,98",,,,,,,,,-,,,,,,"2.568,98",,,,,,,,,"12.320,03",,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
IPU-CE,,,,,CE,,,,,"2.854,42",,,,,,,,,-,,,,,,"2.854,42",,,,,,,,,"13.688,92",,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"2.854,42",,,,,,,,,-,,,,,,"2.854,42",,,,,,,,,"13.688,92",,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"2.378,68",,,,,,,,,-,,,,,,"2.378,68",,,,,,,,,"11.407,43",,,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"2.949,57",,,,,,,,,-,,,,,,"2.949,57",,,,,,,,,"14.145,22",,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"78.895,49",,,,,,,,,"67.705,67",,,,,,"146.601,16",,,,,,,,,"701.251,49",,,,,,,,
ITAREMA-CE,,,,,CE,,,,,"61.363,16",,,,,,,,,"59.271,37",,,,,,"120.634,53",,,,,,,,,"573.812,66",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"2.093,24",,,,,,,,,-,,,,,,"2.093,24",,,,,,,,,"10.038,53",,,,,,,,
MARCO-CE,,,,,CE,,,,,"2.473,83",,,,,,,,,-,,,,,,"2.473,83",,,,,,,,,"11.863,72",,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
MASSAPE-CE,,,,,CE,,,,,"2.664,12",,,,,,,,,-,,,,,,"2.664,12",,,,,,,,,"12.776,32",,,,,,,,
MERUOCA-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"2.283,53",,,,,,,,,-,,,,,,"2.283,53",,,,,,,,,"10.951,13",,,,,,,,
MORAUJO-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"2.283,53",,,,,,,,,-,,,,,,"2.283,53",,,,,,,,,"10.951,13",,,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"2.093,24",,,,,,,,,-,,,,,,"2.093,24",,,,,,,,,"10.038,53",,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"2.664,12",,,,,,,,,-,,,,,,"2.664,12",,,,,,,,,"12.776,32",,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"2.568,98",,,,,,,,,-,,,,,,"2.568,98",,,,,,,,,"12.320,03",,,,,,,,
PACUJA-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
PARACURU-CE,,,,,CE,,,,,"59.171,61",,,,,,,,,"98.827,84",,,,,,"157.999,45",,,,,,,,,"767.747,65",,,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"2.568,98",,,,,,,,,"4.360,54",,,,,,"6.929,52",,,,,,,,,"32.881,51",,,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
PENTE COSTE-CE,,,,,CE,,,,,"2.759,27",,,,,,,,,-,,,,,,"2.759,27",,,,,,,,,"13.232,61",,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
PORANGA-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"2.378,68",,,,,,,,,-,,,,,,"2.378,68",,,,,,,,,"11.407,43",,,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"2.473,83",,,,,,,,,-,,,,,,"2.473,83",,,,,,,,,"11.863,72",,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"2.949,57",,,,,,,,,-,,,,,,"2.949,57",,,,,,,,,"14.145,22",,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"2.568,98",,,,,,,,,-,,,,,,"2.568,98",,,,,,,,,"12.320,03",,,,,,,,
SÃO BENEDITO-CE,,,,,CE,,,,,"2.854,42",,,,,,,,,-,,,,,,"2.854,42",,,,,,,,,"13.688,92",,,,,,,,
SÃO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"2.759,27",,,,,,,,,-,,,,,,"2.759,27",,,,,,,,,"13.232,61",,,,,,,,
SÃO LUIS DO CURU-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"1.902,94",,,,,,,,,-,,,,,,"1.902,94",,,,,,,,,"9.125,93",,,,,,,,
SOBRAL-CE,,,,,CE,,,,,"3.805,89",,,,,,,,,-,,,,,,"3.805,89",,,,,,,,,"18.251,90",,,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"2.568,98",,,,,,,,,-,,,,,,"2.568,98",,,,,,,,,"12.320,03",,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"2.093,24",,,,,,,,,-,,,,,,"2.093,24",,,,,,,,,"10.038,53",,,,,,,,
TIANGUA-CE,,,,,CE,,,,,"3.139,86",,,,,,,,,-,,,,,,"3.139,86",,,,,,,,,"15.057,81",,,,,,,,
TRAIRI-CE,,,,,CE,,,,,"67.937,78",,,,,,,,,"103.638,33",,,,,,"171.576,11",,,,,,,,,"813.146,42",,,,,,,,
TURURU-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
UBAJARA-CE,,,,,CE,,,,,"2.568,98",,,,,,,,,-,,,,,,"2.568,98",,,,,,,,,"12.320,03",,,,,,,,
UMIRIM-CE,,,,,CE,,,,,"2.283,53",,,,,,,,,-,,,,,,"2.283,53",,,,,,,,,"10.951,13",,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"2.283,53",,,,,,,,,-,,,,,,"2.283,53",,,,,,,,,"10.951,13",,,,,,,,
URUOCA-CE,,,,,CE,,,,,"1.998,09",,,,,,,,,-,,,,,,"1.998,09",,,,,,,,,"9.582,23",,,,,,,,
VARJOTA-CE,,,,,CE,,,,,"2.283,53",,,,,,,,,-,,,,,,"2.283,53",,,,,,,,,"10.951,13",,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"2.949,57",,,,,,,,,-,,,,,,"2.949,57",,,,,,,,,"14.145,22",,,,,,,,
CEARA TOTAL,,,,,,,,,,"1.367.184,37",,,,,,,,,"469.392,25",,,,,,"1.836.576,62",,,,,,,,,"9.771.863,78",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,,"14.764,34",,,,,,,,,-,,,,,,"14.764,34",,,,,,,,,"25.881,58",,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,,"11.200,54",,,,,,,,,-,,,,,,"11.200,54",,,,,,,,,"19.634,30",,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,,"10.182,31",,,,,,,,,-,,,,,,"10.182,31",,,,,,,,,"17.849,36",,,,,,,,
ALEGRE-ES,,,,,ES,,,,,"14.255,23",,,,,,,,,-,,,,,,"14.255,23",,,,,,,,,"24.989,12",,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,,"11.200,54",,,,,,,,,-,,,,,,"11.200,54",,,,,,,,,"19.634,30",,,,,,,,
ALTORIO NOVO-ES,,,,,ES,,,,,"10.182,31",,,,,,,,,-,,,,,,"10.182,31",,,,,,,,,"17.849,36",,,,,,,,
ANCHIETA-ES,,,,,ES,,,,,"111.286,61",,,,,,,,,-,,,,,,"111.286,61",,,,,,,,,"222.492,87",,,,,,,,
APIACA-ES,,,,,ES,,,,,"10.182,31",,,,,,,,,-,,,,,,"10.182,31",,,,,,,,,"17.849,36",,,,,,,,
ARACRUZ-ES,,,,,ES,,,,,"112.061,36",,,,,,,,,"6.031,36",,,,,,"118.092,72",,,,,,,,,"706.512,48",,,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,,"10.182,31",,,,,,,,,-,,,,,,"10.182,31",,,,,,,,,"17.849,36",,,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,,"13.746,11",,,,,,,,,-,,,,,,"13.746,11",,,,,,,,,"24.096,65",,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,,"15.273,45",,,,,,,,,-,,,,,,"15.273,45",,,,,,,,,"26.774,05",,,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,,"11.200,54",,,,,,,,,-,,,,,,"11.200,54",,,,,,,,,"19.634,30",,,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,,"10.182,31",,,,,,,,,-,,,,,,"10.182,31",,,,,,,,,"17.849,36",,,,,,,,
BREJETUBA-ES,,,,,ES,,,,,"10.691,42",,,,,,,,,-,,,,,,"10.691,42",,,,,,,,,"18.741,83",,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,,"20.364,61",,,,,,,,,-,,,,,,"20.364,61",,,,,,,,,"35.698,74",,,,,,,,
CARIACICA-ES,,,,,ES,,,,,"20.364,61",,,,,,,,,-,,,,,,"20.364,61",,,,,,,,,"35.698,74",,,,,,,,
CASTELO-ES,,,,,ES,,,,,"14.764,34",,,,,,,,,-,,,,,,"14.764,34",,,,,,,,,"25.881,58",,,,,,,,
COLATINA-ES,,,,,ES,,,,,"18.837,27",,,,,,,,,-,,,,,,"18.837,27",,,,,,,,,"33.021,33",,,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,,"99.182,49",,,,,,,,,"11.158,99",,,,,,"110.341,48",,,,,,,,,"470.349,14",,,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,,"10.691,42",,,,,,,,,-,,,,,,"10.691,42",,,,,,,,,"18.741,83",,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,,"10.182,31",,,,,,,,,-,,,,,,"10.182,31",,,,,,,,,"17.849,36",,,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,,"14.255,23",,,,,,,,,-,,,,,,"14.255,23",,,,,,,,,"24.989,12",,,,,,,,
DORES DO RIOPRETO-ES,,,,,ES,,,,,"10.182,31",,,,,,,,,-,,,,,,"10.182,31",,,,,,,,,"17.849,36",,,,,,,,
