CRUZ-CE,,,,,,,,,CE,,,,"2.218,85",,,,,,,,,-,,,,,,"2.218,85",,,,,,,,,"8.574,82",,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,,,"2.218,85",,,,,,,,,-,,,,,,"2.218,85",,,,,,,,,"8.574,82",,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,,,"132.026,31",,,,,,,,,"11.016,52",,,,,,"143.042,83",,,,,,,,,"3.492.090,11",,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,,,"1.877,49",,,,,,,,,-,,,,,,"1.877,49",,,,,,,,,"7.255,62",,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,,,"1.706,81",,,,,,,,,-,,,,,,"1.706,81",,,,,,,,,"6.596,02",,,,,,,
GRACA-CE,,,,,,,,,CE,,,,"1.962,83",,,,,,,,,-,,,,,,"1.962,83",,,,,,,,,"7.585,42",,,,,,,
GRANJA-CE,,,,,,,,,CE,,,,"2.730,90",,,,,,,,,-,,,,,,"2.730,90",,,,,,,,,"10.553,65",,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,,,"1.792,15",,,,,,,,,-,,,,,,"1.792,15",,,,,,,,,"6.681,36",,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,,,"2.560,22",,,,,,,,,-,,,,,,"2.560,22",,,,,,,,,"9.894,05",,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,,,"2.133,51",,,,,,,,,-,,,,,,"2.133,51",,,,,,,,,"8.245,03",,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,,,"2.218,85",,,,,,,,,-,,,,,,"2.218,85",,,,,,,,,"8.574,82",,,,,,,
ICAPUI-CE,,,,,,,,,CE,,,,"105.345,11",,,,,,,,,"22.901,75",,,,,,"128.246,86",,,,,,,,,"554.305,45",,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,,,"2.304,20",,,,,,,,,-,,,,,,"2.304,20",,,,,,,,,"8.904,65",,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,,,"1.792,15",,,,,,,,,-,,,,,,"1.792,15",,,,,,,,,"6.925,82",,,,,,,
IPU-CE,,,,,,,,,CE,,,,"2.645,56",,,,,,,,,-,,,,,,"2.645,56",,,,,,,,,"9.979,39",,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,,,"2.560,22",,,,,,,,,-,,,,,,"2.560,22",,,,,,,,,"9.894,05",,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,,,"2.218,85",,,,,,,,,-,,,,,,"2.218,85",,,,,,,,,"8.574,82",,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,,,"2.730,90",,,,,,,,,-,,,,,,"2.730,90",,,,,,,,,"10.309,19",,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,,,"73.356,32",,,,,,,,,"76.349,49",,,,,,"149.705,81",,,,,,,,,"581.652,72",,,,,,,
ITAREMA-CE,,,,,,,,,CE,,,,"57.912,88",,,,,,,,,"29.344,63",,,,,,"87.257,51",,,,,,,,,"333.358,97",,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,,,"2.195,56",,,,,,,,,"922,13",,,,,,"3.117,69",,,,,,,,,"6.010,90",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,,,"2.048,17",,,,,,,,,-,,,,,,"2.048,17",,,,,,,,,"7.670,76",,,,,,,
MARACANAU-CE,,,,,,,,,CE,,,,"994.476,50",,,,,,,,,-,,,,,,"994.476,50",,,,,,,,,"4.405.936,42",,,,,,,
MARCO-CE,,,,,,,,,CE,,,,"2.304,20",,,,,,,,,-,,,,,,"2.304,20",,,,,,,,,"8.660,17",,,,,,,
MARTINOPOLE-CE,,,,,,,,,CE,,,,"1.792,15",,,,,,,,,-,,,,,,"1.792,15",,,,,,,,,"6.925,82",,,,,,,
MASSAPE-CE,,,,,,,,,CE,,,,"2.474,88",,,,,,,,,-,,,,,,"2.474,88",,,,,,,,,"9.564,24",,,,,,,
MERUOCA-CE,,,,,,,,,CE,,,,"1.877,49",,,,,,,,,-,,,,,,"1.877,49",,,,,,,,,"7.255,62",,,,,,,
MIRAIMA-CE,,,,,,,,,CE,,,,"1.877,49",,,,,,,,,-,,,,,,"1.877,49",,,,,,,,,"7.255,62",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,,,,,CE,,,,"2.048,17",,,,,,,,,-,,,,,,"2.048,17",,,,,,,,,"7.915,22",,,,,,,
MORAUJO-CE,,,,,,,,,CE,,,,"1.706,81",,,,,,,,,-,,,,,,"1.706,81",,,,,,,,,"6.596,02",,,,,,,
MORRINHOS-CE,,,,,,,,,CE,,,,"2.218,85",,,,,,,,,-,,,,,,"2.218,85",,,,,,,,,"8.574,82",,,,,,,
MUCAMBO-CE,,,,,,,,,CE,,,,"1.962,83",,,,,,,,,-,,,,,,"1.962,83",,,,,,,,,"7.585,42",,,,,,,
NOVA RUSSAS-CE,,,,,,,,,CE,,,,"2.389,54",,,,,,,,,-,,,,,,"2.389,54",,,,,,,,,"9.234,44",,,,,,,
NOVO ORIENTE-CE,,,,,,,,,CE,,,,"2.304,20",,,,,,,,,-,,,,,,"2.304,20",,,,,,,,,"8.904,65",,,,,,,
PACUJA-CE,,,,,,,,,CE,,,,"1.706,81",,,,,,,,,-,,,,,,"1.706,81",,,,,,,,,"6.596,02",,,,,,,
PARACURU-CE,,,,,,,,,CE,,,,"54.052,02",,,,,,,,,"99.054,87",,,,,,"153.106,89",,,,,,,,,"584.321,00",,,,,,,
PARAIPABA-CE,,,,,,,,,CE,,,,"2.389,54",,,,,,,,,"2.252,83",,,,,,"4.642,37",,,,,,,,,"17.990,67",,,,,,,
PARAMOTI-CE,,,,,,,,,CE,,,,"1.792,15",,,,,,,,,-,,,,,,"1.792,15",,,,,,,,,"6.925,82",,,,,,,
PENTECOSTE-CE,,,,,,,,,CE,,,,"2.474,88",,,,,,,,,-,,,,,,"2.474,88",,,,,,,,,"9.564,24",,,,,,,
PIRES FERREIRA-CE,,,,,,,,,CE,,,,"1.792,15",,,,,,,,,-,,,,,,"1.792,15",,,,,,,,,"6.681,36",,,,,,,
PORANGA-CE,,,,,,,,,CE,,,,"1.877,49",,,,,,,,,-,,,,,,"1.877,49",,,,,,,,,"7.011,16",,,,,,,
QUITERIANOPOLIS-CE,,,,,,,,,CE,,,,"2.133,51",,,,,,,,,-,,,,,,"2.133,51",,,,,,,,,"8.489,48",,,,,,,
RERIUTABA-CE,,,,,,,,,CE,,,,"2.133,51",,,,,,,,,-,,,,,,"2.133,51",,,,,,,,,"8.245,03",,,,,,,
SANTA QUITERIA-CE,,,,,,,,,CE,,,,"2.645,56",,,,,,,,,-,,,,,,"2.645,56",,,,,,,,,"10.223,85",,,,,,,
SANTANA DO ACARAU-CE,,,,,,,,,CE,,,,"2.389,54",,,,,,,,,-,,,,,,"2.389,54",,,,,,,,,"9.234,44",,,,,,,
SAO BENEDITO-CE,,,,,,,,,CE,,,,"2.645,56",,,,,,,,,-,,,,,,"2.645,56",,,,,,,,,"10.223,85",,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,,,,,CE,,,,"2.645,56",,,,,,,,,-,,,,,,"2.645,56",,,,,,,,,"10.223,85",,,,,,,
SAO LUIS DO CURU-CE,,,,,,,,,CE,,,,"1.877,49",,,,,,,,,-,,,,,,"1.877,49",,,,,,,,,"7.255,62",,,,,,,
SENADOR SA-CE,,,,,,,,,CE,,,,"1.706,81",,,,,,,,,-,,,,,,"1.706,81",,,,,,,,,"6.596,02",,,,,,,
SOBRAL-CE,,,,,,,,,CE,,,,"3.413,63",,,,,,,,,-,,,,,,"3.413,63",,,,,,,,,"13.192,07",,,,,,,
TAMBORIL-CE,,,,,,,,,CE,,,,"2.304,20",,,,,,,,,-,,,,,,"2.304,20",,,,,,,,,"8.904,65",,,,,,,
TEJUCUOCA-CE,,,,,,,,,CE,,,,"2.048,17",,,,,,,,,-,,,,,,"2.048,17",,,,,,,,,"7.670,76",,,,,,,
TIANGUA-CE,,,,,,,,,CE,,,,"2.901,58",,,,,,,,,-,,,,,,"2.901,58",,,,,,,,,"11.213,26",,,,,,,
TRAIRI-CE,,,,,,,,,CE,,,,"61.773,74",,,,,,,,,"89.322,22",,,,,,"151.095,96",,,,,,,,,"590.548,48",,,,,,,
TURURU-CE,,,,,,,,,CE,,,,"1.962,83",,,,,,,,,-,,,,,,"1.962,83",,,,,,,,,"7.340,96",,,,,,,
UBAJARA-CE,,,,,,,,,CE,,,,"2.389,54",,,,,,,,,-,,,,,,"2.389,54",,,,,,,,,"9.234,44",,,,,,,
UMIRIM-CE,,,,,,,,,CE,,,,"2.133,51",,,,,,,,,-,,,,,,"2.133,51",,,,,,,,,"8.245,03",,,,,,,
URUBURETAMA-CE,,,,,,,,,CE,,,,"2.133,51",,,,,,,,,-,,,,,,"2.133,51",,,,,,,,,"8.245,03",,,,,,,
URUOCA-CE,,,,,,,,,CE,,,,"1.877,49",,,,,,,,,-,,,,,,"1.877,49",,,,,,,,,"7.255,62",,,,,,,
VARJOTA-CE,,,,,,,,,CE,,,,"2.048,17",,,,,,,,,-,,,,,,"2.048,17",,,,,,,,,"7.915,22",,,,,,,
VICOSA DO CEARA-CE,,,,,,,,,CE,,,,"2.730,90",,,,,,,,,-,,,,,,"2.730,90",,,,,,,,,"10.553,65",,,,,,,
CEARA  TOTAL,,,,,,,,,,,,,"1.830.249,89",,,,,,,,,"458.960,83",,,,,,"2.289.210,72",,,,,,,,,"12.530.046,18",,,,,,,
AFONSO CLAUDIO-ES,,,,,,,,,ES,,,,"165.354,45",,,,,,,,,-,,,,,,"165.354,45",,,,,,,,,"676.965,17",,,,,,,
AGUA DOCE DO NORTE-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
AGUIA BRANCA-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
ALEGRE-ES,,,,,,,,,ES,,,,"165.354,45",,,,,,,,,-,,,,,,"165.354,45",,,,,,,,,"676.965,17",,,,,,,
ALFREDO CHAVES-ES,,,,,,,,,ES,,,,"129.921,35",,,,,,,,,-,,,,,,"129.921,35",,,,,,,,,"531.901,18",,,,,,,
ALTO RIO NOVO-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
ANCHIETA-ES,,,,,,,,,ES,,,,"2.502.820,53",,,,,,,,,"1.940.359,29",,,,,,"4.443.179,82",,,,,,,,,"18.641.075,26",,,,,,,
APIACA-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
ARACRUZ-ES,,,,,,,,,ES,,,,"1.111.270,56",,,,,,,,,"2.135.904,09",,,,,,"3.247.174,65",,,,,,,,,"14.377.023,70",,,,,,,
ATILIO VIVACQUA-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
BAIXO GUANDU-ES,,,,,,,,,ES,,,,"165.354,45",,,,,,,,,-,,,,,,"165.354,45",,,,,,,,,"676.965,17",,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,,,,,ES,,,,"183.068,93",,,,,,,,,-,,,,,,"183.068,93",,,,,,,,,"731.223,27",,,,,,,
BOA ESPERANCA-ES,,,,,,,,,ES,,,,"135.824,81",,,,,,,,,-,,,,,,"135.824,81",,,,,,,,,"537.804,64",,,,,,,
BOM JESUS DO NORTE-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
BREJETUBA-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,,,,,ES,,,,"236.220,64",,,,,,,,,-,,,,,,"236.220,64",,,,,,,,,"967.093,10",,,,,,,
CARIACICA-ES,,,,,,,,,ES,,,,"236.220,64",,,,,,,,,-,,,,,,"236.220,64",,,,,,,,,"967.093,10",,,,,,,
CASTELO-ES,,,,,,,,,ES,,,,"171.259,97",,,,,,,,,-,,,,,,"171.259,97",,,,,,,,,"701.142,51",,,,,,,
COLATINA-ES,,,,,,,,,ES,,,,"218.504,09",,,,,,,,,-,,,,,,"218.504,09",,,,,,,,,"894.561,11",,,,,,,
CONCEICAO DA BARRA-ES,,,,,,,,,ES,,,,"256.722,05",,,,,,,,,"28.576,15",,,,,,"285.298,20",,,,,,,,,"1.183.908,37",,,,,,,
CONCEICAO DO CASTELO-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
DOMINGOS MARTINS-ES,,,,,,,,,ES,,,,"165.354,45",,,,,,,,,-,,,,,,"165.354,45",,,,,,,,,"676.965,17",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
ECOPORANGA-ES,,,,,,,,,ES,,,,"153.543,42",,,,,,,,,-,,,,,,"153.543,42",,,,,,,,,"628.610,51",,,,,,,
FUNDAO-ES,,,,,,,,,ES,,,,"740.843,34",,,,,,,,,"250.438,10",,,,,,"991.281,44",,,,,,,,,"4.084.460,60",,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,,,,,ES,,,,"124.013,77",,,,,,,,,-,,,,,,"124.013,77",,,,,,,,,"489.449,99",,,,,,,
GUACUI-ES,,,,,,,,,ES,,,,"159.448,93",,,,,,,,,-,,,,,,"159.448,93",,,,,,,,,"652.787,82",,,,,,,
GUARAPARI-ES,,,,,,,,,ES,,,,"218.504,09",,,,,,,,,-,,,,,,"218.504,09",,,,,,,,,"894.561,11",,,,,,,
IBATIBA-ES,,,,,,,,,ES,,,,"153.541,36",,,,,,,,,-,,,,,,"153.541,36",,,,,,,,,"610.336,62",,,,,,,
IBIRACU-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
IBITIRAMA-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
ICONHA-ES,,,,,,,,,ES,,,,"129.919,29",,,,,,,,,-,,,,,,"129.919,29",,,,,,,,,"513.627,33",,,,,,,
IRUPI-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
ITAGUACU-ES,,,,,,,,,ES,,,,"135.824,81",,,,,,,,,-,,,,,,"135.824,81",,,,,,,,,"537.804,64",,,,,,,
ITAPEMIRIM-ES,,,,,,,,,ES,,,,"864.329,84",,,,,,,,,"5.010.075,07",,,,,,"5.874.404,91",,,,,,,,,"22.451.827,57",,,,,,,
ITARANA-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
IUNA-ES,,,,,,,,,ES,,,,"159.448,93",,,,,,,,,-,,,,,,"159.448,93",,,,,,,,,"652.787,82",,,,,,,
JAGUARE-ES,,,,,,,,,ES,,,,"528.645,33",,,,,,,,,"159.947,36",,,,,,"688.592,69",,,,,,,,,"2.971.269,12",,,,,,,
JERONIMO MONTEIRO-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
JOAO NEIVA-ES,,,,,,,,,ES,,,,"135.826,87",,,,,,,,,-,,,,,,"135.826,87",,,,,,,,,"556.078,52",,,,,,,
LARANJA DA TERRA-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
LINHARES-ES,,,,,,,,,ES,,,,"6.951.539,83",,,,,,,,,"1.567.818,11",,,,,,"8.519.357,94",,,,,,,,,"35.327.258,07",,,,,,,
MANTENOPOLIS-ES,,,,,,,,,ES,,,,"129.919,29",,,,,,,,,-,,,,,,"129.919,29",,,,,,,,,"513.627,33",,,,,,,
MARATAIZES-ES,,,,,,,,,ES,,,,"171.257,91",,,,,,,,,"2.196.679,22",,,,,,"2.367.937,13",,,,,,,,,"9.112.370,06",,,,,,,
MARECHAL FLORIANO-ES,,,,,,,,,ES,,,,"135.824,81",,,,,,,,,-,,,,,,"135.824,81",,,,,,,,,"537.804,64",,,,,,,
MARILANDIA-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
MIMOSO DO SUL-ES,,,,,,,,,ES,,,,"159.448,93",,,,,,,,,-,,,,,,"159.448,93",,,,,,,,,"652.787,82",,,,,,,
MONTANHA-ES,,,,,,,,,ES,,,,"141.732,38",,,,,,,,,-,,,,,,"141.732,38",,,,,,,,,"580.255,85",,,,,,,
MUCURICI-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
MUNIZ FREIRE-ES,,,,,,,,,ES,,,,"147.637,90",,,,,,,,,-,,,,,,"147.637,90",,,,,,,,,"604.433,16",,,,,,,
MUQUI-ES,,,,,,,,,ES,,,,"135.824,81",,,,,,,,,-,,,,,,"135.824,81",,,,,,,,,"537.804,64",,,,,,,
NOVA VENECIA-ES,,,,,,,,,ES,,,,"183.071,00",,,,,,,,,-,,,,,,"183.071,00",,,,,,,,,"749.497,15",,,,,,,
PANCAS-ES,,,,,,,,,ES,,,,"153.541,36",,,,,,,,,-,,,,,,"153.541,36",,,,,,,,,"610.336,62",,,,,,,
PEDRO CANARIO-ES,,,,,,,,,ES,,,,"153.543,42",,,,,,,,,-,,,,,,"153.543,42",,,,,,,,,"628.610,51",,,,,,,
PINHEIROS-ES,,,,,,,,,ES,,,,"153.543,42",,,,,,,,,-,,,,,,"153.543,42",,,,,,,,,"628.610,51",,,,,,,
PIUMA-ES,,,,,,,,,ES,,,,"771.712,26",,,,,,,,,"307.206,51",,,,,,"1.078.918,77",,,,,,,,,"4.376.272,36",,,,,,,
PONTO BELO-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
PRESIDENTE KENNEDY-ES,,,,,,,,,ES,,,,"648.247,38",,,,,,,,,"7.810.979,27",,,,,,"8.459.226,65",,,,,,,,,"35.268.378,82",,,,,,,
RIO BANANAL-ES,,,,,,,,,ES,,,,"141.732,38",,,,,,,,,-,,,,,,"141.732,38",,,,,,,,,"580.255,85",,,,,,,
RIO NOVO DO SUL-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
SANTA LEOPOLDINA-ES,,,,,,,,,ES,,,,"129.921,35",,,,,,,,,-,,,,,,"129.921,35",,,,,,,,,"531.901,18",,,,,,,
SANTA MARIA DE JETIBA-ES,,,,,,,,,ES,,,,"171.257,91",,,,,,,,,-,,,,,,"171.257,91",,,,,,,,,"682.868,63",,,,,,,
SANTA TERESA-ES,,,,,,,,,ES,,,,"153.543,42",,,,,,,,,-,,,,,,"153.543,42",,,,,,,,,"628.610,51",,,,,,,
SAO DOMINGOS DO NORTE-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
SAO GABRIEL DA PALHA-ES,,,,,,,,,ES,,,,"165.354,45",,,,,,,,,-,,,,,,"165.354,45",,,,,,,,,"676.965,17",,,,,,,
SAO JOSE DO CALCADO-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
SAO MATEUS-ES,,,,,,,,,ES,,,,"3.024.694,04",,,,,,,,,"121.086,58",,,,,,"3.145.780,62",,,,,,,,,"13.275.833,95",,,,,,,
SAO ROQUE DO CANAA-ES,,,,,,,,,ES,,,,"124.015,84",,,,,,,,,-,,,,,,"124.015,84",,,,,,,,,"507.723,88",,,,,,,
SERRA-ES,,,,,,,,,ES,,,,"1.234.756,91",,,,,,,,,"679.630,67",,,,,,"1.914.387,58",,,,,,,,,"8.181.610,60",,,,,,,
SOORETAMA-ES,,,,,,,,,ES,,,,"153.543,42",,,,,,,,,-,,,,,,"153.543,42",,,,,,,,,"628.610,51",,,,,,,
VARGEM ALTA-ES,,,,,,,,,ES,,,,"147.635,83",,,,,,,,,-,,,,,,"147.635,83",,,,,,,,,"586.159,30",,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,,,,,,,ES,,,,"153.541,36",,,,,,,,,-,,,,,,"153.541,36",,,,,,,,,"610.336,62",,,,,,,
VIANA-ES,,,,,,,,,ES,,,,"200.785,48",,,,,,,,,-,,,,,,"200.785,48",,,,,,,,,"803.755,25",,,,,,,
VILA PAVAO-ES,,,,,,,,,ES,,,,"118.110,32",,,,,,,,,-,,,,,,"118.110,32",,,,,,,,,"483.546,54",,,,,,,
VILA VALERIO-ES,,,,,,,,,ES,,,,"129.921,35",,,,,,,,,-,,,,,,"129.921,35",,,,,,,,,"531.901,18",,,,,,,
VILA VELHA-ES,,,,,,,,,ES,,,,"1.234.756,91",,,,,,,,,-,,,,,,"1.234.756,91",,,,,,,,,"5.064.364,60",,,,,,,
VITORIA-ES,,,,,,,,,ES,,,,"1.234.756,91",,,,,,,,,"51.128,20",,,,,,"1.285.885,11",,,,,,,,,"5.295.626,75",,,,,,,
ESPIRITO SANTO  TOTAL,,,,,,,,,,,,,"30.565.701,69",,,,,,,,,"22.259.828,62",,,,,,"52.825.530,31",,,,,,,,,"217.386.381,25",,,,,,,
BETIM-MG,,,,,,,,,MG,,,,"59.344,96",,,,,,,,,-,,,,,,"59.344,96",,,,,,,,,"257.014,31",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINAS GERAIS  TOTAL,,,,,,,,,,,,,"59.344,96",,,,,,,,,-,,,,,,"59.344,96",,,,,,,,,"257.014,31",,,,,,,
AFUA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
ALENQUER-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
ALMEIRIM-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
ANAJAS-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
BREVES-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
CHAVES-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
CURUA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
FARO-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
GURUPA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
JURUTI-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
MELGACO-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
MONTE ALEGRE-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
OBIDOS-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
PORTO DE MOZ-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
PRAINHA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
SANTAREM-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
TERRA SANTA-PA,,,,,,,,,PA,,,,-,,,,,,,,,"9.145,40",,,,,,"9.145,40",,,,,,,,,"42.874,10",,,,,,,
PARA  TOTAL,,,,,,,,,,,,,-,,,,,,,,,"155.471,80",,,,,,"155.471,80",,,,,,,,,"728.859,70",,,,,,,
ALHANDRA-PB,,,,,,,,,PB,,,,"994.368,65",,,,,,,,,-,,,,,,"994.368,65",,,,,,,,,"1.822.282,54",,,,,,,
PARAIBA  TOTAL,,,,,,,,,,,,,"994.368,65",,,,,,,,,-,,,,,,"994.368,65",,,,,,,,,"1.822.282,54",,,,,,,
CABO DE SANTO AGOSTINHO-PE,,,,,,,,,PE,,,,"994.476,50",,,,,,,,,-,,,,,,"994.476,50",,,,,,,,,"4.405.936,42",,,,,,,
CAMARAGIBE-PE,,,,,,,,,PE,,,,"994.476,50",,,,,,,,,-,,,,,,"994.476,50",,,,,,,,,"4.405.936,42",,,,,,,
GOIANA-PE,,,,,,,,,PE,,,,"994.476,50",,,,,,,,,-,,,,,,"994.476,50",,,,,,,,,"4.405.936,42",,,,,,,
ITAQUITINGA-PE,,,,,,,,,PE,,,,"994.476,50",,,,,,,,,-,,,,,,"994.476,50",,,,,,,,,"4.405.936,42",,,,,,,
PAULISTA-PE,,,,,,,,,PE,,,,"935.131,54",,,,,,,,,-,,,,,,"935.131,54",,,,,,,,,"4.148.922,11",,,,,,,
PERNAMBUCO  TOTAL,,,,,,,,,,,,,"4.913.037,54",,,,,,,,,-,,,,,,"4.913.037,54",,,,,,,,,"21.772.667,79",,,,,,,
ANGRA DOS REIS-RJ,,,,,,,,,RJ,,,,"5.644.434,02",,,,,,,,,"2.257.936,28",,,,,,"7.902.370,30",,,,,,,,,"32.990.215,52",,,,,,,
APERIBE-RJ,,,,,,,,,RJ,,,,"396.698,12",,,,,,,,,-,,,,,,"396.698,12",,,,,,,,,"1.690.107,56",,,,,,,
ARARUAMA-RJ,,,,,,,,,RJ,,,,"717.835,80",,,,,,,,,-,,,,,,"717.835,80",,,,,,,,,"3.110.643,31",,,,,,,
ARMACAO DOS BUZIOS-RJ,,,,,,,,,RJ,,,,"2.662.335,74",,,,,,,,,"1.621.387,80",,,,,,"4.283.723,54",,,,,,,,,"19.909.203,22",,,,,,,
ARRAIAL DO CABO-RJ,,,,,,,,,RJ,,,,"2.662.164,64",,,,,,,,,"58.716,50",,,,,,"2.720.881,14",,,,,,,,,"6.560.748,10",,,,,,,
