SANTO ESTEVAO-BA,,,BA,,,,"47,70",,,,,,-,,,,,"47,70",,,,,"47,70",,,,,,,,,,,
SAO DOMINGOS-BA,,,BA,,,,"31,80",,,,,,-,,,,,"31,80",,,,,"31,80",,,,,,,,,,,
SAO FELIPE-BA,,,BA,,,,"41,34",,,,,,-,,,,,"41,34",,,,,"41,34",,,,,,,,,,,
SAO FELIX-BA,,,BA,,,,"34,98",,,,,,-,,,,,"34,98",,,,,"34,98",,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,BA,,,,"221.460,93",,,,,,"84.486,38",,,,,"305.947,31",,,,,"305.947,31",,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,BA,,,,"42,93",,,,,,-,,,,,"42,93",,,,,"42,93",,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,BA,,,,"36,57",,,,,,-,,,,,"36,57",,,,,"36,57",,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,BA,,,,"33,39",,,,,,-,,,,,"33,39",,,,,"33,39",,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,BA,,,,"104.317,45",,,,,,"101.318,56",,,,,"205.636,01",,,,,"205.636,01",,,,,,,,,,,
SAPEACU-BA,,,BA,,,,"36,57",,,,,,-,,,,,"36,57",,,,,"36,57",,,,,,,,,,,
SATIRO DIAS-BA,,,BA,,,,"36,57",,,,,,-,,,,,"36,57",,,,,"36,57",,,,,,,,,,,
SAUBARA-BA,,,BA,,,,"889,23",,,,,,"1.481,73",,,,,"2.370,96",,,,,"2.370,96",,,,,,,,,,,
SERRA PRETA-BA,,,BA,,,,"38,16",,,,,,-,,,,,"38,16",,,,,"38,16",,,,,,,,,,,
SERRINHA-BA,,,BA,,,,"55,65",,,,,,-,,,,,"55,65",,,,,"55,65",,,,,,,,,,,
SERROLANDIA-BA,,,BA,,,,"34,98",,,,,,-,,,,,"34,98",,,,,"34,98",,,,,,,,,,,
SIMOES FILHO-BA,,,BA,,,,"23.521,86",,,,,,"164,13",,,,,"23.685,99",,,,,"23.685,99",,,,,,,,,,,
SITIO DO QUINTO-BA,,,BA,,,,"34,98",,,,,,-,,,,,"34,98",,,,,"34,98",,,,,,,,,,,
TANQUINHO-BA,,,BA,,,,"31,80",,,,,,-,,,,,"31,80",,,,,"31,80",,,,,,,,,,,
TAPIRAMUTA-BA,,,BA,,,,"34,98",,,,,,-,,,,,"34,98",,,,,"34,98",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,,,"24.023,48",,,,,,"592,84",,,,,"24.616,32",,,,,"24.616,32",,,,,,,,,,,
TEOFILANDIA-BA,,,BA,,,,"41,34",,,,,,-,,,,,"41,34",,,,,"41,34",,,,,,,,,,,
TERRA NOVA-BA,,,BA,,,,"34,98",,,,,,-,,,,,"34,98",,,,,"34,98",,,,,,,,,,,
TUCANO-BA,,,BA,,,,"49,29",,,,,,-,,,,,"49,29",,,,,"49,29",,,,,,,,,,,
UAUA-BA,,,BA,,,,"42,93",,,,,,-,,,,,"42,93",,,,,"42,93",,,,,,,,,,,
UBAIRA-BA,,,BA,,,,"42,93",,,,,,-,,,,,"42,93",,,,,"42,93",,,,,,,,,,,
VALENTE-BA,,,BA,,,,"38,16",,,,,,-,,,,,"38,16",,,,,"38,16",,,,,,,,,,,
VARZEA DA ROCA-BA,,,BA,,,,"34,98",,,,,,-,,,,,"34,98",,,,,"34,98",,,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,,,"33,39",,,,,,-,,,,,"33,39",,,,,"33,39",,,,,,,,,,,
VARZEA NOVA-BA,,,BA,,,,"34,98",,,,,,-,,,,,"34,98",,,,,"34,98",,,,,,,,,,,
VARZEDO-BA,,,BA,,,,"31,80",,,,,,-,,,,,"31,80",,,,,"31,80",,,,,,,,,,,
VERA CRUZ-BA,,,BA,,,,"42,93",,,,,,-,,,,,"42,93",,,,,"42,93",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,,,"63,60",,,,,,-,,,,,"63,60",,,,,"63,60",,,,,,,,,,,
ACARAU-CE,,,CE,,,,"1.558,87",,,,,,-,,,,,"1.558,87",,,,,"1.558,87",,,,,,,,,,,
ALCANTARAS-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
AMONTADA-CE,,,CE,,,,"32.757,95",,,,,,"39.208,10",,,,,"71.966,05",,,,,"71.966,05",,,,,,,,,,,
APUIARES-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
ARACATI-CE,,,CE,,,,"227.338,53",,,,,,"14.092,19",,,,,"241.430,72",,,,,"241.430,72",,,,,,,,,,,
ARARENDA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
BARROQUINHA-CE,,,CE,,,,"1.106,29",,,,,,-,,,,,"1.106,29",,,,,"1.106,29",,,,,,,,,,,
BELA CRUZ-CE,,,CE,,,,"1.357,73",,,,,,-,,,,,"1.357,73",,,,,"1.357,73",,,,,,,,,,,
CAMOCIM-CE,,,CE,,,,"1.609,16",,,,,,-,,,,,"1.609,16",,,,,"1.609,16",,,,,,,,,,,
CANINDE-CE,,,CE,,,,"1.709,73",,,,,,-,,,,,"1.709,73",,,,,"1.709,73",,,,,,,,,,,
CARIDADE-CE,,,CE,,,,"1.106,29",,,,,,-,,,,,"1.106,29",,,,,"1.106,29",,,,,,,,,,,
CARIRE-CE,,,CE,,,,"1.257,15",,,,,,-,,,,,"1.257,15",,,,,"1.257,15",,,,,,,,,,,
CARNAUBAL-CE,,,CE,,,,"1.156,58",,,,,,-,,,,,"1.156,58",,,,,"1.156,58",,,,,,,,,,,
CATUNDA-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
CHAVAL-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
COREAU-CE,,,CE,,,,"1.257,15",,,,,,-,,,,,"1.257,15",,,,,"1.257,15",,,,,,,,,,,
CRATEUS-CE,,,CE,,,,"1.709,73",,,,,,-,,,,,"1.709,73",,,,,"1.709,73",,,,,,,,,,,
CROATA-CE,,,CE,,,,"1.156,58",,,,,,-,,,,,"1.156,58",,,,,"1.156,58",,,,,,,,,,,
CRUZ-CE,,,CE,,,,"1.206,87",,,,,,-,,,,,"1.206,87",,,,,"1.206,87",,,,,,,,,,,
FORQUILHA-CE,,,CE,,,,"1.206,87",,,,,,-,,,,,"1.206,87",,,,,"1.206,87",,,,,,,,,,,
FORTALEZA-CE,,,CE,,,,"235.031,24",,,,,,-,,,,,"235.031,24",,,,,"235.031,24",,,,,,,,,,,
FORTIM-CE,,,CE,,,,-,,,,,,"600,85",,,,,"600,85",,,,,"600,85",,,,,,,,,,,
FRECHEIRINHA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
GRACA-CE,,,CE,,,,"1.156,58",,,,,,-,,,,,"1.156,58",,,,,"1.156,58",,,,,,,,,,,
GRANJA-CE,,,CE,,,,"1.558,87",,,,,,-,,,,,"1.558,87",,,,,"1.558,87",,,,,,,,,,,
GROAIRAS-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,,,"1.408,01",,,,,,-,,,,,"1.408,01",,,,,"1.408,01",,,,,,,,,,,
HIDROLANDIA-CE,,,CE,,,,"1.206,87",,,,,,-,,,,,"1.206,87",,,,,"1.206,87",,,,,,,,,,,
IBIAPINA-CE,,,CE,,,,"1.307,44",,,,,,-,,,,,"1.307,44",,,,,"1.307,44",,,,,,,,,,,
ICAPUI-CE,,,CE,,,,"40.002,53",,,,,,"13.034,76",,,,,"53.037,29",,,,,"53.037,29",,,,,,,,,,,
INDEPENDENCIA-CE,,,CE,,,,"1.307,44",,,,,,-,,,,,"1.307,44",,,,,"1.307,44",,,,,,,,,,,
IPAPORANGA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
IPU-CE,,,CE,,,,"1.458,30",,,,,,-,,,,,"1.458,30",,,,,"1.458,30",,,,,,,,,,,
IPUEIRAS-CE,,,CE,,,,"1.458,30",,,,,,-,,,,,"1.458,30",,,,,"1.458,30",,,,,,,,,,,
IRAUCUBA-CE,,,CE,,,,"1.206,87",,,,,,-,,,,,"1.206,87",,,,,"1.206,87",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAPAGE-CE,,,CE,,,,"1.508,59",,,,,,-,,,,,"1.508,59",,,,,"1.508,59",,,,,,,,,,,
ITAPIPOCA-CE,,,CE,,,,"42.117,37",,,,,,"31.600,68",,,,,"73.718,05",,,,,"73.718,05",,,,,,,,,,,
ITAREMA-CE,,,CE,,,,"31.588,02",,,,,,"30.798,28",,,,,"62.386,30",,,,,"62.386,30",,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
MARCO-CE,,,CE,,,,"1.257,15",,,,,,-,,,,,"1.257,15",,,,,"1.257,15",,,,,,,,,,,
MARTINOPOLE-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
MASSAPE-CE,,,CE,,,,"1.357,73",,,,,,-,,,,,"1.357,73",,,,,"1.357,73",,,,,,,,,,,
MERUOCA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
MIRAIMA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,,,"1.156,58",,,,,,-,,,,,"1.156,58",,,,,"1.156,58",,,,,,,,,,,
MORAUJO-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
MORRINHOS-CE,,,CE,,,,"1.156,58",,,,,,-,,,,,"1.156,58",,,,,"1.156,58",,,,,,,,,,,
MUCAMBO-CE,,,CE,,,,"1.106,29",,,,,,-,,,,,"1.106,29",,,,,"1.106,29",,,,,,,,,,,
NOVA RUSSAS-CE,,,CE,,,,"1.408,01",,,,,,-,,,,,"1.408,01",,,,,"1.408,01",,,,,,,,,,,
NOVO ORIENTE-CE,,,CE,,,,"1.357,73",,,,,,-,,,,,"1.357,73",,,,,"1.357,73",,,,,,,,,,,
PACUJA-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
PARACURU-CE,,,CE,,,,"30.418,10",,,,,,"50.458,68",,,,,"80.876,78",,,,,"80.876,78",,,,,,,,,,,
PARAIPABA-CE,,,CE,,,,"1.307,44",,,,,,"2.253,54",,,,,"3.560,98",,,,,"3.560,98",,,,,,,,,,,
PARAMOTI-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
PENTECOSTE-CE,,,CE,,,,"1.408,01",,,,,,-,,,,,"1.408,01",,,,,"1.408,01",,,,,,,,,,,
PIRES FERREIRA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
PORANGA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,,,"1.206,87",,,,,,-,,,,,"1.206,87",,,,,"1.206,87",,,,,,,,,,,
RERIUTABA-CE,,,CE,,,,"1.307,44",,,,,,-,,,,,"1.307,44",,,,,"1.307,44",,,,,,,,,,,
SANTA QUITERIA-CE,,,CE,,,,"1.508,59",,,,,,-,,,,,"1.508,59",,,,,"1.508,59",,,,,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,,,"1.357,73",,,,,,-,,,,,"1.357,73",,,,,"1.357,73",,,,,,,,,,,
SAO BENEDITO-CE,,,CE,,,,"1.508,59",,,,,,-,,,,,"1.508,59",,,,,"1.508,59",,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,CE,,,,"1.458,30",,,,,,-,,,,,"1.458,30",,,,,"1.458,30",,,,,,,,,,,
SAO LUIS DO CURU-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
SENADOR SA-CE,,,CE,,,,"1.005,72",,,,,,-,,,,,"1.005,72",,,,,"1.005,72",,,,,,,,,,,
SOBRAL-CE,,,CE,,,,"1.961,16",,,,,,-,,,,,"1.961,16",,,,,"1.961,16",,,,,,,,,,,
TAMBORIL-CE,,,CE,,,,"1.357,73",,,,,,-,,,,,"1.357,73",,,,,"1.357,73",,,,,,,,,,,
TEJUCUOCA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
TIANGUA-CE,,,CE,,,,"1.609,16",,,,,,-,,,,,"1.609,16",,,,,"1.609,16",,,,,,,,,,,
TRAIRI-CE,,,CE,,,,"35.097,80",,,,,,"48.894,83",,,,,"83.992,63",,,,,"83.992,63",,,,,,,,,,,
TURURU-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
UBAJARA-CE,,,CE,,,,"1.357,73",,,,,,-,,,,,"1.357,73",,,,,"1.357,73",,,,,,,,,,,
UMIRIM-CE,,,CE,,,,"1.156,58",,,,,,-,,,,,"1.156,58",,,,,"1.156,58",,,,,,,,,,,
URUBURETAMA-CE,,,CE,,,,"1.156,58",,,,,,-,,,,,"1.156,58",,,,,"1.156,58",,,,,,,,,,,
URUOCA-CE,,,CE,,,,"1.056,01",,,,,,-,,,,,"1.056,01",,,,,"1.056,01",,,,,,,,,,,
VARJOTA-CE,,,CE,,,,"1.156,58",,,,,,-,,,,,"1.156,58",,,,,"1.156,58",,,,,,,,,,,
VICOSA DO CEARA-CE,,,CE,,,,"1.558,87",,,,,,-,,,,,"1.558,87",,,,,"1.558,87",,,,,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,,,"33,41",,,,,,-,,,,,"33,41",,,,,"33,41",,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,,,"26,25",,,,,,-,,,,,"26,25",,,,,"26,25",,,,,,,,,,,
AGUIA BRANCA-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
ALEGRE-ES,,,ES,,,,"33,41",,,,,,-,,,,,"33,41",,,,,"33,41",,,,,,,,,,,
ALFREDO CHAVES-ES,,,ES,,,,"26,25",,,,,,-,,,,,"26,25",,,,,"26,25",,,,,,,,,,,
ALTO RIO NOVO-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
APIACA-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
BAIXO GUANDU-ES,,,ES,,,,"32,22",,,,,,-,,,,,"32,22",,,,,"32,22",,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,ES,,,,"35,80",,,,,,-,,,,,"35,80",,,,,"35,80",,,,,,,,,,,
BOA ESPERANCA-ES,,,ES,,,,"26,25",,,,,,-,,,,,"26,25",,,,,"26,25",,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
BREJETUBA-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,,,"47,73",,,,,,-,,,,,"47,73",,,,,"47,73",,,,,,,,,,,
CASTELO-ES,,,ES,,,,"33,41",,,,,,-,,,,,"33,41",,,,,"33,41",,,,,,,,,,,
COLATINA-ES,,,ES,,,,"44,15",,,,,,-,,,,,"44,15",,,,,"44,15",,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,ES,,,,"31.190,88",,,,,,"3.393,87",,,,,"34.584,75",,,,,"34.584,75",,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
DOMINGOS MARTINS-ES,,,ES,,,,"32,22",,,,,,-,,,,,"32,22",,,,,"32,22",,,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
ECOPORANGA-ES,,,ES,,,,"31,03",,,,,,-,,,,,"31,03",,,,,"31,03",,,,,,,,,,,
FUNDAO-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
GUACUI-ES,,,ES,,,,"31,03",,,,,,-,,,,,"31,03",,,,,"31,03",,,,,,,,,,,
GUARAPARI-ES,,,ES,,,,"41,77",,,,,,-,,,,,"41,77",,,,,"41,77",,,,,,,,,,,
IBATIBA-ES,,,ES,,,,"28,64",,,,,,-,,,,,"28,64",,,,,"28,64",,,,,,,,,,,
IBIRACU-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
IBITIRAMA-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
ICONHA-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
IRUPI-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
ITAGUACU-ES,,,ES,,,,"27,44",,,,,,-,,,,,"27,44",,,,,"27,44",,,,,,,,,,,
ITAPEMIRIM-ES,,,ES,,,,"32,22",,,,,,-,,,,,"32,22",,,,,"32,22",,,,,,,,,,,
ITARANA-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
IUNA-ES,,,ES,,,,"32,22",,,,,,-,,,,,"32,22",,,,,"32,22",,,,,,,,,,,
JAGUARE-ES,,,ES,,,,"109.843,25",,,,,,"47.335,36",,,,,"157.178,61",,,,,"157.178,61",,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
JOAO NEIVA-ES,,,ES,,,,"27,44",,,,,,-,,,,,"27,44",,,,,"27,44",,,,,,,,,,,
LARANJA DA TERRA-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
LINHARES-ES,,,ES,,,,"366.307,81",,,,,,"150.351,49",,,,,"516.659,30",,,,,"516.659,30",,,,,,,,,,,
MANTENOPOLIS-ES,,,ES,,,,"26,25",,,,,,-,,,,,"26,25",,,,,"26,25",,,,,,,,,,,
MARATAIZES-ES,,,ES,,,,"32,22",,,,,,-,,,,,"32,22",,,,,"32,22",,,,,,,,,,,
MARECHAL FLORIANO-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
MARILANDIA-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
MIMOSO DO SUL-ES,,,ES,,,,"32,22",,,,,,-,,,,,"32,22",,,,,"32,22",,,,,,,,,,,
MONTANHA-ES,,,ES,,,,"29,83",,,,,,-,,,,,"29,83",,,,,"29,83",,,,,,,,,,,
MUCURICI-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
MUNIZ FREIRE-ES,,,ES,,,,"29,83",,,,,,-,,,,,"29,83",,,,,"29,83",,,,,,,,,,,
MUQUI-ES,,,ES,,,,"26,25",,,,,,-,,,,,"26,25",,,,,"26,25",,,,,,,,,,,
NOVA VENECIA-ES,,,ES,,,,"36,99",,,,,,-,,,,,"36,99",,,,,"36,99",,,,,,,,,,,
PANCAS-ES,,,ES,,,,"31,03",,,,,,-,,,,,"31,03",,,,,"31,03",,,,,,,,,,,
PEDRO CANARIO-ES,,,ES,,,,"31,03",,,,,,-,,,,,"31,03",,,,,"31,03",,,,,,,,,,,
PINHEIROS-ES,,,ES,,,,"31,03",,,,,,-,,,,,"31,03",,,,,"31,03",,,,,,,,,,,
PIUMA-ES,,,ES,,,,"26,25",,,,,,-,,,,,"26,25",,,,,"26,25",,,,,,,,,,,
PONTO BELO-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,ES,,,,"23,86",,,,,,"138.314,82",,,,,"138.338,68",,,,,"138.338,68",,,,,,,,,,,
RIO BANANAL-ES,,,ES,,,,"27,44",,,,,,-,,,,,"27,44",,,,,"27,44",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,ES,,,,"32,22",,,,,,-,,,,,"32,22",,,,,"32,22",,,,,,,,,,,
SANTA TERESA-ES,,,ES,,,,"29,83",,,,,,-,,,,,"29,83",,,,,"29,83",,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,ES,,,,"32,22",,,,,,-,,,,,"32,22",,,,,"32,22",,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,ES,,,,"25,06",,,,,,-,,,,,"25,06",,,,,"25,06",,,,,,,,,,,
SAO MATEUS-ES,,,ES,,,,"258.417,09",,,,,,"32.388,78",,,,,"290.805,87",,,,,"290.805,87",,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
SOORETAMA-ES,,,ES,,,,"27,44",,,,,,-,,,,,"27,44",,,,,"27,44",,,,,,,,,,,
VARGEM ALTA-ES,,,ES,,,,"26,25",,,,,,-,,,,,"26,25",,,,,"26,25",,,,,,,,,,,
VENDA NOVA DO IMIGRANTE-ES,,,ES,,,,"27,44",,,,,,-,,,,,"27,44",,,,,"27,44",,,,,,,,,,,
VILA PAVAO-ES,,,ES,,,,"23,86",,,,,,-,,,,,"23,86",,,,,"23,86",,,,,,,,,,,
VILA VALERIO-ES,,,ES,,,,"26,25",,,,,,-,,,,,"26,25",,,,,"26,25",,,,,,,,,,,
VITORIA-ES,,,ES,,,,"206.368,03",,,,,,-,,,,,"206.368,03",,,,,"206.368,03",,,,,,,,,,,
ADRIANOPOLIS-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
AGUDOS DO SUL-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
ALMIRANTE TAMANDARE-PR,,,PR,,,,"1.182,88",,,,,,-,,,,,"1.182,88",,,,,"1.182,88",,,,,,,,,,,
ANTONINA-PR,,,PR,,,,"844,92",,,,,,-,,,,,"844,92",,,,,"844,92",,,,,,,,,,,
BALSA NOVA-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
BOCAIUVA DO SUL-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
CAMPINA GRANDE DO SUL-PR,,,PR,,,,"946,31",,,,,,-,,,,,"946,31",,,,,"946,31",,,,,,,,,,,
CAMPO DO TENENTE-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
CAMPO LARGO-PR,,,PR,,,,"1.216,68",,,,,,-,,,,,"1.216,68",,,,,"1.216,68",,,,,,,,,,,
CAMPO MAGRO-PR,,,PR,,,,"811,12",,,,,,-,,,,,"811,12",,,,,"811,12",,,,,,,,,,,
CERRO AZUL-PR,,,PR,,,,"811,12",,,,,,-,,,,,"811,12",,,,,"811,12",,,,,,,,,,,
COLOMBO-PR,,,PR,,,,"1.351,87",,,,,,-,,,,,"1.351,87",,,,,"1.351,87",,,,,,,,,,,
CONTENDA-PR,,,PR,,,,"743,53",,,,,,-,,,,,"743,53",,,,,"743,53",,,,,,,,,,,
CURITIBA-PR,,,PR,,,,"1.351,87",,,,,,-,,,,,"1.351,87",,,,,"1.351,87",,,,,,,,,,,
DOUTOR ULYSSES-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
FAZENDA RIO GRANDE-PR,,,PR,,,,"1.047,70",,,,,,-,,,,,"1.047,70",,,,,"1.047,70",,,,,,,,,,,
GUARAQUECABA-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
GUARATUBA-PR,,,PR,,,,"24.773,72",,,,,,"10.127,62",,,,,"34.901,34",,,,,"34.901,34",,,,,,,,,,,
ITAPERUCU-PR,,,PR,,,,"811,12",,,,,,-,,,,,"811,12",,,,,"811,12",,,,,,,,,,,
LAPA-PR,,,PR,,,,"1.013,90",,,,,,-,,,,,"1.013,90",,,,,"1.013,90",,,,,,,,,,,
MANDIRITUBA-PR,,,PR,,,,"777,32",,,,,,-,,,,,"777,32",,,,,"777,32",,,,,,,,,,,
MATINHOS-PR,,,PR,,,,"22.119,39",,,,,,"23.524,89",,,,,"45.644,28",,,,,"45.644,28",,,,,,,,,,,
MORRETES-PR,,,PR,,,,"777,32",,,,,,-,,,,,"777,32",,,,,"777,32",,,,,,,,,,,
PARANAGUA-PR,,,PR,,,,"1.284,28",,,,,,"50,34",,,,,"1.334,62",,,,,"1.334,62",,,,,,,,,,,
PIEN-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
PINHAIS-PR,,,PR,,,,"1.216,68",,,,,,-,,,,,"1.216,68",,,,,"1.216,68",,,,,,,,,,,
PIRAQUARA-PR,,,PR,,,,"1.081,49",,,,,,-,,,,,"1.081,49",,,,,"1.081,49",,,,,,,,,,,
PONTAL DO PARANA-PR,,,PR,,,,"675,93",,,,,,"1.974,37",,,,,"2.650,30",,,,,"2.650,30",,,,,,,,,,,
PORTO AMAZONAS-PR,,,PR,,,,"675,93",,,,,,-,,,,,"675,93",,,,,"675,93",,,,,,,,,,,
QUATRO BARRAS-PR,,,PR,,,,"743,53",,,,,,-,,,,,"743,53",,,,,"743,53",,,,,,,,,,,
QUITANDINHA-PR,,,PR,,,,"777,32",,,,,,-,,,,,"777,32",,,,,"777,32",,,,,,,,,,,
